Date,Scrap_time,Update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-09-01,23:00,,1,North America,7392546,33066,272175,1044,4256035,18902,2864336,20009
2020-09-01,23:00,,2,South America,6328936,11181,202909,391,4937355,11110,1188672,15214
2020-09-01,23:00,,3,Asia,7187049,100910,144061,1579,5765264,80841,1277724,18797
2020-09-01,23:00,,4,Europe,3610551,28442,208152,417,2084522,11150,1317877,5819
2020-09-01,23:00,,5,Africa,1261643,4327,29950,88,990355,2957,241338,1262
2020-09-01,23:00,,6,Oceania,28654,87,686,5,23584,166,4384,39
2020-09-01,23:00,,7,World,25810100,178013,857948,3524,18057766,125126,6894386,61144
