scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-09-01,23:00,1,USA,331330464,6242713,+27121,188487,+751,3470145,+13882,2584081,15880,18841,569,83162430,250995,1.0
2020-09-01,23:00,2,Brazil,212813742,3919452,+8551,121727,+212,3097734,,699991,8318,18417,572,14352484,67442,2.0
2020-09-01,23:00,3,India,1382271004,3766108,+78169,66460,+1025,2898087,+60710,801561,8944,2725,48,43324834,31343,3.0
2020-09-01,23:00,4,Russia,145945183,1000048,+4729,17299,+123,815705,+6318,167044,2300,6852,119,36900000,252835,4.0
2020-09-01,23:00,6,Peru,33047700,652037,,28944,,462329,,160764,1512,19730,876,3215842,97309,2.0
2020-09-01,23:00,5,South Africa,59432639,627041,,14149,,540923,,71969,539,10550,238,3693721,62150,5.0
2020-09-01,23:00,8,Colombia,50973286,615168,,19663,,459475,,136030,1493,12068,386,2746217,53876,2.0
2020-09-01,23:00,7,Mexico,129158631,599560,+3719,64414,+256,416738,+4158,118408,3086,4642,499,1345483,10417,1.0
2020-09-01,23:00,9,Spain,46757881,470973,+8115,29152,+58,,,,823,10073,623,9210337,196979,4.0
2020-09-01,23:00,12,Argentina,45265185,417735,,8730,+70,308376,+7181,100629,2273,9229,193,1277751,28228,2.0
2020-09-01,23:00,10,Chile,19143709,413145,+1419,11321,+32,385790,+1911,16034,962,21581,591,2458762,128437,2.0
2020-09-01,23:00,11,Iran,84171055,376894,+1682,21672,+101,325124,+1891,30098,3709,4478,257,3256122,38685,3.0
2020-09-01,23:00,13,UK,67946337,337168,+1295,41504,+3,,,,60,4962,611,16273209,239501,4.0
2020-09-01,23:00,14,Saudi Arabia,34902978,316670,+898,3929,+32,291514,+718,21227,1519,9073,113,5026127,144003,3.0
2020-09-01,23:00,15,Bangladesh,164963389,314946,+1950,4316,+35,208177,+3290,102453,,1909,26,1562412,9471,3.0
2020-09-01,23:00,16,Pakistan,221589309,296149,+300,6298,+4,280970,+288,8881,589,1336,28,2642028,11923,3.0
2020-09-01,23:00,19,France,65298143,286007,+4982,30661,+26,86712,+243,168634,424,4380,470,7500000,114858,4.0
2020-09-01,23:00,18,Turkey,84490286,271705,+1572,6417,+47,245929,+1003,19359,991,3216,76,7247935,85784,3.0
2020-09-01,23:00,17,Italy,60446519,270189,+978,35491,+8,207944,+291,26754,107,4470,587,8725909,144358,4.0
2020-09-01,23:00,20,Germany,83829512,245984,+1192,9381,+10,219900,,16703,245,2934,112,11208091,133701,4.0
2020-09-01,23:00,21,Iraq,40367827,238338,+3404,7123,+81,180473,+3871,50742,521,5904,176,1624331,40238,3.0
2020-09-01,23:00,22,Philippines,109822354,224264,+3483,3597,+39,158012,+464,62655,837,2042,33,2631551,23962,3.0
2020-09-01,23:00,23,Indonesia,274005809,177571,+2775,7505,+88,128057,+2098,42009,,648,27,2270627,8287,3.0
2020-09-01,23:00,24,Canada,37797601,129182,+234,9129,+3,114396,+169,5657,50,3418,242,5504392,145628,1.0
2020-09-01,23:00,28,Ukraine,43688006,123303,+2088,2605,+48,57802,+688,62896,177,2822,60,1556655,35631,4.0
2020-09-01,23:00,25,Qatar,2807805,118994,+216,198,+1,115895,+228,2901,65,42380,71,634745,226064,3.0
2020-09-01,23:00,30,Israel,9197590,118122,+1526,956,+17,96206,+1197,20960,415,12843,104,2323830,252656,3.0
2020-09-01,23:00,26,Bolivia,11699337,116598,+630,5027,+61,60408,+1911,51163,71,9966,430,242146,20697,2.0
2020-09-01,23:00,27,Ecuador,17687134,114309,+542,6571,+15,101723,+54,6015,360,6463,372,331243,18728,2.0
