scrap_date,scrap_time,update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-11-19,23:00,20:59,1,North America,14079685,205814.0,384555,2635.0,8774036,78549.0,4921094,26169
2020-11-19,23:00,20:59,3,Asia,15461948,101832.0,272781,1694.0,13880397,90656.0,1308770,25233
2020-11-19,23:00,20:59,2,South America,10511750,62303.0,313685,1354.0,9500062,46526.0,698003,17347
2020-11-19,23:00,20:59,4,Europe,14953714,286769.0,342072,4901.0,5721937,150114.0,8889705,30059
2020-11-19,23:00,20:59,5,Africa,2034535,8668.0,48627,136.0,1716571,7763.0,269337,2589
2020-11-19,23:00,20:59,6,Oceania,43075,236.0,1003,1.0,32951,30.0,9121,24
2020-11-19,23:00,20:59,7,World,57085428,665622.0,1362738,10721.0,39626613,373638.0,16096077,101425
