Date,Scrap_time,Update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-11-22,23:00,20:59,1,North America,14680023,168724.0,391686,1606.0,9045786,68061.0,5242551,27020
2020-11-22,23:00,20:59,3,Asia,15784399,105273.0,278164,1728.0,14168694,102516.0,1337541,25783
2020-11-22,23:00,20:59,2,South America,10680081,53595.0,316670,800.0,9608000,31025.0,755411,17196
2020-11-22,23:00,20:59,4,Europe,15632773,186318.0,355055,3254.0,6111225,102932.0,9166493,30067
2020-11-22,23:00,20:59,5,Africa,2080514,11777.0,49708,220.0,1752417,9061.0,278389,2566
2020-11-22,23:00,20:59,6,Oceania,43522,24.0,1004,0.0,32975,2.0,9543,23
2020-11-22,23:00,20:59,7,World,58902033,525711.0,1392302,7608.0,40719756,313597.0,16789975,102659
