scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-08-25,23:00,1,USA,331293410,5935231,+19601,181822,+708,3228785,+10804,2524624,16452,17915,549,77367087,233530,1.0
2020-08-25,23:00,2,Brazil,212784888,3636167,+8950,115646,+195,2778709,,741812,8318,17088,543,14144344,66473,2.0
2020-08-25,23:00,3,India,1382011722,3231522,+66641,59608,+1062,2467220,+64119,704694,8944,2338,43,36827520,26648,3.0
2020-08-25,23:00,4,Russia,145943991,966189,+4696,16568,+120,779747,+6652,169874,2300,6620,114,34800000,238448,4.0
2020-08-25,23:00,5,South Africa,59418339,611450,,13159,,516494,,81797,539,10291,221,3564065,59983,5.0
2020-08-25,23:00,6,Peru,33038913,600438,,27813,,407301,,165324,1525,18174,842,3006993,91014,2.0
2020-08-25,23:00,7,Mexico,129132739,563705,+3541,60800,+320,389124,+5252,113781,3346,4365,471,1263835,9787,1.0
2020-08-25,23:00,8,Colombia,50962919,551696,,17612,,384171,,149913,1493,10825,346,2508972,49231,2.0
2020-08-25,23:00,9,Spain,46757536,423224,+2415,28924,+52,,,,677,9051,619,8517446,182162,4.0
2020-08-25,23:00,10,Chile,19140575,400985,+1417,10958,+42,374463,+1999,15564,1011,20949,573,2255966,117863,2.0
2020-08-25,23:00,11,Iran,84150494,363363,+2213,20901,+125,313058,+1693,29404,3839,4318,248,3883313,46147,3.0
2020-08-25,23:00,12,Argentina,45257261,350867,,7402,+36,263202,+6413,80263,1960,7753,164,1127098,24904,2.0
2020-08-25,23:00,13,UK,67939531,327798,+1184,41449,+16,,,,72,4825,610,15177265,223394,4.0
2020-08-25,23:00,14,Saudi Arabia,34892601,309768,+1114,3722,+31,283932,+1044,22114,1639,8878,107,4792192,137341,3.0
2020-08-25,23:00,15,Bangladesh,164932033,299628,+2545,4028,+45,186756,+3881,108844,,1817,24,1470191,8914,3.0
2020-08-25,23:00,16,Pakistan,221507141,293711,+450,6255,+11,278425,+1596,9031,672,1326,28,2487744,11231,3.0
2020-08-25,23:00,18,Turkey,84472939,261194,+1502,6163,+24,238795,+887,16236,811,3092,73,6521640,77204,3.0
2020-08-25,23:00,17,Italy,60448212,261174,+876,35445,+4,206015,+353,19714,66,4321,586,8125892,134427,4.0
2020-08-25,23:00,19,France,65295389,248158,+3304,30544,+16,85524,+325,132090,410,3801,468,6000000,91890,4.0
2020-08-25,23:00,20,Germany,83824401,237238,+1121,9342,+6,209600,,18296,245,2830,111,10197366,121652,4.0
2020-08-25,23:00,21,Iraq,40350522,211947,+3962,6596,+77,153761,+3372,51590,574,5253,163,1482187,36733,3.0
2020-08-25,23:00,22,Philippines,109794456,197164,+2965,3038,+34,132396,+368,61730,717,1796,28,2378069,21659,3.0
2020-08-25,23:00,23,Indonesia,273950524,157859,+2447,6858,+99,112867,+1807,38134,,576,25,2056166,7506,3.0
2020-08-25,23:00,24,Canada,37791278,125810,+163,9086,+3,111862,+168,4862,62,3329,240,5169166,136782,1.0
2020-08-25,23:00,25,Qatar,2807805,117498,+232,194,,114318,+219,2986,68,41847,69,599447,213493,3.0
2020-08-25,23:00,26,Bolivia,11696291,110148,+999,4578,+69,47050,+1654,58520,71,9417,391,234304,20032,2.0
2020-08-25,23:00,27,Ecuador,17682007,109030,+741,6368,+46,95025,+147,7637,386,6166,360,311310,17606,2.0
2020-08-25,23:00,28,Ukraine,43693004,108415,+1658,2318,+25,52870,,53227,177,2481,53,1436206,32870,4.0
2020-08-25,23:00,30,Israel,9197590,106245,+1773,858,+11,83810,+2168,21577,427,11551,93,2180096,237029,3.0
2020-08-25,23:00,29,Kazakhstan,18809710,104902,+184,1523,,93405,+807,9974,221,5577,81,2291327,121816,3.0
2020-08-25,23:00,31,Egypt,102611592,97478,,5280,,66817,,25381,41,950,51,135000,1316,5.0
2020-08-25,23:00,32,Dominican Republic,10863994,92217,+609,1585,+12,62460,+902,28172,242,8488,146,350033,32220,1.0
2020-08-25,23:00,34,Panama,4324625,87485,,1906,,62185,,23394,154,20229,441,308435,71321,1.0
2020-08-25,23:00,33,Sweden,10108688,86891,,5814,+5,,,,22,8596,575,1030010,101894,4.0
2020-08-25,23:00,35,Oman,5124854,84652,+143,642,+5,79147,+235,4863,151,16518,125,309212,60336,3.0
2020-08-25,23:00,36,Belgium,11597214,82092,+156,9996,+4,18242,+17,53854,89,7079,862,2144563,184921,4.0
2020-08-25,23:00,37,Kuwait,4279766,81573,+613,519,+1,73402,+477,7652,95,19060,121,595049,139038,3.0
2020-08-25,23:00,38,Romania,19217747,80390,+1060,3367,+58,35816,+299,41207,490,4183,175,1679614,87399,4.0
2020-08-25,23:00,39,Belarus,9448849,70727,+82,652,+6,69097,+172,978,,7485,69,1480047,156638,4.0
2020-08-25,23:00,40,Guatemala,17963221,69651,+1118,2630,+19,57891,+156,9130,5,3877,146,225758,12568,1.0
2020-08-25,23:00,41,UAE,9907954,67621,+339,377,+1,58754,+172,8490,,6825,38,6629995,669159,3.0
2020-08-25,23:00,42,Netherlands,17140615,67543,+415,6207,+5,,,,55,3941,362,1455274,84902,4.0
2020-08-25,23:00,43,Poland,37840271,63073,+763,1977,+17,42784,+336,18312,76,1667,52,2577726,68121,4.0
2020-08-25,23:00,44,Japan,126416901,62507,,1181,,49340,,11986,259,494,9,1333884,10551,3.0
2020-08-25,23:00,45,Singapore,5857192,56435,+31,27,,54816,+229,1592,,9635,5,1745928,298083,3.0
2020-08-25,23:00,46,Portugal,10192137,55912,+192,1805,+4,41021,+141,13086,41,5486,177,1945123,190845,4.0
2020-08-25,23:00,47,Honduras,9927457,55479,+968,1683,+29,8556,+24,45240,47,5588,170,135216,13620,1.0
2020-08-25,23:00,49,Morocco,36974869,54528,+1276,955,+35,38293,+815,15280,31,1475,26,1802170,48740,5.0
2020-08-25,23:00,48,Nigeria,206858331,52548,,1004,,39257,,12287,7,254,5,379542,1835,5.0
2020-08-25,23:00,50,Bahrain,1709594,49719,,186,+1,46311,,3222,33,29082,109,1048935,613558,3.0
2020-08-25,23:00,51,Ghana,31165447,43717,+95,270,+7,41843,+148,1604,5,1403,9,436253,13998,5.0
2020-08-25,23:00,56,Ethiopia,115364208,43688,+1545,709,+17,15796,+534,27183,290,379,6,794686,6888,5.0
2020-08-25,23:00,52,Kyrgyzstan,6539777,43245,+119,1057,,36925,+310,5263,24,6613,162,267718,40937,3.0
2020-08-25,23:00,53,Armenia,2964083,42936,+111,858,+4,36475,+426,5603,,14485,289,196873,66420,3.0
2020-08-25,23:00,54,Algeria,43965072,42228,+370,1456,+10,29369,,11403,41,960,33,,,5.0
2020-08-25,23:00,57,Venezuela,28423554,40338,,337,,31080,,8921,86,1419,12,1706093,60024,2.0
2020-08-25,23:00,55,Switzerland,8664061,40262,+202,2002,+1,34400,,3860,15,4647,231,948439,109468,4.0
2020-08-25,23:00,58,Uzbekistan,33539892,39641,+293,284,+4,35869,+318,3488,249,1182,8,1377915,41083,3.0
2020-08-25,23:00,59,Afghanistan,39052669,38070,+16,1397,+8,28440,+80,8233,31,975,36,101377,2596,3.0
2020-08-25,23:00,60,Azerbaijan,10152733,35559,+133,521,+2,33190,+86,1848,,3502,51,885279,87196,3.0
2020-08-25,23:00,61,Costa Rica,5101016,35305,+842,376,+14,13072,+314,21857,144,6921,74,133005,26074,1.0
2020-08-25,23:00,62,Moldova,4032524,34358,+530,960,+15,23869,+299,9529,575,8520,238,183923,45610,4.0
2020-08-25,23:00,64,Nepal,29212293,33533,+855,164,+7,19119,+313,14250,,1148,6,904802,30973,3.0
2020-08-25,23:00,63,Kenya,53939546,32803,+246,559,+5,19055,+160,13189,44,608,10,429513,7963,5.0
2020-08-25,23:00,65,Serbia,8731942,30820,+106,705,+4,29132,+104,983,36,3530,81,885575,101418,4.0
2020-08-25,23:00,66,Ireland,4945912,28201,+85,1777,,23364,,3060,5,5702,359,782633,158238,4.0
2020-08-25,23:00,67,Austria,9014100,25706,+211,733,,21888,+231,3085,23,2852,81,1110089,123150,4.0
2020-08-25,23:00,68,Australia,25543410,25053,+137,525,+8,19603,,4925,42,981,21,5789846,226667,
2020-08-25,23:00,69,El Salvador,6491120,24986,+175,678,+9,12717,+225,11591,304,3849,104,300534,46299,1.0
2020-08-25,23:00,70,Czechia,10711994,22414,+233,416,+1,16650,+274,5348,22,2092,39,852414,79576,4.0
2020-08-25,23:00,71,Palestine,5118188,19678,+465,133,,13162,+1292,6383,,3845,26,214862,41980,3.0
2020-08-25,23:00,72,Cameroon,26638785,18973,+211,410,+2,16540,,2023,30,712,15,149000,5593,5.0
2020-08-25,23:00,73,Bosnia and Herzegovina,3277651,18326,+297,560,+13,12081,+220,5685,,5591,171,174907,53364,4.0
2020-08-25,23:00,74,S. Korea,51275895,17945,+280,310,+1,14286,+67,3349,38,350,6,1825837,35608,3.0
2020-08-25,23:00,75,Ivory Coast,26470171,17506,,114,,15633,,1759,,661,4,121286,4582,5.0
2020-08-25,23:00,76,Denmark,5795279,16480,+83,623,,14465,+155,1392,3,2844,108,2244803,387350,4.0
2020-08-25,23:00,77,Bulgaria,6940296,15386,,563,,10497,,4326,65,2217,81,374374,53942,4.0
2020-08-25,23:00,78,Madagascar,27790833,14475,+73,178,,13492,+56,805,75,521,6,55726,2005,5.0
2020-08-25,23:00,79,North Macedonia,2083361,13799,+126,573,+5,10210,+60,3016,7,6623,275,140093,67244,4.0
2020-08-25,23:00,83,Lebanon,6820724,13687,+532,138,+12,3723,+19,9826,75,2007,20,476823,69908,3.0
2020-08-25,23:00,80,Paraguay,7145399,13602,,219,,7649,,5734,66,1904,31,175652,24583,2.0
2020-08-25,23:00,81,Senegal,16805651,13056,+43,274,+2,8715,+120,4067,45,777,16,138648,8250,5.0
2020-08-25,23:00,82,Sudan,43994021,12974,+71,819,+1,6557,+19,5598,,295,19,401,9,5.0
2020-08-25,23:00,85,Libya,6884949,11281,+272,203,+4,1112,+16,9966,,1639,29,96524,14020,5.0
2020-08-25,23:00,84,Zambia,18455547,11148,,280,,10208,,660,,604,15,106795,5787,5.0
2020-08-25,23:00,86,Norway,5427553,10426,+31,264,,9150,,1012,1,1921,49,640575,118023,4.0
2020-08-25,23:00,87,DRC,89936697,9891,+49,251,,8972,+19,668,,110,3,,,5.0
2020-08-25,23:00,88,Malaysia,32426766,9285,+11,125,,8971,+6,189,8,286,4,1182845,36477,3.0
2020-08-25,23:00,89,Guinea,13182488,9076,,55,,7928,,1093,24,688,4,21504,1631,5.0
2020-08-25,23:00,92,Greece,10415181,8987,+168,243,+1,3804,,4940,31,863,23,872550,83777,4.0
2020-08-25,23:00,90,French Guiana,299767,8904,+29,56,,8399,+36,449,17,29703,187,50286,167750,2.0
2020-08-25,23:00,94,Albania,2877316,8759,+154,259,+5,4530,+117,3970,19,3044,90,53475,18585,4.0
2020-08-25,23:00,97,Croatia,4101338,8530,+219,175,+2,6124,+198,2231,9,2080,43,154159,37587,4.0
2020-08-25,23:00,91,Gabon,2233153,8409,,53,,6959,,1397,2,3766,24,109360,48971,5.0
2020-08-25,23:00,93,Tajikistan,9568029,8379,+33,67,,7179,+37,1133,,876,7,,,3.0
2020-08-25,23:00,95,Haiti,11422938,8112,+2,196,,5624,,2292,,710,17,22501,1970,1.0
2020-08-25,23:00,96,Finland,5542026,7981,+43,335,,7100,,546,1,1440,60,574141,103598,4.0
2020-08-25,23:00,98,Luxembourg,627453,7794,,124,,7106,,564,1,12422,198,730208,1163765,4.0
2020-08-25,23:00,100,Maldives,541917,7047,+135,28,+1,4439,+142,2580,12,13004,52,105855,195334,3.0
2020-08-25,23:00,99,Mauritania,4666759,6928,,158,,6282,,488,3,1485,34,69161,14820,5.0
2020-08-25,23:00,101,Zimbabwe,14894448,6196,+126,166,+11,4961,+11,1069,,416,11,149748,10054,5.0
2020-08-25,23:00,102,Namibia,2547530,6160,+130,57,+1,2732,+169,3371,11,2418,22,53387,20956,5.0
2020-08-25,23:00,103,Malawi,19199230,5419,,169,,3059,,2191,4,282,9,42821,2230,5.0
2020-08-25,23:00,104,Djibouti,990093,5383,,60,,5282,+9,41,,5437,61,65651,66308,5.0
2020-08-25,23:00,105,Hungary,9656583,5215,+24,614,+1,3716,+21,885,7,540,64,400442,41468,4.0
2020-08-25,23:00,106,Equatorial Guinea,1409280,4926,,83,,3795,,1048,2,3495,59,50481,35820,5.0
2020-08-25,23:00,107,Hong Kong,7506029,4711,+19,77,,4108,+56,526,27,628,10,780415,103972,3.0
2020-08-25,23:00,108,CAR,4841887,4679,,61,,1755,,2863,2,966,13,30775,6356,5.0
2020-08-25,23:00,109,Montenegro,628078,4378,,84,,3420,,874,,6970,134,45840,72985,4.0
2020-08-25,23:00,110,Nicaragua,6636138,4311,,133,,2913,,1265,,650,20,,,1.0
2020-08-25,23:00,111,Eswatini,1161938,4304,,85,,2936,,1283,11,3704,73,28694,24695,5.0
2020-08-25,23:00,112,Congo,5537206,3979,,78,,1742,,2159,,719,14,,,5.0
2020-08-25,23:00,113,Cuba,11325560,3717,,91,,3079,,547,2,328,8,365353,32259,1.0
2020-08-25,23:00,114,Suriname,587412,3632,,60,,2758,,814,21,6183,102,6929,11796,2.0
2020-08-25,23:00,115,Cabo Verde,556877,3532,,37,,2599,,896,,6343,66,74177,133202,5.0
2020-08-25,23:00,118,Mozambique,31377195,3508,+68,21,,1809,+148,1678,,112,0.7,89158,2841,5.0
2020-08-25,23:00,117,Slovakia,5460045,3452,+28,33,,2167,+14,1252,10,632,6,312822,57293,4.0
2020-08-25,23:00,116,Thailand,69826484,3402,+5,58,,3229,+7,115,1,49,0.8,749213,10730,3.0
2020-08-25,23:00,122,Rwanda,12997384,3306,,14,,1785,,1507,,254,1,371886,28612,5.0
2020-08-25,23:00,119,Somalia,15954903,3269,,93,,2443,,733,,205,6,,,5.0
2020-08-25,23:00,120,Mayotte,273743,3237,,39,,2964,,234,1,11825,142,13000,47490,5.0
2020-08-25,23:00,121,Sri Lanka,21426767,2971,+12,12,,2816,+5,143,1,139,0.6,208397,9726,3.0
2020-08-25,23:00,123,Tunisia,11836879,2893,,71,,1454,,1368,8,244,6,126596,10695,5.0
2020-08-25,23:00,124,Mali,20331704,2708,,125,,2025,,558,,133,6,34574,1700,5.0
2020-08-25,23:00,125,Lithuania,2716267,2694,+21,85,,1785,+19,824,5,992,31,613324,225797,4.0
2020-08-25,23:00,126,Slovenia,2078982,2686,+21,133,,2139,+17,414,,1292,64,152063,73143,4.0
2020-08-25,23:00,128,Gambia,2426106,2686,+101,90,+3,601,+111,1995,,1107,37,11925,4915,5.0
2020-08-25,23:00,127,South Sudan,11213024,2507,+3,47,,1290,,1170,,224,4,12044,1074,5.0
2020-08-25,23:00,130,Uganda,45939238,2426,+64,25,+3,1267,+19,1134,,53,0.5,355057,7729,5.0
2020-08-25,23:00,129,Estonia,1326671,2294,+19,64,,2038,+13,192,,1729,48,142160,107155,4.0
2020-08-25,23:00,132,Syria,17560569,2293,,92,,519,,1682,,131,5,,,3.0
2020-08-25,23:00,133,Angola,33006817,2222,,100,,877,,1245,24,67,3,64747,1962,5.0
2020-08-25,23:00,131,Guinea-Bissau,1974571,2149,,33,,1015,,1101,5,1088,17,1500,760,5.0
2020-08-25,23:00,134,Benin,12167646,2115,,39,,1705,,371,,174,3,107057,8798,5.0
2020-08-25,23:00,135,Iceland,341574,2077,+4,10,,1953,+7,114,,6081,29,203085,594556,4.0
2020-08-25,23:00,136,Sierra Leone,8000162,1997,,69,,1557,,371,,250,9,,,5.0
2020-08-25,23:00,137,Yemen,29919278,1916,,555,,1090,,271,,64,19,120,4,3.0
2020-08-25,23:00,138,Bahamas,393800,1798,,46,,634,,1118,83,4566,117,10170,25825,1.0
2020-08-25,23:00,141,Jordan,10218115,1716,+77,14,,1344,+9,358,3,168,1,763137,74685,3.0
2020-08-25,23:00,140,Malta,441721,1705,+38,10,,1029,+52,666,,3860,23,177518,401878,4.0
2020-08-25,23:00,139,New Zealand,5002100,1690,+7,22,,1539,+1,129,9,338,4,701504,140242,
2020-08-25,23:00,142,Aruba,106834,1628,,7,,461,,1160,5,15239,66,19314,180785,1.0
2020-08-25,23:00,145,Jamaica,2963112,1612,+83,16,,819,,777,3,544,5,54055,18243,1.0
2020-08-25,23:00,148,Botswana,2358415,1562,,3,,199,,1360,1,662,1,106284,45066,5.0
2020-08-25,23:00,143,Uruguay,3475547,1533,,42,,1295,,196,4,441,12,161637,46507,2.0
2020-08-25,23:00,144,Cyprus,1208670,1451,,20,,878,,553,5,1200,17,280445,232028,3.0
2020-08-25,23:00,146,Georgia,3987993,1429,+8,19,+1,1150,+13,260,,358,5,341166,85548,3.0
2020-08-25,23:00,147,Latvia,1882918,1342,+5,33,,1135,+42,174,,713,18,240533,127745,4.0
2020-08-25,23:00,149,Burkina Faso,20983146,1338,,55,,1050,,233,,64,3,,,5.0
2020-08-25,23:00,150,Liberia,5074480,1295,+5,82,,821,+2,392,,255,16,,,5.0
2020-08-25,23:00,151,Togo,8306150,1295,,27,,914,,354,2,156,3,59179,7125,5.0
2020-08-25,23:00,153,Réunion,896265,1244,,6,,692,,546,3,1388,7,35419,39518,5.0
2020-08-25,23:00,158,Trinidad and Tobago,1400172,1184,+85,15,,178,+13,991,6,846,11,20101,14356,1.0
2020-08-25,23:00,152,Niger,24324790,1172,,69,,1084,,19,,48,3,9052,372,5.0
2020-08-25,23:00,154,Andorra,77284,1060,,53,,877,,130,1,13716,686,137457,1778596,4.0
2020-08-25,23:00,156,Lesotho,2144777,1049,+34,30,,472,,547,,489,14,13330,6215,5.0
2020-08-25,23:00,159,Guyana,787122,1029,,31,,510,,488,13,1307,39,7234,9190,2.0
2020-08-25,23:00,155,Vietnam,97468499,1029,+7,27,,592,+5,410,,11,0.3,1009145,10354,3.0
2020-08-25,23:00,157,Chad,16491240,995,+8,77,+1,871,+1,47,,60,5,,,5.0
2020-08-25,23:00,160,Sao Tome and Principe,219744,892,,15,,832,,45,,4059,68,3492,15891,5.0
2020-08-25,23:00,161,Guadeloupe,400134,771,,15,,289,,467,6,1927,37,26290,65703,1.0
2020-08-25,23:00,164,Belize,398667,713,,10,,45,,658,8,1788,25,6639,16653,1.0
2020-08-25,23:00,162,Diamond Princess,,712,,13,,651,,48,4,,,,,
2020-08-25,23:00,163,San Marino,33942,710,+6,42,,658,+1,10,,20918,1237,6678,196747,4.0
2020-08-25,23:00,165,Channel Islands,174101,620,+4,48,,545,,27,,3561,276,68985,396236,4.0
2020-08-25,23:00,166,Tanzania,59970394,509,,21,,183,,305,7,8,0.4,,,5.0
2020-08-25,23:00,168,Myanmar,54464298,504,+30,6,,341,,157,,9,0.1,146037,2681,3.0
2020-08-25,23:00,167,Taiwan,23823312,487,,7,,457,,23,,20,0.3,86023,3611,3.0
2020-08-25,23:00,177,Martinique,375221,464,,16,,98,,350,2,1237,43,12227,32586,1.0
2020-08-25,23:00,169,Burundi,11939708,430,,1,,345,,84,,36,0.08,22093,1850,5.0
2020-08-25,23:00,174,Papua New Guinea,8971357,419,+18,4,,232,,183,,47,0.4,14676,1636,
2020-08-25,23:00,170,Comoros,872239,417,,7,,396,,14,,478,8,,,5.0
2020-08-25,23:00,171,Faeroe Islands,48891,411,+1,,,344,+7,67,5,8406,,88779,1815856,4.0
2020-08-25,23:00,173,Sint Maarten,42948,408,,17,,147,,244,8,9500,396,2184,50852,1.0
2020-08-25,23:00,172,Turks and Caicos,38794,383,,2,,102,,279,3,9873,52,2083,53694,1.0
2020-08-25,23:00,179,French Polynesia,281151,372,,,,148,,224,2,1323,,9912,35255,
2020-08-25,23:00,175,Mauritius,1272088,347,,10,,335,,2,,273,8,205285,161376,5.0
2020-08-25,23:00,176,Isle of Man,85101,336,,24,,312,,0,,3948,282,9483,111432,4.0
