scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-09-15,21:00,1,USA,331404570.0,6762334,13045.0,199474.0,474.0,4040923.0,13097.0,2521937.0,14107.0,20405.0,602.0,93082266.0,280872.0,1.0
2020-09-15,21:00,3,India,1382789568.0,5016182,89268.0,82075.0,1267.0,3937412.0,81166.0,996695.0,8944.0,3628.0,59.0,58312273.0,42170.0,3.0
2020-09-15,21:00,2,Brazil,212871450.0,4356690,7146.0,132297.0,180.0,3613184.0,,611209.0,8318.0,20466.0,621.0,14505652.0,68143.0,2.0
2020-09-15,21:00,4,Russia,145947569.0,1073849,5529.0,18785.0,150.0,884305.0,5605.0,170759.0,2300.0,7358.0,129.0,41122307.0,281761.0,4.0
2020-09-15,21:00,6,Peru,33065274.0,733860,,30812.0,,573364.0,,129684.0,1460.0,22194.0,932.0,3552710.0,107445.0,2.0
2020-09-15,21:00,8,Colombia,50994019.0,721892,,23123.0,,606925.0,,91844.0,863.0,14156.0,453.0,3194202.0,62639.0,2.0
2020-09-15,21:00,7,Mexico,129210414.0,671716,3335.0,71049.0,228.0,475795.0,4172.0,124872.0,2747.0,5199.0,550.0,1520463.0,11767.0,1.0
2020-09-15,21:00,5,South Africa,59461240.0,650749,,15499.0,,579289.0,,55961.0,539.0,10944.0,261.0,3928614.0,66070.0,5.0
2020-09-15,21:00,9,Spain,46758571.0,603167,9437.0,30004.0,156.0,,,,1157.0,12900.0,642.0,10756835.0,230051.0,4.0
2020-09-15,21:00,12,Argentina,45281033.0,565446,,11710.0,43.0,438883.0,9930.0,114853.0,2992.0,12487.0,259.0,1602403.0,35388.0,2.0
2020-09-15,21:00,10,Chile,19149979.0,437983,1536.0,12040.0,27.0,409944.0,2219.0,15999.0,905.0,22871.0,629.0,2887903.0,150804.0,2.0
