scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-09-04,7:01,1,USA,331346344,6335244,,191058,,3575096,,2569090,15042,19120,577,84881529,256172,1.0
2020-09-04,7:01,2,Brazil,212826108,4046150,,124729,,3247610,,673811,8318,19012,586,14408116,67699,2.0
2020-09-04,7:01,3,India,1382382125,3933124,,68569,,3034887,,829668,8944,2845,50,46679145,33767,3.0
2020-09-04,7:01,4,Russia,145945695,1009995,,17528,,826935,,165532,2300,6920,120,37484146,256836,4.0
2020-09-04,7:01,6,Peru,33051466,670145,,29405,,489886,,150854,1506,20276,890,3286526,99437,2.0
2020-09-04,7:01,8,Colombia,50977729,641574,,20618,,489151,,131805,1493,12585,404,2844145,55792,2.0
2020-09-04,7:01,5,South Africa,59438768,633015,,14563,,554887,,63565,539,10650,245,3747101,63041,5.0
2020-09-04,7:01,7,Mexico,129169727,616894,5937,66329,513.0,430287,5297,120278,3061,4776,514,1393033,10785,1.0
2020-09-04,7:01,9,Spain,46758029,488513,,29234,,,,,930,10448,625,9210337,196979,4.0
2020-09-04,7:01,12,Argentina,45268581,451198,,9361,,322461,,119376,2394,9967,207,1324687,29263,2.0
2020-09-04,7:01,10,Chile,19145053,416501,,11422,,389409,,15670,940,21755,597,2508750,131039,2.0
2020-09-04,7:01,11,Iran,84179866,380746,,21926,,328595,,30225,3702,4523,260,3307383,39289,3.0
2020-09-04,7:01,13,UK,67949254,340411,,41527,,,,,80,5010,611,17619897,259310,4.0
2020-09-04,7:01,15,Bangladesh,164976828,319686,,4383,,213980,,101323,,1938,27,1592038,9650,3.0
2020-09-04,7:01,14,Saudi Arabia,34907425,318319,,3982,,293964,,20373,1495,9119,114,5261814,150736,3.0
2020-09-04,7:01,19,France,65299323,300181,,30706,,87206,,182269,464,4597,470,7500000,114856,4.0
2020-09-04,7:01,16,Pakistan,221624524,297512,498,6335,7.0,282268,343,8909,595,1342,29,2707470,12216,3.0
2020-09-04,7:01,18,Turkey,84497721,274943,,6511,,248087,,20345,1041,3254,77,7466087,88358,3.0
2020-09-04,7:01,17,Italy,60445793,272912,,35507,,208490,,28915,120,4515,587,8921658,147598,4.0
2020-09-04,7:01,20,Germany,83831702,248814,,9399,,224600,,14815,223,2968,112,12383035,147713,4.0
2020-09-04,7:01,21,Iraq,40375243,247039,,7275,,187757,,52007,496,6119,180,1670483,41374,3.0
2020-09-04,7:01,22,Philippines,109834310,228403,,3688,,159475,,65240,922,2080,34,2705817,24635,3.0
2020-09-04,7:01,23,Indonesia,274029502,184268,,7750,,132055,,44463,,672,28,2338865,8535,3.0
2020-09-04,7:01,24,Canada,37800310,130493,,9141,,115444,,5908,55,3452,242,5638703,149171,1.0
2020-09-04,7:01,28,Ukraine,43685863,128228,,2710,,59676,,65842,177,2935,62,1621697,37122,4.0
2020-09-04,7:01,30,Israel,9197590,124455,,985,,98645,,24825,417,13531,107,2388574,259696,3.0
2020-09-04,7:01,25,Qatar,2807805,119420,,201,,116313,,2906,58,42531,72,644904,229683,3.0
2020-09-04,7:01,26,Bolivia,11700642,118781,853,5288,85.0,65884,1810,47609,71,10152,452,248500,21238,2.0
2020-09-04,7:01,27,Ecuador,17689332,116360,,6648,,102051,,7661,355,6578,376,340207,19232,2.0
2020-09-04,7:01,29,Kazakhstan,18815845,106121,89,1588,,98585,618,5948,221,5640,84,2434444,129383,3.0
2020-09-04,7:01,31,Egypt,102664408,99425,,5479,,75415,,18531,41,968,53,135000,1315,5.0
2020-09-04,7:01,32,Dominican Republic,10866964,96629,,1801,,70871,,23957,199,8892,166,379929,34962,1.0
2020-09-04,7:01,34,Panama,4326482,94914,,2046,,68198,,24670,167,21938,473,350669,81052,1.0
2020-09-04,7:01,38,Romania,19214259,91256,,3765,,39275,,48216,503,4749,196,1876063,97639,4.0
2020-09-04,7:01,37,Kuwait,4281493,87378,,536,,78791,,8051,93,20408,125,631482,147491,3.0
2020-09-04,7:01,36,Belgium,11598589,86544,633,9899,1.0,18513,23,58132,58,7462,853,2364713,203879,4.0
2020-09-04,7:01,35,Oman,5128414,86380,,705,,81828,,3847,144,16843,137,309212,60294,3.0
2020-09-04,7:01,33,Sweden,10110405,84729,,5832,,,,,14,8380,577,1094856,108290,4.0
2020-09-04,7:01,40,Guatemala,17972288,76358,,2804,,64399,,9155,5,4249,156,252958,14075,1.0
2020-09-04,7:01,42,Netherlands,17141648,72464,,6235,,,,,43,4227,364,1455274,84897,4.0
2020-09-04,7:01,39,Belarus,9448764,72302,,696,,71205,,401,,7652,74,1554129,164480,4.0
2020-09-04,7:01,41,UAE,9911219,72154,,387,,62668,,9099,,7280,39,7324874,739049,3.0
2020-09-04,7:01,44,Japan,126406369,69599,,1319,,59524,,8756,218,551,10,1536221,12153,3.0
2020-09-04,7:01,43,Poland,37839143,69129,,2092,,48593,,18444,81,1827,55,2777601,73405,4.0
2020-09-04,7:01,49,Morocco,36986819,66855,,1253,,51223,,14379,193,1808,34,2001124,54104,5.0
2020-09-04,7:01,47,Honduras,9931764,63158,632,1954,30.0,11618,471,49586,34,6359,197,150142,15117,1.0
2020-09-04,7:01,46,Portugal,10191329,59051,,1829,,42427,,14795,44,5794,179,2058544,201990,4.0
2020-09-04,7:01,45,Singapore,5858447,56908,,27,,56028,,853,,9714,5,2068284,353043,3.0
2020-09-04,7:01,56,Ethiopia,115442248,55213,,856,,20283,,34074,344,478,7,970591,8408,5.0
2020-09-04,7:01,48,Nigeria,206998349,54588,,1048,,42627,,10913,7,264,5,413265,1996,5.0
2020-09-04,7:01,50,Bahrain,1711219,53433,,190,,50013,,3230,39,31225,111,1140563,666521,3.0
2020-09-04,7:01,57,Venezuela,28421362,49877,,402,,40574,,8901,101,1755,14,1789371,62959,2.0
2020-09-04,7:01,54,Algeria,43986735,45469,,1529,,32006,,11934,44,1034,35,,,5.0
2020-09-04,7:01,51,Ghana,31183204,44713,,280,,43577,,856,6,1434,9,445653,14291,5.0
2020-09-04,7:01,61,Costa Rica,5102285,44458,,460,,17855,,26143,161,8713,90,156466,30666,1.0
2020-09-04,7:01,53,Armenia,2964234,44271,,887,,38855,,4529,,14935,299,211281,71277,3.0
2020-09-04,7:01,52,Kyrgyzstan,6542721,44135,,1059,,39174,,3902,24,6746,162,267718,40918,3.0
2020-09-04,7:01,55,Switzerland,8665787,43127,,2013,,36500,,4614,12,4977,232,1054652,121703,4.0
2020-09-04,7:01,64,Nepal,29226630,42877,,257,,24207,,18413,,1467,9,731852,25041,3.0
