Date,Scrap_time,Update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-12-29,23:00,20:54,1,North America,22811993,247122.0,502991,4194.0,14029923,255374.0,8279079,34531
2020-12-29,23:00,20:54,3,Asia,20511347,80142.0,334630,1390.0,18971384,94391.0,1205333,25133
2020-12-29,23:00,20:54,2,South America,12950774,55925.0,357832,1081.0,11508014,81581.0,1084928,16884
2020-12-29,23:00,20:54,4,Europe,23100650,235853.0,531635,6238.0,11316450,140409.0,11252565,26712
2020-12-29,23:00,20:54,5,Africa,2708112,17213.0,64027,665.0,2261966,14425.0,382119,2445
2020-12-29,23:00,20:54,6,Oceania,48089,166.0,1058,5.0,33430,31.0,13601,24
2020-12-29,23:00,20:54,7,World,82131686,636421.0,1792188,13573.0,58121873,586211.0,22217625,105729
