Scrap_time,Update_time_GMT,Date,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-08-12 20:00:00,,2020-08-12,1,North America,6249979,8524,238804,954.0,3375998,5921,2635177,24549
2020-08-12 20:00:00,,2020-08-12,2,South America,4887320,1693,163440,49.0,3486335,930,1237545,14735
2020-08-12 20:00:00,,2020-08-12,3,Asia,5221611,14713,112834,263.0,3965536,11374,1143241,18873
2020-08-12 20:00:00,,2020-08-12,4,Europe,3092002,7997,206983,164.0,1857591,9853,1027428,5190
2020-08-12 20:00:00,,2020-08-12,5,Africa,1069132,39,23912,,761685,66,283535,1207
2020-08-12 20:00:00,,2020-08-12,6,Oceania,24073,414,378,21.0,14092,6,9603,52
2020-08-12 20:00:00,,2020-08-12,7,World,20544838,33380,746366,1451.0,13461888,28150,6336584,64610
