scrap_date,scrap_time,update date,update time-GMT,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-08-02,20:00:00,2020-08-02,,150,Liberia,5066990,1189,,75,,673,,441,,235,15.0,,,5
2020-08-08,20:00:00,2020-08-08,,150,Liberia,5068944,1230,,78,,705,,447,,243,15.0,,,5
2020-08-12,20:00:00,2020-08-12,,150,Liberia,5070246,1250,,81,,736,,433,,247,16.0,,,5
2020-08-16,20:00:00,2020-08-16,,150,Liberia,5071549,1257,,82,,788,,387,,248,16.0,,,5
2020-08-17,20:00:00,2020-08-17,,150,Liberia,5071875,1257,,82,,788,,387,,248,16.0,,,5
2020-08-18,20:00:00,2020-08-18,,150,Liberia,5072200,1277,,82,,803,,392,,252,16.0,,,5
2020-08-19,20:00:00,2020-08-19,,150,Liberia,5072526,1282,,82,,803,,397,,253,16.0,,,5
2020-08-20,17:53:00,2020-08-20,,150,Liberia,5072852,1282,,82,,803,,397,,253,16.0,,,5
2020-08-23,21:09:00,2020-08-23,,150,Liberia,5073829,1286,,82,,816,,388,,253,16.0,,,5
2020-08-24,17:10:00,2020-08-24,,150,Liberia,5074154,1286,,82,,816,,388,,253,16.0,,,5
2020-08-25,23:00:00,2020-08-25,,150,Liberia,5074480,1295,5.0,82,,821,2.0,392,,255,16.0,,,5
2020-08-26,22:59:00,2020-08-26,,150,Liberia,5074806,1298,3.0,82,,832,11.0,384,,256,16.0,,,5
2020-08-27,23:00:00,2020-08-27,,150,Liberia,5075131,1298,,82,,832,,384,,256,16.0,,,5
2020-08-28,23:01:00,2020-08-28,,150,Liberia,5075457,1298,,82,,832,,384,,256,16.0,,,5
2020-08-29,12:29:00,2020-08-29,,150,Liberia,5075783,1298,,82,,832,,384,,256,16.0,,,5
2020-08-30,23:00:00,2020-08-30,,150,Liberia,5076108,1304,,82,,872,,350,,257,16.0,,,5
2020-08-31,18:58:00,2020-08-31,,150,Liberia,5076434,1304,,82,,872,,350,,257,16.0,,,5
2020-09-01,23:00:00,2020-09-01,,150,Liberia,5076760,1304,,82,,872,,350,,257,16.0,,,5
2020-09-02,23:01:00,2020-09-02,,150,Liberia,5077085,1305,,82,,1162,4.0,61,,257,16.0,,,5
2020-09-03,23:01:00,2020-09-03,,150,Liberia,5077411,1306,1.0,82,,1163,1.0,61,,257,16.0,,,5
2020-09-04,07:01:00,2020-09-04,,150,Liberia,5077737,1306,,82,,1163,,61,,257,16.0,,,5
2020-09-05,23:31:00,2020-09-05,,150,Liberia,5078062,1306,,82,,1163,,61,,257,16.0,,,5
2020-09-06,18:30:00,2020-09-06,,150,Liberia,5078388,1306,,82,,1163,,61,,257,16.0,,,5
2020-09-07,23:39:00,2020-09-07,,150,Liberia,5078714,1307,,82,,1182,,43,,257,16.0,,,5
2020-09-08,22:10:00,2020-09-08,,150,Liberia,5079039,1311,,82,,1190,,39,,258,16.0,,,5
2020-09-10,22:01:00,2020-09-10,,150,Liberia,5079691,1315,2.0,82,,1194,,39,,259,16.0,,,5
2020-09-11,22:00:00,2020-09-11,,150,Liberia,5080016,1315,,82,,1199,5.0,34,,259,16.0,,,5
2020-09-12,22:22:00,2020-09-12,,150,Liberia,5080342,1316,1.0,82,,1210,11.0,24,,259,16.0,,,5
2020-09-13,22:01:00,2020-09-13,,150,Liberia,5080668,1319,3.0,82,,1210,,27,,260,16.0,,,5
2020-09-14,22:04:00,2020-09-14,,150,Liberia,5080993,1321,2.0,82,,1213,3.0,26,,260,16.0,,,5
2020-09-15,21:00:00,2020-09-15,,150,Liberia,5081319,1321,,82,,1213,,26,,260,16.0,,,5
2020-09-16,21:01:00,2020-09-16,,150,Liberia,5081645,1327,,82,,1214,,31,,261,16.0,,,5
2020-09-18,20:01:00,2020-09-18,,150,Liberia,5082296,1334,1.0,82,,1214,,38,,262,16.0,,,5
2020-09-19,21:00:00,2020-09-19,,150,Liberia,5082622,1335,1.0,82,,1216,2.0,37,,263,16.0,,,5
2020-09-20,22:31:00,2020-09-20,,150,Liberia,5082947,1335,,82,,1216,,37,,263,16.0,,,5
2020-09-21,21:01:00,2020-09-21,,150,Liberia,5083273,1336,1.0,82,,1218,2.0,36,,263,16.0,,,5
2020-09-22,21:01:00,2020-09-22,,150,Liberia,5083599,1336,,82,,1218,,36,,263,16.0,,,5
2020-09-23,19:58:00,2020-09-23,,150,Liberia,5083924,1337,1.0,82,,1219,1.0,36,,263,16.0,,,5
2020-09-24,21:00:00,2020-09-24,,150,Liberia,5084250,1338,1.0,82,,1221,2.0,35,,263,16.0,,,5
2020-09-25,21:00:00,2020-09-25,,150,Liberia,5084576,1338,,82,,1221,,35,,263,16.0,,,5
2020-09-26,21:00:00,2020-09-26,,150,Liberia,5084901,1338,,82,,1221,,35,,263,16.0,,,5
2020-09-27,22:45:00,2020-09-27,,150,Liberia,5085227,1339,1.0,82,,1221,,36,,263,16.0,,,5
2020-09-28,22:00:00,2020-09-28,,150,Liberia,5085553,1342,3.0,82,,1221,,39,,264,16.0,,,5
2020-09-29,21:35:00,2020-09-29,,150,Liberia,5085878,1343,1.0,82,,1221,,40,,264,16.0,,,5
2020-09-30,22:00:00,2020-09-30,,150,Liberia,5086204,1343,,82,,1221,,40,,264,16.0,,,5
2020-10-01,21:31:00,2020-10-01,,150,Liberia,5086530,1343,,82,,1221,,40,,264,16.0,,,5
2020-10-02,22:36:00,2020-10-02,,150,Liberia,5086855,1343,,82,,1221,,40,,264,16.0,,,5
2020-10-03,22:24:00,2020-10-03,,150,Liberia,5087181,1347,1.0,82,,1221,,44,,265,16.0,,,5
2020-10-04,21:01:00,2020-10-04,,150,Liberia,5087507,1348,1.0,82,,1236,15.0,30,,265,16.0,,,5
2020-10-05,22:13:00,2020-10-05,,150,Liberia,5087832,1348,,82,,1236,,30,,265,16.0,,,5
2020-10-06,23:01:00,2020-10-06,,150,Liberia,5088158,1354,,82,,1240,4.0,32,2.0,266,16.0,29689.0,5835.0,5
2020-10-07,23:01:00,2020-10-07,,150,Liberia,5088484,1355,1.0,82,,1245,5.0,28,2.0,266,16.0,29904.0,5877.0,5
2020-10-08,23:59:00,2020-10-08,,150,Liberia,5088809,1360,5.0,82,,1245,,33,2.0,267,16.0,30187.0,5932.0,5
2020-10-09,23:00:00,2020-10-09,,150,Liberia,5089135,1360,,82,,1245,,33,2.0,267,16.0,30332.0,5960.0,5
2020-10-10,23:00:00,2020-10-10,,150,Liberia,5089461,1360,,82,,1245,,33,2.0,267,16.0,30332.0,5960.0,5
2020-10-12,23:10:00,2020-10-12,,150,Liberia,5090112,1371,8.0,82,,1250,5.0,39,2.0,269,16.0,30332.0,5959.0,5
2020-10-13,23:01:00,2020-10-13,,150,Liberia,5090438,1371,,82,,1251,1.0,38,2.0,269,16.0,30332.0,5959.0,5
2020-10-14,23:01:00,2020-10-14,,150,Liberia,5090763,1371,,82,,1251,,38,2.0,269,16.0,30332.0,5958.0,5
2020-10-15,14:09:00,2020-10-15,11:06:00,150,Liberia,5091089,1372,,82,,1254,,36,2.0,269,16.0,30332.0,5958.0,5
