scrap_date,scrap_time,update date,update time-GMT,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-08-02,20:00:00,2020-08-02,,146,Georgia,3988472,1177,6.0,17,,955,8.0,205,5.0,295,4.0,225145,56449,3
2020-08-08,20:00:00,2020-08-08,,146,Georgia,3988347,1216,3.0,17,,996,2.0,203,,305,4.0,258525,64820,3
2020-08-12,20:00:00,2020-08-12,,146,Georgia,3988264,1278,14.0,17,,1058,4.0,203,,320,4.0,258525,64821,3
2020-08-16,20:00:00,2020-08-16,,146,Georgia,3988180,1336,15.0,17,,1088,,231,,335,4.0,301183,75519,3
2020-08-17,20:00:00,2020-08-17,,146,Georgia,3988160,1341,5.0,17,,1092,4.0,232,,336,4.0,301183,75519,3
2020-08-18,20:00:00,2020-08-18,,146,Georgia,3988139,1351,10.0,17,,1092,,242,,339,4.0,301183,75520,3
2020-08-19,20:00:00,2020-08-19,,146,Georgia,3988118,1361,10.0,17,,1098,6.0,246,,341,4.0,315142,79020,3
2020-08-20,17:53:00,2020-08-20,,146,Georgia,3988097,1370,9.0,17,,1108,10.0,245,,344,4.0,315142,79021,3
2020-08-23,21:09:00,2020-08-23,,146,Georgia,3988035,1411,17.0,17,,1132,,262,,354,4.0,327436,82105,3
2020-08-24,17:10:00,2020-08-24,,146,Georgia,3988014,1421,10.0,18,1.0,1137,5.0,266,,356,5.0,341166,85548,3
2020-08-25,23:00:00,2020-08-25,,146,Georgia,3987993,1429,8.0,19,1.0,1150,13.0,260,,358,5.0,341166,85548,3
2020-08-26,22:59:00,2020-08-26,,146,Georgia,3987972,1436,7.0,19,,1150,,267,,360,5.0,341166,85549,3
2020-08-27,23:00:00,2020-08-27,,146,Georgia,3987951,1447,11.0,19,,1190,40.0,238,,363,5.0,355486,89140,3
2020-08-28,23:01:00,2020-08-28,,146,Georgia,3987930,1455,8.0,19,,1196,6.0,240,,365,5.0,355486,89140,3
2020-08-29,12:29:00,2020-08-29,,146,Georgia,3987910,1462,7.0,19,,1196,,247,,367,5.0,355486,89141,3
2020-08-30,23:00:00,2020-08-30,,146,Georgia,3987889,1469,7.0,19,,1221,25.0,229,,368,5.0,355486,89141,3
2020-08-31,18:58:00,2020-08-31,,146,Georgia,3987868,1487,18.0,19,,1240,19.0,228,,373,5.0,370858,92997,3
2020-09-01,23:00:00,2020-09-01,,146,Georgia,3987847,1510,23.0,19,,1253,13.0,238,,379,5.0,370858,92997,3
2020-09-02,23:01:00,2020-09-02,,146,Georgia,3987826,1548,38.0,19,,1270,17.0,259,,388,5.0,381236,95600,3
2020-09-03,23:01:00,2020-09-03,,146,Georgia,3987805,1568,20.0,19,,1279,9.0,270,,393,5.0,388485,97418,3
2020-09-04,07:01:00,2020-09-04,,146,Georgia,3987785,1568,,19,,1279,,270,,393,5.0,388485,97419,3
2020-09-05,23:31:00,2020-09-05,,146,Georgia,3987764,1621,25.0,19,,1302,8.0,300,,406,5.0,404061,101325,3
2020-09-06,18:30:00,2020-09-06,,146,Georgia,3987743,1650,29.0,19,,1310,8.0,321,,414,5.0,404061,101326,3
2020-09-07,23:39:00,2020-09-07,,146,Georgia,3987722,1684,34.0,19,,1315,5.0,350,,422,5.0,404061,101326,3
2020-09-08,22:10:00,2020-09-08,,146,Georgia,3987701,1729,45.0,19,,1321,6.0,389,,434,5.0,422452,105939,3
2020-09-10,22:01:00,2020-09-10,,146,Georgia,3987660,1830,57.0,19,,1334,9.0,477,,459,5.0,439848,110302,3
2020-09-11,22:00:00,2020-09-11,,146,Georgia,3987639,1917,87.0,19,,1354,20.0,544,,481,5.0,439848,110303,3
2020-09-12,22:22:00,2020-09-12,,146,Georgia,3987618,2075,158.0,19,,1363,9.0,693,,520,5.0,459585,115253,3
2020-09-13,22:01:00,2020-09-13,,146,Georgia,3987597,2227,152.0,19,,1369,6.0,839,,558,5.0,470696,118040,3
2020-09-14,22:04:00,2020-09-14,,146,Georgia,3987576,2392,165.0,19,,1369,,1004,,600,5.0,470696,118041,3
2020-09-15,21:00:00,2020-09-15,,146,Georgia,3987555,2562,170.0,19,,1369,,1174,,642,5.0,490207,122934,3
2020-09-16,21:01:00,2020-09-16,,146,Georgia,3987535,2758,196.0,19,,1412,43.0,1327,,692,5.0,503119,126173,3
2020-09-18,20:01:00,2020-09-18,,146,Georgia,3987493,3119,182.0,19,,1435,13.0,1665,,782,5.0,529121,132695,3
2020-09-19,21:00:00,2020-09-19,,146,Georgia,3987472,3306,187.0,19,,1481,46.0,1806,,829,5.0,529121,132696,3
2020-09-20,22:31:00,2020-09-20,,146,Georgia,3987451,3502,196.0,19,,1494,13.0,1989,,878,5.0,550489,138055,3
2020-09-21,21:01:00,2020-09-21,,146,Georgia,3987430,3695,193.0,20,1.0,1534,40.0,2141,,927,5.0,550489,138056,3
2020-09-22,21:01:00,2020-09-22,,146,Georgia,3987410,3913,218.0,23,3.0,1574,40.0,2316,,981,6.0,550489,138057,3
2020-09-23,19:58:00,2020-09-23,,146,Georgia,3987389,4140,227.0,25,2.0,1643,69.0,2472,,1038,6.0,571486,143323,3
2020-09-24,21:00:00,2020-09-24,,146,Georgia,3987368,4399,259.0,26,1.0,1705,62.0,2668,,1103,7.0,571486,143324,3
2020-09-25,21:00:00,2020-09-25,,146,Georgia,3987347,4664,265.0,27,1.0,1759,54.0,2878,,1170,7.0,571486,143325,3
2020-09-26,21:00:00,2020-09-26,,146,Georgia,3987326,4960,296.0,28,1.0,1819,60.0,3113,,1244,7.0,571486,143326,3
2020-09-27,22:45:00,2020-09-27,,146,Georgia,3987305,5254,294.0,28,,1906,87.0,3320,,1318,7.0,571486,143326,3
2020-09-28,22:00:00,2020-09-28,,146,Georgia,3987285,5552,298.0,32,4.0,2054,148.0,3466,,1392,8.0,616348,154578,3
2020-09-29,21:35:00,2020-09-29,,146,Georgia,3987264,5866,314.0,36,4.0,2324,270.0,3506,,1471,9.0,616348,154579,3
2020-09-30,22:00:00,2020-09-30,,146,Georgia,3987243,6192,326.0,39,3.0,3120,796.0,3033,,1553,10.0,639816,160466,3
2020-10-01,21:31:00,2020-10-01,,146,Georgia,3987222,6640,448.0,41,2.0,3419,299.0,3180,,1665,10.0,639816,160467,3
2020-10-02,22:36:00,2020-10-02,,146,Georgia,3987201,7093,453.0,46,5.0,3714,295.0,3333,,1779,12.0,639816,160467,3
2020-10-03,22:24:00,2020-10-03,,146,Georgia,3987180,7564,471.0,48,2.0,3992,278.0,3524,,1897,12.0,639816,160468,3
2020-10-04,21:01:00,2020-10-04,,146,Georgia,3987160,8118,554.0,50,2.0,4244,252.0,3824,,2036,13.0,639816,160469,3
2020-10-05,22:13:00,2020-10-05,,146,Georgia,3987139,8696,578.0,54,4.0,4619,375.0,4023,,2181,14.0,679169,170340,3
2020-10-06,23:01:00,2020-10-06,,146,Georgia,3987118,9245,549.0,58,4.0,4887,268.0,4300,,2319,15.0,679169,170341,3
2020-10-07,23:01:00,2020-10-07,,146,Georgia,3987097,9753,508.0,63,5.0,5235,348.0,4455,,2446,16.0,679169,170342,3
2020-10-08,23:59:00,2020-10-08,,146,Georgia,3987076,10225,472.0,66,3.0,5553,318.0,4606,,2565,17.0,706806,177274,3
2020-10-09,23:00:00,2020-10-09,,146,Georgia,3987055,10752,527.0,72,6.0,5866,313.0,4814,,2697,18.0,706806,177275,3
2020-10-10,23:00:00,2020-10-10,,146,Georgia,3987034,11271,519.0,78,6.0,6119,253.0,5074,,2827,20.0,706806,177276,3
2020-10-12,23:10:00,2020-10-12,,146,Georgia,3986993,12272,478.0,93,8.0,6538,211.0,5641,,3078,23.0,706806,177278,3
2020-10-13,23:01:00,2020-10-13,,146,Georgia,3986972,12841,569.0,102,9.0,6867,329.0,5872,,3221,26.0,706806,177279,3
2020-10-14,23:01:00,2020-10-14,,146,Georgia,3986951,13521,680.0,109,7.0,7159,292.0,6253,,3391,27.0,706806,177280,3
2020-10-15,14:09:00,2020-10-15,11:06:00,146,Georgia,3986930,14440,919.0,113,4.0,7367,208.0,6960,,3622,28.0,706806,177281,3
