scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-09-22,21:01,1,USA,331441624,7059688,13472,204913,411,4312988,13463,2541787,14071,21300,618,99200534,299300,1.0
2020-09-22,21:01,3,India,1383048851,5639106,79001,90006,1041,4580222,85502,968878,8944,4077,65,65325779,47233,3.0
2020-09-22,21:01,2,Brazil,212900304,4566123,6040,137445,95,3887199,,541479,8318,21447,646,15011116,70508,2.0
2020-09-22,21:01,4,Russia,145948762,1115810,6215,19649,160,917949,5976,178212,2300,7645,135,43300000,296679,4.0
2020-09-22,21:01,6,Peru,33074060,772896,,31474,,622418,,119004,1415,23369,952,3710694,112193,2.0
2020-09-22,21:01,8,Colombia,51004385,770435,,24397,,640900,,105138,863,15105,478,3424537,67142,2.0
2020-09-22,21:01,7,Mexico,129236306,700580,2917,73697,204,502982,3680,123901,2568,5421,570,1589975,12303,1.0
2020-09-22,21:01,9,Spain,46758917,682267,10799,30904,241,,,,1417,14591,661,11820505,252797,4.0
2020-09-22,21:01,5,South Africa,59475541,661936,,15992,,591208,,54736,539,11130,269,4047723,68057,5.0
2020-09-22,21:01,12,Argentina,45288957,640147,,13482,,508563,,118102,3387,14135,298,1765069,38973,2.0
2020-09-22,21:01,19,France,65306406,458061,,31338,,93008,,333715,919,7014,480,10000000,153124,4.0
2020-09-22,21:01,10,Chile,19153114,448523,1055,12321,23,423176,2065,13026,918,23418,643,3068544,160211,2.0
2020-09-22,21:01,11,Iran,84232737,429193,3712,24656,178,363737,2214,40800,3922,5095,293,3800619,45120,3.0
2020-09-22,21:01,13,UK,67966757,403551,4926,41825,37,,,,181,5937,615,22390038,329426,4.0
2020-09-22,21:01,15,Bangladesh,165057459,352178,1557,5007,28,260790,2073,86381,,2134,30,1848487,11199,3.0
2020-09-22,21:01,14,Saudi Arabia,34934107,330798,552,4542,30,312684,1185,13572,1121,9469,130,6141968,175816,3.0
2020-09-22,21:01,21,Iraq,40419740,327580,4724,8682,57,261757,3682,57141,546,8104,215,2098488,51917,3.0
2020-09-22,21:01,16,Pakistan,221835813,306886,582,6424,4,293159,290,7303,570,1383,29,3230472,14562,3.0
2020-09-22,21:01,18,Turkey,84542328,306302,1692,7639,65,269696,1261,28967,1522,3623,90,9496268,112326,3.0
2020-09-22,21:01,17,Italy,60441438,300897,1392,35738,14,219670,967,45489,239,4978,591,10575979,174979,4.0
2020-09-22,21:01,22,Philippines,109906046,291789,1635,5049,50,230643,450,56097,1048,2655,46,3428379,31194,3.0
2020-09-22,21:01,20,Germany,83844843,276736,1185,9489,8,246300,,20947,267,3301,113,14557136,173620,4.0
2020-09-22,21:01,23,Indonesia,274171662,252923,4071,9837,160,184298,3501,58788,,922,36,2994069,10920,3.0
2020-09-22,21:01,30,Israel,9197590,193374,2445,1285,12,140751,3971,51338,668,21024,140,3141100,341513,3.0
2020-09-22,21:01,28,Ukraine,43673010,181237,2884,3642,59,79901,1717,97694,177,4150,83,2058638,47138,4.0
2020-09-22,21:01,24,Canada,37816567,146385,970,9232,4,126230,696,10923,86,3871,244,6698544,177133,1.0
2020-09-22,21:01,26,Bolivia,11708475,130986,310,7654,37,90240,623,33092,71,11187,654,288806,24666,2.0
2020-09-22,21:01,27,Ecuador,17702515,127643,932,11126,31,102852,,13665,375,7210,628,392684,22182,2.0
2020-09-22,21:01,25,Qatar,2807805,123917,313,211,,120766,226,2940,66,44133,75,734141,261464,3.0
2020-09-22,21:01,38,Romania,19207982,114648,1059,4503,45,92169,1520,17976,496,5969,234,2253380,117315,4.0
2020-09-22,21:01,32,Dominican Republic,10872310,109269,486,2064,10,82741,467,24464,213,10050,190,452188,41591,1.0
2020-09-22,21:01,29,Kazakhstan,18826888,107374,67,1671,,102064,123,3639,221,5703,89,2733455,145189,3.0
2020-09-22,21:01,34,Panama,4329825,106810,,2272,,82320,,22218,133,24668,525,437706,101091,1.0
2020-09-22,21:01,49,Morocco,37008330,105346,2227,1889,34,85883,1725,17574,277,2847,51,2433869,65765,5.0
2020-09-22,21:01,36,Belgium,11601064,103392,1097,9950,2,18977,12,74465,87,8912,858,2907930,250661,4.0
2020-09-22,21:01,31,Egypt,102759475,102141,,5787,,90332,,6022,41,994,56,135000,1314,5.0
2020-09-22,21:01,37,Kuwait,4284600,100683,719,588,3,91612,682,8483,99,23499,137,715887,167084,3.0
2020-09-22,21:01,42,Netherlands,17143507,98240,2245,6291,10,,,,103,5730,367,2042887,119164,4.0
2020-09-22,21:01,35,Oman,5134822,94711,660,865,12,86195,414,7651,179,18445,168,309212,60219,3.0
2020-09-22,21:01,33,Sweden,10113497,89436,,5870,5,,,,15,8843,580,1532632,151543,4.0
2020-09-22,21:01,41,UAE,9917094,86447,852,405,,76025,939,10017,,8717,41,8933734,900842,3.0
2020-09-22,21:01,40,Guatemala,17988610,85681,,3124,,75172,,7385,5,4763,174,292515,16261,1.0
2020-09-22,21:01,43,Poland,37837112,80699,711,2316,18,64972,368,13411,85,2133,61,3155718,83403,4.0
2020-09-22,21:01,44,Japan,126387411,79140,,1500,,71404,,6236,163,626,12,1850661,14643,3.0
2020-09-22,21:01,39,Belarus,9448612,76104,206,791,6,73386,85,1927,,8055,84,1744682,184650,4.0
2020-09-22,21:01,47,Honduras,9939517,72075,459,2204,20,22611,546,47260,21,7251,222,171673,17272,1.0
2020-09-22,21:01,56,Ethiopia,115582719,70422,713,1127,19,28991,357,40304,251,609,10,1217746,10536,5.0
2020-09-22,21:01,46,Portugal,10189873,69663,463,1925,5,45974,238,21764,70,6836,189,2415426,237042,4.0
2020-09-22,21:01,57,Venezuela,28417417,67443,,555,,56726,,10162,146,2373,20,1909796,67205,2.0
2020-09-22,21:01,64,Nepal,29252436,66632,1356,429,2,48061,823,18142,,2278,15,934977,31962,3.0
2020-09-22,21:01,50,Bahrain,1714145,65752,,227,3,58626,,6899,49,38358,132,1344713,784480,3.0
2020-09-22,21:01,61,Costa Rica,5104571,65602,,745,,25127,,39730,254,12852,146,204765,40114,1.0
2020-09-22,21:01,45,Singapore,5860707,57627,21,27,,57262,21,338,,9833,5,2498073,426241,3.0
2020-09-22,21:01,48,Nigeria,207250380,57437,,1100,,48674,,7663,7,277,5,482321,2327,5.0
2020-09-22,21:01,58,Uzbekistan,33577015,52685,615,442,5,49067,698,3176,283,1569,13,1377915,41037,3.0
2020-09-22,21:01,70,Czechia,10713509,51637,873,530,8,26020,595,25087,101,4820,49,1217147,113609,4.0
2020-09-22,21:01,55,Switzerland,8668895,50664,286,2054,4,42100,1600,6510,37,5844,237,1287196,148484,4.0
2020-09-22,21:01,54,Algeria,44025729,50214,191,1689,10,35307,127,13218,31,1141,38,,,5.0
2020-09-22,21:01,53,Armenia,2964505,47667,115,938,2,42676,39,4053,,16079,316,266066,89751,3.0
2020-09-22,21:01,62,Moldova,4031810,47446,650,1230,19,35542,524,10674,562,11768,305,250422,62112,4.0
2020-09-22,21:01,51,Ghana,31215168,46062,,297,,45258,,507,5,1476,10,469176,15030,5.0
2020-09-22,21:01,52,Kyrgyzstan,6548019,45542,71,1063,,41796,114,2683,24,6955,162,267718,40885,3.0
2020-09-22,21:01,60,Azerbaijan,10159718,39378,98,578,2,36949,113,1851,,3876,57,1064475,104774,3.0
2020-09-22,21:01,67,Austria,9018024,39303,645,771,4,30312,796,8220,75,4358,85,1472647,163300,4.0
2020-09-22,21:01,59,Afghanistan,39119903,39096,22,1445,1,32576,,5075,93,999,37,109068,2788,3.0
2020-09-22,21:01,63,Kenya,54030368,37218,139,659,9,24147,198,12412,44,689,12,506632,9377,5.0
2020-09-22,21:01,71,Palestine,5127284,36580,429,269,4,25469,1041,10842,,7134,52,389228,75913,3.0
2020-09-22,21:01,80,Paraguay,7152100,34260,,676,,18629,,14955,149,4790,95,252943,35366,2.0
2020-09-22,21:01,66,Ireland,4950129,33121,,1792,,23364,,7965,16,6691,362,1079860,218148,4.0
2020-09-22,21:01,65,Serbia,8729262,32999,61,743,,31536,,720,23,3780,85,1084893,124282,4.0
2020-09-22,21:01,83,Lebanon,6818397,30852,865,315,8,12878,371,17659,125,4525,46,743088,108983,3.0
2020-09-22,21:01,85,Libya,6892098,29446,650,460,10,15913,529,13073,,4272,67,189359,27475,5.0
2020-09-22,21:01,69,El Salvador,6493618,27798,,814,2,21795,13,5189,92,4281,125,367920,56659,1.0
2020-09-22,21:01,68,Australia,25566037,26942,30,854,3,24218,61,1870,11,1054,33,7351283,287541,
2020-09-22,21:01,73,Bosnia and Herzegovina,3276099,25737,216,778,8,18359,250,6600,,7856,237,226684,69193,4.0
2020-09-22,21:01,76,Denmark,5796836,23799,476,641,1,18035,297,5123,19,4106,111,3442785,593908,4.0
2020-09-22,21:01,74,S. Korea,51279260,23106,61,388,3,20441,193,2277,144,451,8,2245112,43782,3.0
2020-09-22,21:01,72,Cameroon,26689491,20598,,416,,19124,,1058,30,772,16,149000,5583,5.0
2020-09-22,21:01,105,Hungary,9654715,19499,633,694,8,4559,158,14246,36,2020,72,632031,65463,4.0
2020-09-22,21:01,75,Ivory Coast,26520294,19327,,120,,18630,,577,,729,5,152682,5757,5.0
2020-09-22,21:01,77,Bulgaria,6936318,19014,,765,,13727,,4522,33,2741,110,496017,71510,4.0
2020-09-22,21:01,79,North Macedonia,2083354,16867,87,705,5,14084,135,2078,3,8096,338,177635,85264,4.0
2020-09-22,21:01,78,Madagascar,27845471,16136,63,226,1,14743,61,1167,20,579,8,68375,2456,5.0
2020-09-22,21:01,92,Greece,10411306,15928,333,352,8,9989,,5587,79,1530,34,1221017,117278,4.0
2020-09-22,21:01,97,Croatia,4099412,15136,144,255,2,12987,250,1894,24,3692,62,267297,65204,4.0
2020-09-22,21:01,81,Senegal,16839523,14759,21,302,,11621,163,2836,23,876,18,168373,9999,5.0
2020-09-22,21:01,84,Zambia,18495088,14389,214,331,,13629,,429,,778,18,143184,7742,5.0
2020-09-22,21:01,82,Sudan,44072553,13555,,836,,6760,,5959,,308,19,,,5.0
2020-09-22,21:01,86,Norway,5430791,13075,70,267,,10371,,2437,2,2408,49,940722,173220,4.0
2020-09-22,21:01,94,Albania,2877077,12666,131,367,3,7042,47,5257,16,4402,128,76965,26751,4.0
2020-09-22,21:01,123,Tunisia,11846333,11260,528,164,5,2386,,8710,47,951,14,203051,17140,5.0
2020-09-22,21:01,102,Namibia,2551055,10607,81,116,3,8359,247,2132,11,4158,45,90977,35663,5.0
2020-09-22,21:01,87,DRC,90145941,10523,4,271,,10011,59,241,,117,3,,,5.0
2020-09-22,21:01,88,Malaysia,32458490,10358,82,130,,9563,168,665,9,319,4,1451697,44725,3.0
2020-09-22,21:01,89,Guinea,13209838,10344,,65,,9757,,522,24,783,5,32458,2457,5.0
2020-09-22,21:01,100,Maldives,542646,9770,,34,,8390,,1346,12,18004,63,141184,260177,3.0
2020-09-22,21:01,90,French Guiana,300361,9712,,65,,9373,,274,4,32334,216,63404,211093,2.0
2020-09-22,21:01,93,Tajikistan,9584458,9432,44,73,,8199,47,1160,,984,8,,,3.0
2020-09-22,21:01,96,Finland,5542683,9195,149,341,,7700,,1154,2,1659,62,908052,163829,4.0
2020-09-22,21:01,109,Montenegro,628084,8842,,138,,5425,,3279,,14078,220,62644,99738,4.0
2020-09-22,21:01,91,Gabon,2237182,8704,,54,,7875,,775,5,3891,24,152101,67988,5.0
