scrap_date,scrap_time,update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-11-09,23:00,20:59,1,North America,12308508,120848.0,365207,808.0,7976286,65775.0,3967015,22292
2020-11-09,23:00,20:59,3,Asia,14506979,81690.0,256780,1428.0,12958557,77725.0,1291642,23421
2020-11-09,23:00,20:59,2,South America,10001440,30077.0,302608,676.0,8941170,26056.0,757662,17709
2020-11-09,23:00,20:59,4,Europe,12382741,237658.0,296230,3391.0,4478653,77700.0,7607858,27514
2020-11-09,23:00,20:59,5,Africa,1901834,9221.0,45662,534.0,1602423,10637.0,253749,2448
2020-11-09,23:00,20:59,6,Oceania,40329,17.0,980,0.0,32856,5.0,6493,26
2020-11-09,23:00,20:59,7,World,51142552,479511.0,1267482,6837.0,35990604,257898.0,13884466,93414
