scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-08-28,23:01,1,USA,331309290,6079839,+33205,185486,+690,3358729,+10789,2535624,16224,18351,560,80039829,241586,1.0
2020-08-28,23:01,2,Brazil,212797254,3772945,+8452,118988,+262,2947250,,706707,8318,17730,559,14172764,66602,2.0
2020-08-28,23:01,3,India,1382122843,3461240,+76665,62713,+1019,2647538,+64475,750989,8944,2504,45,39477848,28563,3.0
2020-08-28,23:01,4,Russia,145944502,980405,+4829,16914,+110,798466,+5905,165025,2300,6718,116,35751747,244968,4.0
2020-08-28,23:01,6,Peru,33042679,621997,,28277,,429662,,164058,1526,18824,856,3089459,93499,2.0
2020-08-28,23:01,5,South Africa,59424468,618286,,13628,,531338,,73320,539,10405,229,3617982,60884,5.0
2020-08-28,23:01,8,Colombia,50967362,582022,,18468,,417793,,145761,1493,11420,362,2619712,51400,2.0
2020-08-28,23:01,7,Mexico,129143835,579914,+6026,62594,+518,400479,+3721,116841,3294,4490,485,1304776,10103,1.0
2020-08-28,23:01,9,Spain,46757684,455621,+3829,29011,+15,,,,751,9744,620,8517446,182161,4.0
2020-08-28,23:01,10,Chile,19141918,405972,+1870,11132,+60,379452,+1530,15388,1012,21209,582,2333516,121906,2.0
2020-08-28,23:01,12,Argentina,45260657,380292,,8129,+79,280165,+5707,91998,2075,8402,180,1196878,26444,2.0
2020-08-28,23:01,11,Iran,84159305,369911,+2115,21249,+112,318270,+1632,30392,3811,4395,252,3161894,37570,3.0
2020-08-28,23:01,13,UK,67942448,331644,+1276,41486,+9,,,,71,4881,611,16273209,239515,4.0
2020-08-28,23:01,14,Saudi Arabia,34897048,312924,+1069,3813,+28,287403,+1148,21708,1576,8967,109,4792192,137324,3.0
2020-08-28,23:01,15,Bangladesh,164945471,306794,+2211,4174,+47,196836,+3378,105784,,1860,25,1514126,9180,3.0
2020-08-28,23:01,16,Pakistan,221542355,295053,+415,6283,+9,279937,+376,8833,644,1332,28,2559261,11552,3.0
2020-08-28,23:01,19,France,65296569,267077,+7379,30596,+20,86177,+193,150304,387,4090,469,6030812,92360,4.0
2020-08-28,23:01,18,Turkey,84480373,265515,+1517,6245,+36,241809,+1017,17461,896,3143,74,6835674,80914,3.0
2020-08-28,23:01,17,Italy,60447487,265409,+1462,35472,+9,206902,+348,23035,74,4391,587,8410510,139137,4.0
2020-08-28,23:01,20,Germany,83826591,242101,+1536,9360,+1,215495,,17246,245,2888,112,11208091,133706,4.0
2020-08-28,23:01,21,Iraq,40357939,223612,+4177,6814,+74,164874,+3865,51924,582,5541,169,1547498,38344,3.0
2020-08-28,23:01,22,Philippines,109806412,209544,+3999,3325,+91,134474,+510,71745,841,1908,30,2472563,22517,3.0
