scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-09-24,21:00,1,USA,331452210,7157204,17651,207020,427,4412768,13861,2537416,14090,21593,625,101024093,304792,1.0
2020-09-24,21:00,3,India,1383122931,5793482,63298,91816,643,4732300,60450,969366,8944,4189,66,67436031,48756,3.0
2020-09-24,21:00,2,Brazil,212908548,4627780,,139065,,3992886,,495829,8318,21736,653,17900000,84074,2.0
2020-09-24,21:00,4,Russia,145949102,1128836,6595,19948,149,929829,6130,179059,2300,7734,137,43900000,300790,4.0
2020-09-24,21:00,8,Colombia,51007347,784268,,24746,,662277,,97245,863,15376,485,3499136,68601,2.0
2020-09-24,21:00,6,Peru,33076571,782695,,31870,,636489,,114336,1381,23663,964,3751583,113421,2.0
2020-09-24,21:00,7,Mexico,129243704,710049,4786,74949,601,510237,3505,124863,2677,5494,580,1620878,12541,1.0
2020-09-24,21:00,9,Spain,46759015,704209,10653,31118,84,,,,1445,15060,665,11820505,252796,4.0
2020-09-24,21:00,5,South Africa,59479626,665188,,16206,,594229,,54753,539,11183,272,4083757,68658,5.0
2020-09-24,21:00,12,Argentina,45291222,664799,,14376,,525486,,124937,3511,14678,317,1815738,40090,2.0
2020-09-24,21:00,19,France,65307193,481141,,31459,,93538,,356144,951,7367,482,10000000,153122,4.0
2020-09-24,21:00,10,Chile,19154009,451634,1731,12469,124,426876,1711,12289,890,23579,651,3113195,162535,2.0
2020-09-24,21:00,11,Iran,84238612,436319,3521,25015,175,367829,1983,43475,3957,5180,297,3854827,45761,3.0
2020-09-24,21:00,13,UK,67968701,416363,6634,41902,40,,,,211,6126,616,22616796,332753,4.0
2020-09-24,21:00,15,Bangladesh,165066418,355384,1540,5072,28,265092,2139,85220,,2153,31,1875537,11362,3.0
2020-09-24,21:00,21,Iraq,40424684,337106,4471,8799,45,268761,3773,59546,527,8339,218,2141885,52985,3.0
2020-09-24,21:00,14,Saudi Arabia,34937072,331857,498,4599,30,314793,1007,12465,1090,9499,132,6236859,178517,3.0
2020-09-24,21:00,18,Turkey,84547285,309790,1721,7785,74,271964,1241,30041,1573,3664,92,9721687,114985,3.0
2020-09-24,21:00,16,Pakistan,221859289,308217,799,6437,5,294392,476,7388,548,1389,29,3306515,14904,3.0
2020-09-24,21:00,17,Italy,60440954,304323,1786,35781,23,221762,1097,46780,246,5035,592,10787694,178483,4.0
2020-09-24,21:00,22,Philippines,109914017,296755,2180,5127,36,231928,580,59700,1758,2700,47,3508642,31922,3.0
2020-09-24,21:00,20,Germany,83846303,279886,681,9510,2,249500,,20876,293,3338,113,15642654,186563,4.0
2020-09-24,21:00,23,Indonesia,274187457,262022,4634,10105,128,191853,3895,60064,,956,37,3074814,11214,3.0
2020-09-24,21:00,30,Israel,9197590,209635,4945,1376,51,148417,3454,59842,685,22792,150,3250805,353441,3.0
2020-09-24,21:00,28,Ukraine,43671581,188106,3372,3757,52,83458,1788,100891,177,4307,86,2102377,48141,4.0
2020-09-24,21:00,24,Canada,37818373,148165,412,9244,1,128074,286,10847,86,3918,244,6833661,180697,1.0
2020-09-24,21:00,26,Bolivia,11709345,131990,537,7731,38,91556,703,32703,71,11272,660,292016,24939,2.0
2020-09-24,21:00,27,Ecuador,17703980,129892,,11171,,102852,,15869,360,7337,631,399096,22543,2.0
2020-09-24,21:00,25,Qatar,2807805,124425,250,212,,121263,257,2950,62,44314,76,745130,265378,3.0
2020-09-24,21:00,38,Romania,19207285,118054,1639,4591,41,94877,1319,18586,506,6146,239,2302828,119893,4.0
2020-09-24,21:00,32,Dominican Republic,10872904,110122,385,2076,2,84018,584,24028,213,10128,191,458581,42176,1.0
