Scrap_time,Update_time_GMT,Date,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2021-02-03 20:15:15,00:00:00,2021-02-02,7,World,104389635,458067.0,2262398,15103.0,76249083,521850.0,25878154,107051
2021-02-03 20:15:15,00:00:00,2021-02-02,1,North America,30910275,130533.0,660813,4415.0,19839594,146521.0,10409868,31537
2021-02-03 20:15:15,00:00:00,2021-02-02,4,Europe,30552767,153390.0,713745,6672.0,17290037,147914.0,12548985,29820
2021-02-03 20:15:15,00:00:00,2021-02-02,3,Asia,23226270,69041.0,374808,1096.0,21689647,81781.0,1161815,23144
2021-02-03 20:15:15,00:00:00,2021-02-02,2,South America,16035080,89747.0,419467,2034.0,14285090,121444.0,1330523,19868
2021-02-03 20:15:15,00:00:00,2021-02-02,5,Africa,3614271,15327.0,92472,885.0,3109937,24179.0,411862,2669
2021-02-03 20:15:15,00:00:00,2021-02-02,6,Oceania,50251,29.0,1078,1.0,34072,11.0,15101,13
