scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-09-11,22:00,1,USA,331383397,6610026,+21866,196816,+489,3885709,+5749,2527501,14502,19947,594,90401886,272801,1.0
2020-09-11,22:00,3,India,1382641407,4657379,+97654,77506,+1202,3621438,+81455,958435,8944,3368,56,54097975,39127,3.0
2020-09-11,22:00,2,Brazil,212854962,4251455,+11692,129865,+290,3497337,,624253,8318,19973,610,14505652,68148,2.0
2020-09-11,22:00,4,Russia,145946887,1051874,+5504,18365,+102,868107,+5734,165402,2300,7207,126,39912526,273473,4.0
2020-09-11,22:00,6,Peru,33060253,710067,,30344,,544745,,134978,1460,21478,918,3457205,104573,2.0
2020-09-11,22:00,8,Colombia,50988095,694664,,22275,,569479,,102910,863,13624,437,3062852,60070,2.0
2020-09-11,22:00,7,Mexico,129195619,652364,+4857,69649,+554,458850,+3868,123865,2892,5049,539,1480902,11462,1.0
2020-09-11,22:00,5,South Africa,59453068,644438,,15265,,573003,,56170,539,10839,257,3863453,64983,5.0
2020-09-11,22:00,9,Spain,46758374,576697,+4708,29747,+48,,,,1136,12334,636,9987326,213594,4.0
2020-09-11,22:00,12,Argentina,45276505,524198,,10994,+87,400121,+10023,113083,2880,11578,243,1513847,33436,2.0
2020-09-11,22:00,10,Chile,19148188,430535,+1860,11850,+69,403064,+1708,15621,918,22484,619,2753769,143814,2.0
2020-09-11,22:00,11,Iran,84200427,397801,+2313,22913,+115,342539,+1697,32349,3753,4724,272,3507938,41662,3.0
2020-09-11,22:00,19,France,65302078,363350,+9406,30893,+80,89059,+317,243398,635,5564,473,10000000,153134,4.0
2020-09-11,22:00,13,UK,67956061,361677,+3539,41614,+6,,,,78,5322,612,19293329,283909,4.0
2020-09-11,22:00,15,Bangladesh,165008184,334762,+1792,4668,+34,236024,+2474,94070,,2029,28,1704758,10331,3.0
2020-09-11,22:00,14,Saudi Arabia,34917801,324407,+687,4213,+24,300933,+935,19261,1368,9291,121,5645077,161668,3.0
2020-09-11,22:00,16,Pakistan,221706692,300371,+516,6370,+5,288206,+256,5795,535,1355,29,2879655,12989,3.0
2020-09-11,22:00,18,Turkey,84515068,288126,+1671,6951,+56,256524,+1117,24651,1223,3409,82,8325137,98505,3.0
2020-09-11,22:00,17,Italy,60444099,284796,+1616,35597,+10,212432,+547,36767,175,4712,589,9653269,159706,4.0
2020-09-11,22:00,21,Iraq,40392547,282672,+4254,7881,+67,217396,+3579,57395,566,6998,195,1718157,42536,3.0
2020-09-11,22:00,20,Germany,83836812,259529,+1422,9423,+4,233300,,16806,233,3096,112,13436301,160267,4.0
2020-09-11,22:00,22,Philippines,109862207,252964,+4040,4108,+42,186606,+566,62250,990,2303,37,3003007,27334,3.0
2020-09-11,22:00,23,Indonesia,274084786,210940,+3737,8544,+88,150217,+2707,52179,,770,31,2581392,9418,3.0
2020-09-11,22:00,28,Ukraine,43680865,148756,+3144,3076,+53,67005,+1128,78675,177,3406,70,1778483,40715,4.0
2020-09-11,22:00,30,Israel,9197590,148564,+3038,1090,+13,111728,+1786,35746,486,16152,119,2620012,284859,3.0
2020-09-11,22:00,24,Canada,37806632,135356,+432,9163,,119348,+358,6845,52,3580,242,5979566,158162,1.0
2020-09-11,22:00,26,Bolivia,11703688,124205,+860,7193,+47,79483,+2267,37529,71,10612,615,266600,22779,2.0
2020-09-11,22:00,25,Qatar,2807805,121287,+235,205,,118199,+221,2883,50,43196,73,680633,242408,3.0
2020-09-11,22:00,27,Ecuador,17694458,113206,,10749,,91242,,11215,371,6398,607,333977,18875,2.0
2020-09-11,22:00,29,Kazakhstan,18820139,106661,+77,1634,,100409,+161,4618,221,5667,87,2571562,136639,3.0
2020-09-11,22:00,32,Dominican Republic,10869043,101716,,1926,,75034,,24756,210,9358,177,408014,37539,1.0
2020-09-11,22:00,38,Romania,19211818,101075,+1391,4100,+35,41010,,55965,478,5261,213,2041921,106285,4.0
2020-09-11,22:00,31,Egypt,102701378,100557,,5590,,81597,,13370,41,979,54,135000,1314,5.0
2020-09-11,22:00,34,Panama,4327782,99715,,2127,,72203,,25385,135,23041,491,384525,88850,1.0
2020-09-11,22:00,37,Kuwait,4282701,93475,+653,557,+1,83660,+620,9258,97,21826,130,668005,155978,3.0
2020-09-11,22:00,36,Belgium,11599551,90568,+877,9917,,18659,+24,61992,59,7808,855,2532095,218293,4.0
2020-09-11,22:00,35,Oman,5130906,88337,,762,,83325,,4250,161,17217,149,309212,60265,3.0
2020-09-11,22:00,33,Sweden,10111607,86505,,5846,+4,,,,13,8555,578,1250488,123669,4.0
2020-09-11,22:00,40,Guatemala,17978636,81009,+703,2929,+11,69703,+776,8377,5,4506,163,273067,15188,1.0
2020-09-11,22:00,42,Netherlands,17142371,79781,+1270,6252,+3,,,,48,4654,365,1832451,106896,4.0
2020-09-11,22:00,49,Morocco,36995185,79767,,1491,,61850,,16426,251,2156,40,2160798,58408,5.0
2020-09-11,22:00,41,UAE,9913504,77842,+931,398,,68462,+517,8982,,7852,40,7947488,801683,3.0
2020-09-11,22:00,39,Belarus,9448705,73784,+193,738,+6,72369,+166,677,,7809,78,1629812,172491,4.0
2020-09-11,22:00,44,Japan,126398997,73221,,1406,,64835,,6980,198,579,11,1662091,13150,3.0
2020-09-11,22:00,43,Poland,37838353,73047,+594,2169,+10,58848,+779,12030,82,1931,57,2949734,77956,4.0
2020-09-11,22:00,47,Honduras,9934779,65802,+205,2049,+5,15577,+513,48176,33,6623,206,155428,15645,1.0
2020-09-11,22:00,56,Ethiopia,115496876,63367,+789,986,+12,24024,+384,38357,330,549,9,1122659,9720,5.0
2020-09-11,22:00,46,Portugal,10190762,62813,+687,1855,+3,43644,+203,17314,54,6164,182,2210452,216907,4.0
2020-09-11,22:00,50,Bahrain,1712357,58207,,208,+1,52284,,5715,27,33992,121,1207260,705028,3.0
2020-09-11,22:00,57,Venezuela,28419828,57823,,460,,46125,,11238,111,2035,16,1824287,64191,2.0
2020-09-11,22:00,45,Singapore,5859326,57315,+86,27,,56607,+49,681,,9782,5,2281104,389312,3.0
2020-09-11,22:00,48,Nigeria,207096361,55829,,1075,,43810,,10944,7,270,5,433206,2092,5.0
2020-09-11,22:00,61,Costa Rica,5103174,52549,,567,,20322,,31660,219,10297,111,175050,34302,1.0
2020-09-11,22:00,64,Nepal,29236665,51919,+1454,322,+5,36672,+972,14925,,1776,11,821186,28088,3.0
2020-09-11,22:00,54,Algeria,44001900,47752,+264,1599,+8,33723,+161,12430,32,1085,36,,,5.0
2020-09-11,22:00,55,Switzerland,8666996,46239,+528,2020,,38100,,6119,26,5335,233,1162236,134099,4.0
2020-09-11,22:00,58,Uzbekistan,33562431,46160,+687,377,+7,42857,+348,2926,224,1375,11,1377915,41055,3.0
2020-09-11,22:00,53,Armenia,2964339,45503,+177,909,+3,41434,+201,3160,,15350,307,231259,78014,3.0
2020-09-11,22:00,51,Ghana,31195634,45388,+75,285,+2,44267,+79,836,5,1455,9,450872,14453,5.0
