scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-09-25,21:00,1,USA,331457504,7204980,19509,207893,355,4458218,20643,2538869,14149,21737,627,101945771,307568,1.0
2020-09-25,21:00,3,India,1383159972,5877154,61051,92883,566,4812155,59164,972116,8944,4249,67,68928440,49834,3.0
2020-09-25,21:00,2,Brazil,212912670,4667384,7475,140040,157,4023789,,503555,8318,21922,658,17900000,84072,2.0
2020-09-25,21:00,4,Russia,145949273,1136048,7212,20056,108,934146,4317,181846,2300,7784,137,44300000,303530,4.0
2020-09-25,21:00,8,Colombia,51008828,790823,,24924,,674961,,90938,863,15504,489,3534650,69295,2.0
2020-09-25,21:00,6,Peru,33077826,788930,,31938,,644345,,112647,1382,23851,966,3778648,114235,2.0
2020-09-25,21:00,9,Spain,46759065,735198,4122,31118,,,,,1445,15723,665,11820505,252796,4.0
2020-09-25,21:00,7,Mexico,129247403,715457,5408,75439,490,514760,4523,125258,2622,5536,584,1635790,12656,1.0
2020-09-25,21:00,12,Argentina,45292354,678266,,14766,,536589,,126911,3527,14975,326,1842991,40691,2.0
2020-09-25,21:00,5,South Africa,59481669,667049,,16283,,595916,,54850,539,11214,274,4102162,68965,5.0
2020-09-25,21:00,19,France,65307587,497237,,31511,,94413,,371313,1048,7614,483,10035395,153664,4.0
2020-09-25,21:00,10,Chile,19154457,453868,2222,12527,58,428580,1704,12761,891,23695,654,3150848,164497,2.0
2020-09-25,21:00,11,Iran,84241549,439882,3563,25222,207,369842,2013,44818,4023,5222,299,3879640,46054,3.0
2020-09-25,21:00,13,UK,67969674,423236,6874,41936,34,,,,243,6227,617,23188836,341164,4.0
2020-09-25,21:00,15,Bangladesh,165070897,356767,1383,5093,21,267024,1932,84650,,2161,31,1888010,11438,3.0
2020-09-25,21:00,21,Iraq,40427156,341699,4593,8867,68,273266,4505,59566,553,8452,219,2162547,53492,3.0
2020-09-25,21:00,14,Saudi Arabia,34938554,332329,472,4625,26,315636,843,12068,1043,9512,132,6275557,179617,3.0
2020-09-25,21:00,18,Turkey,84549763,311455,1665,7858,73,273282,1318,30315,1601,3684,93,9834572,116317,3.0
