scrap_date,scrap_time,update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-09-15,21:00,,1,North America,8053580,17945,291105,716.0,4942573,18528,2819902,17809
2020-09-15,21:00,,3,Asia,8833736,116795,167992,1853.0,7164125,103279,1501619,19537
2020-09-15,21:00,,2,South America,7170851,10152,229631,341.0,5904643,13061,1036577,15316
2020-09-15,21:00,,4,Europe,4159778,33523,213483,569.0,2267463,12330,1678832,6639
2020-09-15,21:00,,5,Africa,1369978,3840,32921,72.0,1114447,3476,222610,1427
2020-09-15,21:00,,6,Oceania,30208,50,850,,26300,90,3058,24
2020-09-15,21:00,,7,World,29618852,182305,935997,3551.0,21420202,150764,7262653,60756
