Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Continent_id,scrap_date,scrap_time
24,Canada,"37,799,407","130,262",+339,"9,140",+5,"115,284",+234,"5,838",52,"3,446",242,"5,590,068","147,888",1.0,03.09.20,23:01
28,Ukraine,"43,686,577","128,228","+2,430","2,710",+54,"59,676",+859,"65,842",177,"2,935",62,"1,621,697","37,121",4.0,03.09.20,23:01
30,Israel,"9,197,590","123,903","+2,439",985,+16,"98,637","+1,403","24,281",417,"13,471",107,"2,388,574","259,696",3.0,03.09.20,23:01
25,Qatar,"2,807,805","119,420",+214,201,+2,"116,313",+202,"2,906",58,"42,531",72,"644,904","229,683",3.0,03.09.20,23:01
26,Bolivia,"11,700,207","117,928",+661,"5,203",+102,"64,074","+1,950","48,651",71,"10,079",445,"246,032","21,028",2.0,03.09.20,23:01
27,Ecuador,"17,688,599","116,360",+903,"6,648",+29,"102,051",+184,"7,661",355,"6,578",376,"340,207","19,233",2.0,03.09.20,23:01
29,Kazakhstan,"18,815,231","106,032",+88,"1,588",,"97,967",+596,"6,477",221,"5,635",84,"2,434,444","129,387",3.0,03.09.20,23:01
31,Egypt,"102,659,126","99,280",,"5,461",,"74,626",,"19,193",41,967,53,"135,000","1,315",5.0,03.09.20,23:01
32,Dominican Republic,"10,866,667","95,627",,"1,765",,"69,519",,"24,343",217,"8,800",162,"376,121","34,612",1.0,03.09.20,23:01
34,Panama,"4,326,296","94,084",,"2,030",,"67,487",,"24,567",168,"21,747",469,"347,147","80,241",1.0,03.09.20,23:01
38,Romania,"19,214,608","91,256","+1,365","3,765",+44,"39,275",+574,"48,216",503,"4,749",196,"1,876,063","97,637",4.0,03.09.20,23:01
37,Kuwait,"4,281,320","87,378",+900,536,+1,"78,791",+582,"8,051",93,"20,409",125,"631,482","147,497",3.0,03.09.20,23:01
35,Oman,"5,128,058","86,380",+256,705,+16,"81,828",+804,"3,847",144,"16,845",137,"309,212","60,298",3.0,03.09.20,23:01
36,Belgium,"11,598,451","85,911",+424,"9,898",+1,"18,490",+33,"57,523",60,"7,407",853,"2,336,975","201,490",4.0,03.09.20,23:01
33,Sweden,"10,110,233","84,729",,"5,832",+5,,,,14,"8,381",577,"1,094,856","108,292",4.0,03.09.20,23:01
40,Guatemala,"17,971,382","76,358",+714,"2,804",+14,"64,399",+711,"9,155",5,"4,249",156,"249,569","13,887",1.0,03.09.20,23:01
42,Netherlands,"17,141,544","72,464",+601,"6,235",,,,,43,"4,227",364,"1,455,274","84,897",4.0,03.09.20,23:01
39,Belarus,"9,448,772","72,302",+161,696,+5,"71,205",+305,401,,"7,652",74,"1,554,129","164,479",4.0,03.09.20,23:01
41,UAE,"9,910,892","72,154",+614,387,,"62,668",+639,"9,099",,"7,280",39,"7,324,874","739,073",3.0,03.09.20,23:01
43,Poland,"37,839,255","69,129",+612,"2,092",+14,"48,593",+728,"18,444",81,"1,827",55,"2,777,601","73,405",4.0,03.09.20,23:01
44,Japan,"126,407,422","69,001",,"1,307",,"58,428",,"9,266",225,546,10,"1,510,462","11,949",3.0,03.09.20,23:01
49,Morocco,"36,985,624","66,855","+1,402","1,253",+37,"51,223",+866,"14,379",31,"1,808",34,"2,001,124","54,105",5.0,03.09.20,23:01
47,Honduras,"9,931,333","62,526",+757,"1,924",+36,"11,147",+717,"49,455",39,"6,296",194,"148,824","14,985",1.0,03.09.20,23:01
46,Portugal,"10,191,409","59,051",+418,"1,829",+2,"42,427",+194,"14,795",44,"5,794",179,"2,058,544","201,988",4.0,03.09.20,23:01
45,Singapore,"5,858,322","56,908",+48,27,,"56,028",+137,853,,"9,714",5,"2,068,284","353,051",3.0,03.09.20,23:01
56,Ethiopia,"115,434,444","55,213",+804,856,+10,"20,283",+380,"34,074",344,478,7,"970,591","8,408",5.0,03.09.20,23:01
48,Nigeria,"206,984,347","54,463",,"1,027",,"42,439",,"10,997",7,263,5,"411,077","1,986",5.0,03.09.20,23:01
50,Bahrain,"1,711,057","52,807",,190,,"49,645",,"2,972",34,"30,862",111,"1,128,829","659,726",3.0,03.09.20,23:01
57,Venezuela,"28,421,581","48,883",,398,,"39,912",,"8,573",101,"1,720",14,"1,780,734","62,654",2.0,03.09.20,23:01
54,Algeria,"43,984,569","45,469",+311,"1,529",+6,"32,006",+260,"11,934",44,"1,034",35,,,5.0,03.09.20,23:01
51,Ghana,"31,181,428","44,713",+55,280,+4,"43,577",+99,856,6,"1,434",9,"445,653","14,292",5.0,03.09.20,23:01
53,Armenia,"2,964,219","44,271",+196,887,+3,"38,855",+224,"4,529",,"14,935",299,"211,281","71,277",3.0,03.09.20,23:01
52,Kyrgyzstan,"6,542,426","44,135",+99,"1,059",,"39,174",+279,"3,902",24,"6,746",162,"267,718","40,920",3.0,03.09.20,23:01
61,Costa Rica,"5,102,158","43,305",,453,,"16,512",,"26,340",154,"8,488",89,"153,884","30,161",1.0,03.09.20,23:01
55,Switzerland,"8,665,615","43,127",+364,"2,013",+2,"36,500",,"4,614",12,"4,977",232,"1,054,652","121,705",4.0,03.09.20,23:01
64,Nepal,"29,225,196","42,877","+1,228",257,+6,"24,207",+917,"18,413",,"1,467",9,"731,852","25,042",3.0,03.09.20,23:01
58,Uzbekistan,"33,551,824","42,688",+251,331,+4,"40,081",+417,"2,276",147,"1,272",10,"1,377,915","41,068",3.0,03.09.20,23:01
62,Moldova,"4,032,294","38,372",+632,"1,036",+12,"27,017",+828,"10,319",575,"9,516",257,"207,925","51,565",4.0,03.09.20,23:01
59,Afghanistan,"39,074,280","38,288",+45,"1,409",,"29,390",+75,"7,489",52,980,36,"103,674","2,653",3.0,03.09.20,23:01
60,Azerbaijan,"10,154,978","36,899",+167,541,+3,"34,116",,"2,242",,"3,634",53,"935,396","92,112",3.0,03.09.20,23:01
63,Kenya,"53,968,739","34,705",+212,585,+4,"20,644",+433,"13,476",44,643,11,"456,088","8,451",5.0,03.09.20,23:01
65,Serbia,"8,731,081","31,676",+95,718,+2,"30,188",,770,41,"3,628",82,"955,730","109,463",4.0,03.09.20,23:01
66,Ireland,"4,947,267","29,206",+92,"1,777",,"23,364",,"4,065",7,"5,903",359,"864,508","174,745",4.0,03.09.20,23:01
67,Austria,"9,015,361","28,372",+403,735,+1,"24,171",+351,"3,466",29,"3,147",82,"1,222,257","135,575",4.0,03.09.20,23:01
70,Czechia,"10,712,481","26,127",+354,426,+1,"18,663",+337,"7,038",40,"2,439",40,"934,453","87,230",4.0,03.09.20,23:01
68,Australia,"25,550,683","26,049",+126,678,+15,"21,912",+222,"3,459",26,"1,020",27,"6,445,984","252,282",,03.09.20,23:01
69,El Salvador,"6,491,923","26,000",+96,739,+8,"15,119",+240,"10,142",251,"4,005",114,"322,766","49,718",1.0,03.09.20,23:01
71,Palestine,"5,121,112","24,471",+596,167,+5,"16,095",+612,"8,209",,"4,778",33,"263,288","51,412",3.0,03.09.20,23:01
73,Bosnia and Herzegovina,"3,277,152","20,804",+287,636,+9,"14,120",+494,"6,048",,"6,348",194,"192,556","58,757",4.0,03.09.20,23:01
74,S. Korea,"51,276,977","20,644",+195,329,+3,"15,529",+173,"4,786",154,403,6,"2,000,552","39,015",3.0,03.09.20,23:01
72,Cameroon,"26,655,083","19,460",,415,,"17,651",,"1,394",30,730,16,"149,000","5,590",5.0,03.09.20,23:01
80,Paraguay,"7,147,553","19,138",,358,,"9,981",,"8,799",87,"2,678",50,"198,620","27,789",2.0,03.09.20,23:01
83,Lebanon,"6,819,976","18,963",+588,179,+2,"5,338",+143,"13,446",99,"2,781",26,"553,931","81,222",3.0,03.09.20,23:01
75,Ivory Coast,"26,486,282","18,161",,117,,"16,933",,"1,111",,686,4,"129,125","4,875",5.0,03.09.20,23:01
76,Denmark,"5,795,780","17,374",+179,626,,"15,499",+86,"1,249",3,"2,998",108,"2,566,628","442,844",4.0,03.09.20,23:01
77,Bulgaria,"6,939,018","16,617",,648,,"11,760",,"4,209",63,"2,395",93,"421,240","60,706",4.0,03.09.20,23:01
85,Libya,"6,887,247","15,773",+617,254,+4,"1,856",+110,"13,663",,"2,290",37,"114,145","16,573",5.0,03.09.20,23:01
78,Madagascar,"27,808,395","15,106",+83,197,+1,"14,031",+66,878,40,543,7,"59,438","2,137",5.0,03.09.20,23:01
79,North Macedonia,"2,083,359","14,762",+162,606,,"11,965",+224,"2,191",2,"7,086",291,"153,462","73,661",4.0,03.09.20,23:01
81,Senegal,"16,816,539","13,826",+83,287,,"9,553",+47,"3,986",33,822,17,"149,381","8,883",5.0,03.09.20,23:01
82,Sudan,"44,019,263","13,189",,823,,"6,612",,"5,754",,300,19,401,9,5.0,03.09.20,23:01
84,Zambia,"18,468,257","12,523",+108,292,,"11,562",+68,669,,678,16,"119,567","6,474",5.0,03.09.20,23:01
97,Croatia,"4,100,719","11,094",+369,194,+3,"8,266",+298,"2,634",15,"2,705",47,"179,838","43,855",4.0,03.09.20,23:01
86,Norway,"5,428,594","11,065",+31,264,,"9,348",,"1,453",1,"2,038",49,"745,279","137,288",4.0,03.09.20,23:01
92,Greece,"10,413,936","10,998",+241,278,+5,"3,804",,"6,916",39,"1,056",27,"992,566","95,311",4.0,03.09.20,23:01
87,DRC,"90,003,954","10,125",+11,259,,"9,367",+20,499,,112,3,,,5.0,03.09.20,23:01
94,Albania,"2,877,239","9,844",+116,301,+5,"5,732",+150,"3,811",22,"3,421",105,"60,941","21,180",4.0,03.09.20,23:01
89,Guinea,"13,191,279","9,579",+53,61,+1,"8,726",+152,792,24,726,5,"24,530","1,860",5.0,03.09.20,23:01
88,Malaysia,"32,436,963","9,374",+14,128,,"9,083",+4,163,4,289,4,"1,280,878","39,488",3.0,03.09.20,23:01
90,French Guiana,"299,958","9,251",+42,61,,"8,772",+33,418,8,"30,841",203,"55,009","183,389",2.0,03.09.20,23:01
93,Tajikistan,"9,573,310","8,690",+36,69,,"7,482",+35,"1,139",,908,7,,,3.0,03.09.20,23:01
91,Gabon,"2,234,448","8,538",,53,,"7,335",,"1,150",2,"3,821",24,"122,308","54,737",5.0,03.09.20,23:01
95,Haiti,"11,426,356","8,301",+43,210,+4,"5,870",,"2,221",,726,18,"24,035","2,103",1.0,03.09.20,23:01
100,Maldives,"542,151","8,281",+141,29,,"5,483",+145,"2,769",12,"15,274",53,"115,727","213,459",3.0,03.09.20,23:01
96,Finland,"5,542,237","8,200",+39,336,,"7,350",,514,1,"1,480",61,"702,191","126,698",4.0,03.09.20,23:01
102,Namibia,"2,548,663","8,082",+238,86,+4,"3,483",+29,"4,513",21,"3,171",34,"65,899","25,856",5.0,03.09.20,23:01
99,Mauritania,"4,669,775","7,089",,160,,"6,548",,381,3,"1,518",34,"69,937","14,977",5.0,03.09.20,23:01
105,Hungary,"9,655,983","6,923",+301,620,+1,"3,930",+27,"2,373",7,717,64,"445,047","46,090",4.0,03.09.20,23:01
98,Luxembourg,"627,704","6,745",,124,,,,,1,"10,746",198,"655,169","1,043,755",4.0,03.09.20,23:01
101,Zimbabwe,"14,899,771","6,638",,206,,"5,250",,"1,182",,446,14,"151,597","10,174",5.0,03.09.20,23:01
103,Malawi,"19,211,425","5,579",,175,,"3,500",,"1,904",4,290,9,"45,789","2,383",5.0,03.09.20,23:01
104,Djibouti,"990,447","5,387",,60,,"5,327",,0,,"5,439",61,"68,142","68,799",5.0,03.09.20,23:01
109,Montenegro,"628,080","5,019",,104,,"4,104",,811,,"7,991",166,"49,994","79,598",4.0,03.09.20,23:01
106,Equatorial Guinea,"1,410,419","4,965",,83,,"4,390",,492,1,"3,520",59,"53,443","37,892",5.0,03.09.20,23:01
107,Hong Kong,"7,507,523","4,839",+8,94,+2,"4,431",+30,314,25,645,13,"780,415","103,951",3.0,03.09.20,23:01
108,CAR,"4,843,954","4,712",,62,,"1,803",,"2,847",2,973,13,"31,126","6,426",5.0,03.09.20,23:01
110,Nicaragua,"6,638,075","4,668",,141,,"2,913",,"1,614",,703,21,,,1.0,03.09.20,23:01
111,Eswatini,"1,162,233","4,668",,94,,"3,585",,989,11,"4,016",81,"30,327","26,094",5.0,03.09.20,23:01
112,Congo,"5,540,555","4,628",,102,,"1,742",,"2,784",,835,18,,,5.0,03.09.20,23:01
122,Rwanda,"13,005,303","4,218",,17,,"2,071",,"2,130",,324,1,"421,121","32,381",5.0,03.09.20,23:01
113,Cuba,"11,325,391","4,214",+88,100,+2,"3,474",+16,640,4,372,9,"414,418","36,592",1.0,03.09.20,23:01
118,Mozambique,"31,398,811","4,207",+90,26,+1,"2,370",+200,"1,811",,134,0.8,"100,873","3,213",5.0,03.09.20,23:01
123,Tunisia,"11,839,918","4,196",,81,,"1,628",,"2,487",15,354,7,"148,212","12,518",5.0,03.09.20,23:01
117,Slovakia,"5,460,109","4,163",+121,37,+4,"2,617",+94,"1,509",16,762,7,"343,642","62,937",4.0,03.09.20,23:01
114,Suriname,"587,541","4,149",,72,,"3,272",,805,8,"7,062",123,"9,216","15,686",2.0,03.09.20,23:01
115,Cabo Verde,"557,026","4,125",+77,41,,"3,502",+42,582,,"7,405",74,"76,576","137,473",5.0,03.09.20,23:01
116,Thailand,"69,830,779","3,427",+2,58,,"3,277",+3,92,1,49,0.8,"749,213","10,729",3.0,03.09.20,23:01
119,Somalia,"15,965,848","3,310",,98,,"2,481",,731,,207,6,,,5.0,03.09.20,23:01
120,Mayotte,"273,905","3,301",,40,,"2,964",,297,1,"12,052",146,"13,000","47,462",5.0,03.09.20,23:01
130,Uganda,"45,974,931","3,288",+176,33,+1,"1,532",+4,"1,723",,72,0.7,"391,335","8,512",5.0,03.09.20,23:01
121,Sri Lanka,"21,428,970","3,111",+10,12,,"2,883",,216,,145,0.6,"230,547","10,759",3.0,03.09.20,23:01
128,Gambia,"2,427,782","3,101",+34,99,+2,"1,075",+43,"1,927",,"1,277",41,"13,354","5,500",5.0,03.09.20,23:01
126,Slovenia,"2,078,989","3,032",+53,134,,"2,402",+43,496,4,"1,458",64,"163,500","78,644",4.0,03.09.20,23:01
125,Lithuania,"2,715,340","2,978",+20,86,,"1,901",+27,991,,"1,097",32,"653,744","240,760",4.0,03.09.20,23:01
132,Syria,"17,571,053","2,973",+75,124,+4,681,+20,"2,168",,169,7,,,3.0,03.09.20,23:01
145,Jamaica,"2,963,429","2,822",+139,27,+3,900,+2,"1,895",7,952,9,"61,229","20,662",1.0,03.09.20,23:01
124,Mali,"20,346,106","2,807",+5,126,,"2,203",+18,478,,138,6,"39,771","1,955",5.0,03.09.20,23:01
133,Angola,"33,032,075","2,805",+28,113,+1,"1,144",+29,"1,548",24,85,3,"64,747","1,960",5.0,03.09.20,23:01
127,South Sudan,"11,216,250","2,533",+1,47,,"1,290",,"1,196",,226,4,"12,044","1,074",5.0,03.09.20,23:01
129,Estonia,"1,326,693","2,441",+26,64,,"2,150",+20,227,,"1,840",48,"154,212","116,238",4.0,03.09.20,23:01
138,Bahamas,"393,893","2,337",,50,,849,,"1,438",83,"5,933",127,"11,871","30,138",1.0,03.09.20,23:01
142,Aruba,"106,845","2,292",+81,13,+1,"1,031",+97,"1,248",7,"21,452",122,"22,271","208,442",1.0,03.09.20,23:01
141,Jordan,"10,220,604","2,233",+72,15,,"1,648",+38,570,3,218,1,"861,330","84,274",3.0,03.09.20,23:01
131,Guinea-Bissau,"1,975,718","2,205",,34,,"1,127",,"1,044",5,"1,116",17,"1,500",759,5.0,03.09.20,23:01
134,Benin,"12,175,480","2,194",,40,,"1,738",,416,,180,3,"118,206","9,709",5.0,03.09.20,23:01
135,Iceland,"341,628","2,128",+7,10,,"2,023",+7,95,,"6,229",29,"220,898","646,604",4.0,03.09.20,23:01
136,Sierra Leone,"8,004,158","2,035",+6,71,,"1,600",,364,,254,9,,,5.0,03.09.20,23:01
137,Yemen,"29,935,468","1,976",,571,,"1,175",,230,,66,19,120,4,3.0,03.09.20,23:01
140,Malta,"441,750","1,965",+34,13,,"1,528",+38,424,,"4,448",29,"197,014","445,985",4.0,03.09.20,23:01
158,Trinidad and Tobago,"1,400,283","1,941",+21,28,,700,+9,"1,213",6,"1,386",20,"24,209","17,289",1.0,03.09.20,23:01
153,Réunion,"896,422","1,912",+116,10,,880,,"1,022",2,"2,133",11,"35,419","39,512",5.0,03.09.20,23:01
139,New Zealand,"5,002,100","1,759",+2,22,,"1,622",+16,115,7,352,4,"788,081","157,550",,03.09.20,23:01
148,Botswana,"2,359,585","1,724",,6,,493,,"1,225",1,731,3,"116,728","49,470",5.0,03.09.20,23:01
143,Uruguay,"3,475,842","1,626",,44,,"1,433",,149,3,468,13,"176,981","50,917",2.0,03.09.20,23:01
146,Georgia,"3,987,805","1,568",+20,19,,"1,279",+9,270,,393,5,"388,485","97,418",3.0,03.09.20,23:01
144,Cyprus,"1,208,886","1,498",+3,21,,"1,139",,338,5,"1,239",17,"286,736","237,190",3.0,03.09.20,23:01
151,Togo,"8,310,934","1,434",,30,,"1,055",,349,,173,4,"67,079","8,071",5.0,03.09.20,23:01
147,Latvia,"1,882,408","1,410",+4,34,,"1,187",+14,189,1,749,18,"258,795","137,481",4.0,03.09.20,23:01
159,Guyana,"787,215","1,382",,41,,779,,562,14,"1,756",52,"8,918","11,329",2.0,03.09.20,23:01
149,Burkina Faso,"20,997,293","1,370",,55,,"1,075",,240,,65,3,,,5.0,03.09.20,23:01
161,Guadeloupe,"400,136","1,363",,18,,336,,"1,009",7,"3,406",45,"31,762","79,378",1.0,03.09.20,23:01
150,Liberia,"5,077,411","1,306",+1,82,,"1,163",+1,61,,257,16,,,5.0,03.09.20,23:01
154,Andorra,"77,287","1,199",,53,,909,,237,3,"15,514",686,"137,457","1,778,527",4.0,03.09.20,23:01
152,Niger,"24,346,468","1,176",,69,,"1,088",,19,,48,3,"9,052",372,5.0,03.09.20,23:01
168,Myanmar,"54,473,253","1,111",+116,6,,359,+1,746,,20,0.1,"164,266","3,016",3.0,03.09.20,23:01
164,Belize,"398,845","1,101",,13,,240,,848,3,"2,760",33,"8,721","21,866",1.0,03.09.20,23:01
156,Lesotho,"2,145,194","1,085",,31,,528,,526,,506,14,"15,632","7,287",5.0,03.09.20,23:01
155,Vietnam,"97,490,013","1,046",,35,+1,746,,265,,11,0.4,"1,009,145","10,351",3.0,03.09.20,23:01
157,Chad,"16,502,877","1,017",,77,,904,,36,,62,5,,,5.0,03.09.20,23:01
160,Sao Tome and Principe,"219,844",896,,15,,855,,26,,"4,076",68,"3,875","17,626",5.0,03.09.20,23:01
177,Martinique,"375,213",754,,18,,98,,638,3,"2,010",48,"13,253","35,321",1.0,03.09.20,23:01
163,San Marino,"33,944",735,,42,,660,,33,,"21,653","1,237","6,865","202,245",4.0,03.09.20,23:01
162,Diamond Princess,,712,,13,,651,,48,4,,,,,,03.09.20,23:01
165,Channel Islands,"174,140",631,,48,,575,,8,1,"3,624",276,"83,755","480,964",4.0,03.09.20,23:01
179,French Polynesia,"281,191",622,,,,336,,286,4,"2,212",,"15,272","54,312",,03.09.20,23:01
172,Turks and Caicos,"38,806",555,+17,4,,220,+2,331,2,"14,302",103,"2,557","65,892",1.0,03.09.20,23:01
166,Tanzania,"60,012,400",509,,21,,183,,305,7,8,0.3,,,5.0,03.09.20,23:01
173,Sint Maarten,"42,960",495,+13,19,,302,+61,174,8,"11,522",442,"2,281","53,096",1.0,03.09.20,23:01
167,Taiwan,"23,824,369",489,,7,,471,,11,,21,0.3,"87,646","3,679",3.0,03.09.20,23:01
174,Papua New Guinea,"8,975,531",471,,5,,232,,234,,52,0.6,"15,592","1,737",,03.09.20,23:01
169,Burundi,"11,948,454",448,,1,,357,,90,,37,0.08,"24,659","2,064",5.0,03.09.20,23:01
170,Comoros,"872,695",427,,7,,410,,10,,489,8,,,5.0,03.09.20,23:01
171,Faeroe Islands,"48,896",412,+1,,,379,+5,33,2,"8,426",,"100,300","2,051,293",4.0,03.09.20,23:01
175,Mauritius,"1,272,140",356,,10,,335,,11,,280,8,"227,409","178,761",5.0,03.09.20,23:01
176,Isle of Man,"85,112",336,,24,,312,,0,,"3,948",282,"10,162","119,396",4.0,03.09.20,23:01
178,Eritrea,"3,554,797",330,+11,,,295,+11,35,,93,,,,5.0,03.09.20,23:01
180,Mongolia,"3,287,242",306,,,,296,,10,1,93,,"55,251","16,808",3.0,03.09.20,23:01
182,Gibraltar,"33,689",298,+3,,,246,+6,52,,"8,846",,"35,706","1,059,871",4.0,03.09.20,23:01
181,Cambodia,"16,758,448",274,,,,271,+5,3,1,16,,"101,262","6,042",3.0,03.09.20,23:01
184,Saint Martin,"38,778",239,+26,6,+1,79,,154,11,"6,163",155,"2,968","76,538",1.0,03.09.20,23:01
187,Bhutan,"773,069",227,,,,144,+2,83,,294,,"104,163","134,740",3.0,03.09.20,23:01
183,Cayman Islands,"65,854",205,,1,,204,,0,,"3,113",15,"35,668","541,622",1.0,03.09.20,23:01
186,Barbados,"287,437",176,,7,,149,+3,20,,612,24,"17,492","60,855",1.0,03.09.20,23:01
185,Bermuda,"62,237",172,,9,,157,,6,,"2,764",145,"46,667","749,827",1.0,03.09.20,23:01
189,Brunei,"438,202",145,+1,3,,139,,3,,331,7,"52,185","119,089",3.0,03.09.20,23:01
188,Monaco,"39,290",143,+1,1,,94,+3,48,1,"3,640",25,"51,953","1,322,296",4.0,03.09.20,23:01
190,Seychelles,"98,453",136,,,,127,,9,,"1,381",,,,5.0,03.09.20,23:01
191,Liechtenstein,"38,147",107,,1,,97,,9,,"2,805",26,900,"23,593",4.0,03.09.20,23:01
192,Antigua and Barbuda,"98,069",95,+1,3,,91,,1,1,969,31,"1,991","20,302",1.0,03.09.20,23:01
195,Curaçao,"164,211",75,+4,1,,39,+4,35,,457,6,"1,080","6,577",1.0,03.09.20,23:01
193,St. Vincent Grenadines,"111,002",61,,,,57,,4,,550,,"3,805","34,279",1.0,03.09.20,23:01
202,British Virgin Islands,"30,266",47,,1,,8,,38,,"1,553",33,"2,853","94,264",1.0,03.09.20,23:01
194,Macao,"650,846",46,,,,46,,0,,71,,"4,071","6,255",3.0,03.09.20,23:01
196,Fiji,"897,573",29,,2,,23,,4,1,32,2,"7,986","8,897",,03.09.20,23:01
198,Timor-Leste,"1,322,667",27,,,,25,,2,,20,,"5,146","3,891",3.0,03.09.20,23:01
197,Saint Lucia,"183,774",26,,,,26,,0,,141,,"5,730","31,180",1.0,03.09.20,23:01
199,Grenada,"112,614",24,,,,24,,0,,213,,"6,252","55,517",1.0,03.09.20,23:01
200,New Caledonia,"285,972",23,,,,23,,0,,80,,"12,618","44,123",,03.09.20,23:01
201,Laos,"7,293,542",22,,,,21,,1,,3,,"40,035","5,489",3.0,03.09.20,23:01
203,Dominica,"72,017",20,,,,18,,2,,278,,"2,077","28,840",1.0,03.09.20,23:01
208,Caribbean Netherlands,"26,265",18,+2,,,7,,11,,685,,900,"34,266",1.0,03.09.20,23:01
205,St. Barth,"9,882",18,,,,13,,5,,"1,821",,"2,075","209,978",1.0,03.09.20,23:01
204,Saint Kitts and Nevis,"53,264",17,,,,17,,0,,319,,"1,635","30,696",1.0,03.09.20,23:01
206,Greenland,"56,787",14,,,,14,,0,,247,,"6,946","122,317",1.0,03.09.20,23:01
207,Montserrat,"4,993",13,,1,,12,,0,,"2,604",200,328,"65,692",1.0,03.09.20,23:01
209,Falkland Islands,"3,497",13,,,,13,,0,,"3,717",,"2,256","645,124",2.0,03.09.20,23:01
210,Vatican City,801,12,,,,12,,0,,"14,981",,,,4.0,03.09.20,23:01
211,Western Sahara,"599,769",10,,1,,8,,1,,17,2,,,5.0,03.09.20,23:01
212,MS Zaandam,,9,,2,,,,7,,,,,,,03.09.20,23:01
213,Saint Pierre Miquelon,"5,789",5,,,,4,,1,,864,,"1,051","181,551",1.0,03.09.20,23:01
214,Anguilla,"15,026",3,,,,3,,0,,200,,808,"53,773",1.0,03.09.20,23:01
