Date,Scrap_time,Update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-09-14,22:04,,1,North America,8008233,23492,290048,457,4895784,32704,2822401,17846
2020-09-14,22:04,,3,Asia,8714495,111232,166152,1902,7060003,103297,1488340,19432
2020-09-14,22:04,,2,South America,7124841,7453,228328,263,5836845,12353,1059668,15286
2020-09-14,22:04,,4,Europe,4123985,30199,212898,287,2252876,7307,1658211,6535
2020-09-14,22:04,,5,Africa,1362863,3294,32741,63,1106724,2677,223398,1503
2020-09-14,22:04,,6,Oceania,30012,43,850,6,26180,118,2982,26
2020-09-14,22:04,,7,World,29365150,175713,931032,2978,21179063,158456,7255055,60632
