scrap_date,scrap_time,update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-10-18,22:05,19:03,1,North America,10036744,36419,334454,651.0,6687701,30920,3014589,19014
2020-10-18,22:05,19:03,3,Asia,12513333,89092,224003,1314.0,10887965,105277,1401365,20787
2020-10-18,22:05,19:03,2,South America,8968513,3231,279075,123.0,7884623,7590,804815,17521
2020-10-18,22:05,19:03,4,Europe,6999732,131772,239009,846.0,3199123,18305,3561600,12905
2020-10-18,22:05,19:03,5,Africa,1652737,5874,39724,102.0,1357381,4779,255632,1833
2020-10-18,22:05,19:03,6,Oceania,33718,11,952,,30368,11,2398,11
2020-10-18,22:05,19:03,7,World,40205498,266399,1117232,3036.0,30047820,166882,9040446,72075
