Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",scrap_date,scrap_time
1,North America,"7,971,931","+28,262","289,344",+615,"4,847,802","+17,165","2,834,785","18,333",13.09.20,22:01
3,Asia,"8,592,407","+110,879","164,149","+1,617","6,945,239","+107,610","1,483,019","19,373",13.09.20,22:01
2,South America,"7,079,301","+6,218","227,398",+279,"5,782,473","+12,705","1,069,430","15,239",13.09.20,22:01
4,Europe,"4,078,763","+28,965","212,537",+244,"2,245,054","+6,245","1,621,172","6,429",13.09.20,22:01
5,Africa,"1,356,957","+4,264","32,625",+69,"1,100,859","+4,080","223,473","1,503",13.09.20,22:01
6,Oceania,"29,967",+46,843,+7,"26,062",+146,"3,062",25,13.09.20,22:01
7,World,"29,110,047","+178,634","926,911","+2,831","20,948,140","+147,951","7,234,996","60,906",13.09.20,22:01
