scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-09-13,22:01,1,USA,331393984,6696902,+20301,198294,+166,3960963,+10609,2537645,14366,20208,598,92121691,277982,1.0
2020-09-13,22:01,3,India,1382715488,4837952,+86164,79690,+1076,3767542,+68244,990720,8944,3499,58,56260928,40689,3.0
2020-09-13,22:01,2,Brazil,212863206,4319184,+3326,131408,+134,3553421,,634355,8318,20291,617,14505652,68145,2.0
2020-09-13,22:01,4,Russia,145947228,1062811,+5449,18578,+94,876225,+2690,168008,2300,7282,127,40624075,278348,4.0
2020-09-13,22:01,6,Peru,33062763,722832,,30593,,559321,,132918,1463,21862,925,3509997,106162,2.0
2020-09-13,22:01,8,Colombia,50991057,708964,,22734,,592820,,93410,863,13904,446,3132861,61439,2.0
2020-09-13,22:01,7,Mexico,129203017,663973,+5674,70604,+421,467525,+3761,125844,2899,5139,546,1510311,11689,1.0
2020-09-13,22:01,5,South Africa,59457154,648214,,15427,,576423,,56364,539,10902,259,3902786,65640,5.0
2020-09-13,22:01,9,Spain,46758473,576697,,29747,,,,,1136,12334,636,9987326,213594,4.0
2020-09-13,22:01,12,Argentina,45278769,546481,,11307,+44,419513,+9742,115661,2962,12069,250,1563241,34525,2.0
2020-09-13,22:01,10,Chile,19149083,434748,+2082,11949,+54,406326,+1407,16473,906,22703,624,2828129,147690,2.0
2020-09-13,22:01,11,Iran,84206302,402029,+2089,23157,+128,346242,+1726,32630,3791,4774,275,3532873,41955,3.0
2020-09-13,22:01,19,France,65302865,381094,+7183,30916,+6,89059,,261119,635,5836,473,10000000,153133,4.0
2020-09-13,22:01,13,UK,67958005,368504,+3330,41628,+5,,,,79,5423,613,19293329,283901,4.0
2020-09-13,22:01,15,Bangladesh,165017143,337520,+1476,4733,+31,240643,+2372,92144,,2045,29,1728480,10475,3.0
2020-09-13,22:01,14,Saudi Arabia,34920766,325651,+601,4268,+28,302870,+1034,18513,1326,9325,122,5722477,163870,3.0
2020-09-13,22:01,16,Pakistan,221730168,301481,+526,6379,+6,289429,+893,5673,534,1360,29,2939790,13258,3.0
2020-09-13,22:01,18,Turkey,84520025,291162,+1527,7056,+57,258833,+1102,25273,1267,3445,83,8519560,100799,3.0
2020-09-13,22:01,21,Iraq,40397492,290309,+3531,8014,+73,224705,+3422,57590,546,7186,198,1883048,46613,3.0
2020-09-13,22:01,17,Italy,60443615,287753,+1458,35610,+7,213634,+443,38509,187,4761,589,9818118,162434,4.0
2020-09-13,22:01,22,Philippines,109870178,261216,+3372,4371,+79,207568,+20472,49277,1048,2377,40,3078406,28019,3.0
2020-09-13,22:01,20,Germany,83838272,260826,+280,9427,,235300,,16099,233,3111,112,13436301,160265,4.0
2020-09-13,22:01,23,Indonesia,274100582,218382,+3636,8723,+73,155010,+2552,54649,,797,32,2650104,9668,3.0
2020-09-13,22:01,28,Ukraine,43679436,154335,+2476,3178,+30,68893,+547,82264,177,3533,73,1834165,41991,4.0
2020-09-13,22:01,30,Israel,9197590,153759,+1037,1108,+5,114635,+1139,38016,513,16717,120,2736590,297533,3.0
2020-09-13,22:01,24,Canada,37808439,136642,+501,9171,+1,120430,+355,7041,53,3614,243,6069252,160526,1.0
2020-09-13,22:01,26,Bolivia,11704558,125982,+810,7297,+47,82796,+1556,35889,71,10763,623,272504,23282,2.0
2020-09-13,22:01,25,Qatar,2807805,121740,+217,205,,118682,+207,2853,37,43358,73,691031,246111,3.0
2020-09-13,22:01,27,Ecuador,17695923,116451,,10864,,91242,,14345,381,6581,614,352675,19930,2.0
2020-09-13,22:01,29,Kazakhstan,18821366,106803,+74,1634,,100615,+97,4554,221,5675,87,2571562,136630,3.0
2020-09-13,22:01,32,Dominican Republic,10869637,103660,+568,1968,+15,77182,+651,24510,210,9537,181,419327,38578,1.0
2020-09-13,22:01,38,Romania,19211121,103495,+1109,4163,+36,43025,+214,56307,465,5387,217,2081644,108356,4.0
2020-09-13,22:01,34,Panama,4328153,101041,,2155,,73476,,25410,158,23345,498,394728,91200,1.0
2020-09-13,22:01,31,Egypt,102711941,100856,,5627,,83261,,11968,41,982,55,135000,1314,5.0
2020-09-13,22:01,37,Kuwait,4283046,94764,+553,560,+2,84995,+591,9209,94,22125,131,675742,157771,3.0
2020-09-13,22:01,36,Belgium,11599826,92478,+941,9923,+4,18709,+20,63846,68,7972,855,2599453,224094,4.0
2020-09-13,22:01,35,Oman,5131618,89746,+1409,780,+18,83771,+446,5195,161,17489,152,309212,60256,3.0
2020-09-13,22:01,49,Morocco,36997575,86686,+2251,1578,+25,67528,+1661,17580,266,2343,43,2230069,60276,5.0
2020-09-13,22:01,33,Sweden,10111951,86505,,5846,,,,,13,8555,578,1250488,123664,4.0
2020-09-13,22:01,42,Netherlands,17142577,82099,+1087,6254,+1,,,,51,4789,365,1832451,106895,4.0
2020-09-13,22:01,40,Guatemala,17980449,81658,,2949,,70403,,8306,5,4541,164,275853,15342,1.0
2020-09-13,22:01,41,UAE,9914157,79489,+640,399,,69451,+468,9639,,8018,40,8127417,819779,3.0
2020-09-13,22:01,44,Japan,126396890,74544,,1423,,66280,,6841,190,590,11,1703734,13479,3.0
2020-09-13,22:01,39,Belarus,9448688,74173,+198,750,+6,72584,+37,839,,7850,79,1654618,175116,4.0
2020-09-13,22:01,43,Poland,37838127,74152,+502,2188,+6,60659,+934,11305,86,1960,58,2970888,78516,4.0
2020-09-13,22:01,47,Honduras,9935641,67136,+1087,2065,+7,17770,+1157,47301,31,6757,208,160162,16120,1.0
2020-09-13,22:01,56,Ethiopia,115512484,64301,+413,1013,+17,24983,+490,38305,342,557,9,1138012,9852,5.0
2020-09-13,22:01,46,Portugal,10190601,63983,+673,1867,+7,44069,+175,18047,57,6279,183,2229753,218805,4.0
2020-09-13,22:01,57,Venezuela,28419390,59630,,477,,47729,,11424,111,2098,17,1824287,64192,2.0
2020-09-13,22:01,50,Bahrain,1712682,59586,,211,,53192,,6183,26,34791,123,1240204,724130,3.0
2020-09-13,22:01,45,Singapore,5859577,57406,+49,27,,56764,+65,615,,9797,5,2281104,389295,3.0
2020-09-13,22:01,48,Nigeria,207124364,56177,,1078,,44088,,11011,7,271,5,438135,2115,5.0
2020-09-13,22:01,61,Costa Rica,5103428,55454,,590,,20928,,33936,225,10866,116,181763,35616,1.0
2020-09-13,22:01,64,Nepal,29239533,54159,+1039,345,+9,38697,+1173,15117,,1852,12,840527,28746,3.0
2020-09-13,22:01,54,Algeria,44006232,48254,+247,1612,+7,34037,+162,12605,32,1097,37,,,5.0
2020-09-13,22:01,55,Switzerland,8667341,47179,+475,2021,+1,38900,+400,6258,26,5443,233,1186824,136931,4.0
2020-09-13,22:01,58,Uzbekistan,33565083,47042,+321,388,+4,43511,+152,3143,224,1402,12,1377915,41052,3.0
2020-09-13,22:01,53,Armenia,2964369,45862,+187,916,+5,41659,+54,3287,,15471,309,238312,80392,3.0
2020-09-13,22:01,51,Ghana,31199186,45434,,286,,44342,,806,5,1456,9,450872,14451,5.0
2020-09-13,22:01,52,Kyrgyzstan,6545370,44828,,1063,,40779,,2986,24,6849,162,267718,40902,3.0
2020-09-13,22:01,62,Moldova,4032039,42978,+264,1123,+6,30437,,11418,549,10659,279,210553,52220,4.0
2020-09-13,22:01,59,Afghanistan,39098292,38716,+75,1420,,31638,+404,5658,93,990,36,106802,2732,3.0
2020-09-13,22:01,60,Azerbaijan,10157473,38327,+155,562,+3,35756,+149,2009,,3773,55,1002727,98718,3.0
2020-09-13,22:01,63,Kenya,54001175,35969,,619,,22771,,12579,44,666,11,481982,8925,5.0
2020-09-13,22:01,70,Czechia,10713022,35933,+532,456,+3,21209,+4,14268,69,3354,43,1049146,97932,4.0
2020-09-13,22:01,67,Austria,9016762,33159,+463,756,+2,26760,+181,5643,44,3677,84,1342066,148841,4.0
2020-09-13,22:01,65,Serbia,8730124,32408,+108,733,+2,31100,,575,28,3712,84,1028058,117760,4.0
2020-09-13,22:01,66,Ireland,4948774,30985,+255,1784,+1,23364,,5837,9,6261,360,961579,194307,4.0
2020-09-13,22:01,71,Palestine,5124360,30574,+668,221,+11,20082,+103,10271,,5966,43,339499,66252,3.0
2020-09-13,22:01,80,Paraguay,7149946,27324,,514,,13679,,13131,134,3822,72,227011,31750,2.0
2020-09-13,22:01,69,El Salvador,6492815,26928,+77,785,+3,18397,+523,7746,222,4147,121,347412,53507,1.0
2020-09-13,22:01,68,Australia,25558764,26651,+44,810,+7,23462,+133,2379,17,1043,32,7015645,274491,
2020-09-13,22:01,83,Lebanon,6819145,24310,+641,241,+2,8334,+398,15735,113,3565,35,647775,94994,3.0
2020-09-13,22:01,73,Bosnia and Herzegovina,3276598,23465,+327,696,+6,16038,+116,6731,,7161,212,202243,61723,4.0
2020-09-13,22:01,85,Libya,6889800,22781,+433,362,+8,12183,+83,10236,,3306,53,157481,22857,5.0
2020-09-13,22:01,74,S. Korea,51278178,22176,+121,358,+3,18226,+197,3592,157,432,7,2143270,41797,3.0
2020-09-13,22:01,72,Cameroon,26673192,20009,,415,,18837,,757,30,750,16,149000,5586,5.0
2020-09-13,22:01,76,Denmark,5796336,19890,+333,631,+1,16333,+86,2926,4,3431,109,2987910,515483,4.0
2020-09-13,22:01,75,Ivory Coast,26504183,18916,,119,,17960,,837,,714,4,139706,5271,5.0
2020-09-13,22:01,77,Bulgaria,6937597,17891,,717,,12758,,4416,53,2579,103,463733,66843,4.0
2020-09-13,22:01,79,North Macedonia,2083357,15791,+97,648,+2,13184,+56,1959,4,7580,311,165892,79627,4.0
2020-09-13,22:01,78,Madagascar,27827909,15757,+20,211,+1,14368,+19,1178,34,566,8,64174,2306,5.0
2020-09-13,22:01,81,Senegal,16828636,14280,+43,297,+2,10520,+147,3463,32,849,18,158751,9433,5.0
2020-09-13,22:01,84,Zambia,18482378,13539,+73,312,,12260,+253,967,,733,17,131034,7090,5.0
2020-09-13,22:01,97,Croatia,4100031,13533,+165,224,+6,10899,+178,2410,22,3301,55,221834,54105,4.0
2020-09-13,22:01,82,Sudan,44047310,13470,,834,,6731,,5905,,306,19,,,5.0
2020-09-13,22:01,92,Greece,10412551,13240,+204,305,+3,3804,,9131,54,1272,29,1125882,108127,4.0
2020-09-13,22:01,105,Hungary,9655315,12309,+484,637,+4,4069,+11,7603,16,1275,66,537897,55710,4.0
2020-09-13,22:01,86,Norway,5429750,12123,+44,265,,10371,,1487,1,2233,49,860155,158415,4.0
2020-09-13,22:01,94,Albania,2877154,11353,+168,334,+4,6569,+75,4450,21,3946,116,69505,24158,4.0
2020-09-13,22:01,87,DRC,90078684,10390,+5,264,+2,9756,+37,370,,115,3,,,5.0
2020-09-13,22:01,89,Guinea,13201047,10020,,63,,9251,,706,24,759,5,28140,2132,5.0
2020-09-13,22:01,88,Malaysia,32448293,9915,+47,128,,9196,+7,591,9,306,4,1372154,42287,3.0
2020-09-13,22:01,102,Namibia,2549922,9719,+115,101,+3,6543,+732,3075,20,3811,40,80352,31512,5.0
2020-09-13,22:01,90,French Guiana,300170,9521,,63,,9132,,326,7,31719,210,59437,198011,2.0
2020-09-13,22:01,100,Maldives,542412,9052,,32,+1,7055,,1965,12,16688,59,129055,237928,3.0
2020-09-13,22:01,93,Tajikistan,9579177,9049,+35,72,,7816,+34,1161,,945,8,,,3.0
2020-09-13,22:01,91,Gabon,2235887,8643,,53,,7706,,884,2,3866,24,135615,60654,5.0
2020-09-13,22:01,96,Finland,5542472,8580,+23,337,,7500,,743,1,1548,61,802784,144842,4.0
2020-09-13,22:01,95,Haiti,11430153,8478,,219,,6120,,2139,,742,19,24862,2175,1.0
2020-09-13,22:01,101,Zimbabwe,14905685,7508,,224,,5675,,1609,,504,15,154366,10356,5.0
2020-09-13,22:01,99,Mauritania,4673125,7274,,161,,6804,,309,3,1557,34,70257,15034,5.0
2020-09-13,22:01,98,Luxembourg,627983,7194,,124,,6397,,673,1,11456,197,730737,1163625,4.0
2020-09-13,22:01,123,Tunisia,11843294,6635,,107,,1991,,4537,26,560,9,171786,14505,5.0
2020-09-13,22:01,109,Montenegro,628082,6530,,118,,4491,,1921,,10397,188,56339,89700,4.0
2020-09-13,22:01,103,Malawi,19224976,5678,,177,,3724,,1777,4,295,9,48113,2503,5.0
2020-09-13,22:01,117,Slovakia,5460181,5532,+79,38,,3124,+10,2370,22,1013,7,384503,70419,4.0
2020-09-13,22:01,104,Djibouti,990840,5395,+1,61,,5330,+3,4,,5445,62,71757,72420,5.0
2020-09-13,22:01,118,Mozambique,31422829,5269,+229,35,,2960,+55,2274,,168,1,114333,3639,5.0
2020-09-13,22:01,111,Eswatini,1162561,5050,,98,,4188,,764,11,4344,84,30843,26530,5.0
2020-09-13,22:01,106,Equatorial Guinea,1411685,4996,,83,,4490,,423,,3539,59,55783,39515,5.0
2020-09-13,22:01,107,Hong Kong,7509182,4958,+19,100,,4630,+17,228,21,660,13,2783134,370631,3.0
2020-09-13,22:01,112,Congo,5544277,4928,,88,,3887,,953,,889,16,,,5.0
2020-09-13,22:01,110,Nicaragua,6640228,4818,,144,,2913,,1761,,726,22,,,1.0
2020-09-13,22:01,130,Uganda,46014590,4799,+96,55,+3,2256,+258,2488,,104,1,423214,9197,5.0
2020-09-13,22:01,108,CAR,4846251,4749,,62,,1825,,2862,2,980,13,31459,6491,5.0
2020-09-13,22:01,115,Cabo Verde,557191,4711,,44,,4104,,563,,8455,79,76576,137432,5.0
2020-09-13,22:01,113,Cuba,11325202,4653,,108,,3878,,667,18,411,10,469431,41450,1.0
2020-09-13,22:01,114,Suriname,587684,4579,,93,,3788,,698,7,7792,158,11729,19958,2.0
2020-09-13,22:01,122,Rwanda,13014102,4565,,22,,2544,,1999,,351,2,460174,35360,5.0
2020-09-13,22:01,126,Slovenia,2078996,3702,+99,135,,2730,+31,837,7,1781,65,183231,88134,4.0
2020-09-13,22:01,145,Jamaica,2963781,3623,,40,,1072,,2511,7,1222,13,66715,22510,1.0
2020-09-13,22:01,132,Syria,17582702,3506,,152,,827,,2527,,199,9,,,3.0
2020-09-13,22:01,116,Thailand,69835551,3473,+7,58,,3312,,103,1,50,0.8,749213,10728,3.0
2020-09-13,22:01,119,Somalia,15978010,3389,+13,98,,2803,+12,488,,212,6,,,5.0
2020-09-13,22:01,128,Gambia,2429644,3376,,102,,1617,,1657,,1390,42,14232,5858,5.0
2020-09-13,22:01,120,Mayotte,274086,3374,,40,,2964,,370,2,12310,146,13000,47430,5.0
2020-09-13,22:01,133,Angola,33060140,3335,,132,,1289,,1914,24,101,4,64747,1958,5.0
2020-09-13,22:01,125,Lithuania,2714310,3335,+39,87,+1,2070,,1178,,1229,32,694139,255733,4.0
2020-09-13,22:01,141,Jordan,10223370,3314,+252,24,+2,2206,+50,1084,13,324,2,979569,95817,3.0
2020-09-13,22:01,121,Sri Lanka,21431417,3234,+39,12,,2996,+13,226,,151,0.6,253842,11844,3.0
2020-09-13,22:01,161,Guadeloupe,400138,3080,,24,,837,,2219,20,7697,60,36764,91878,1.0
2020-09-13,22:01,158,Trinidad and Tobago,1400407,3019,+26,53,+2,772,+6,2194,11,2156,38,26634,19019,1.0
2020-09-13,22:01,142,Aruba,106858,2994,,18,,1542,,1434,11,28018,168,25467,238326,1.0
2020-09-13,22:01,138,Bahamas,393995,2928,,67,,1319,,1542,65,7432,170,15083,38282,1.0
2020-09-13,22:01,124,Mali,20362107,2924,+8,128,,2285,+9,511,,144,6,44439,2182,5.0
2020-09-13,22:01,153,Réunion,896597,2805,+82,15,+1,1313,,1477,,3128,17,35419,39504,5.0
2020-09-13,22:01,168,Myanmar,54483203,2796,+201,16,,676,,2104,,51,0.3,191696,3518,3.0
2020-09-13,22:01,129,Estonia,1326717,2676,+21,64,,2256,+4,356,1,2017,48,171494,129262,4.0
2020-09-13,22:01,127,South Sudan,11219835,2578,,49,,1290,,1239,,230,4,12044,1073,5.0
2020-09-13,22:01,140,Malta,441782,2352,+78,15,,1872,+22,465,2,5324,34,215290,487322,4.0
2020-09-13,22:01,131,Guinea-Bissau,1976992,2275,,39,,1127,,1109,5,1151,20,,,5.0
2020-09-13,22:01,134,Benin,12184186,2267,+25,40,,1942,+149,285,,186,3,158881,13040,5.0
2020-09-13,22:01,148,Botswana,2360884,2252,,10,,546,,1696,1,954,4,138290,58576,5.0
2020-09-13,22:01,146,Georgia,3987597,2227,+152,19,,1369,+6,839,,558,5,470696,118040,3.0
2020-09-13,22:01,135,Iceland,341689,2165,+3,10,,2092,+7,63,,6336,29,235362,688819,4.0
2020-09-13,22:01,136,Sierra Leone,8008599,2109,+13,72,,1636,+2,401,,263,9,,,5.0
2020-09-13,22:01,137,Yemen,29953458,2011,+2,583,+1,1212,+1,216,,67,19,,,3.0
2020-09-13,22:01,159,Guyana,787319,1812,,54,,1191,,567,15,2301,69,10763,13670,2.0
2020-09-13,22:01,139,New Zealand,5002100,1797,+2,24,,1676,+13,97,3,359,5,864469,172821,
2020-09-13,22:01,143,Uruguay,3476170,1780,,45,,1502,,233,1,512,13,196892,56640,2.0
2020-09-13,22:01,149,Burkina Faso,21013012,1707,+193,56,,1135,+8,516,,81,3,,,5.0
2020-09-13,22:01,151,Togo,8316250,1555,,37,,1189,,329,,187,4,76634,9215,5.0
2020-09-13,22:01,144,Cyprus,1209125,1523,,22,,1281,,220,5,1260,18,329476,272491,3.0
2020-09-13,22:01,147,Latvia,1881842,1474,+10,35,,1248,,191,,783,19,278667,148082,4.0
2020-09-13,22:01,164,Belize,399042,1458,+23,19,,458,+54,981,3,3654,48,11066,27731,1.0
2020-09-13,22:01,154,Andorra,77290,1344,,53,,943,,348,4,17389,686,137457,1778458,4.0
2020-09-13,22:01,150,Liberia,5080668,1319,+3,82,,1210,,27,,260,16,,,5.0
2020-09-13,22:01,156,Lesotho,2145657,1245,,33,,528,,684,,580,15,15632,7285,5.0
2020-09-13,22:01,152,Niger,24370556,1178,,69,,1100,,9,,48,3,9052,371,5.0
2020-09-13,22:01,157,Chad,16515807,1084,+1,80,,938,,66,,66,5,,,5.0
2020-09-13,22:01,155,Vietnam,97513918,1063,+3,35,,918,+8,110,,11,0.4,1009145,10349,3.0
2020-09-13,22:01,179,French Polynesia,281235,953,,2,,642,,309,4,3389,7,17171,61056,
2020-09-13,22:01,177,Martinique,375205,939,,18,,98,,823,5,2503,48,16244,43294,1.0
2020-09-13,22:01,160,Sao Tome and Principe,219956,906,,15,,866,,25,,4119,68,4240,19277,5.0
2020-09-13,22:01,163,San Marino,33945,722,,42,,662,,18,1,21270,1237,7176,211401,4.0
2020-09-13,22:01,162,Diamond Princess,,712,,13,,651,,48,4,,,,,
2020-09-13,22:01,172,Turks and Caicos,38821,644,+3,5,,276,+6,363,3,16589,129,2894,74547,1.0
2020-09-13,22:01,165,Channel Islands,174184,633,,48,,575,,10,1,3634,276,91292,524112,4.0
2020-09-13,22:01,173,Sint Maarten,42973,533,+2,19,,430,+43,84,6,12403,442,2720,63296,1.0
2020-09-13,22:01,166,Tanzania,60059073,509,,21,,183,,305,7,8,0.3,,,5.0
2020-09-13,22:01,174,Papua New Guinea,8980168,508,,5,,232,,271,,57,0.6,15592,1736,
2020-09-13,22:01,167,Taiwan,23825543,498,,7,,475,,16,,21,0.3,89623,3762,3.0
2020-09-13,22:01,169,Burundi,11958172,471,,1,,374,,96,,39,0.08,27836,2328,5.0
2020-09-13,22:01,170,Comoros,873203,456,,7,,415,,34,,522,8,,,5.0
2020-09-13,22:01,171,Faeroe Islands,48901,423,+5,,,410,,13,1,8650,,108720,2223267,4.0
2020-09-13,22:01,175,Mauritius,1272197,361,,10,,335,,16,,284,8,227409,178753,5.0
2020-09-13,22:01,178,Eritrea,3556138,361,,,,304,,57,,102,,,,5.0
2020-09-13,22:01,176,Isle of Man,85124,337,,24,,312,,1,,3959,282,10794,126803,4.0
2020-09-13,22:01,182,Gibraltar,33689,330,+3,,,298,+4,32,,9795,,39425,1170263,4.0
2020-09-13,22:01,180,Mongolia,3288685,311,,,,298,,13,1,95,,60789,18484,3.0
2020-09-13,22:01,181,Cambodia,16764772,275,+1,,,274,,1,,16,,113469,6768,3.0
2020-09-13,22:01,184,Saint Martin,38796,256,,6,,107,,143,11,6599,155,2968,76503,1.0
2020-09-13,22:01,187,Bhutan,773301,244,+3,,,159,+1,85,,316,,114253,147747,3.0
2020-09-13,22:01,183,Cayman Islands,65876,208,,1,,204,,3,,3157,15,36588,555407,1.0
2020-09-13,22:01,186,Barbados,287447,180,,7,,158,,15,,626,24,19444,67644,1.0
2020-09-13,22:01,185,Bermuda,62231,177,,9,,161,,7,,2844,145,53833,865051,1.0
2020-09-13,22:01,188,Monaco,39298,169,,1,,123,,45,1,4300,25,51953,1322027,4.0
2020-09-13,22:01,189,Brunei,438317,145,,3,,139,,3,,331,7,54356,124011,3.0
2020-09-13,22:01,195,Curaçao,164229,145,,1,,56,,88,1,883,6,1080,6576,1.0
2020-09-13,22:01,190,Seychelles,98470,139,,,,136,,3,,1412,,5200,52808,5.0
2020-09-13,22:01,191,Liechtenstein,38150,111,,1,,105,,5,,2910,26,900,23591,4.0
2020-09-13,22:01,192,Antigua and Barbuda,98092,95,,3,,91,,1,1,968,31,2243,22866,1.0
2020-09-13,22:01,202,British Virgin Islands,30271,66,,1,,37,,28,2,2180,33,3858,127449,1.0
2020-09-13,22:01,193,St. Vincent Grenadines,111011,64,,,,61,,3,,577,,4335,39050,1.0
2020-09-13,22:01,194,Macao,651088,46,,,,46,,0,,71,,4238,6509,3.0
2020-09-13,22:01,196,Fiji,897751,32,,2,,24,,6,1,36,2,9076,10110,
2020-09-13,22:01,197,Saint Lucia,183797,27,,,,26,,1,,147,,7221,39288,1.0
2020-09-13,22:01,198,Timor-Leste,1323355,27,,,,25,,2,,20,,5146,3889,3.0
2020-09-13,22:01,200,New Caledonia,286047,26,,,,26,,0,,91,,13463,47066,
2020-09-13,22:01,208,Caribbean Netherlands,26272,25,,,,7,,18,,952,,900,34257,1.0
2020-09-13,22:01,203,Dominica,72022,24,,,,18,,6,,333,,2077,28838,1.0
2020-09-13,22:01,199,Grenada,112628,24,,,,24,,0,,213,,6252,55510,1.0
2020-09-13,22:01,201,Laos,7296428,23,,,,21,,2,,3,,43597,5975,3.0
2020-09-13,22:01,205,St. Barth,9883,21,,,,13,,8,,2125,,2075,209956,1.0
2020-09-13,22:01,204,Saint Kitts and Nevis,53275,17,,,,17,,0,,319,,1922,36077,1.0
2020-09-13,22:01,206,Greenland,56790,14,,,,14,,0,,247,,7252,127699,1.0
2020-09-13,22:01,207,Montserrat,4993,13,,1,,11,,1,,2604,200,373,74705,1.0
2020-09-13,22:01,209,Falkland Islands,3499,13,,,,13,,0,,3715,,2261,646185,2.0
2020-09-13,22:01,210,Vatican City,801,12,,,,12,,0,,14981,,,,4.0
2020-09-13,22:01,213,Saint Pierre Miquelon,5788,11,,,,5,,6,,1900,,1051,181583,1.0
2020-09-13,22:01,211,Western Sahara,600171,10,,1,,8,,1,,17,2,,,5.0
2020-09-13,22:01,212,MS Zaandam,,9,,2,,,,7,,,,,,
2020-09-13,22:01,214,Anguilla,15030,3,,,,3,,0,,200,,928,61743,1.0
2020-09-13,22:01,215,China,1439323776,85184,+10,4634,,80399,+13,151,2,59,3,160000000,111163,3.0
