Date,Scrap_time,Update_time_GMT,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical,Tot_Cases_1Mpop,Deaths_1Mpop,TotalTests,Tests_1Mpop
2021-01-06,23:00,20:59,1.0,USA,332002717,21759221,261920.0,368460,3899.0,12939566,141285.0,8451195,29808,65539,1110,263013695,792203
2021-01-06,23:00,20:59,3.0,India,1386975123,10395938,20461.0,150372,221.0,10016163,19670.0,229403,8944,7495,108,177463405,127950
2021-01-06,23:00,20:59,2.0,Brazil,213337236,7825616,68755.0,197956,1315.0,6963407,88177.0,664253,8318,36682,928,28600000,134060
2021-01-06,23:00,20:59,4.0,Russia,145966823,3308601,24217.0,59951,445.0,2685723,23055.0,562927,2300,22667,411,92300000,632335
2021-01-06,23:00,20:59,13.0,UK,68069826,2836801,62322.0,77346,1041.0,1345824,,1413631,2645,41675,1136,57652433,846960
2021-01-06,23:00,20:59,19.0,France,65348117,2705618,25379.0,66565,283.0,198756,1253.0,2440297,2616,41403,1019,36457261,557893
2021-01-06,23:00,20:59,18.0,Turkey,84805018,2283931,13830.0,22070,191.0,2164040,8702.0,97821,3303,26932,260,25498210,300669
2021-01-06,23:00,20:59,17.0,Italy,60415791,2201945,20326.0,76877,548.0,1556356,20227.0,568712,2571,36447,1272,27317974,452166
2021-01-06,23:00,20:59,9.0,Spain,46764144,1982544,0.0,51430,0.0,,,,2220,42395,1100,27839319,595313
2021-01-06,23:00,20:59,20.0,Germany,83922229,1840438,36152.0,38168,1658.0,1451000,26300.0,351270,5569,21930,455,34801593,414689
2021-01-06,23:00,20:59,8.0,Colombia,51161365,1702966,16835.0,44426,239.0,1559010,6833.0,99530,3482,33286,868,8353073,163269
2021-01-06,23:00,20:59,12.0,Argentina,45408952,1662730,13790.0,43785,151.0,1466616,8533.0,152329,3460,36617,964,5001234,110138
2021-01-06,23:00,20:59,7.0,Mexico,129628383,1466490,11271.0,128822,1065.0,1113137,7303.0,224531,3913,11313,994,3711777,28634
2021-01-06,23:00,20:59,43.0,Poland,37825153,1344763,14220.0,30055,553.0,1087744,8852.0,226964,1606,35552,795,7443579,196789
2021-01-06,23:00,20:59,11.0,Iran,84544087,1261903,6283.0,55830,82.0,1040521,11493.0,165552,4780,14926,660,7939633,93911
2021-01-06,23:00,20:59,5.0,South Africa,59692090,1127759,0.0,30524,0.0,920879,0.0,176356,546,18893,511,6828147,114389
2021-01-06,23:00,20:59,28.0,Ukraine,43597316,1090496,6911.0,19357,228.0,761898,14490.0,309241,177,25013,444,5645178,129485
2021-01-06,23:00,20:59,6.0,Peru,33207117,1022018,960.0,37925,52.0,960896,193.0,23197,1305,30777,1142,5581668,168086
2021-01-06,23:00,20:59,42.0,Netherlands,17154455,841163,7099.0,11999,173.0,,,,704,49035,699,6001738,349865
2021-01-06,23:00,20:59,23.0,Indonesia,275008824,788402,8854.0,23296,187.0,652513,6767.0,112593,,2867,85,7645288,27800
2021-01-06,23:00,20:59,70.0,Czechia,10719246,776967,17332.0,12436,179.0,638183,12293.0,126348,1004,72483,1160,3880950,362054
2021-01-06,23:00,20:59,38.0,Romania,19171018,654007,5719.0,16299,121.0,586764,4908.0,50944,1070,34114,850,4902726,255736
2021-01-06,23:00,20:59,36.0,Belgium,11615638,652735,1848.0,19827,77.0,45303,409.0,587605,430,56195,1707,7052844,607185
2021-01-06,23:00,20:59,10.0,Chile,19200584,625483,2382.0,16816,28.0,591081,2000.0,17586,820,32576,876,6661323,346933
2021-01-06,23:00,20:59,24.0,Canada,37912302,625051,7806.0,16336,144.0,529439,8029.0,79276,829,16487,431,14180625,374038
2021-01-06,23:00,20:59,21.0,Iraq,40681779,599965,839.0,12865,9.0,549346,1889.0,37754,140,14748,316,4740864,116535
2021-01-06,23:00,20:59,15.0,Bangladesh,165532286,518898,978.0,7687,17.0,463480,1021.0,47731,,3135,46,3302429,19950
2021-01-06,23:00,20:59,16.0,Pakistan,223080072,492594,2118.0,10461,52.0,448393,4033.0,33740,2243,2208,47,6923857,31038
2021-01-06,23:00,20:59,22.0,Philippines,110328496,480737,1044.0,9347,26.0,448700,325.0,22690,727,4357,85,6894499,62491
2021-01-06,23:00,20:59,55.0,Switzerland,8687199,470789,4808.0,8098,84.0,317600,0.0,145091,410,54193,932,3765936,433504
2021-01-06,23:00,20:59,33.0,Sweden,10131703,469748,0.0,8985,0.0,,,,377,46364,887,4516665,445795
2021-01-06,23:00,20:59,30.0,Israel,9197590,462209,7065.0,3512,23.0,397896,5617.0,60801,887,50253,382,8488069,922858
2021-01-06,23:00,20:59,49.0,Morocco,37135001,447081,1642.0,7618,37.0,418744,2036.0,20719,701,12039,205,4541376,122294
2021-01-06,23:00,20:59,46.0,Portugal,10181300,446606,10027.0,7377,91.0,352225,3115.0,87004,513,43865,725,5791428,568830
2021-01-06,23:00,20:59,67.0,Austria,9032878,372190,2469.0,6525,68.0,344974,1935.0,20691,361,41204,722,3857382,427038
2021-01-06,23:00,20:59,14.0,Saudi Arabia,35091237,363377,118.0,6272,7.0,354899,144.0,2206,351,10355,179,11214105,319570
2021-01-06,23:00,20:59,65.0,Serbia,8719117,352120,2882.0,3444,39.0,31536,0.0,317140,234,40385,395,2358102,270452
2021-01-06,23:00,20:59,105.0,Hungary,9647641,331768,2047.0,10198,118.0,179541,2965.0,142029,396,34389,1057,2750625,285109
2021-01-06,23:00,20:59,141.0,Jordan,10255171,302856,1553.0,3955,15.0,282727,1707.0,16174,210,29532,386,3316615,323409
2021-01-06,23:00,20:59,64.0,Nepal,29404407,263193,409.0,1899,6.0,256161,495.0,5133,,8951,65,1964160,66798
2021-01-06,23:00,20:59,34.0,Panama,4349510,259770,3540.0,4238,41.0,206087,2399.0,49445,227,59724,974,1355313,311601
2021-01-06,23:00,20:59,44.0,Japan,126275772,252317,4357.0,3719,64.0,207039,3618.0,41559,784,1998,29,5129612,40622
2021-01-06,23:00,20:59,146.0,Georgia,3985201,233879,1800.0,2666,20.0,223276,489.0,7937,,58687,669,1918428,481388
2021-01-06,23:00,20:59,60.0,Azerbaijan,10186158,222200,799.0,2818,26.0,201596,2383.0,17786,,21814,277,2231993,219120
2021-01-06,23:00,20:59,41.0,UAE,9951696,218766,2067.0,689,4.0,195520,2199.0,22557,,21983,69,21740209,2184573
2021-01-06,23:00,20:59,97.0,Croatia,4092119,216286,1896.0,4223,44.0,205078,775.0,6985,209,52854,1032,1051597,256981
2021-01-06,23:00,20:59,27.0,Ecuador,17780151,216083,1003.0,14103,34.0,190350,0.0,11630,398,12153,793,760021,42745
2021-01-06,23:00,20:59,77.0,Bulgaria,6921256,205390,1310.0,7902,67.0,126766,2142.0,70722,393,29675,1142,1185140,171232
2021-01-06,23:00,20:59,39.0,Belarus,9447715,204958,1854.0,1480,9.0,186394,1820.0,17084,,21694,157,4068847,430670
2021-01-06,23:00,20:59,83.0,Lebanon,6809587,199925,4166.0,1550,21.0,136566,970.0,61809,503,29359,228,2110659,309954
2021-01-06,23:00,20:59,117.0,Slovakia,5461010,196047,4959.0,2657,54.0,135760,2908.0,57630,457,35899,487,1488057,272488
