Date,Scrap_time,Update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-12-08,23:00,20:59,1,North America,17966574,243480.0,432879,3254.0,10884268,128967.0,6649427,31186
2020-12-08,23:00,20:59,3,Asia,17732129,118579.0,304748,1648.0,15661050,106302.0,1766331,28180
2020-12-08,23:00,20:59,2,South America,11581046,39569.0,333299,807.0,10303471,45776.0,944276,16805
2020-12-08,23:00,20:59,4,Europe,18780182,201940.0,433307,6134.0,8467162,127447.0,9879713,27321
2020-12-08,23:00,20:59,5,Africa,2298543,13181.0,54575,411.0,1964592,18266.0,279376,2530
2020-12-08,23:00,20:59,6,Oceania,45969,34.0,1021,0.0,33175,18.0,11773,25
2020-12-08,23:00,20:59,7,World,68405164,616783.0,1559844,12254.0,47314424,426776.0,19530896,106047
