Date,Scrap_time,Update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-10-09,23:00,,1,North America,9442188,51294,324418,994.0,6199057,51280,2918713,18102
2020-10-09,23:00,,3,Asia,11621645,106041,209984,1627.0,9917705,109107,1493956,20815
2020-10-09,23:00,,2,South America,8526740,8237,267929,244.0,7396760,2142,862051,17422
2020-10-09,23:00,,4,Europe,5830807,104986,229524,988.0,2986573,19490,2614710,10215
2020-10-09,23:00,,5,Africa,1561468,5451,37519,67.0,1296753,4553,227196,1618
2020-10-09,23:00,,6,Oceania,32124,25,941,,29216,21,1967,13
2020-10-09,23:00,,7,World,37015693,276034,1070330,3920.0,27826715,186593,8118648,68189
