scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-10-07,23:01,1.0,USA,331521024,7756318,31010,216411,559,4963750,28205,2576157,14524,23396,653,113968676,343775,1.0
2020-10-07,23:01,3.0,India,1383604455,6832906,78727,105552,961,5824415,83162,902939,8944,4938,76,82271654,59462,3.0
2020-10-07,23:01,2.0,Brazil,212962134,4978531,7578,147759,188,4352871,,477901,8318,23378,694,17900000,84053,2.0
2020-10-07,23:01,4.0,Russia,145951318,1248619,11115,21865,202,995275,6699,231479,2300,8555,150,48700000,333673,4.0
2020-10-07,23:01,9.0,Spain,46759656,872276,6645,32562,76,,,,1568,18654,696,13689776,292769,4.0
2020-10-07,23:01,8.0,Colombia,51026600,869808,,27017,,770812,,71979,2220,17046,529,3967885,77761,2.0
2020-10-07,23:01,6.0,Peru,33092889,832929,,32914,,718065,,81950,1268,25169,995,3975007,120117,2.0
2020-10-07,23:01,12.0,Argentina,45305938,824468,,21827,,660272,,142369,4007,18198,482,2110994,46594,2.0
2020-10-07,23:01,7.0,Mexico,129291789,794608,4828,82348,471,557478,3541,154782,2417,6146,637,2021255,15633,1.0
2020-10-07,23:01,5.0,South Africa,59506184,683242,,17103,,616857,,49282,539,11482,287,4294931,72176,5.0
2020-10-07,23:01,19.0,France,65312309,653509,18746,32445,80,99793,498,521271,1416,10006,497,11723039,179492,4.0
2020-10-07,23:01,13.0,UK,67981342,544275,14162,42515,70,,,,410,8006,625,26417989,388606,4.0
2020-10-07,23:01,11.0,Iran,84276796,483844,4019,27658,239,397109,2309,59077,4274,5741,328,4207631,49926,3.0
2020-10-07,23:01,10.0,Chile,19159831,474440,1134,13090,20,447053,1635,14297,818,24762,683,3548773,185219,2.0
2020-10-07,23:01,21.0,Iraq,40456821,391044,3923,9604,73,319784,3413,61656,506,9666,237,2419252,59798,3.0
2020-10-07,23:01,15.0,Bangladesh,165124651,373151,1520,5440,35,286631,1798,81080,,2260,33,2026808,12274,3.0
2020-10-07,23:01,14.0,Saudi Arabia,34956342,337711,468,4947,24,323208,596,9556,913,9661,142,6828117,195333,3.0
2020-10-07,23:01,17.0,Italy,60437808,333940,3678,36061,31,235303,1204,62576,337,5525,597,12069402,199700,4.0
2020-10-07,23:01,22.0,Philippines,109965827,329637,2825,5925,60,273723,437,49989,1758,2998,54,3979197,36186,3.0
2020-10-07,23:01,18.0,Turkey,84579501,329138,1581,8609,56,288954,1355,31575,1411,3891,102,11160946,131958,3.0
2020-10-07,23:01,16.0,Pakistan,222011887,316351,624,6535,12,301288,672,8528,499,1425,29,3730221,16802,3.0
2020-10-07,23:01,23.0,Indonesia,274290128,315714,4538,11472,98,240291,3854,63951,,1151,42,3595719,13109,3.0
2020-10-07,23:01,20.0,Germany,83855794,310955,3836,9652,17,267700,2100,33603,470,3708,115,16999253,202720,4.0
2020-10-07,23:01,30.0,Israel,9197590,281481,4455,1824,27,216613,5216,63044,866,30604,198,3832435,416678,3.0
2020-10-07,23:01,28.0,Ukraine,43662298,239337,4753,4597,77,105970,2569,128770,177,5482,105,2423031,55495,4.0
2020-10-07,23:01,24.0,Canada,37830114,172806,1483,9538,8,145403,1409,17865,148,4568,252,7759301,205109,1.0
2020-10-07,23:01,42.0,Netherlands,17145056,149988,4989,6518,36,,,,231,8748,380,2656731,154956,4.0
2020-10-07,23:01,38.0,Romania,19202752,142570,2958,5203,82,111564,1666,25803,612,7424,271,2568071,133735,4.0
2020-10-07,23:01,27.0,Ecuador,17713501,142056,,11702,,120511,,9843,354,8020,661,455122,25694,2.0
2020-10-07,23:01,49.0,Morocco,37026255,140024,2776,2439,29,118142,2788,19443,424,3782,66,2778365,75038,5.0
2020-10-07,23:01,26.0,Bolivia,11715002,137468,361,8156,27,98542,535,30770,71,11734,696,309523,26421,2.0
2020-10-07,23:01,36.0,Belgium,11603126,134291,2088,10092,14,19812,93,104387,189,11574,870,3448895,297238,4.0
2020-10-07,23:01,25.0,Qatar,2807805,127181,238,218,2,124108,215,2855,55,45296,78,810027,288491,3.0
2020-10-07,23:01,34.0,Panama,4332610,116602,,2440,,92950,,21212,116,26913,563,514367,118720,1.0
2020-10-07,23:01,32.0,Dominican Republic,10876765,116148,777,2159,10,92157,588,21832,190,10679,198,502680,46216,1.0
2020-10-07,23:01,37.0,Kuwait,4287190,108743,475,639,7,100776,597,7328,127,25365,149,768691,179299,3.0
2020-10-07,23:01,29.0,Kazakhstan,18836090,108362,66,1746,,103465,98,3151,221,5753,93,3045439,161681,3.0
2020-10-07,23:01,43.0,Poland,37835420,107319,3003,2792,75,75346,1188,29181,283,2836,74,3533697,93397,4.0
2020-10-07,23:01,31.0,Egypt,102838698,103902,,6001,,97449,,452,41,1010,58,135000,1313,5.0
2020-10-07,23:01,35.0,Oman,5140161,103465,817,1000,10,91329,54,11136,211,20129,195,376700,73286,3.0
2020-10-07,23:01,41.0,UAE,9921991,101840,1046,436,1,91710,1154,9694,,10264,44,10434795,1051684,3.0
2020-10-07,23:01,33.0,Sweden,10116073,96677,,5892,5,,,,23,9557,582,1661484,164242,4.0
2020-10-07,23:01,40.0,Guatemala,18002212,95704,834,3335,25,84036,556,8333,5,5316,185,347374,19296,1.0
2020-10-07,23:01,64.0,Nepal,29273941,94253,3439,578,15,68668,1126,25007,,3220,20,1113486,38037,3.0
2020-10-07,23:01,70.0,Czechia,10714321,92643,2621,823,29,50600,1812,41220,326,8647,77,1494776,139512,4.0
2020-10-07,23:01,44.0,Japan,126371613,86543,496,1605,3,79676,605,5262,141,685,13,2218653,17557,3.0
2020-10-07,23:01,61.0,Costa Rica,5106475,83497,1355,1024,20,50295,275,32178,203,16351,201,245115,48001,1.0
2020-10-07,23:01,39.0,Belarus,9448485,81505,415,874,6,75683,307,4948,,8626,93,1976828,209222,4.0
2020-10-07,23:01,46.0,Portugal,10188660,81256,944,2040,8,51037,325,28179,104,7975,200,2711918,266170,4.0
2020-10-07,23:01,56.0,Ethiopia,115699779,80895,892,1255,17,35670,710,43970,245,699,11,1321164,11419,5.0
2020-10-07,23:01,47.0,Honduras,9945978,80662,642,2447,14,30131,363,48084,26,8110,246,189176,19020,1.0
2020-10-07,23:01,57.0,Venezuela,28414129,79796,,665,,70719,,8412,198,2808,23,1969847,69326,2.0
2020-10-07,23:01,50.0,Bahrain,1716583,73476,,262,,68606,,4608,71,42804,153,1498843,873155,3.0
2020-10-07,23:01,48.0,Nigeria,207460406,59583,,1113,,51308,,7162,7,287,5,538815,2597,5.0
2020-10-07,23:01,58.0,Uzbekistan,33596903,59579,236,491,2,56165,107,2923,252,1773,15,1377915,41013,3.0
2020-10-07,23:01,62.0,Moldova,4031427,58794,1062,1406,17,42480,542,14908,755,14584,349,302666,75077,4.0
2020-10-07,23:01,45.0,Singapore,5862590,57840,10,27,,57624,12,189,1,9866,5,3072368,524063,3.0
2020-10-07,23:01,55.0,Switzerland,8671486,57709,1077,2082,1,47300,,8327,42,6655,240,1439599,166015,4.0
2020-10-07,23:01,53.0,Armenia,2964732,53755,672,995,5,45110,178,7650,,18131,336,312823,105515,3.0
2020-10-07,23:01,54.0,Algeria,44058224,52520,121,1771,3,36857,94,13892,25,1192,40,,,5.0
2020-10-07,23:01,67.0,Austria,9020126,50848,1029,830,8,40499,709,9519,100,5637,92,1735094,192358,4.0
2020-10-07,23:01,83.0,Lebanon,6817150,48377,1459,433,9,21120,630,26824,167,7096,64,927346,136031,3.0
2020-10-07,23:01,52.0,Kyrgyzstan,6552435,48097,298,1069,3,43798,154,3230,24,7340,163,276522,42201,3.0
