scrap_date,scrap_time,update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-10-22,22:05,19:04,1,North America,10340874,54771,339537,1093,6897859,35039,3103478,19193
2020-10-22,22:05,19:04,3,Asia,12882491,95734,230105,1508,11302103,103996,1350283,21027
2020-10-22,22:05,19:04,2,South America,9160112,5429,283620,193,8124387,2300,752105,17560
2020-10-22,22:05,19:04,4,Europe,7742549,204499,245461,1749,3337986,32756,4159102,14973
2020-10-22,22:05,19:04,5,Africa,1692591,7143,40625,81,1388523,4248,263443,1989
2020-10-22,22:05,19:04,6,Oceania,35188,26,958,,31128,16,3102,18
2020-10-22,22:05,19:04,7,World,41854526,367602,1140321,4624,31082645,178355,9631560,74764
