Date,Scrap_time,Update_time_GMT,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical,Tot_Cases_1Mpop,Deaths_1Mpop,TotalTests,Tests_1Mpop
2021-01-21,23:55,21:54,1.0,USA,332082117,25133385,134410.0,418772,2878.0,15036486,67770.0,9678127,28096,75684,1261,292994152,882294
2021-01-21,23:55,21:54,3.0,India,1387530727,10625420,13701.0,153053,147.0,10281391,16228.0,190976,8944,7658,110,189347782,136464
2021-01-21,23:55,21:54,2.0,Brazil,213399066,8697368,57500.0,214147,1254.0,7564622,0.0,918599,8318,40756,1004,28600000,134021
2021-01-21,23:55,21:54,4.0,Russia,145969379,3655839,21887.0,67832,612.0,3054218,26902.0,533789,2300,25045,465,98000000,671374
2021-01-21,23:55,21:54,13.0,UK,68084411,3543646,37892.0,94580,1290.0,1586707,15188.0,1862359,3953,52048,1389,66546047,977405
2021-01-21,23:55,21:54,19.0,France,65354019,2987965,22848.0,71998,346.0,214538,1296.0,2701429,2876,45720,1102,40885502,625600
2021-01-21,23:55,21:54,9.0,Spain,46764883,2560587,148269.0,55041,404.0,,,,3734,54754,1177,30165217,645040
2021-01-21,23:55,21:54,17.0,Italy,60412161,2428221,14055.0,84202,521.0,1827451,20519.0,516568,2418,40194,1394,30166765,499349
2021-01-21,23:55,21:54,18.0,Turkey,84842191,2412505,6289.0,24640,153.0,2290032,6113.0,97833,2074,28435,290,28032559,330408
2021-01-21,23:55,21:54,20.0,Germany,83933180,2108870,18709.0,51150,854.0,1762200,20400.0,295520,4787,25126,609,37449922,446187
2021-01-21,23:55,21:54,8.0,Colombia,51183579,1956979,0.0,49792,0.0,1786170,0.0,121017,3482,38235,973,9340985,182500
2021-01-21,23:55,21:54,12.0,Argentina,45425933,1831681,0.0,46216,0.0,1613773,0.0,171692,3605,40322,1017,5697210,125418
2021-01-21,23:55,21:54,7.0,Mexico,129683865,1688944,20548.0,144371,1539.0,1264780,12998.0,279793,5652,13024,1113,4244955,32733
2021-01-21,23:55,21:54,43.0,Poland,37823461,1457755,7008.0,34561,420.0,1215732,8373.0,207462,1597,38541,914,8238988,217827
2021-01-21,23:55,21:54,5.0,South Africa,59722734,1380807,11381.0,39501,647.0,1183443,23031.0,157863,546,23120,661,7820613,130949
2021-01-21,23:55,21:54,11.0,Iran,84588146,1354520,6204.0,57150,93.0,1144549,6737.0,152821,4168,16013,676,8634553,102078
2021-01-21,23:55,21:54,28.0,Ukraine,43586604,1177621,5583.0,21499,241.0,914730,13981.0,241392,177,27018,493,6009914,137884
2021-01-21,23:55,21:54,6.0,Peru,33225946,1078675,0.0,39157,0.0,993509,0.0,46009,1711,32465,1179,5958860,179344
2021-01-21,23:55,21:54,23.0,Indonesia,275127290,951651,11703.0,27203,346.0,772790,9087.0,151658,,3459,99,8560220,31114
2021-01-21,23:55,21:54,42.0,Netherlands,17156005,932884,5774.0,13337,89.0,,,,677,54377,777,6352647,370287
2021-01-21,23:55,21:54,70.0,Czechia,10720057,917359,8228.0,14973,153.0,782558,14808.0,119828,1095,85574,1397,5654197,527441
2021-01-21,23:55,21:54,24.0,Canada,37925850,729751,4256.0,18573,111.0,643345,4725.0,67833,868,19242,490,16778780,442410
2021-01-21,23:55,21:54,38.0,Romania,19165787,703776,2878.0,17554,69.0,641288,5417.0,44934,1005,36720,916,5244752,273652
2021-01-21,23:55,21:54,10.0,Chile,19207301,685107,4367.0,17702,108.0,642004,2913.0,25401,1007,35669,922,7465412,388676
2021-01-21,23:55,21:54,36.0,Belgium,11617701,684256,3006.0,20572,18.0,47515,189.0,616169,336,58898,1771,7720287,664528
2021-01-21,23:55,21:54,21.0,Iraq,40718860,611407,809.0,12977,9.0,576725,1805.0,21705,139,15015,319,5267174,129355
2021-01-21,23:55,21:54,46.0,Portugal,10180087,595149,13544.0,9686,221.0,434237,5873.0,151226,702,58462,951,6569301,645309
2021-01-21,23:55,21:54,30.0,Israel,9197590,582869,7027.0,4245,64.0,497578,9189.0,81046,1163,63372,462,9843379,1070213
2021-01-21,23:55,21:54,33.0,Sweden,10134279,542952,4985.0,10921,124.0,,,,327,53576,1078,4916367,485123
2021-01-21,23:55,21:54,15.0,Bangladesh,165599479,530271,584.0,7966,16.0,475074,602.0,47231,,3202,48,3515428,21228
2021-01-21,23:55,21:54,16.0,Pakistan,223256147,527146,2363.0,11157,54.0,480696,2179.0,35293,2324,2361,50,7525432,33708
2021-01-21,23:55,21:54,22.0,Philippines,110388276,507717,1778.0,10116,74.0,467475,482.0,30126,727,4599,92,7442227,67419
2021-01-21,23:55,21:54,55.0,Switzerland,8689789,507123,2205.0,8938,14.0,317600,0.0,180585,310,58358,1029,4109047,472859
2021-01-21,23:55,21:54,49.0,Morocco,37152926,463706,1164.0,8076,33.0,439301,1346.0,16329,468,12481,217,5245083,141176
2021-01-21,23:55,21:54,67.0,Austria,9034980,399798,1702.0,7288,51.0,376360,1536.0,16150,340,44250,807,4130769,457197
2021-01-21,23:55,21:54,65.0,Serbia,8717682,379093,1648.0,3830,20.0,31536,0.0,343727,166,43486,439,2516876,288709
2021-01-21,23:55,21:54,14.0,Saudi Arabia,35113472,365775,212.0,6342,4.0,357337,160.0,2096,326,10417,181,11875017,338190
2021-01-21,23:55,21:54,105.0,Hungary,9646640,355662,1410.0,11713,98.0,235276,2044.0,108673,286,36869,1214,3000325,311023
2021-01-21,23:55,21:54,44.0,Japan,126259973,345221,5447.0,4743,96.0,273187,8200.0,67291,1014,2734,38,6145209,48671
2021-01-21,23:55,21:54,141.0,Jordan,10259319,318181,776.0,4198,11.0,304200,1092.0,9783,151,31014,409,3659959,356745
2021-01-21,23:55,21:54,34.0,Panama,4352296,303777,0.0,4912,0.0,246452,0.0,52413,241,69797,1129,1563685,359278
2021-01-21,23:55,21:54,83.0,Lebanon,6808341,269241,4594.0,2151,67.0,158822,1620.0,108268,864,39546,316,2446303,359310
2021-01-21,23:55,21:54,64.0,Nepal,29425912,268646,336.0,1979,4.0,262868,226.0,3799,,9130,67,2031756,69046
2021-01-21,23:55,21:54,41.0,UAE,9956592,267258,3529.0,766,4.0,239322,3901.0,27170,,26842,77,24033072,2413785
2021-01-21,23:55,21:54,146.0,Georgia,3984888,251071,1137.0,2998,11.0,238101,1179.0,9972,,63006,752,2055721,515879
2021-01-21,23:55,21:54,27.0,Ecuador,17791137,236189,1874.0,14526,89.0,199332,0.0,22331,489,13276,816,832522,46794
2021-01-21,23:55,21:54,39.0,Belarus,9447588,232298,1804.0,1619,9.0,216744,2378.0,13935,,24588,171,4311968,456409
2021-01-21,23:55,21:54,117.0,Slovakia,5461118,231242,2464.0,3801,64.0,181129,4265.0,46312,574,42343,696,1647390,301658
2021-01-21,23:55,21:54,60.0,Azerbaijan,10189900,228246,218.0,3053,9.0,218387,770.0,6806,,22399,300,2341807,229816
2021-01-21,23:55,21:54,97.0,Croatia,4091086,227326,776.0,4738,27.0,219082,724.0,3506,136,55566,1158,1139956,278644
2021-01-21,23:55,21:54,77.0,Bulgaria,6919124,213409,0.0,8651,0.0,175098,0.0,29660,327,30843,1250,1293578,186957
2021-01-21,23:55,21:54,32.0,Dominican Republic,10908247,199672,1549.0,2482,12.0,146020,339.0,51170,329,18305,228,981506,89978
2021-01-21,23:55,21:54,26.0,Bolivia,11761126,193745,2655.0,9764,42.0,146578,1041.0,37403,71,16473,830,497904,42335
2021-01-21,23:55,21:54,76.0,Denmark,5803562,192265,760.0,1909,37.0,176003,1629.0,14353,136,33129,329,12315812,2122113
2021-01-21,23:55,21:54,123.0,Tunisia,11887192,190884,2511.0,5989,68.0,137460,1917.0,47435,410,16058,504,794736,66856
2021-01-21,23:55,21:54,61.0,Costa Rica,5119934,187712,0.0,2492,0.0,144877,0.0,40343,222,36663,487,561356,109641
2021-01-21,23:55,21:54,66.0,Ireland,4968356,181922,2598.0,2818,50.0,23364,0.0,155740,214,36616,567,2854163,574468
2021-01-21,23:55,21:54,125.0,Lithuania,2700921,173819,1759.0,2554,40.0,113364,2913.0,57901,183,64355,946,1840329,681371
2021-01-21,23:55,21:54,88.0,Malaysia,32595582,172549,3170.0,642,12.0,130152,2490.0,41755,260,5294,20,4236922,129985
2021-01-21,23:55,21:54,29.0,Kazakhstan,18901121,172412,1180.0,2403,0.0,156521,1124.0,13488,221,9122,127,5942556,314402
2021-01-21,23:55,21:54,53.0,Armenia,2966331,165528,307.0,3021,5.0,154046,189.0,8461,,55802,1018,630604,212587
2021-01-21,23:55,21:54,37.0,Kuwait,4305490,159834,570.0,951,0.0,152826,406.0,6057,51,37123,221,1436192,333572
2021-01-21,23:55,21:54,31.0,Egypt,103398539,158963,0.0,8747,0.0,124605,0.0,25611,90,1537,85,1000000,9671
2021-01-21,23:55,21:54,62.0,Moldova,4028723,154788,670.0,3315,16.0,145168,812.0,6305,228,38421,823,604546,150059
2021-01-21,23:55,21:54,126.0,Slovenia,2079097,154306,1455.0,3284,27.0,131377,2668.0,19645,182,74218,1580,764501,367708
2021-01-21,23:55,21:54,71.0,Palestine,5166593,154063,473.0,1757,6.0,142819,815.0,9487,78,29819,340,974139,188546
2021-01-21,23:55,21:54,40.0,Guatemala,18098329,152395,1071.0,5389,46.0,136980,736.0,10026,5,8420,298,721363,39858
2021-01-21,23:55,21:54,92.0,Greece,10394557,150479,506.0,5570,25.0,138748,128759.0,6161,293,14477,536,3898194,375023
2021-01-21,23:55,21:54,25.0,Qatar,2807805,148258,258.0,248,0.0,144478,128.0,3532,33,52802,88,1340046,477258
2021-01-21,23:55,21:54,47.0,Honduras,9991636,136898,830.0,3406,15.0,60217,17.0,73275,215,13701,341,344517,34481
2021-01-21,23:55,21:54,168.0,Myanmar,54612547,136166,445.0,3013,16.0,119973,659.0,13180,,2493,55,2212145,40506
2021-01-21,23:55,21:54,35.0,Oman,5177895,132486,169.0,1517,1.0,124730,151.0,6239,23,25587,293,883340,170598
2021-01-21,23:55,21:54,56.0,Ethiopia,116527002,132326,292.0,2057,13.0,118006,653.0,12263,225,1136,18,1903582,16336
2021-01-21,23:55,21:54,80.0,Paraguay,7181061,124447,0.0,2556,0.0,100085,0.0,21806,220,17330,356,617756,86026
2021-01-21,23:55,21:54,57.0,Venezuela,28390896,121691,0.0,1122,0.0,113982,0.0,6587,108,4286,40,2514620,88571
2021-01-21,23:55,21:54,73.0,Bosnia and Herzegovina,3269388,119206,489.0,4536,15.0,89882,807.0,24788,,36461,1387,571214,174716
2021-01-21,23:55,21:54,48.0,Nigeria,208944590,114691,0.0,1478,0.0,92336,0.0,20877,10,549,7,1198758,5737
2021-01-21,23:55,21:54,85.0,Libya,6922994,111746,622.0,1716,1.0,89909,979.0,20121,,16141,248,612275,88441
2021-01-21,23:55,21:54,54.0,Algeria,44287853,104606,0.0,2849,0.0,71127,0.0,30630,42,2362,64,,
2021-01-21,23:55,21:54,63.0,Kenya,54422849,99630,186.0,1739,3.0,82729,75.0,15162,33,1831,32,1142543,20994
2021-01-21,23:55,21:54,50.0,Bahrain,1733810,98878,305.0,366,0.0,95594,354.0,2918,15,57029,211,2596967,1497838
2021-01-21,23:55,21:54,79.0,North Macedonia,2083326,89817,354.0,2754,15.0,75387,587.0,11676,138,43112,1322,437267,209889
2021-01-21,23:55,21:54,52.0,Kyrgyzstan,6583637,83585,155.0,1394,2.0,79509,136.0,2682,50,12696,212,639645,97157
2021-01-21,23:55,21:54,58.0,Uzbekistan,33737441,78219,56.0,620,0.0,76655,31.0,944,156,2318,18,1377915,40842
2021-01-21,23:55,21:54,74.0,S. Korea,51293799,73918,400.0,1316,16.0,60846,666.0,11756,317,1441,26,5237608,102110
2021-01-21,23:55,21:54,94.0,Albania,2876042,69916,678.0,1296,5.0,42426,457.0,26194,39,24310,451,320061,111285
2021-01-21,23:55,21:54,86.0,Norway,5444787,60045,158.0,544,1.0,49835,0.0,9666,40,11028,100,3242808,595580
2021-01-21,23:55,21:54,45.0,Singapore,5875898,59235,38.0,29,0.0,58959,33.0,247,1,10081,5,6061147,1031527
2021-01-21,23:55,21:54,51.0,Ghana,31430033,58822,391.0,358,0.0,56286,387.0,2178,29,1872,11,721263,22948
2021-01-21,23:55,21:54,147.0,Latvia,1874485,58710,902.0,1057,25.0,42517,0.0,15136,95,31321,564,1078860,575550
2021-01-21,23:55,21:54,109.0,Montenegro,628110,56998,419.0,762,4.0,47974,741.0,8262,68,90745,1213,214175,340983
2021-01-21,23:55,21:54,121.0,Sri Lanka,21463233,56076,887.0,276,2.0,47984,769.0,7816,,2613,13,1522237,70923
2021-01-21,23:55,21:54,59.0,Afghanistan,39410451,54483,80.0,2370,7.0,46887,128.0,5226,794,1382,60,234453,5949
2021-01-21,23:55,21:54,69.0,El Salvador,6504416,51437,0.0,1530,9.0,45223,0.0,4684,115,7908,235,665341,102291
2021-01-21,23:55,21:54,98.0,Luxembourg,631603,49319,115.0,562,0.0,46499,288.0,2258,14,78085,890,1822370,2885309
2021-01-21,23:55,21:54,84.0,Zambia,18665958,42213,1264.0,597,12.0,31522,1747.0,10094,388,2261,32,806196,43191
2021-01-21,23:55,21:54,96.0,Finland,5545520,41565,399.0,632,0.0,31000,0.0,9933,27,7495,114,2690257,485123
2021-01-21,23:55,21:54,129.0,Estonia,1327033,39212,668.0,354,5.0,28743,636.0,10115,45,29549,267,726969,547815
2021-01-21,23:55,21:54,130.0,Uganda,46530157,38806,178.0,316,11.0,13699,286.0,24791,,834,7,807925,17363
2021-01-21,23:55,21:54,143.0,Uruguay,3480435,34294,0.0,336,0.0,26118,0.0,7840,106,9853,97,771797,221753
2021-01-21,23:55,21:54,102.0,Namibia,2566288,31515,262.0,310,9.0,29230,1004.0,1975,27,12280,121,247890,96595
