Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",scrap_date,scrap_time
1,North America,"7,639,265","+10,961","280,055",+580,"4,534,410","+5,359","2,824,800","18,998",06.09.20,18:30
3,Asia,"7,706,791","+65,934","151,382",+875,"6,217,893","+84,695","1,337,516","19,013",06.09.20,18:30
2,South America,"6,686,503",+661,"211,615",+124,"5,292,368","+10,473","1,182,520","14,753",06.09.20,18:30
4,Europe,"3,789,600","+17,717","209,958",+180,"2,159,874","+7,067","1,419,768","5,933",06.09.20,18:30
5,Africa,"1,298,366","+1,043","31,151",+20,"1,034,019",+285,"233,196","1,419",06.09.20,18:30
6,Oceania,"29,289",+76,784,+5,"24,733",+133,"3,772",35,06.09.20,18:30
7,World,"27,150,535","+96,392","884,960","+1,784","19,263,948","+108,012","7,001,627","60,155",06.09.20,18:30
