Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",scrap_date,scrap_time
1,North America,8307929,5743,298190,479,5170672,4762,2839067,17746,2020-09-20,11:57
3,Asia,9360269,11768,175561,174,7655878,26909,1528830,19658,2020-09-20,11:57
2,South America,7490758,419,237143,36,6227260,575,1026355,15475,2020-09-20,11:57
4,Europe,4411724,13392,216045,152,2379607,4666,1816072,7031,2020-09-20,11:57
5,Africa,1406599,626,33896,17,1153659,20,219044,1466,2020-09-20,11:57
6,Oceania,30558,17,884,5,27093,100,2581,18,2020-09-20,11:57
7,World,31008558,31965,961734,863,22614820,37032,7432004,61398,2020-09-20,11:57
