scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-09-10,22:01,1,USA,331378104,6560843,+11368,195785,+547,3857443,+11348,2507615,14575,19799,591,89480953,270027,1.0
2020-09-10,22:01,3,India,1382604367,4559725,+96760,76304,+1213,3537214,+68130,946207,8944,3298,55,52934433,38286,3.0
2020-09-10,22:01,2,Brazil,212850840,4210556,+11224,128857,+204,3453336,,628363,8318,19782,605,14408116,67691,2.0
2020-09-10,22:01,4,Russia,145946717,1046370,+5363,18263,+128,862373,+5915,165734,2300,7170,125,39500000,270647,4.0
2020-09-10,22:01,6,Peru,33058997,702776,,30236,,536959,,135581,1476,21258,915,3428910,103721,2.0
2020-09-10,22:01,8,Colombia,50986614,686856,,22053,,552885,,111918,863,13471,433,3028754,59403,2.0
2020-09-10,22:01,7,Mexico,129191920,647507,+4647,69095,+611,454982,+3823,123430,2919,5012,535,1465693,11345,1.0
2020-09-10,22:01,5,South Africa,59451026,642431,,15168,,569935,,57328,539,10806,255,3842898,64640,5.0
2020-09-10,22:01,9,Spain,46758325,554143,+10764,29699,+71,,,,1136,11851,635,9987326,213595,4.0
2020-09-10,22:01,12,Argentina,45275373,512293,,10713,+55,390098,+7608,111482,2719,11315,237,1485790,32817,2.0
2020-09-10,22:01,10,Chile,19147740,428669,+1642,11781,+79,401356,+1801,15532,951,22387,615,2719687,142037,2.0
2020-09-10,22:01,11,Iran,84197490,395488,+2063,22798,+129,340842,+1731,31848,3728,4697,271,3483727,41376,3.0
2020-09-10,22:01,13,UK,67955088,358138,+2919,41608,+14,,,,80,5270,612,17619897,259287,4.0
2020-09-10,22:01,19,France,65301684,353944,+9843,30813,+19,88742,+218,234389,615,5420,472,10000000,153135,4.0
2020-09-10,22:01,15,Bangladesh,165003705,332970,+1892,4634,+41,233550,+2746,94786,,2018,28,1690011,10242,3.0
2020-09-10,22:01,14,Saudi Arabia,34916319,323720,+708,4189,+24,299998,+1032,19533,1363,9271,120,5589493,160083,3.0
2020-09-10,22:01,16,Pakistan,221694953,299855,+196,6365,+6,287950,+1444,5540,550,1353,29,2850121,12856,3.0
2020-09-10,22:01,18,Turkey,84512590,286455,+1512,6895,+58,255407,+1219,24153,1209,3389,82,8212924,97180,3.0
2020-09-10,22:01,17,Italy,60444341,283180,+1597,35587,+10,211885,+613,35708,164,4685,589,9554389,158069,4.0
2020-09-10,22:01,21,Iraq,40390075,278418,+4597,7814,+82,213817,+3824,56787,540,6893,193,1718157,42539,3.0
2020-09-10,22:01,20,Germany,83836082,257088,+739,9412,+2,231900,,15776,233,3067,112,13436301,160269,4.0
2020-09-10,22:01,22,Philippines,109858222,248947,+3821,4066,+80,186058,+563,58823,990,2266,37,2955809,26906,3.0
2020-09-10,22:01,23,Indonesia,274076888,207203,+3861,8456,+120,147510,+2310,51237,,756,31,2549579,9302,3.0
2020-09-10,22:01,28,Ukraine,43681579,145612,+2582,3023,+44,65877,+1174,76712,177,3333,69,1751931,40107,4.0
