Date,Scrap_time,Update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-09-05,23:31,,1,North America,7615074,39961,279167,1030,4507289,16107,2828618,19259
2020-09-05,23:31,,3,Asia,7639420,115200,150487,1564,6131826,93251,1357107,18971
2020-09-05,23:31,,2,South America,6628705,5469,210440,299,5244755,12621,1173510,15355
2020-09-05,23:31,,4,Europe,3771384,28828,209771,305,2152448,28905,1409165,5890
2020-09-05,23:31,,5,Africa,1296394,6577,31103,198,1032437,6565,232854,1417
2020-09-05,23:31,,6,Oceania,29213,85,779,12,24600,163,3834,34
2020-09-05,23:31,,7,World,26980911,196120,881762,3408,19094006,157612,7005143,60930
