Date,Scrap_time,Update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2021-01-05,23:00,20:51,1,North America,24584154,298886.0,528524,4320.0,15198751,310537.0,8856879,35307
2021-01-05,23:00,20:51,3,Asia,21054604,86184.0,342979,1275.0,19568402,75418.0,1143223,24357
2021-01-05,23:00,20:51,2,South America,13386910,47368.0,366327,988.0,11990963,83439.0,1029620,18194
2021-01-05,23:00,20:51,4,Europe,24658963,266258.0,563754,6549.0,12165008,134098.0,11930201,27491
2021-01-05,23:00,20:51,5,Africa,2890978,26970.0,68787,833.0,2384726,18107.0,437465,2430
2021-01-05,23:00,20:51,6,Oceania,48613,86.0,1066,7.0,33587,28.0,13960,20
2021-01-05,23:00,20:51,7,World,86624943,725752.0,1871452,13972.0,61342143,621627.0,23411348,107799
