,scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
37,2020-10-03,22:24,31.0,Egypt,102817572.0,103466,,5956.0,,97143.0,,367.0,41.0,1006.0,58.0,135000.0,1313.0,5.0
38,2020-10-03,22:24,35.0,Oman,5138737.0,98585,,935.0,,88528.0,,9122.0,190.0,19185.0,182.0,376700.0,73306.0,3.0
39,2020-10-03,22:24,43.0,Poland,37835871.0,98140,2367.0,2604.0,34.0,72209.0,856.0,23327.0,179.0,2594.0,69.0,3390790.0,89618.0,4.0
40,2020-10-03,22:24,41.0,UAE,9920685.0,97760,1231.0,426.0,2.0,87122.0,1051.0,10212.0,,9854.0,43.0,10023959.0,1010410.0,3.0
41,2020-10-03,22:24,33.0,Sweden,10115386.0,94283,,5895.0,,,,,20.0,9321.0,583.0,1661484.0,164253.0,4.0
42,2020-10-03,22:24,40.0,Guatemala,17998585.0,93748,658.0,3285.0,18.0,82040.0,574.0,8423.0,5.0,5209.0,183.0,336546.0,18698.0,1.0
43,2020-10-03,22:24,44.0,Japan,126375826.0,84768,553.0,1590.0,12.0,77807.0,588.0,5371.0,137.0,671.0,13.0,2150084.0,17013.0,3.0
44,2020-10-03,22:24,64.0,Nepal,29268206.0,84570,2120.0,528.0,8.0,62740.0,2044.0,21302.0,,2889.0,18.0,1061664.0,36274.0,3.0
45,2020-10-03,22:24,39.0,Belarus,9448519.0,79852,431.0,851.0,7.0,75148.0,166.0,3853.0,,8451.0,90.0,1897263.0,200800.0,4.0
46,2020-10-03,22:24,70.0,Czechia,10714104.0,79475,1424.0,709.0,10.0,35291.0,259.0,43475.0,245.0,7418.0,66.0,1433997.0,133842.0,4.0
47,2020-10-03,22:24,47.0,Honduras,9944256.0,78269,671.0,2386.0,6.0,28978.0,461.0,46905.0,30.0,7871.0,240.0,183299.0,18433.0,1.0
48,2020-10-03,22:24,46.0,Portugal,10188983.0,78247,963.0,1995.0,12.0,49845.0,486.0,26407.0,106.0,7680.0,196.0,2647756.0,259865.0,4.0
49,2020-10-03,22:24,56.0,Ethiopia,115668563.0,77860,872.0,1214.0,6.0,32325.0,648.0,44321.0,278.0,673.0,10.0,1293469.0,11183.0,5.0
50,2020-10-03,22:24,61.0,Costa Rica,5105967.0,77829,,930.0,,42621.0,,34278.0,224.0,15243.0,182.0,234624.0,45951.0,1.0
51,2020-10-03,22:24,57.0,Venezuela,28415006.0,76820,,643.0,,67216.0,,8961.0,215.0,2704.0,23.0,1957439.0,68888.0,2.0
52,2020-10-03,22:24,50.0,Bahrain,1715933.0,71803,,257.0,2.0,66184.0,,5362.0,57.0,41845.0,150.0,1458920.0,850220.0,3.0
53,2020-10-03,22:24,48.0,Nigeria,207404399.0,59127,,1112.0,,50593.0,,7422.0,7.0,285.0,5.0,509555.0,2457.0,5.0
54,2020-10-03,22:24,58.0,Uzbekistan,33591599.0,57924,470.0,476.0,4.0,54456.0,501.0,2992.0,283.0,1724.0,14.0,1377915.0,41020.0,3.0
55,2020-10-03,22:24,45.0,Singapore,5862088.0,57800,6.0,27.0,,57562.0,28.0,211.0,,9860.0,5.0,2885545.0,492238.0,3.0
56,2020-10-03,22:24,62.0,Moldova,4031529.0,55888,872.0,1353.0,9.0,40475.0,473.0,14060.0,685.0,13863.0,336.0,292588.0,72575.0,4.0
57,2020-10-03,22:24,55.0,Switzerland,8670795.0,54384,,2076.0,1.0,45800.0,,6508.0,31.0,6272.0,239.0,1391498.0,160481.0,4.0
58,2020-10-03,22:24,53.0,Armenia,2964671.0,51925,543.0,972.0,6.0,44583.0,177.0,6370.0,,17515.0,328.0,303707.0,102442.0,3.0
59,2020-10-03,22:24,54.0,Algeria,44049558.0,51847,,1749.0,,36385.0,,13713.0,23.0,1177.0,40.0,,,5.0
60,2020-10-03,22:24,67.0,Austria,9019565.0,47432,1058.0,809.0,6.0,38045.0,859.0,8578.0,97.0,5259.0,90.0,1673868.0,185582.0,4.0
61,2020-10-03,22:24,52.0,Kyrgyzstan,6551257.0,47184,128.0,1066.0,1.0,43278.0,141.0,2840.0,24.0,7202.0,163.0,267718.0,40865.0,3.0
62,2020-10-03,22:24,51.0,Ghana,31234701.0,46803,109.0,303.0,2.0,46006.0,61.0,494.0,4.0,1498.0,10.0,487672.0,15613.0,5.0
63,2020-10-03,22:24,83.0,Lebanon,6817483.0,43494,1321.0,398.0,12.0,19259.0,520.0,23837.0,161.0,6380.0,58.0,880108.0,129096.0,3.0
64,2020-10-03,22:24,80.0,Paraguay,7154733.0,42684,,890.0,,25803.0,,15991.0,140.0,5966.0,124.0,283537.0,39629.0,2.0
65,2020-10-03,22:24,71.0,Palestine,5130858.0,41078,312.0,329.0,8.0,33442.0,498.0,7307.0,,8006.0,64.0,429132.0,83637.0,3.0
66,2020-10-03,22:24,60.0,Azerbaijan,10162461.0,40561,108.0,595.0,1.0,38354.0,137.0,1612.0,,3991.0,59.0,1132327.0,111423.0,3.0
67,2020-10-03,22:24,59.0,Afghanistan,39146316.0,39297,7.0,1462.0,4.0,32842.0,,4993.0,93.0,1004.0,37.0,111580.0,2850.0,3.0
68,2020-10-03,22:24,63.0,Kenya,54066048.0,39184,261.0,728.0,3.0,25426.0,312.0,13030.0,44.0,725.0,13.0,559098.0,10341.0,5.0
69,2020-10-03,22:24,66.0,Ireland,4951786.0,37668,605.0,1810.0,9.0,23364.0,,12494.0,20.0,7607.0,366.0,1221801.0,246739.0,4.0
70,2020-10-03,22:24,85.0,Libya,6894907.0,36087,370.0,578.0,8.0,20889.0,555.0,14620.0,,5234.0,84.0,215270.0,31222.0,5.0
71,2020-10-03,22:24,65.0,Serbia,8728210.0,33842,107.0,753.0,2.0,31536.0,,1553.0,20.0,3877.0,86.0,1151790.0,131962.0,4.0
72,2020-10-03,22:24,105.0,Hungary,9653981.0,29717,1086.0,812.0,14.0,6824.0,475.0,22081.0,43.0,3078.0,84.0,751217.0,77814.0,4.0
73,2020-10-03,22:24,69.0,El Salvador,6494600.0,29358,183.0,857.0,4.0,24175.0,245.0,4326.0,40.0,4520.0,132.0,403345.0,62105.0,1.0
74,2020-10-03,22:24,76.0,Denmark,5797447.0,29302,370.0,654.0,2.0,22297.0,473.0,6351.0,31.0,5054.0,113.0,4006432.0,691068.0,4.0
75,2020-10-03,22:24,73.0,Bosnia and Herzegovina,3275489.0,27975,,871.0,,21108.0,,5996.0,,8541.0,266.0,245211.0,74862.0,4.0
76,2020-10-03,22:24,68.0,Australia,25574926.0,27121,8.0,893.0,3.0,24850.0,26.0,1378.0,6.0,1060.0,35.0,7743200.0,302765.0,6.0
77,2020-10-03,22:24,74.0,S. Korea,51280581.0,24027,75.0,420.0,4.0,21787.0,54.0,1820.0,104.0,469.0,8.0,2339859.0,45629.0,3.0
78,2020-10-03,22:24,77.0,Bulgaria,6934755.0,21336,,838.0,,14939.0,,5559.0,50.0,3077.0,121.0,538955.0,77718.0,4.0
79,2020-10-03,22:24,123.0,Tunisia,11850048.0,20944,1223.0,276.0,5.0,5032.0,,15636.0,41.0,1767.0,23.0,238671.0,20141.0,5.0
80,2020-10-03,22:24,72.0,Cameroon,26709411.0,20924,,420.0,,19764.0,,740.0,30.0,783.0,16.0,149000.0,5579.0,5.0
81,2020-10-03,22:24,75.0,Ivory Coast,26539985.0,19793,,120.0,,19357.0,,316.0,,746.0,5.0,164839.0,6211.0,5.0
82,2020-10-03,22:24,92.0,Greece,10409783.0,19613,267.0,405.0,7.0,9989.0,,9219.0,79.0,1884.0,39.0,1339664.0,128693.0,4.0
83,2020-10-03,22:24,79.0,North Macedonia,2083352.0,18602,239.0,753.0,4.0,15264.0,100.0,2585.0,3.0,8929.0,361.0,193652.0,92952.0,4.0
84,2020-10-03,22:24,97.0,Croatia,4098655.0,17401,241.0,293.0,2.0,15661.0,238.0,1447.0,23.0,4246.0,71.0,321551.0,78453.0,4.0
85,2020-10-03,22:24,78.0,Madagascar,27866936.0,16529,36.0,232.0,,15480.0,13.0,817.0,14.0,593.0,8.0,72228.0,2592.0,5.0
86,2020-10-03,22:24,168.0,Myanmar,54503102.0,16503,978.0,371.0,18.0,4795.0,417.0,11337.0,,303.0,7.0,316483.0,5807.0,3.0
87,2020-10-03,22:24,81.0,Senegal,16852830.0,15068,17.0,312.0,,12751.0,57.0,2005.0,9.0,894.0,19.0,181055.0,10743.0,5.0
88,2020-10-03,22:24,84.0,Zambia,18510621.0,14830,,333.0,,13980.0,,517.0,,801.0,18.0,158496.0,8562.0,5.0
89,2020-10-03,22:24,141.0,Jordan,10228900.0,14749,1099.0,88.0,9.0,5101.0,172.0,9560.0,48.0,1442.0,9.0,1271021.0,124258.0,3.0
90,2020-10-03,22:24,86.0,Norway,5432064.0,14328,44.0,275.0,,11190.0,,2863.0,3.0,2638.0,51.0,1075807.0,198048.0,4.0
91,2020-10-03,22:24,94.0,Albania,2876983.0,14117,152.0,392.0,3.0,8536.0,194.0,5189.0,23.0,4907.0,136.0,86747.0,30152.0,4.0
92,2020-10-03,22:24,82.0,Sudan,44103404.0,13653,,836.0,,6764.0,,6053.0,,310.0,19.0,,,5.0
93,2020-10-03,22:24,117.0,Slovakia,5460325.0,12321,704.0,54.0,,4793.0,37.0,7474.0,37.0,2256.0,10.0,484337.0,88701.0,4.0
94,2020-10-03,22:24,88.0,Malaysia,32470953.0,12088,317.0,137.0,1.0,10216.0,121.0,1735.0,33.0,372.0,4.0,1581208.0,48696.0,3.0
95,2020-10-03,22:24,109.0,Montenegro,628087.0,11934,244.0,174.0,2.0,7803.0,185.0,3957.0,17.0,19001.0,277.0,70925.0,112922.0,4.0
96,2020-10-03,22:24,102.0,Namibia,2552440.0,11572,92.0,123.0,,9419.0,68.0,2030.0,8.0,4534.0,48.0,102031.0,39974.0,5.0
97,2020-10-03,22:24,89.0,Guinea,13220584.0,10735,,66.0,,10066.0,,603.0,24.0,812.0,5.0,33375.0,2524.0,5.0
98,2020-10-03,22:24,87.0,DRC,90228144.0,10729,,272.0,,10183.0,,274.0,,119.0,3.0,,,5.0
99,2020-10-03,22:24,100.0,Maldives,542933.0,10465,67.0,34.0,,9310.0,97.0,1121.0,12.0,19275.0,63.0,149135.0,274684.0,3.0
100,2020-10-03,22:24,96.0,Finland,5542941.0,10391,147.0,345.0,,8100.0,,1946.0,4.0,1875.0,62.0,1071331.0,193278.0,4.0
101,2020-10-03,22:24,90.0,French Guiana,300594.0,10029,61.0,67.0,,9665.0,28.0,297.0,4.0,33364.0,223.0,67481.0,224492.0,2.0
102,2020-10-03,22:24,93.0,Tajikistan,9590912.0,9895,43.0,77.0,,8707.0,46.0,1111.0,,1032.0,8.0,,,3.0
103,2020-10-03,22:24,118.0,Mozambique,31470865.0,9049,70.0,64.0,,5736.0,141.0,3249.0,,288.0,2.0,143281.0,4553.0,5.0
104,2020-10-03,22:24,98.0,Luxembourg,628540.0,8797,88.0,125.0,,7428.0,,1244.0,5.0,13996.0,199.0,849977.0,1352304.0,4.0
105,2020-10-03,22:24,91.0,Gabon,2238765.0,8797,,54.0,,8067.0,,676.0,3.0,3929.0,24.0,180173.0,80479.0,5.0
106,2020-10-03,22:24,95.0,Haiti,11437747.0,8792,,229.0,,6949.0,,1614.0,,769.0,20.0,28290.0,2473.0,1.0
107,2020-10-03,22:24,130.0,Uganda,46093908.0,8662,171.0,79.0,,4546.0,76.0,4037.0,,188.0,2.0,489264.0,10615.0,5.0
108,2020-10-03,22:24,101.0,Zimbabwe,14917513.0,7858,,228.0,,6322.0,,1308.0,,527.0,15.0,159741.0,10708.0,5.0
109,2020-10-03,22:24,146.0,Georgia,3987180.0,7564,471.0,48.0,2.0,3992.0,278.0,3524.0,,1897.0,12.0,639816.0,160468.0,3.0
110,2020-10-03,22:24,99.0,Mauritania,4679827.0,7511,,162.0,,7163.0,,186.0,3.0,1605.0,35.0,80652.0,17234.0,5.0
111,2020-10-03,22:24,145.0,Jamaica,2964486.0,6795,91.0,119.0,3.0,2345.0,233.0,4331.0,15.0,2292.0,40.0,80055.0,27005.0,1.0
112,2020-10-03,22:24,126.0,Slovenia,2079012.0,6330,227.0,155.0,1.0,4041.0,,2134.0,24.0,3045.0,75.0,234571.0,112828.0,4.0
113,2020-10-03,22:24,115.0,Cabo Verde,557521.0,6296,91.0,62.0,,5409.0,10.0,825.0,,11293.0,111.0,76576.0,137351.0,5.0
114,2020-10-03,22:24,103.0,Malawi,19252077.0,5783,,179.0,,4535.0,,1069.0,4.0,300.0,9.0,54015.0,2806.0,5.0
115,2020-10-03,22:24,113.0,Cuba,11324826.0,5780,62.0,122.0,,5118.0,196.0,540.0,1.0,510.0,11.0,636163.0,56174.0,1.0
116,2020-10-03,22:24,161.0,Guadeloupe,400142.0,5528,,57.0,,2199.0,,3272.0,24.0,13815.0,142.0,55187.0,137919.0,1.0
117,2020-10-03,22:24,111.0,Eswatini,1163217.0,5521,,111.0,,5061.0,,349.0,11.0,4746.0,95.0,31969.0,27483.0,5.0
118,2020-10-03,22:24,104.0,Djibouti,991625.0,5417,,61.0,,5346.0,,10.0,,5463.0,62.0,77365.0,78018.0,5.0
119,2020-10-03,22:24,133.0,Angola,33116269.0,5211,,189.0,,2215.0,,2807.0,15.0,157.0,6.0,85213.0,2573.0,5.0
120,2020-10-03,22:24,110.0,Nicaragua,6644534.0,5170,,151.0,,2913.0,,2106.0,,778.0,23.0,,,1.0
121,2020-10-03,22:24,107.0,Hong Kong,7512502.0,5109,4.0,105.0,,4849.0,7.0,155.0,10.0,680.0,14.0,3311279.0,440769.0,3.0
122,2020-10-03,22:24,112.0,Congo,5551721.0,5089,,89.0,,3887.0,,1113.0,,917.0,16.0,,,5.0
123,2020-10-03,22:24,125.0,Lithuania,2712251.0,5081,125.0,94.0,1.0,2494.0,28.0,2493.0,,1873.0,35.0,796027.0,293493.0,4.0
124,2020-10-03,22:24,106.0,Equatorial Guinea,1414217.0,5045,,83.0,,4879.0,,83.0,4.0,3567.0,59.0,60916.0,43074.0,5.0
125,2020-10-03,22:24,114.0,Suriname,587971.0,4899,,105.0,,4715.0,,79.0,6.0,8332.0,179.0,14382.0,24460.0,2.0
126,2020-10-03,22:24,122.0,Rwanda,13031700.0,4847,,29.0,,3197.0,,1621.0,,372.0,2.0,500249.0,38387.0,5.0
127,2020-10-03,22:24,108.0,CAR,4850845.0,4829,,62.0,,1914.0,,2853.0,2.0,995.0,13.0,32263.0,6651.0,5.0
128,2020-10-03,22:24,158.0,Trinidad and Tobago,1400654.0,4709,80.0,78.0,2.0,2802.0,73.0,1829.0,13.0,3362.0,56.0,32122.0,22934.0,1.0
129,2020-10-03,22:24,132.0,Syria,17606001.0,4289,,203.0,,1130.0,,2956.0,,244.0,12.0,,,3.0
130,2020-10-03,22:24,138.0,Bahamas,394200.0,4220,,96.0,,2290.0,,1834.0,79.0,10705.0,244.0,20835.0,52854.0,1.0
131,2020-10-03,22:24,153.0,Réunion,896945.0,4178,,16.0,,3360.0,,802.0,17.0,4658.0,18.0,35419.0,39488.0,5.0
132,2020-10-03,22:24,142.0,Aruba,106882.0,4074,36.0,30.0,,3474.0,68.0,570.0,12.0,38117.0,281.0,32551.0,304551.0,1.0
133,2020-10-03,22:24,120.0,Mayotte,274447.0,3779,,42.0,,2964.0,,773.0,2.0,13770.0,153.0,13000.0,47368.0,5.0
134,2020-10-03,22:24,119.0,Somalia,16002333.0,3593,,99.0,,3001.0,,493.0,,225.0,6.0,,,5.0
135,2020-10-03,22:24,128.0,Gambia,2433368.0,3585,,115.0,,2224.0,,1246.0,,1473.0,47.0,17472.0,7180.0,5.0
136,2020-10-03,22:24,116.0,Thailand,69845095.0,3583,8.0,59.0,,3386.0,2.0,138.0,1.0,51.0,0.8,749213.0,10727.0,3.0
137,2020-10-03,22:24,129.0,Estonia,1326765.0,3577,71.0,67.0,1.0,2727.0,52.0,783.0,2.0,2696.0,50.0,220132.0,165916.0,4.0
138,2020-10-03,22:24,121.0,Sri Lanka,21436312.0,3395,7.0,13.0,,3254.0,9.0,128.0,,158.0,0.6,289588.0,13509.0,3.0
139,2020-10-03,22:24,140.0,Malta,441846.0,3204,65.0,38.0,1.0,2711.0,43.0,455.0,,7251.0,86.0,260917.0,590516.0,4.0
140,2020-10-03,22:24,148.0,Botswana,2363484.0,3172,,16.0,,710.0,,2446.0,1.0,1342.0,7.0,184076.0,77883.0,5.0
141,2020-10-03,22:24,124.0,Mali,20394111.0,3170,14.0,131.0,,2476.0,9.0,563.0,,155.0,6.0,55197.0,2707.0,5.0
142,2020-10-03,22:24,159.0,Guyana,787526.0,2968,,85.0,,1776.0,,1107.0,15.0,3769.0,108.0,14520.0,18437.0,2.0
143,2020-10-03,22:24,135.0,Iceland,341810.0,2872,63.0,10.0,,2212.0,18.0,650.0,3.0,8402.0,29.0,285315.0,834718.0,4.0
144,2020-10-03,22:24,127.0,South Sudan,11227004.0,2715,,50.0,,1290.0,,1375.0,,242.0,4.0,12044.0,1073.0,5.0
145,2020-10-03,22:24,131.0,Guinea-Bissau,1979541.0,2362,,39.0,,1549.0,,774.0,5.0,1193.0,20.0,,,5.0
146,2020-10-03,22:24,134.0,Benin,12201596.0,2357,,41.0,,1973.0,,343.0,,193.0,3.0,203831.0,16705.0,5.0
147,2020-10-03,22:24,136.0,Sierra Leone,8017480.0,2252,,72.0,,1697.0,,483.0,,281.0,9.0,,,5.0
148,2020-10-03,22:24,149.0,Burkina Faso,21044450.0,2123,,59.0,,1385.0,,679.0,,101.0,3.0,,,5.0
149,2020-10-03,22:24,154.0,Andorra,77297.0,2110,,53.0,,1540.0,,517.0,9.0,27297.0,686.0,137457.0,1778297.0,4.0
150,2020-10-03,22:24,143.0,Uruguay,3476826.0,2097,,48.0,,1824.0,,225.0,2.0,603.0,14.0,242136.0,69643.0,2.0
151,2020-10-03,22:24,164.0,Belize,399437.0,2080,54.0,28.0,1.0,1290.0,18.0,762.0,2.0,5207.0,70.0,15323.0,38361.0,1.0
152,2020-10-03,22:24,137.0,Yemen,29989436.0,2041,1.0,589.0,,1320.0,13.0,132.0,,68.0,20.0,,,3.0
153,2020-10-03,22:24,147.0,Latvia,1880711.0,2019,74.0,38.0,,1307.0,,674.0,3.0,1074.0,20.0,332285.0,176681.0,4.0
154,2020-10-03,22:24,179.0,French Polynesia,281324.0,1964,,8.0,,1555.0,,401.0,11.0,6981.0,28.0,26355.0,93682.0,6.0
155,2020-10-03,22:24,139.0,New Zealand,5002100.0,1849,1.0,25.0,,1783.0,3.0,41.0,,370.0,5.0,976369.0,195192.0,6.0
156,2020-10-03,22:24,151.0,Togo,8326881.0,1818,,48.0,,1365.0,,405.0,,218.0,6.0,93294.0,11204.0,5.0
157,2020-10-03,22:24,144.0,Cyprus,1209605.0,1811,22.0,22.0,,1369.0,,420.0,1.0,1497.0,18.0,388298.0,321012.0,3.0
158,2020-10-03,22:24,156.0,Lesotho,2146584.0,1680,,39.0,,926.0,,715.0,,783.0,18.0,19169.0,8930.0,5.0
159,2020-10-03,22:24,177.0,Martinique,375190.0,1543,,21.0,,98.0,,1424.0,9.0,4113.0,56.0,36331.0,96834.0,1.0
160,2020-10-03,22:24,150.0,Liberia,5087181.0,1347,1.0,82.0,,1221.0,,44.0,,265.0,16.0,,,5.0
161,2020-10-03,22:24,157.0,Chad,16541668.0,1211,,85.0,,1070.0,,56.0,,73.0,5.0,,,5.0
162,2020-10-03,22:24,152.0,Niger,24418730.0,1198,,69.0,,1115.0,,14.0,,49.0,3.0,25579.0,1048.0,5.0
163,2020-10-03,22:24,155.0,Vietnam,97561728.0,1096,,35.0,,1020.0,,41.0,,11.0,0.4,1009145.0,10344.0,3.0
164,2020-10-03,22:24,160.0,Sao Tome and Principe,220178.0,911,,15.0,,886.0,,10.0,,4138.0,68.0,5024.0,22818.0,5.0
165,2020-10-03,22:24,163.0,San Marino,33949.0,732,,42.0,,680.0,,10.0,3.0,21562.0,1237.0,7755.0,228431.0,4.0
166,2020-10-03,22:24,162.0,Diamond Princess,,712,,13.0,,651.0,,48.0,4.0,,,,,
167,2020-10-03,22:24,172.0,Turks and Caicos,38849.0,695,5.0,6.0,,651.0,3.0,38.0,4.0,17890.0,154.0,3464.0,89166.0,1.0
168,2020-10-03,22:24,165.0,Channel Islands,174271.0,678,1.0,48.0,,600.0,,30.0,2.0,3890.0,275.0,123884.0,710870.0,4.0
169,2020-10-03,22:24,173.0,Sint Maarten,43000.0,674,6.0,22.0,,572.0,5.0,80.0,6.0,15674.0,512.0,3783.0,87977.0,1.0
170,2020-10-03,22:24,174.0,Papua New Guinea,8989444.0,540,1.0,7.0,,527.0,8.0,6.0,,60.0,0.8,25955.0,2887.0,6.0
171,2020-10-03,22:24,167.0,Taiwan,23827892.0,517,,7.0,,484.0,,26.0,,22.0,0.3,94459.0,3964.0,3.0
172,2020-10-03,22:24,169.0,Burundi,11977608.0,513,,1.0,,472.0,,40.0,,43.0,0.08,37522.0,3133.0,5.0
173,2020-10-03,22:24,166.0,Tanzania,60152419.0,509,,21.0,,183.0,,305.0,7.0,8.0,0.3,,,5.0
174,2020-10-03,22:24,170.0,Comoros,874217.0,484,,7.0,,466.0,,11.0,,554.0,8.0,,,5.0
