Date,Scrap_time,Update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-10-01,21:31,,1,North America,8926002,33516,311969,1005,5764820,22628,2849213,17531
2020-10-01,21:31,,3,Asia,10726405,94274,196006,1246,9004672,78711,1525727,20768
2020-10-01,21:31,,2,South America,8088409,8970,253427,257,6955928,2217,879054,17346
2020-10-01,21:31,,4,Europe,5090929,66221,223217,763,2558878,20841,2308834,8811
2020-10-01,21:31,,5,Africa,1493886,4175,35980,58,1236330,3205,221576,1594
2020-10-01,21:31,,6,Oceania,31394,35,929,2,28632,36,1833,22
2020-10-01,21:31,,7,World,34357746,207191,1021543,3331,25549911,127638,7786292,66076
