scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-10-08,23:59,1,USA,331526317,7820799,43936,217553,772,5012325,28702,2590921,14574,23590,656,114988470,346846,1
2020-10-08,23:59,3,India,1383641495,6903806,70818,106554,1000,5903170,78708,894082,8944,4990,77,83465975,60323,3
2020-10-08,23:59,2,Brazil,212966256,5006528,4171,148449,145,4391424,,466655,8318,23509,697,17900000,84051,2
2020-10-08,23:59,4,Russia,145951488,1260112,11493,22056,191,1002329,7054,235727,2300,8634,151,49148954,336749,4
2020-10-08,23:59,9,Spain,46759706,884381,5585,32688,126,,,,1585,18913,699,13689776,292769,4
2020-10-08,23:59,8,Colombia,51028081,877683,,27180,,773973,,76530,2220,17200,533,4005437,78495,2
2020-10-08,23:59,12,Argentina,45307070,840915,,22226,,670725,,147964,3997,18560,491,2140435,47243,2
2020-10-08,23:59,6,Peru,33094144,835662,,33009,,723606,,79047,1247,25251,997,3988070,120507,2
2020-10-08,23:59,7,Mexico,129295487,799188,4580,82726,378,560895,3417,155567,2421,6181,640,2037413,15758,1
2020-10-08,23:59,5,South Africa,59508227,685155,,17248,,618127,,49780,539,11514,290,4318514,72570,5
2020-10-08,23:59,19,France,65312702,671638,18129,32521,76,100306,513,538811,1427,10283,498,11900095,182202,4
2020-10-08,23:59,13,UK,67982314,561815,17540,42592,77,,,,442,8264,627,26679020,392441,4
2020-10-08,23:59,11,Iran,84279733,488236,4392,27888,230,399300,2191,61048,4335,5793,331,4232064,50214,3
2020-10-08,23:59,10,Chile,19160279,476016,1576,13167,77,448710,1657,14139,812,24844,687,3581727,186935,2
2020-10-08,23:59,21,Iraq,40459293,394566,3522,9683,79,323815,4031,61068,524,9752,239,2439828,60303,3
2020-10-08,23:59,15,Bangladesh,165129131,374592,1441,5460,20,288316,1685,80816,,2268,33,2039413,12350,3
2020-10-08,23:59,17,Italy,60437566,338398,4458,36083,22,236363,1060,65952,358,5599,597,12197500,201820,4
2020-10-08,23:59,14,Saudi Arabia,34957825,338132,421,4972,25,323769,561,9391,879,9673,142,6876458,196707,3
2020-10-08,23:59,22,Philippines,109969812,331869,2363,6069,144,274318,697,51482,1758,3018,55,3979197,36184,3
2020-10-08,23:59,18,Turkey,84581980,330753,1615,8667,58,290352,1398,31734,1403,3910,102,11278047,133339,3
2020-10-08,23:59,23,Indonesia,274298026,320564,4850,11580,108,244060,3769,64924,,1169,42,3639108,13267,3
2020-10-08,23:59,16,Pakistan,222023626,316934,583,6544,9,302375,1087,8015,497,1427,29,3761389,16941,3
2020-10-08,23:59,20,Germany,83856524,315454,4341,9667,15,267700,,38087,470,3762,115,18129900,216201,4
2020-10-08,23:59,30,Israel,9197590,285336,3855,1864,40,221571,4958,61901,865,31023,203,3878250,421659,3
2020-10-08,23:59,28,Ukraine,43661584,244734,5397,4690,93,108233,2263,131811,177,5605,107,2455407,56237,4
2020-10-08,23:59,24,Canada,37831018,175067,1944,9554,13,147218,1552,18295,143,4628,253,7825602,206857,1
2020-10-08,23:59,42,Netherlands,17145159,155810,5822,6531,13,,,,243,9088,381,2656731,154955,4
2020-10-08,23:59,38,Romania,19202403,145700,3130,5247,44,113112,1548,27341,607,7588,273,2598262,135309,4
2020-10-08,23:59,27,Ecuador,17714234,145045,1514,12141,398,120511,,12393,348,8188,685,457272,25814,2
2020-10-08,23:59,49,Morocco,37027450,142953,2929,2486,47,120275,2133,20192,440,3861,67,2803491,75714,5
2020-10-08,23:59,36,Belgium,11603264,137868,3577,10108,16,19895,83,107865,201,11882,871,3490833,300849,4
2020-10-08,23:59,26,Bolivia,11715437,137706,238,8192,36,99268,726,30246,71,11754,699,310905,26538,2
2020-10-08,23:59,25,Qatar,2807805,127394,213,218,,124327,219,2849,56,45371,78,815021,290270,3
2020-10-08,23:59,34,Panama,4332796,117300,,2448,,93610,,21242,120,27073,565,520582,120149,1
