scrap_date,scrap_time,update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-09-25,21:00,,1,North America,8596350,27849,304916,912,5451771,27781,2839663,17741
2020-09-25,21:00,,3,Asia,10030614,94664,185485,1244,8315849,85359,1529280,20703
2020-09-25,21:00,,2,South America,7768975,10325,244782,249,6600673,2249,923520,15743
2020-09-25,21:00,,4,Europe,4730681,40779,219098,396,2459741,12609,2051842,7822
2020-09-25,21:00,,5,Africa,1445535,916,34777,19,1191621,1211,219137,1445
2020-09-25,21:00,,6,Oceania,30887,19,908,8,28074,82,1905,19
2020-09-25,21:00,,7,World,32603763,174552,989981,2828,24048380,129291,7565402,63477
