scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-08-30,23:00,1,USA,331319877,6162709,+23325,187087,232.0,3415932,+7133,2559690,16021,18600,565,81557187,246158,1.0
2020-08-30,23:00,2,Brazil,212805498,3847739,+774,120546,48.0,3006812,,720381,8318,18081,566,14352484,67444,2.0
2020-08-30,23:00,3,India,1382196924,3619169,+79457,64617,960.0,2772928,+60408,781624,8944,2618,47,41461636,29997,3.0
2020-08-30,23:00,4,Russia,145944843,990326,+4980,17093,68.0,806982,+2599,166251,2300,6786,117,36426850,249593,4.0
2020-08-30,23:00,6,Peru,33045190,639435,,28607,,446675,,164153,1524,19350,866,3156679,95526,2.0
2020-08-30,23:00,5,South Africa,59428553,622551,,13981,,536694,,71876,539,10476,235,3652970,61468,5.0
2020-08-30,23:00,8,Colombia,50970324,599914,,19064,,440574,,140276,1493,11770,374,2685355,52685,2.0
2020-08-30,23:00,7,Mexico,129151233,591712,+5974,63819,673.0,409127,+4460,118766,3334,4582,494,1334331,10332,1.0
2020-08-30,23:00,9,Spain,46757783,455621,,29011,,,,,751,9744,620,8517446,182161,4.0
2020-08-30,23:00,10,Chile,19142814,409974,+1965,11244,63.0,382584,+1401,16146,960,21417,587,2400522,125401,2.0
2020-08-30,23:00,12,Argentina,45262921,401239,,8401,48.0,294007,+6787,98831,2192,8865,186,1242269,27446,2.0
2020-08-30,23:00,11,Iran,84165180,373570,+1754,21462,103.0,321421,+1574,30687,3759,4439,255,3184857,37841,3.0
2020-08-30,23:00,13,UK,67944393,334467,+1715,41499,1.0,,,,60,4923,611,16273209,239508,4.0
2020-08-30,23:00,14,Saudi Arabia,34900013,314821,+910,3870,30.0,289667,+1226,21284,1545,9021,111,5026127,144015,3.0
2020-08-30,23:00,15,Bangladesh,164954430,310822,+1897,4248,42.0,201907,+3044,104667,,1884,26,1537749,9322,3.0
2020-08-30,23:00,16,Pakistan,221565832,295636,+264,6288,4.0,280547,+207,8801,601,1334,28,2603129,11749,3.0
2020-08-30,23:00,19,France,65297356,277943,+5413,30606,4.0,86177,,161160,387,4257,469,6323472,96841,4.0
2020-08-30,23:00,18,Turkey,84485330,268546,+1482,6326,42.0,243839,+1027,18381,945,3179,75,7028390,83191,3.0
2020-08-30,23:00,17,Italy,60447003,268218,+1365,35477,4.0,208536,+312,24205,86,4437,587,8591341,142130,4.0
2020-08-30,23:00,20,Germany,83828051,243282,+457,9364,1.0,217484,,16434,245,2902,112,11208091,133703,4.0
2020-08-30,23:00,21,Iraq,40362883,231177,+3731,6959,68.0,172880,+3860,51338,542,5727,172,1587326,39326,3.0
2020-08-30,23:00,22,Philippines,109814383,217396,+4284,3520,102.0,157403,+22319,56473,837,1980,32,2558157,23295,3.0
2020-08-30,23:00,23,Indonesia,273990013,172053,+2858,7343,82.0,124185,+1383,40525,,628,27,2224337,8118,3.0
2020-08-30,23:00,24,Canada,37795794,127940,+267,9117,4.0,113663,+162,5160,50,3385,241,5402249,142933,1.0
2020-08-30,23:00,28,Ukraine,43689434,119074,+2096,2527,35.0,56734,+596,59813,177,2725,58,1536171,35161,4.0
2020-08-30,23:00,25,Qatar,2807805,118575,+168,197,1.0,115430,+179,2948,66,42230,70,624609,222455,3.0
2020-08-30,23:00,26,Bolivia,11698467,115354,+945,4938,92.0,56749,+1835,53667,71,9861,422,239073,20436,2.0
2020-08-30,23:00,30,Israel,9197590,114020,+555,919,13.0,92796,+692,20305,444,12397,100,2279487,247835,3.0
2020-08-30,23:00,27,Ecuador,17685670,113648,+742,6555,18.0,101620,+6191,5473,377,6426,371,328491,18574,2.0
2020-08-30,23:00,29,Kazakhstan,18812777,105684,+126,1523,,96135,+247,8026,221,5618,81,2434444,129404,3.0
2020-08-30,23:00,31,Egypt,102638000,98497,,5376,,71302,,21819,41,960,52,135000,1315,5.0
2020-08-30,23:00,32,Dominican Republic,10865479,94241,+509,1681,8.0,66776,+456,25784,220,8673,155,367146,33790,1.0
2020-08-30,23:00,34,Panama,4325553,91337,,1983,,65119,,24235,155,21116,458,326597,75504,1.0
2020-08-30,23:00,38,Romania,19216003,86785,+952,3578,39.0,37665,+277,45542,492,4516,186,1795633,93445,4.0
2020-08-30,23:00,35,Oman,5126634,85544,+539,677,27.0,80459,+851,4408,156,16686,132,309212,60315,3.0
2020-08-30,23:00,37,Kuwait,4280629,84636,+412,530,2.0,76650,+657,7456,89,19772,124,614129,143467,3.0
2020-08-30,23:00,36,Belgium,11597901,84599,+647,9891,5.0,18403,+21,56305,72,7294,853,2261043,194953,4.0
2020-08-30,23:00,33,Sweden,10109546,83958,,5821,,,,,21,8305,576,1094856,108299,4.0
2020-08-30,23:00,40,Guatemala,17967755,73679,,2728,,61163,,9788,5,4101,152,240745,13399,1.0
2020-08-30,23:00,39,Belarus,9448806,71687,+164,676,5.0,70452,+245,559,,7587,72,1527049,161613,4.0
2020-08-30,23:00,42,Netherlands,17141131,70140,+508,6224,,,,,43,4092,363,1455274,84900,4.0
2020-08-30,23:00,41,UAE,9909587,69690,+362,382,3.0,60600,+398,8708,,7033,39,7011895,707587,3.0
2020-08-30,23:00,43,Poland,37839707,66870,+631,2033,1.0,46192,+656,18645,85,1767,54,2701553,71395,4.0
2020-08-30,23:00,44,Japan,126411635,66423,,1255,,55341,,9827,230,525,10,1440826,11398,3.0
2020-08-30,23:00,49,Morocco,36980844,61399,+1343,1111,33.0,46355,+1737,13933,31,1660,30,1890964,51134,5.0
2020-08-30,23:00,47,Honduras,9929610,59645,+835,1842,15.0,10156,+80,47647,44,6007,186,142638,14365,1.0
2020-08-30,23:00,46,Portugal,10191733,57768,+320,1819,1.0,41885,+119,14064,41,5668,178,1976482,193930,4.0
2020-08-30,23:00,45,Singapore,5857819,56771,+54,27,,55586,+139,1158,,9691,5,1832813,312883,3.0
2020-08-30,23:00,48,Nigeria,206928340,53727,,1011,,41314,,11402,7,260,5,398304,1925,5.0
