scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-09-23,19:58,1,USA,331446917,7109920,11983,205914,443,4365548,19438,2538458,14073,21451,621,99834939,301209,1
2020-09-23,19:58,3,India,1383085891,5700508,60012,90619,598,4641811,59991,968078,8944,4122,66,66279462,47921,3
2020-09-23,19:58,2,Brazil,212904426,4602241,6906,138410,251,3945627,,518204,8318,21616,650,17900000,84075,2
2020-09-23,19:58,4,Russia,145948932,1122241,6431,19799,150,923699,5750,178743,2300,7689,136,43600000,298735,4
2020-09-23,19:58,8,Colombia,51005866,777537,,24570,,650801,,102166,863,15244,482,3460714,67849,2
2020-09-23,19:58,6,Peru,33075316,776546,,31586,,629094,,115866,1405,23478,955,3724872,112618,2
2020-09-23,19:58,7,Mexico,129240005,705263,4683,74348,651,506732,3750,124183,2672,5457,575,1604845,12418,1
2020-09-23,19:58,9,Spain,46758966,682267,,30904,,,,,1417,14591,661,11820505,252797,4
2020-09-23,19:58,5,South Africa,59477584,663282,,16118,,592904,,54260,539,11152,271,4064117,68330,5
2020-09-23,19:58,12,Argentina,45290090,652174,,13952,,517228,,120994,3362,14400,308,1790835,39541,2
2020-09-23,19:58,19,France,65306800,468069,,31416,,93538,,343115,951,7167,481,10000000,153123,4
2020-09-23,19:58,10,Chile,19153562,449903,1380,12345,24,425165,1989,12393,907,23489,645,3084117,161021,2
2020-09-23,19:58,11,Iran,84235674,432798,3605,24840,184,365846,2109,42112,3948,5138,295,3828330,45448,3
2020-09-23,19:58,13,UK,67967729,409729,6178,41862,37,,,,211,6028,616,22616796,332758,4
2020-09-23,19:58,15,Bangladesh,165061938,353844,1666,5044,37,262953,2163,85847,,2144,31,1862637,11284,3
2020-09-23,19:58,21,Iraq,40422212,332635,5055,8754,72,264988,3231,58893,541,8229,217,2121304,52479,3
