Date,Scrap_time,Update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-10-27,23:00,20:58,1,North America,10796989,69431,345767,1191.0,7183496,39329,3267726,20338
2020-10-27,23:00,20:58,3,Asia,13312445,83286,237179,1366.0,11782662,90397,1292604,21048
2020-10-27,23:00,20:58,2,South America,9414911,6173,289109,129.0,8388077,2072,737725,18236
2020-10-27,23:00,20:58,4,Europe,8846856,212722,254920,2693.0,3541150,44656,5050786,18049
2020-10-27,23:00,20:58,5,Africa,1746755,7878,41834,162.0,1428452,6582,276469,2191
2020-10-27,23:00,20:58,6,Oceania,36570,19,965,,31759,14,3846,20
2020-10-27,23:00,20:58,7,World,44155247,379509,1169789,5541.0,32356255,183050,10629203,79886
