Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Continent_id,scrap_date,scrap_time
57,Venezuela,"28,422,239","45,868",,381,,"37,091",,"8,396",99,"1,614",13,"1,754,575","61,732",2.0,31.08.20,18:58
51,Ghana,"31,176,101","44,205",,276,,"42,777",,"1,152",6,"1,418",9,"442,185","14,183",5.0,31.08.20,18:58
54,Algeria,"43,978,070","44,146",,"1,501",,"30,978",,"11,667",29,"1,004",34,,,5.0,31.08.20,18:58
52,Kyrgyzstan,"6,541,543","43,898",+78,"1,058",,"38,459",+261,"4,381",24,"6,711",162,"267,718","40,926",3.0,31.08.20,18:58
53,Armenia,"2,964,173","43,781",+31,879,+2,"37,722",+72,"5,180",,"14,770",297,"205,940","69,476",3.0,31.08.20,18:58
55,Switzerland,"8,665,097","42,177",+163,"2,006",+1,"35,800",,"4,371",22,"4,867",232,"1,015,686","117,216",4.0,31.08.20,18:58
58,Uzbekistan,"33,547,847","41,787",+363,319,+6,"39,068",+413,"2,400",133,"1,246",10,"1,377,915","41,073",3.0,31.08.20,18:58
61,Costa Rica,"5,101,777","39,699",,418,,"15,737",,"23,544",133,"7,781",82,"146,047","28,627",1.0,31.08.20,18:58
64,Nepal,"29,220,895","39,460",+899,228,+7,"21,410",+588,"17,822",,"1,350",8,"693,472","23,732",3.0,31.08.20,18:58
59,Afghanistan,"39,067,076","38,165",+3,"1,402",,"29,089",,"7,674",31,977,36,"102,643","2,627",3.0,31.08.20,18:58
62,Moldova,"4,032,371","36,920",+220,995,+3,"25,872",+733,"10,053",575,"9,156",247,"207,925","51,564",4.0,31.08.20,18:58
60,Azerbaijan,"10,154,230","36,435",+126,534,+3,"33,847",+144,"2,054",,"3,588",53,"922,069","90,806",3.0,31.08.20,18:58
63,Kenya,"53,959,008","34,201",+144,577,+3,"19,893",+205,"13,731",44,634,11,"454,406","8,421",5.0,31.08.20,18:58
65,Serbia,"8,731,368","31,406",+41,713,+2,"30,028",+97,665,47,"3,597",82,"931,037","106,631",4.0,31.08.20,18:58
66,Ireland,"4,946,815","28,760",,"1,777",,"23,364",,"3,619",6,"5,814",359,"839,814","169,769",4.0,31.08.20,18:58
67,Austria,"9,014,941","27,438",+272,733,,"23,226",+156,"3,479",31,"3,044",81,"1,180,711","130,973",4.0,31.08.20,18:58
68,Australia,"25,548,259","25,746",+76,652,+41,"21,350",+234,"3,744",27,"1,008",26,"6,214,006","243,226",,31.08.20,18:58
69,El Salvador,"6,491,655","25,729",+94,717,+4,"14,292",+279,"10,720",267,"3,963",110,"315,320","48,573",1.0,31.08.20,18:58
70,Czechia,"10,712,318","24,367",,423,,"17,547",,"6,397",33,"2,275",39,"896,813","83,718",4.0,31.08.20,18:58
71,Palestine,"5,120,137","22,729",+525,152,,"15,056",+269,"7,521",,"4,439",30,"263,288","51,422",3.0,31.08.20,18:58
73,Bosnia and Herzegovina,"3,277,319","19,964",+171,609,+11,"13,095",+134,"6,260",,"6,092",186,"186,532","56,916",4.0,31.08.20,18:58
74,S. Korea,"51,276,616","19,947",+248,324,+1,"14,973",+70,"4,650",79,389,6,"1,937,689","37,789",3.0,31.08.20,18:58
72,Cameroon,"26,649,650","19,142",,411,,"17,651",,"1,080",30,718,15,"149,000","5,591",5.0,31.08.20,18:58
75,Ivory Coast,"26,480,912","17,948",,115,,"16,553",,"1,280",,678,4,"126,552","4,779",5.0,31.08.20,18:58
80,Paraguay,"7,146,835","17,105",,308,,"9,146",,"7,651",85,"2,393",43,"190,169","26,609",2.0,31.08.20,18:58
76,Denmark,"5,795,613","16,985",+94,624,,"15,205",+89,"1,156",4,"2,931",108,"2,463,008","424,978",4.0,31.08.20,18:58
83,Lebanon,"6,820,225","16,870",,160,,"4,693",,"12,017",93,"2,474",23,"520,110","76,260",3.0,31.08.20,18:58
77,Bulgaria,"6,939,444","16,190",,613,,"11,313",,"4,264",63,"2,333",88,"404,683","58,316",4.0,31.08.20,18:58
78,Madagascar,"27,802,541","14,863",+20,192,+1,"13,832",+30,839,45,535,7,"57,927","2,084",5.0,31.08.20,18:58
79,North Macedonia,"2,083,360","14,341",+11,603,+3,"11,157",+95,"2,581",1,"6,884",289,"148,269","71,168",4.0,31.08.20,18:58
85,Libya,"6,886,481","13,966",+543,237,+5,"1,459",+49,"12,270",,"2,028",34,"111,448","16,184",5.0,31.08.20,18:58
81,Senegal,"16,812,910","13,611",+55,284,,"9,439",+51,"3,888",36,810,17,"146,218","8,697",5.0,31.08.20,18:58
82,Sudan,"44,010,849","13,189",,823,,"6,612",,"5,754",,300,19,401,9,5.0,31.08.20,18:58
84,Zambia,"18,464,020","12,097",+72,288,+1,"11,469",+15,340,,655,16,"115,570","6,259",5.0,31.08.20,18:58
86,Norway,"5,428,247","10,746",+103,264,,"9,348",,"1,134",1,"1,980",49,"686,202","126,413",4.0,31.08.20,18:58
92,Greece,"10,414,351","10,317",+183,266,+4,"3,804",,"6,247",36,991,26,"949,367","91,159",4.0,31.08.20,18:58
97,Croatia,"4,100,925","10,269",+146,186,+2,"7,434",+222,"2,649",14,"2,504",45,"168,229","41,022",4.0,31.08.20,18:58
87,DRC,"89,981,535","10,097",+52,258,,"9,133",+30,706,,112,3,,,5.0,31.08.20,18:58
94,Albania,"2,877,265","9,380",,280,,"5,139",,"3,961",19,"3,260",97,"57,618","20,025",4.0,31.08.20,18:58
89,Guinea,"13,188,348","9,371",,59,,"8,387",,925,24,711,4,"24,530","1,860",5.0,31.08.20,18:58
88,Malaysia,"32,433,564","9,340",+6,127,+1,"9,054",+6,159,6,288,4,"1,253,855","38,659",3.0,31.08.20,18:58
90,French Guiana,"299,894","9,076",,58,,"8,620",,398,13,"30,264",193,"52,668","175,622",2.0,31.08.20,18:58
93,Tajikistan,"9,571,550","8,583",+33,68,,"7,376",+35,"1,139",,897,7,,,3.0,31.08.20,18:58
91,Gabon,"2,234,017","8,505",,53,,"7,187",,"1,265",2,"3,807",24,"116,252","52,037",5.0,31.08.20,18:58
95,Haiti,"11,425,217","8,224",+15,201,,"5,828",,"2,195",,720,18,"23,652","2,070",1.0,31.08.20,18:58
96,Finland,"5,542,167","8,086",+9,336,+1,"7,200",,550,1,"1,459",61,"639,500","115,388",4.0,31.08.20,18:58
100,Maldives,"542,073","7,667",,28,,"5,036",,"2,603",12,"14,144",52,"111,738","206,131",3.0,31.08.20,18:58
102,Namibia,"2,548,286","7,365",,72,,"2,929",,"4,364",16,"2,890",28,"60,065","23,571",5.0,31.08.20,18:58
99,Mauritania,"4,668,769","7,016",,159,,"6,430",,427,3,"1,503",34,"69,937","14,980",5.0,31.08.20,18:58
98,Luxembourg,"627,621","6,673",,124,,,,,2,"10,632",198,"640,388","1,020,342",4.0,31.08.20,18:58
101,Zimbabwe,"14,897,997","6,412",,196,,"5,061",,"1,155",,430,13,"149,748","10,052",5.0,31.08.20,18:58
105,Hungary,"9,656,183","6,139",+178,615,+1,"3,761",+2,"1,763",7,636,64,"428,150","44,339",4.0,31.08.20,18:58
103,Malawi,"19,207,360","5,536",,174,,"3,147",,"2,215",4,288,9,"44,296","2,306",5.0,31.08.20,18:58
104,Djibouti,"990,329","5,387",+2,60,,"5,323",+4,4,,"5,440",61,"67,370","68,028",5.0,31.08.20,18:58
106,Equatorial Guinea,"1,410,040","4,941",,83,,"3,884",,974,1,"3,504",59,"51,944","36,839",5.0,31.08.20,18:58
107,Hong Kong,"7,507,025","4,811",+9,89,+1,"4,342",+22,380,26,641,12,"780,415","103,958",3.0,31.08.20,18:58
109,Montenegro,"628,079","4,790",,98,,"3,963",,729,,"7,626",156,"48,405","77,068",4.0,31.08.20,18:58
108,CAR,"4,843,265","4,700",,61,,"1,784",,"2,855",2,970,13,"31,042","6,409",5.0,31.08.20,18:58
111,Eswatini,"1,162,135","4,561",,91,,"3,478",,992,11,"3,925",78,"30,007","25,821",5.0,31.08.20,18:58
110,Nicaragua,"6,637,430","4,494",,137,,"2,913",,"1,444",,677,21,,,1.0,31.08.20,18:58
122,Rwanda,"13,002,664","4,020",,16,,"1,918",,"2,086",,309,1,"404,944","31,143",5.0,31.08.20,18:58
114,Suriname,"587,498","4,009",,67,,"3,073",,869,23,"6,824",114,"8,546","14,546",2.0,31.08.20,18:58
112,Congo,"5,539,439","3,979",,78,,"1,742",,"2,159",,718,14,,,5.0,31.08.20,18:58
113,Cuba,"11,325,447","3,973",,94,,"3,327",,552,6,351,8,"392,785","34,682",1.0,31.08.20,18:58
117,Slovakia,"5,460,088","3,917",+41,33,,"2,377",+99,"1,507",11,717,6,"334,932","61,342",4.0,31.08.20,18:58
115,Cabo Verde,"556,976","3,852",,40,,"2,867",,945,,"6,916",72,"76,576","137,485",5.0,31.08.20,18:58
118,Mozambique,"31,391,605","3,821",,23,,"2,100",,"1,698",,122,0.7,"94,696","3,017",5.0,31.08.20,18:58
123,Tunisia,"11,838,905","3,685",,76,,"1,562",,"2,047",15,311,6,"142,194","12,011",5.0,31.08.20,18:58
116,Thailand,"69,829,347","3,412",+1,58,,"3,252",,102,1,49,0.8,"749,213","10,729",3.0,31.08.20,18:58
119,Somalia,"15,962,200","3,310",,98,,"2,481",,731,,207,6,,,5.0,31.08.20,18:58
120,Mayotte,"273,851","3,301",,40,,"2,964",,297,1,"12,054",146,"13,000","47,471",5.0,31.08.20,18:58
121,Sri Lanka,"21,428,236","3,018",+6,12,,"2,868",+8,138,,141,0.6,"226,111","10,552",3.0,31.08.20,18:58
128,Gambia,"2,427,223","2,963",,96,,"1,032",,"1,835",,"1,221",40,"13,354","5,502",5.0,31.08.20,18:58
130,Uganda,"45,963,033","2,928",,30,,"1,288",,"1,610",,64,0.7,"367,423","7,994",5.0,31.08.20,18:58
125,Lithuania,"2,715,649","2,906",+32,86,,"1,840",+3,980,5,"1,070",32,"639,044","235,319",4.0,31.08.20,18:58
126,Slovenia,"2,078,986","2,883",+18,133,,"2,296",+13,454,2,"1,387",64,"158,824","76,395",4.0,31.08.20,18:58
124,Mali,"20,341,305","2,773",,126,,"2,169",,478,,136,6,"38,306","1,883",5.0,31.08.20,18:58
132,Syria,"17,567,558","2,703",,109,,614,,"1,980",,154,6,,,3.0,31.08.20,18:58
133,Angola,"33,023,656","2,624",,107,,"1,063",,"1,454",24,79,3,"64,747","1,961",5.0,31.08.20,18:58
127,South Sudan,"11,215,175","2,519",,47,,"1,290",,"1,182",,225,4,"12,044","1,074",5.0,31.08.20,18:58
129,Estonia,"1,326,685","2,375",+2,64,,"2,088",,223,,"1,790",48,"148,131","111,655",4.0,31.08.20,18:58
145,Jamaica,"2,963,323","2,357",+244,21,+1,890,,"1,446",4,795,7,"58,279","19,667",1.0,31.08.20,18:58
131,Guinea-Bissau,"1,975,336","2,205",,34,,"1,127",,"1,044",5,"1,116",17,"1,500",759,5.0,31.08.20,18:58
138,Bahamas,"393,862","2,167",,50,,782,,"1,335",83,"5,502",127,"11,093","28,165",1.0,31.08.20,18:58
134,Benin,"12,172,869","2,145",,40,,"1,738",,367,,176,3,"118,206","9,711",5.0,31.08.20,18:58
135,Iceland,"341,610","2,107",+2,10,,"1,997",+7,100,,"6,168",29,"215,302","630,257",4.0,31.08.20,18:58
141,Jordan,"10,219,775","2,034",+68,15,,"1,508",+40,511,3,199,1,"828,380","81,057",3.0,31.08.20,18:58
136,Sierra Leone,"8,002,826","2,022",,70,,"1,594",,358,,253,9,,,5.0,31.08.20,18:58
142,Aruba,"106,842","1,997",,10,,765,,"1,222",7,"18,691",94,"21,114","197,619",1.0,31.08.20,18:58
137,Yemen,"29,930,071","1,953",,564,,"1,123",,266,,65,19,120,4,3.0,31.08.20,18:58
140,Malta,"441,740","1,883",+21,12,,"1,400",+87,471,,"4,263",27,"190,593","431,460",4.0,31.08.20,18:58
139,New Zealand,"5,002,100","1,738",+9,22,,"1,585",+15,131,11,347,4,"758,027","151,542",,31.08.20,18:58
158,Trinidad and Tobago,"1,400,246","1,683",,21,,672,,990,5,"1,202",15,"23,429","16,732",1.0,31.08.20,18:58
153,Réunion,"896,370","1,634",,9,,880,,745,2,"1,823",10,"35,419","39,514",5.0,31.08.20,18:58
148,Botswana,"2,359,195","1,633",,6,,224,,"1,403",1,692,3,"109,547","46,434",5.0,31.08.20,18:58
143,Uruguay,"3,475,743","1,585",,44,,"1,378",,163,3,456,13,"172,081","49,509",2.0,31.08.20,18:58
144,Cyprus,"1,208,814","1,487",,20,,"1,139",+204,328,5,"1,230",17,"286,736","237,204",3.0,31.08.20,18:58
146,Georgia,"3,987,868","1,487",+18,19,,"1,240",+19,228,,373,5,"370,858","92,997",3.0,31.08.20,18:58
147,Latvia,"1,882,578","1,396",+3,34,,"1,163",,199,1,742,18,"251,717","133,709",4.0,31.08.20,18:58
151,Togo,"8,309,339","1,396",,27,,996,,373,,168,3,"64,679","7,784",5.0,31.08.20,18:58
149,Burkina Faso,"20,992,577","1,368",+11,55,,"1,058",,255,,65,3,,,5.0,31.08.20,18:58
150,Liberia,"5,076,434","1,304",,82,,872,,350,,257,16,,,5.0,31.08.20,18:58
159,Guyana,"787,184","1,234",,36,,687,,511,13,"1,568",46,"8,295","10,538",2.0,31.08.20,18:58
152,Niger,"24,339,242","1,175",,69,,"1,085",,21,,48,3,"9,052",372,5.0,31.08.20,18:58
161,Guadeloupe,"400,136","1,145",,16,,336,,793,9,"2,862",40,"29,595","73,962",1.0,31.08.20,18:58
154,Andorra,"77,286","1,124",,53,,902,,169,3,"14,543",686,"137,457","1,778,550",4.0,31.08.20,18:58
156,Lesotho,"2,145,055","1,085",,31,,528,,526,,506,14,"15,632","7,287",5.0,31.08.20,18:58
155,Vietnam,"97,482,842","1,044",+4,34,+2,707,+12,303,,11,0.3,"1,009,145","10,352",3.0,31.08.20,18:58
157,Chad,"16,498,998","1,012",,77,,878,,57,,61,5,,,5.0,31.08.20,18:58
164,Belize,"398,786",993,,13,,117,,863,8,"2,490",33,"8,050","20,186",1.0,31.08.20,18:58
160,Sao Tome and Principe,"219,811",896,,15,,851,,30,,"4,076",68,"3,792","17,251",5.0,31.08.20,18:58
168,Myanmar,"54,470,268",882,+107,6,,354,+2,522,,16,0.1,"157,843","2,898",3.0,31.08.20,18:58
162,Diamond Princess,,712,,13,,651,,48,4,,,,,,31.08.20,18:58
163,San Marino,"33,943",710,,42,,658,,10,,"20,917","1,237","6,678","196,742",4.0,31.08.20,18:58
165,Channel Islands,"174,127",625,,48,,545,,32,,"3,589",276,"68,985","396,176",4.0,31.08.20,18:58
177,Martinique,"375,216",596,,16,,98,,482,3,"1,588",43,"12,227","32,587",1.0,31.08.20,18:58
166,Tanzania,"59,998,398",509,,21,,183,,305,7,8,0.4,,,5.0,31.08.20,18:58
172,Turks and Caicos,"38,802",507,+2,3,,200,+52,304,3,"13,066",77,"2,429","62,600",1.0,31.08.20,18:58
167,Taiwan,"23,824,017",488,,7,,462,,19,,20,0.3,"87,291","3,664",3.0,31.08.20,18:58
179,French Polynesia,"281,178",482,,,,202,,280,3,"1,714",,"14,029","49,894",,31.08.20,18:58
173,Sint Maarten,"42,956",463,+3,17,,179,,267,8,"10,778",396,"2,281","53,101",1.0,31.08.20,18:58
174,Papua New Guinea,"8,974,139",459,,5,,232,,222,,51,0.6,"15,592","1,737",,31.08.20,18:58
169,Burundi,"11,945,539",445,,1,,357,,87,,37,0.08,"24,659","2,064",5.0,31.08.20,18:58
170,Comoros,"872,543",423,,7,,399,,17,,485,8,,,5.0,31.08.20,18:58
171,Faeroe Islands,"48,894",411,,,,374,+12,37,2,"8,406",,"95,279","1,948,685",4.0,31.08.20,18:58
175,Mauritius,"1,272,123",355,,10,,335,,10,,279,8,"227,409","178,763",5.0,31.08.20,18:58
176,Isle of Man,"85,108",336,,24,,312,,0,,"3,948",282,"9,840","115,618",4.0,31.08.20,18:58
178,Eritrea,"3,554,394",318,,,,284,,34,,89,,,,5.0,31.08.20,18:58
180,Mongolia,"3,286,809",301,,,,295,,6,1,92,,"54,095","16,458",3.0,31.08.20,18:58
182,Gibraltar,"33,689",288,+3,,,232,+4,56,,"8,549",,"34,188","1,014,812",4.0,31.08.20,18:58
181,Cambodia,"16,756,551",274,+1,,,266,+1,8,1,16,,"97,645","5,827",3.0,31.08.20,18:58
187,Bhutan,"773,000",224,+29,,,140,+5,84,,290,,"99,204","128,336",3.0,31.08.20,18:58
184,Saint Martin,"38,772",213,,5,,79,,129,11,"5,494",129,"2,756","71,082",1.0,31.08.20,18:58
183,Cayman Islands,"65,848",205,,1,,202,,2,,"3,113",15,"35,195","534,489",1.0,31.08.20,18:58
186,Barbados,"287,434",173,,7,,145,,21,,602,24,"17,057","59,342",1.0,31.08.20,18:58
185,Bermuda,"62,239",169,,9,,153,,7,,"2,715",145,"43,629","700,991",1.0,31.08.20,18:58
189,Brunei,"438,168",144,,3,,139,,2,,329,7,"51,741","118,085",3.0,31.08.20,18:58
190,Seychelles,"98,448",136,,,,127,,9,,"1,381",,,,5.0,31.08.20,18:58
188,Monaco,"39,288",131,,1,,89,,41,1,"3,334",25,"51,953","1,322,363",4.0,31.08.20,18:58
191,Liechtenstein,"38,146",107,,1,,97,,9,,"2,805",26,900,"23,594",4.0,31.08.20,18:58
192,Antigua and Barbuda,"98,063",94,,3,,91,,0,1,959,31,"1,900","19,375",1.0,31.08.20,18:58
195,Curaçao,"164,205",68,+1,1,,35,,32,,414,6,"1,080","6,577",1.0,31.08.20,18:58
193,St. Vincent Grenadines,"110,999",60,,,,57,,3,,541,,"3,472","31,280",1.0,31.08.20,18:58
202,British Virgin Islands,"30,264",47,,1,,8,,38,,"1,553",33,"2,853","94,270",1.0,31.08.20,18:58
194,Macao,"650,774",46,,,,46,,0,,71,,"4,071","6,256",3.0,31.08.20,18:58
196,Fiji,"897,520",28,,2,,23,,3,,31,2,"6,693","7,457",,31.08.20,18:58
198,Timor-Leste,"1,322,461",27,,,,25,,2,,20,,"5,146","3,891",3.0,31.08.20,18:58
197,Saint Lucia,"183,767",26,,,,25,,1,,141,,"5,471","29,771",1.0,31.08.20,18:58
199,Grenada,"112,610",24,,,,24,,0,,213,,"6,252","55,519",1.0,31.08.20,18:58
200,New Caledonia,"285,949",23,,,,23,,0,,80,,"12,618","44,127",,31.08.20,18:58
201,Laos,"7,292,676",22,,,,21,,1,,3,,"39,063","5,356",3.0,31.08.20,18:58
203,Dominica,"72,016",20,,,,18,,2,,278,,"2,077","28,841",1.0,31.08.20,18:58
205,St. Barth,"9,882",18,,,,13,,5,,"1,821",,"2,075","209,978",1.0,31.08.20,18:58
204,Saint Kitts and Nevis,"53,261",17,,,,17,,0,,319,,"1,564","29,365",1.0,31.08.20,18:58
208,Caribbean Netherlands,"26,263",15,,,,7,,8,,571,,900,"34,269",1.0,31.08.20,18:58
206,Greenland,"56,787",14,,,,14,,0,,247,,"6,727","118,460",1.0,31.08.20,18:58
207,Montserrat,"4,993",13,,1,,12,,0,,"2,604",200,328,"65,692",1.0,31.08.20,18:58
209,Falkland Islands,"3,496",13,,,,13,,0,,"3,719",,"2,256","645,309",2.0,31.08.20,18:58
210,Vatican City,801,12,,,,12,,0,,"14,981",,,,4.0,31.08.20,18:58
211,Western Sahara,"599,648",10,,1,,8,,1,,17,2,,,5.0,31.08.20,18:58
212,MS Zaandam,,9,,2,,,,7,,,,,,,31.08.20,18:58
213,Saint Pierre Miquelon,"5,789",5,,,,4,,1,,864,,"1,051","181,551",1.0,31.08.20,18:58
214,Anguilla,"15,025",3,,,,3,,0,,200,,808,"53,777",1.0,31.08.20,18:58
215,China,"1,439,323,776","85,048",+17,"4,634",,"80,177",+24,237,5,59,3,"90,410,000","62,814",3.0,31.08.20,18:58
