Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Continent_id,scrap_date,scrap_time
19,France,"65,298,143","286,007","+4,982","30,661",+26,"86,712",+243,"168,634",424,"4,380",470,"7,500,000","114,858",4.0,01.09.20,23:00
18,Turkey,"84,490,286","271,705","+1,572","6,417",+47,"245,929","+1,003","19,359",991,"3,216",76,"7,247,935","85,784",3.0,01.09.20,23:00
17,Italy,"60,446,519","270,189",+978,"35,491",+8,"207,944",+291,"26,754",107,"4,470",587,"8,725,909","144,358",4.0,01.09.20,23:00
20,Germany,"83,829,512","245,984","+1,192","9,381",+10,"219,900",,"16,703",245,"2,934",112,"11,208,091","133,701",4.0,01.09.20,23:00
21,Iraq,"40,367,827","238,338","+3,404","7,123",+81,"180,473","+3,871","50,742",521,"5,904",176,"1,624,331","40,238",3.0,01.09.20,23:00
22,Philippines,"109,822,354","224,264","+3,483","3,597",+39,"158,012",+464,"62,655",837,"2,042",33,"2,631,551","23,962",3.0,01.09.20,23:00
23,Indonesia,"274,005,809","177,571","+2,775","7,505",+88,"128,057","+2,098","42,009",,648,27,"2,270,627","8,287",3.0,01.09.20,23:00
24,Canada,"37,797,601","129,182",+234,"9,129",+3,"114,396",+169,"5,657",50,"3,418",242,"5,504,392","145,628",1.0,01.09.20,23:00
28,Ukraine,"43,688,006","123,303","+2,088","2,605",+48,"57,802",+688,"62,896",177,"2,822",60,"1,556,655","35,631",4.0,01.09.20,23:00
25,Qatar,"2,807,805","118,994",+216,198,+1,"115,895",+228,"2,901",65,"42,380",71,"634,745","226,064",3.0,01.09.20,23:00
30,Israel,"9,197,590","118,122","+1,526",956,+17,"96,206","+1,197","20,960",415,"12,843",104,"2,323,830","252,656",3.0,01.09.20,23:00
26,Bolivia,"11,699,337","116,598",+630,"5,027",+61,"60,408","+1,911","51,163",71,"9,966",430,"242,146","20,697",2.0,01.09.20,23:00
27,Ecuador,"17,687,134","114,309",+542,"6,571",+15,"101,723",+54,"6,015",360,"6,463",372,"331,243","18,728",2.0,01.09.20,23:00
29,Kazakhstan,"18,814,004","105,872",+77,"1,588",+65,"96,899",+602,"7,385",221,"5,627",84,"2,434,444","129,395",3.0,01.09.20,23:00
31,Egypt,"102,648,563","98,939",,"5,421",,"72,929",,"20,589",41,964,53,"135,000","1,315",5.0,01.09.20,23:00
32,Dominican Republic,"10,866,073","94,715",,"1,710",,"68,082",,"24,923",217,"8,717",157,"370,875","34,131",1.0,01.09.20,23:00
34,Panama,"4,325,925","92,982",,"2,002",,"66,173",,"24,807",168,"21,494",463,"339,893","78,571",1.0,01.09.20,23:00
38,Romania,"19,215,305","88,593","+1,053","3,681",+60,"38,454",+585,"46,458",522,"4,611",192,"1,825,272","94,991",4.0,01.09.20,23:00
35,Oman,"5,127,346","85,928",+206,689,+4,"81,024",+214,"4,215",154,"16,759",134,"309,212","60,306",3.0,01.09.20,23:00
37,Kuwait,"4,280,975","85,811",+702,534,+3,"77,657",+433,"7,620",90,"20,045",125,"621,616","145,204",3.0,01.09.20,23:00
36,Belgium,"11,598,176","85,236",+194,"9,895",+1,"18,422",+7,"56,919",74,"7,349",853,"2,289,784","197,426",4.0,01.09.20,23:00
33,Sweden,"10,109,890","84,521",,"5,813",+5,,,,19,"8,360",575,"1,094,856","108,296",4.0,01.09.20,23:00
40,Guatemala,"17,969,568","74,074",,"2,760",,"62,068",,"9,246",5,"4,122",154,"242,502","13,495",1.0,01.09.20,23:00
39,Belarus,"9,448,789","71,843",,681,,"70,468",,694,,"7,603",72,"1,532,119","162,150",4.0,01.09.20,23:00
42,Netherlands,"17,141,338","71,129",+462,"6,230",+6,,,,42,"4,150",363,"1,455,274","84,899",4.0,01.09.20,23:00
41,UAE,"9,910,239","70,805",+574,384,,"61,491",+560,"8,930",,"7,145",39,"7,177,430","724,244",3.0,01.09.20,23:00
43,Poland,"37,839,481","67,922",+550,"2,058",+19,"47,030",+392,"18,834",86,"1,795",54,"2,743,434","72,502",4.0,01.09.20,23:00
44,Japan,"126,409,529","67,865",,"1,279",,"56,802",,"9,784",236,537,10,"1,467,132","11,606",3.0,01.09.20,23:00
49,Morocco,"36,983,234","63,781","+1,191","1,184",+43,"48,922","+1,327","13,675",31,"1,725",32,"1,956,416","52,900",5.0,01.09.20,23:00
47,Honduras,"9,930,472","61,014",+840,"1,873",+15,"10,396",+154,"48,745",43,"6,144",189,"143,807","14,481",1.0,01.09.20,23:00
46,Portugal,"10,191,571","58,243",+231,"1,824",+2,"42,104",+143,"14,315",44,"5,715",179,"2,042,805","200,441",4.0,01.09.20,23:00
45,Singapore,"5,858,071","56,852",+40,27,,"55,749",+91,"1,076",,"9,705",5,"2,068,284","353,066",3.0,01.09.20,23:00
48,Nigeria,"206,956,343","54,008",,"1,013",,"41,638",,"11,357",7,261,5,"403,347","1,949",5.0,01.09.20,23:00
56,Ethiopia,"115,418,836","53,304","+1,173",828,+19,"19,487",+493,"32,989",344,462,7,"928,453","8,044",5.0,01.09.20,23:00
50,Bahrain,"1,710,732","51,972",,190,,"49,047",,"2,735",36,"30,380",111,"1,108,088","647,727",3.0,01.09.20,23:00
57,Venezuela,"28,422,020","46,728",,386,,"38,112",,"8,230",99,"1,644",14,"1,766,576","62,155",2.0,01.09.20,23:00
54,Algeria,"43,980,236","44,833",+339,"1,518",+8,"31,493",+249,"11,822",29,"1,019",35,,,5.0,01.09.20,23:00
51,Ghana,"31,177,877","44,298",,276,,"42,963",,"1,059",6,"1,421",9,"442,185","14,183",5.0,01.09.20,23:00
52,Kyrgyzstan,"6,541,838","43,958",+60,"1,059",+1,"38,649",+190,"4,250",24,"6,720",162,"267,718","40,924",3.0,01.09.20,23:00
53,Armenia,"2,964,188","43,878",+97,881,+2,"38,356",+634,"4,641",,"14,803",297,"206,929","69,810",3.0,01.09.20,23:00
55,Switzerland,"8,665,269","42,393",+216,"2,011",+5,"36,300",+200,"4,082",16,"4,892",232,"1,023,203","118,081",4.0,01.09.20,23:00
61,Costa Rica,"5,101,904","42,184",+897,443,+7,"16,270",+214,"25,471",149,"8,268",87,"150,106","29,422",1.0,01.09.20,23:00
58,Uzbekistan,"33,549,173","42,127",+234,323,+3,"39,538",+263,"2,266",147,"1,256",10,"1,377,915","41,072",3.0,01.09.20,23:00
64,Nepal,"29,222,328","40,529","+1,069",239,+11,"22,178",+768,"18,112",,"1,387",8,"705,560","24,145",3.0,01.09.20,23:00
59,Afghanistan,"39,069,477","38,196",+31,"1,406",+4,"29,231",+142,"7,559",41,978,36,"102,778","2,631",3.0,01.09.20,23:00
62,Moldova,"4,032,345","37,208",+288,"1,008",+13,"25,872",,"10,328",575,"9,227",250,"207,925","51,564",4.0,01.09.20,23:00
60,Azerbaijan,"10,154,479","36,578",+143,536,+2,"33,977",+130,"2,065",,"3,602",53,"928,666","91,454",3.0,01.09.20,23:00
63,Kenya,"53,962,251","34,201",,577,,"19,893",,"13,731",44,634,11,"454,406","8,421",5.0,01.09.20,23:00
65,Serbia,"8,731,272","31,482",+76,715,+2,"30,053",+25,714,48,"3,606",82,"938,546","107,492",4.0,01.09.20,23:00
66,Ireland,"4,946,966","29,025",+214,"1,777",,"23,364",,"3,884",6,"5,867",359,"844,706","170,752",4.0,01.09.20,23:00
67,Austria,"9,015,081","27,642",+204,734,+1,"23,565",+339,"3,343",30,"3,066",81,"1,193,127","132,348",4.0,01.09.20,23:00
69,El Salvador,"6,491,745","25,820",+91,724,+7,"14,570",+278,"10,526",261,"3,977",112,"317,809","48,956",1.0,01.09.20,23:00
68,Australia,"25,549,067","25,819",+73,657,+5,"21,503",+153,"3,659",26,"1,011",26,"6,255,408","244,839",,01.09.20,23:00
70,Czechia,"10,712,372","24,832",+214,425,+1,"18,088",+281,"6,319",34,"2,318",40,"910,872","85,030",4.0,01.09.20,23:00
71,Palestine,"5,120,462","23,281",+552,159,+7,"15,338",+282,"7,784",,"4,547",31,"263,288","51,419",3.0,01.09.20,23:00
73,Bosnia and Herzegovina,"3,277,263","20,234",+270,620,+11,"13,435",+340,"6,179",,"6,174",189,"188,733","57,589",4.0,01.09.20,23:00
74,S. Korea,"51,276,736","20,182",+235,324,,"15,198",+225,"4,660",104,394,6,"1,959,080","38,206",3.0,01.09.20,23:00
72,Cameroon,"26,651,461","19,409",+267,414,+3,"17,651",,"1,344",30,728,16,"149,000","5,591",5.0,01.09.20,23:00
75,Ivory Coast,"26,482,702","18,067",,117,,"16,699",,"1,251",,682,4,"127,804","4,826",5.0,01.09.20,23:00
83,Lebanon,"6,820,142","17,777",+469,171,+4,"4,988",+177,"12,618",97,"2,607",25,"536,269","78,630",3.0,01.09.20,23:00
80,Paraguay,"7,147,074","17,662",,326,,"9,421",,"7,915",83,"2,471",46,"192,465","26,929",2.0,01.09.20,23:00
76,Denmark,"5,795,669","17,084",+99,625,+1,"15,300",+95,"1,159",4,"2,948",108,"2,493,863","430,298",4.0,01.09.20,23:00
77,Bulgaria,"6,939,302","16,266",,629,,"11,483",,"4,154",65,"2,344",91,"409,013","58,942",4.0,01.09.20,23:00
78,Madagascar,"27,804,492","14,957",+94,195,+3,"13,915",+83,847,42,538,7,"58,459","2,103",5.0,01.09.20,23:00
85,Libya,"6,886,736","14,624",+658,242,+5,"1,676",+217,"12,706",,"2,124",35,"114,145","16,575",5.0,01.09.20,23:00
79,North Macedonia,"2,083,359","14,455",+114,604,+1,"11,525",+368,"2,326",1,"6,938",290,"149,934","71,967",4.0,01.09.20,23:00
81,Senegal,"16,814,119","13,655",+44,284,,"9,484",+45,"3,887",31,812,17,"147,162","8,752",5.0,01.09.20,23:00
82,Sudan,"44,013,654","13,189",,823,,"6,612",,"5,754",,300,19,401,9,5.0,01.09.20,23:00
84,Zambia,"18,465,432","12,097",,288,,"11,469",,340,,655,16,"115,570","6,259",5.0,01.09.20,23:00
86,Norway,"5,428,362","10,840",+58,264,,"9,348",,"1,228",1,"1,997",49,"686,202","126,411",4.0,01.09.20,23:00
92,Greece,"10,414,212","10,524",+207,271,+5,"3,804",,"6,449",38,"1,011",26,"966,346","92,791",4.0,01.09.20,23:00
97,Croatia,"4,100,856","10,414",+145,187,+1,"7,735",+301,"2,492",14,"2,539",46,"171,224","41,753",4.0,01.09.20,23:00
87,DRC,"89,989,008","10,104",+7,259,+1,"9,322",+189,523,,112,3,,,5.0,01.09.20,23:00
94,Albania,"2,877,257","9,606",+93,290,+6,"5,441",+227,"3,875",22,"3,339",101,"59,250","20,593",4.0,01.09.20,23:00
89,Guinea,"13,189,325","9,479",+70,59,,"8,527",+80,893,24,719,4,"24,530","1,860",5.0,01.09.20,23:00
88,Malaysia,"32,434,697","9,354",+14,128,+1,"9,075",+21,151,5,288,4,"1,253,855","38,658",3.0,01.09.20,23:00
90,French Guiana,"299,915","9,154",+39,60,+1,"8,707",+53,387,10,"30,522",200,"53,809","179,414",2.0,01.09.20,23:00
93,Tajikistan,"9,572,136","8,619",+36,68,,"7,413",+37,"1,138",,900,7,,,3.0,01.09.20,23:00
91,Gabon,"2,234,160","8,533",,53,,"7,264",,"1,216",2,"3,819",24,"118,395","52,993",5.0,01.09.20,23:00
95,Haiti,"11,425,596","8,224",,201,,"5,828",,"2,195",,720,18,"23,652","2,070",1.0,01.09.20,23:00
96,Finland,"5,542,190","8,142",+56,336,,"7,200",,606,1,"1,469",61,"668,494","120,619",4.0,01.09.20,23:00
100,Maldives,"542,099","8,003",+199,29,+1,"5,265",+110,"2,709",12,"14,763",53,"113,885","210,082",3.0,01.09.20,23:00
102,Namibia,"2,548,412","7,692",+142,81,+6,"3,379",+52,"4,232",16,"3,018",32,"62,446","24,504",5.0,01.09.20,23:00
99,Mauritania,"4,669,104","7,075",+27,159,,"6,464",,452,3,"1,515",34,"69,937","14,979",5.0,01.09.20,23:00
98,Luxembourg,"627,648","6,677",,124,,,,,2,"10,638",198,"641,144","1,021,502",4.0,01.09.20,23:00
101,Zimbabwe,"14,898,588","6,497",,202,,"5,221",,"1,074",,436,14,"150,584","10,107",5.0,01.09.20,23:00
105,Hungary,"9,656,116","6,257",+118,616,+1,"3,821",+60,"1,820",7,648,64,"429,942","44,525",4.0,01.09.20,23:00
103,Malawi,"19,208,715","5,566",,175,,"3,160",,"2,231",4,290,9,"45,505","2,369",5.0,01.09.20,23:00
104,Djibouti,"990,368","5,387",,60,,"5,327",+4,0,,"5,439",61,"67,780","68,439",5.0,01.09.20,23:00
106,Equatorial Guinea,"1,410,166","4,965",+24,83,,"3,884",,998,1,"3,521",59,"51,944","36,835",5.0,01.09.20,23:00
109,Montenegro,"628,080","4,835",,100,,"4,021",,714,,"7,698",159,"48,869","77,807",4.0,01.09.20,23:00
107,Hong Kong,"7,507,191","4,823",+12,90,+1,"4,380",+38,353,25,642,12,"780,415","103,956",3.0,01.09.20,23:00
108,CAR,"4,843,495","4,711",,62,,"1,790",,"2,859",2,973,13,"31,126","6,426",5.0,01.09.20,23:00
111,Eswatini,"1,162,168","4,577",,91,,"3,529",,957,11,"3,938",78,"30,007","25,820",5.0,01.09.20,23:00
110,Nicaragua,"6,637,645","4,494",,137,,"2,913",,"1,444",,677,21,,,1.0,01.09.20,23:00
113,Cuba,"11,325,428","4,065",+33,95,+1,"3,395",+17,575,6,359,8,"392,785","34,682",1.0,01.09.20,23:00
122,Rwanda,"13,003,544","4,063",,16,,"2,013",,"2,034",,312,1,"409,707","31,507",5.0,01.09.20,23:00
118,Mozambique,"31,394,007","4,039",+123,23,,"2,170",,"1,846",,129,0.7,"96,387","3,070",5.0,01.09.20,23:00
114,Suriname,"587,512","4,034",,71,,"3,140",,823,18,"6,866",121,"8,616","14,665",2.0,01.09.20,23:00
117,Slovakia,"5,460,095","3,989",+72,33,,"2,478",+101,"1,478",18,731,6,"337,695","61,848",4.0,01.09.20,23:00
112,Congo,"5,539,811","3,979",,78,,"1,742",,"2,159",,718,14,,,5.0,01.09.20,23:00
115,Cabo Verde,"556,993","3,884",,40,,"2,916",,928,,"6,973",72,"76,576","137,481",5.0,01.09.20,23:00
123,Tunisia,"11,839,242","3,803",,77,,"1,573",,"2,153",15,321,7,"144,042","12,166",5.0,01.09.20,23:00
116,Thailand,"69,829,824","3,417",+5,58,,"3,274",+22,85,1,49,0.8,"749,213","10,729",3.0,01.09.20,23:00
119,Somalia,"15,963,416","3,310",,98,,"2,481",,731,,207,6,,,5.0,01.09.20,23:00
120,Mayotte,"273,869","3,301",,40,,"2,964",,297,1,"12,053",146,"13,000","47,468",5.0,01.09.20,23:00
121,Sri Lanka,"21,428,481","3,092",+43,12,,"2,879",+11,201,,144,0.6,"228,052","10,642",3.0,01.09.20,23:00
130,Uganda,"45,966,999","3,037",+65,32,,"1,489",+201,"1,516",,66,0.7,"381,749","8,305",5.0,01.09.20,23:00
128,Gambia,"2,427,409","3,029",+66,96,,"1,032",,"1,901",,"1,248",40,"13,354","5,501",5.0,01.09.20,23:00
125,Lithuania,"2,715,546","2,929",+23,86,,"1,857",+17,986,5,"1,079",32,"643,704","237,044",4.0,01.09.20,23:00
126,Slovenia,"2,078,987","2,924",+41,133,,"2,323",+27,468,2,"1,406",64,"160,239","77,076",4.0,01.09.20,23:00
124,Mali,"20,342,905","2,776",,126,,"2,169",,481,,136,6,"38,658","1,900",5.0,01.09.20,23:00
132,Syria,"17,568,723","2,765",,112,,629,,"2,024",,157,6,,,3.0,01.09.20,23:00
133,Angola,"33,026,462","2,654",,108,,"1,071",,"1,475",24,80,3,"64,747","1,960",5.0,01.09.20,23:00
127,South Sudan,"11,215,533","2,527",,47,,"1,290",,"1,190",,225,4,"12,044","1,074",5.0,01.09.20,23:00
145,Jamaica,"2,963,359","2,459",+102,21,,890,,"1,548",6,830,7,"59,107","19,946",1.0,01.09.20,23:00
129,Estonia,"1,326,688","2,395",+20,64,,"2,112",+24,219,,"1,805",48,"150,354","113,330",4.0,01.09.20,23:00
138,Bahamas,"393,872","2,217",,50,,801,,"1,366",83,"5,629",127,"11,165","28,347",1.0,01.09.20,23:00
131,Guinea-Bissau,"1,975,463","2,205",,34,,"1,127",,"1,044",5,"1,116",17,"1,500",759,5.0,01.09.20,23:00
134,Benin,"12,173,739","2,145",,40,,"1,738",,367,,176,3,"118,206","9,710",5.0,01.09.20,23:00
135,Iceland,"341,616","2,116",+9,10,,"2,007",+10,99,,"6,194",29,"217,282","636,042",4.0,01.09.20,23:00
141,Jordan,"10,220,051","2,097",+63,15,,"1,564",+56,518,3,205,1,"839,241","82,117",3.0,01.09.20,23:00
136,Sierra Leone,"8,003,270","2,022",,70,,"1,594",,358,,253,9,,,5.0,01.09.20,23:00
142,Aruba,"106,843","2,006",,10,,768,,"1,228",7,"18,775",94,"21,266","199,040",1.0,01.09.20,23:00
137,Yemen,"29,931,870","1,958",,566,,"1,131",,261,,65,19,120,4,3.0,01.09.20,23:00
140,Malta,"441,743","1,909",+26,12,,"1,453",+53,444,,"4,322",27,"192,509","435,794",4.0,01.09.20,23:00
158,Trinidad and Tobago,"1,400,259","1,773",+14,25,+3,685,+9,"1,063",6,"1,266",18,"23,651","16,890",1.0,01.09.20,23:00
139,New Zealand,"5,002,100","1,752",+14,22,,"1,598",+13,132,10,350,4,"766,626","153,261",,01.09.20,23:00
148,Botswana,"2,359,325","1,724",,6,,493,,"1,225",1,731,3,"116,728","49,475",5.0,01.09.20,23:00
153,Réunion,"896,387","1,714",+35,9,,880,,825,2,"1,912",10,"35,419","39,513",5.0,01.09.20,23:00
143,Uruguay,"3,475,776","1,595",,44,,"1,409",,142,3,459,13,"173,187","49,827",2.0,01.09.20,23:00
146,Georgia,"3,987,847","1,510",+23,19,,"1,253",+13,238,,379,5,"370,858","92,997",3.0,01.09.20,23:00
144,Cyprus,"1,208,838","1,488",,20,,"1,139",,329,5,"1,231",17,"286,736","237,200",3.0,01.09.20,23:00
147,Latvia,"1,882,522","1,404",+8,34,,"1,173",+10,197,1,746,18,"253,818","134,829",4.0,01.09.20,23:00
151,Togo,"8,309,871","1,400",,28,,"1,005",,367,,168,3,"65,180","7,844",5.0,01.09.20,23:00
149,Burkina Faso,"20,994,149","1,370",+2,55,,"1,075",+17,240,,65,3,,,5.0,01.09.20,23:00
159,Guyana,"787,195","1,306",,39,,718,,549,12,"1,659",50,"8,510","10,811",2.0,01.09.20,23:00
150,Liberia,"5,076,760","1,304",,82,,872,,350,,257,16,,,5.0,01.09.20,23:00
161,Guadeloupe,"400,136","1,269",,16,,336,,917,8,"3,171",40,"30,463","76,132",1.0,01.09.20,23:00
152,Niger,"24,341,651","1,176",,69,,"1,088",,19,,48,3,"9,052",372,5.0,01.09.20,23:00
154,Andorra,"77,286","1,176",,53,,908,,215,3,"15,216",686,"137,457","1,778,550",4.0,01.09.20,23:00
156,Lesotho,"2,145,101","1,085",,31,,528,,526,,506,14,"15,632","7,287",5.0,01.09.20,23:00
155,Vietnam,"97,485,232","1,044",,34,,735,+28,275,,11,0.3,"1,009,145","10,352",3.0,01.09.20,23:00
157,Chad,"16,500,291","1,013",,77,,880,,56,,61,5,,,5.0,01.09.20,23:00
164,Belize,"398,805","1,007",,13,,173,,821,8,"2,525",33,"8,143","20,419",1.0,01.09.20,23:00
168,Myanmar,"54,471,263",919,+37,6,,357,+3,556,,17,0.1,"157,843","2,898",3.0,01.09.20,23:00
160,Sao Tome and Principe,"219,822",896,,15,,851,,30,,"4,076",68,"3,831","17,428",5.0,01.09.20,23:00
163,San Marino,"33,943",715,,42,,660,,13,,"21,065","1,237","6,865","202,251",4.0,01.09.20,23:00
162,Diamond Princess,,712,,13,,651,,48,4,,,,,,01.09.20,23:00
165,Channel Islands,"174,131",625,,48,,545,,32,,"3,589",276,"68,985","396,167",4.0,01.09.20,23:00
177,Martinique,"375,215",615,,16,,98,,501,3,"1,639",43,"12,942","34,492",1.0,01.09.20,23:00
179,French Polynesia,"281,182",573,,,,205,,368,3,"2,038",,"14,029","49,893",,01.09.20,23:00
166,Tanzania,"60,003,066",509,,21,,183,,305,7,8,0.3,,,5.0,01.09.20,23:00
172,Turks and Caicos,"38,804",508,+1,4,+1,200,,304,3,"13,091",103,"2,430","62,622",1.0,01.09.20,23:00
167,Taiwan,"23,824,134",488,,7,,462,,19,,20,0.3,"87,508","3,673",3.0,01.09.20,23:00
173,Sint Maarten,"42,957",476,+13,17,,200,+21,259,8,"11,081",396,"2,281","53,100",1.0,01.09.20,23:00
174,Papua New Guinea,"8,974,603",459,,5,,232,,222,,51,0.6,"15,592","1,737",,01.09.20,23:00
169,Burundi,"11,946,511",445,,1,,357,,87,,37,0.08,"24,659","2,064",5.0,01.09.20,23:00
170,Comoros,"872,594",423,,7,,399,,17,,485,8,,,5.0,01.09.20,23:00
171,Faeroe Islands,"48,895",411,,,,374,,37,2,"8,406",,"97,762","1,999,427",4.0,01.09.20,23:00
175,Mauritius,"1,272,128",356,,10,,335,,11,,280,8,"227,409","178,763",5.0,01.09.20,23:00
176,Isle of Man,"85,109",336,,24,,312,,0,,"3,948",282,"9,840","115,616",4.0,01.09.20,23:00
178,Eritrea,"3,554,528",319,,,,284,,35,,90,,,,5.0,01.09.20,23:00
180,Mongolia,"3,286,953",304,+3,,,295,,9,1,92,,"54,413","16,554",3.0,01.09.20,23:00
182,Gibraltar,"33,689",290,+2,,,237,+5,53,,"8,608",,"34,412","1,021,461",4.0,01.09.20,23:00
181,Cambodia,"16,757,184",274,,,,266,,8,1,16,,"98,687","5,889",3.0,01.09.20,23:00
187,Bhutan,"773,023",225,+1,,,142,+2,83,,291,,"100,081","129,467",3.0,01.09.20,23:00
184,Saint Martin,"38,774",213,,5,,79,,129,11,"5,493",129,"2,756","71,079",1.0,01.09.20,23:00
183,Cayman Islands,"65,850",205,,1,,202,,2,,"3,113",15,"35,469","538,633",1.0,01.09.20,23:00
186,Barbados,"287,435",174,,7,,146,,21,,605,24,"17,180","59,770",1.0,01.09.20,23:00
185,Bermuda,"62,238",172,,9,,155,,8,,"2,764",145,"45,022","723,384",1.0,01.09.20,23:00
189,Brunei,"438,179",144,,3,,139,,2,,329,7,"51,856","118,344",3.0,01.09.20,23:00
188,Monaco,"39,289",138,,1,,89,,48,1,"3,512",25,"51,953","1,322,329",4.0,01.09.20,23:00
190,Seychelles,"98,450",136,,,,127,,9,,"1,381",,,,5.0,01.09.20,23:00
191,Liechtenstein,"38,147",107,,1,,97,,9,,"2,805",26,900,"23,593",4.0,01.09.20,23:00
192,Antigua and Barbuda,"98,065",94,,3,,91,,0,1,959,31,"1,946","19,844",1.0,01.09.20,23:00
195,Curaçao,"164,207",69,+1,1,,35,,33,,420,6,"1,080","6,577",1.0,01.09.20,23:00
193,St. Vincent Grenadines,"111,000",60,,,,57,,3,,541,,"3,472","31,279",1.0,01.09.20,23:00
202,British Virgin Islands,"30,265",47,,1,,8,,38,,"1,553",33,"2,853","94,267",1.0,01.09.20,23:00
194,Macao,"650,798",46,,,,46,,0,,71,,"4,071","6,255",3.0,01.09.20,23:00
196,Fiji,"897,538",28,,2,,23,,3,,31,2,"6,693","7,457",,01.09.20,23:00
198,Timor-Leste,"1,322,530",27,,,,25,,2,,20,,"5,146","3,891",3.0,01.09.20,23:00
197,Saint Lucia,"183,769",26,,,,25,,1,,141,,"5,542","30,157",1.0,01.09.20,23:00
199,Grenada,"112,611",24,,,,24,,0,,213,,"6,252","55,519",1.0,01.09.20,23:00
200,New Caledonia,"285,957",23,,,,23,,0,,80,,"12,618","44,126",,01.09.20,23:00
201,Laos,"7,292,965",22,,,,21,,1,,3,,"39,460","5,411",3.0,01.09.20,23:00
203,Dominica,"72,016",20,,,,18,,2,,278,,"2,077","28,841",1.0,01.09.20,23:00
205,St. Barth,"9,882",18,,,,13,,5,,"1,821",,"2,075","209,978",1.0,01.09.20,23:00
204,Saint Kitts and Nevis,"53,262",17,,,,17,,0,,319,,"1,564","29,364",1.0,01.09.20,23:00
208,Caribbean Netherlands,"26,264",15,,,,7,,8,,571,,900,"34,267",1.0,01.09.20,23:00
206,Greenland,"56,787",14,,,,14,,0,,247,,"6,727","118,460",1.0,01.09.20,23:00
207,Montserrat,"4,993",13,,1,,12,,0,,"2,604",200,328,"65,692",1.0,01.09.20,23:00
209,Falkland Islands,"3,496",13,,,,13,,0,,"3,719",,"2,256","645,309",2.0,01.09.20,23:00
210,Vatican City,801,12,,,,12,,0,,"14,981",,,,4.0,01.09.20,23:00
211,Western Sahara,"599,688",10,,1,,8,,1,,17,2,,,5.0,01.09.20,23:00
212,MS Zaandam,,9,,2,,,,7,,,,,,,01.09.20,23:00
213,Saint Pierre Miquelon,"5,789",5,,,,4,,1,,864,,"1,051","181,551",1.0,01.09.20,23:00
214,Anguilla,"15,025",3,,,,3,,0,,200,,808,"53,777",1.0,01.09.20,23:00
215,China,"1,439,323,776","85,058",+10,"4,634",,"80,208",+31,216,4,59,3,"90,410,000","62,814",3.0,01.09.20,23:00
