Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Continent_id,scrap_date,scrap_time
53,Armenia,"2,964,158","43,750",+124,877,+5,"37,650",+87,"5,223",,"14,760",296,"205,450","69,311",3.0,30.08.20,23:00
55,Switzerland,"8,664,924","42,014",+292,"2,005",,"35,800",+600,"4,209",18,"4,849",231,"1,010,948","116,671",4.0,30.08.20,23:00
58,Uzbekistan,"33,546,521","41,424",+264,313,+4,"38,655",+296,"2,456",133,"1,235",9,"1,377,915","41,075",3.0,30.08.20,23:00
61,Costa Rica,"5,101,650","39,699",,418,,"15,737",,"23,544",133,"7,782",82,"146,047","28,627",1.0,30.08.20,23:00
64,Nepal,"29,219,461","38,561","+1,221",221,+14,"20,822",+267,"17,518",,"1,320",8,"682,343","23,352",3.0,30.08.20,23:00
59,Afghanistan,"39,064,675","38,162",+19,"1,402",,"29,089",+26,"7,671",31,977,36,"102,598","2,626",3.0,30.08.20,23:00
62,Moldova,"4,032,396","36,700",+296,992,+2,"25,139",,"10,569",575,"9,101",246,"207,925","51,564",4.0,30.08.20,23:00
60,Azerbaijan,"10,153,980","36,309",+135,531,+2,"33,703",+127,"2,075",,"3,576",52,"917,027","90,312",3.0,30.08.20,23:00
63,Kenya,"53,955,764","34,057",+263,574,+2,"19,688",+98,"13,795",44,631,11,"450,146","8,343",5.0,30.08.20,23:00
65,Serbia,"8,731,464","31,365",+83,711,+1,"29,931",+106,723,48,"3,592",81,"925,208","105,963",4.0,30.08.20,23:00
66,Ireland,"4,946,665","28,760",+40,"1,777",,"23,364",,"3,619",5,"5,814",359,"824,712","166,721",4.0,30.08.20,23:00
67,Austria,"9,014,800","27,166",+181,733,,"23,070",+204,"3,363",30,"3,013",81,"1,172,092","130,019",4.0,30.08.20,23:00
68,Australia,"25,547,450","25,670",+123,611,+11,"21,116",+260,"3,943",31,"1,005",24,"6,167,592","241,417",,30.08.20,23:00
69,El Salvador,"6,491,566","25,635",+98,713,+5,"14,013",+214,"10,909",275,"3,949",110,"312,849","48,193",1.0,30.08.20,23:00
70,Czechia,"10,712,264","24,198",+104,423,+2,"17,546",+5,"6,229",33,"2,259",39,"896,813","83,718",4.0,30.08.20,23:00
71,Palestine,"5,119,812","22,204",+536,152,+5,"14,787",+156,"7,265",,"4,337",30,"263,288","51,425",3.0,30.08.20,23:00
73,Bosnia and Herzegovina,"3,277,374","19,793",+243,598,+4,"12,961",+103,"6,234",,"6,039",182,"185,125","56,486",4.0,30.08.20,23:00
74,S. Korea,"51,276,496","19,699",+299,323,+2,"14,903",+138,"4,473",70,384,6,"1,924,170","37,525",3.0,30.08.20,23:00
72,Cameroon,"26,647,839","19,142",,411,,"17,651",,"1,080",30,718,15,"149,000","5,591",5.0,30.08.20,23:00
75,Ivory Coast,"26,479,122","17,948",+55,115,,"16,553",+113,"1,280",,678,4,"126,552","4,779",5.0,30.08.20,23:00
76,Denmark,"5,795,557","16,891",+112,624,,"15,116",+127,"1,151",4,"2,914",108,"2,433,762","419,936",4.0,30.08.20,23:00
83,Lebanon,"6,820,309","16,870",+595,160,+5,"4,693",+209,"12,017",93,"2,473",23,"520,110","76,259",3.0,30.08.20,23:00
80,Paraguay,"7,146,595","16,474",,294,,"8,854",,"7,326",85,"2,305",41,"188,559","26,384",2.0,30.08.20,23:00
77,Bulgaria,"6,939,586","16,164",,605,,"11,253",,"4,306",61,"2,329",87,"403,213","58,103",4.0,30.08.20,23:00
78,Madagascar,"27,800,589","14,843",+52,191,+1,"13,802",+49,850,53,534,7,"57,736","2,077",5.0,30.08.20,23:00
79,North Macedonia,"2,083,360","14,330",+37,600,+4,"11,062",+48,"2,668",3,"6,878",288,"147,819","70,952",4.0,30.08.20,23:00
81,Senegal,"16,811,700","13,556",+100,284,+2,"9,388",+155,"3,884",36,806,17,"145,128","8,633",5.0,30.08.20,23:00
85,Libya,"6,886,226","13,423",+465,232,+1,"1,410",+77,"11,781",,"1,949",34,"103,850","15,081",5.0,30.08.20,23:00
82,Sudan,"44,008,044","13,189",,823,,"6,612",,"5,754",,300,19,401,9,5.0,30.08.20,23:00
84,Zambia,"18,462,608","12,025",+123,287,+3,"11,454",+362,284,,651,16,"114,401","6,196",5.0,30.08.20,23:00
86,Norway,"5,428,131","10,631",+20,264,,"9,348",,"1,019",1,"1,959",49,"686,202","126,416",4.0,30.08.20,23:00
92,Greece,"10,414,489","10,134",+157,262,+2,"3,804",,"6,068",35,973,25,"940,882","90,344",4.0,30.08.20,23:00
97,Croatia,"4,100,994","10,123",+262,184,+1,"7,212",+188,"2,727",13,"2,468",45,"166,638","40,634",4.0,30.08.20,23:00
87,DRC,"89,974,062","10,045",+38,258,,"9,103",+35,684,,112,3,,,5.0,30.08.20,23:00
94,Albania,"2,877,274","9,380",+101,280,+5,"5,139",+119,"3,961",19,"3,260",97,"57,618","20,025",4.0,30.08.20,23:00
88,Malaysia,"32,432,431","9,334",+17,126,+1,"9,048",+10,160,7,288,4,"1,243,540","38,342",3.0,30.08.20,23:00
89,Guinea,"13,187,372","9,309",+58,59,,"8,333",+51,917,24,706,4,"23,588","1,789",5.0,30.08.20,23:00
90,French Guiana,"299,873","9,076",,58,,"8,620",,398,13,"30,266",193,"52,668","175,634",2.0,30.08.20,23:00
93,Tajikistan,"9,570,963","8,516",,68,,"7,309",,"1,139",,890,7,,,3.0,30.08.20,23:00
91,Gabon,"2,233,873","8,505",,53,,"7,187",,"1,265",2,"3,807",24,"116,252","52,041",5.0,30.08.20,23:00
95,Haiti,"11,424,837","8,209",+35,201,,"5,828",+85,"2,180",,719,18,"23,322","2,041",1.0,30.08.20,23:00
96,Finland,"5,542,144","8,077",+28,335,,"7,200",,542,1,"1,457",60,"637,159","114,966",4.0,30.08.20,23:00
100,Maldives,"542,047","7,667",+89,28,,"5,036",+111,"2,603",12,"14,145",52,"111,738","206,141",3.0,30.08.20,23:00
102,Namibia,"2,548,160","7,365",+249,72,+3,"2,929",+112,"4,364",16,"2,890",28,"60,065","23,572",5.0,30.08.20,23:00
99,Mauritania,"4,668,434","7,016",+4,159,+1,"6,430",+23,427,3,"1,503",34,"69,937","14,981",5.0,30.08.20,23:00
98,Luxembourg,"627,593","6,625",,124,,,,,2,"10,556",198,"633,773","1,009,847",4.0,30.08.20,23:00
101,Zimbabwe,"14,897,405","6,412",+6,196,,"5,061",+5,"1,155",,430,13,"149,748","10,052",5.0,30.08.20,23:00
105,Hungary,"9,656,250","5,961",+292,614,,"3,759",,"1,588",7,617,64,"424,270","43,937",4.0,30.08.20,23:00
103,Malawi,"19,206,005","5,536",+8,174,,"3,147",+4,"2,215",4,288,9,"44,296","2,306",5.0,30.08.20,23:00
104,Djibouti,"990,290","5,385",,60,,"5,319",+5,6,,"5,438",61,"66,859","67,515",5.0,30.08.20,23:00
106,Equatorial Guinea,"1,409,913","4,941",,83,,"3,884",,974,1,"3,504",59,"51,944","36,842",5.0,30.08.20,23:00
107,Hong Kong,"7,506,859","4,802",+15,88,+2,"4,320",+33,394,23,640,12,"780,415","103,960",3.0,30.08.20,23:00
109,Montenegro,"628,079","4,727",,93,,"3,839",,795,,"7,526",148,"48,030","76,471",4.0,30.08.20,23:00
108,CAR,"4,843,035","4,700",,61,,"1,784",,"2,855",2,970,13,"31,042","6,410",5.0,30.08.20,23:00
111,Eswatini,"1,162,102","4,561",+51,91,,"3,478",+119,992,11,"3,925",78,"30,007","25,821",5.0,30.08.20,23:00
110,Nicaragua,"6,637,214","4,494",,137,,"2,913",,"1,444",,677,21,,,1.0,30.08.20,23:00
122,Rwanda,"13,001,784","4,020",+177,16,,"1,918",+14,"2,086",,309,1,"404,944","31,145",5.0,30.08.20,23:00
112,Congo,"5,539,067","3,979",,78,,"1,742",,"2,159",,718,14,,,5.0,30.08.20,23:00
113,Cuba,"11,325,466","3,973",+48,94,,"3,327",+54,552,6,351,8,"392,785","34,682",1.0,30.08.20,23:00
114,Suriname,"587,484","3,954",,67,,"2,991",,896,24,"6,730",114,"8,309","14,143",2.0,30.08.20,23:00
117,Slovakia,"5,460,081","3,876",+34,33,,"2,278",+24,"1,565",11,710,6,"334,344","61,234",4.0,30.08.20,23:00
118,Mozambique,"31,389,204","3,821",+61,23,+1,"2,100",+22,"1,698",,122,0.7,"94,696","3,017",5.0,30.08.20,23:00
115,Cabo Verde,"556,960","3,778",,39,,"2,855",,884,,"6,783",70,"76,576","137,489",5.0,30.08.20,23:00
123,Tunisia,"11,838,567","3,572",,76,,"1,536",,"1,960",15,302,6,"139,527","11,786",5.0,30.08.20,23:00
116,Thailand,"69,828,870","3,411",,58,,"3,252",+10,101,1,49,0.8,"749,213","10,729",3.0,30.08.20,23:00
119,Somalia,"15,960,984","3,310",,98,+1,"2,481",,731,,207,6,,,5.0,30.08.20,23:00
120,Mayotte,"273,833","3,301",,40,,"2,964",,297,1,"12,055",146,"13,000","47,474",5.0,30.08.20,23:00
121,Sri Lanka,"21,427,991","3,012",+17,12,,"2,860",+11,140,,141,0.6,"219,162","10,228",3.0,30.08.20,23:00
130,Uganda,"45,959,067","2,928",+81,30,+1,"1,288",,"1,610",,64,0.7,"367,423","7,995",5.0,30.08.20,23:00
128,Gambia,"2,427,037","2,895",,96,,751,,"2,048",,"1,193",40,"12,460","5,134",5.0,30.08.20,23:00
125,Lithuania,"2,715,752","2,874",+35,86,,"1,837",+4,951,5,"1,058",32,"637,509","234,745",4.0,30.08.20,23:00
126,Slovenia,"2,078,985","2,865",+31,133,,"2,283",+15,449,2,"1,378",64,"158,236","76,112",4.0,30.08.20,23:00
124,Mali,"20,339,705","2,773",+16,126,,"2,169",+48,478,,136,6,"37,666","1,852",5.0,30.08.20,23:00
132,Syria,"17,566,394","2,703",+75,109,+3,614,+15,"1,980",,154,6,,,3.0,30.08.20,23:00
133,Angola,"33,020,849","2,624",+73,107,,"1,063",+22,"1,454",24,79,3,"64,747","1,961",5.0,30.08.20,23:00
127,South Sudan,"11,214,816","2,519",,47,,"1,290",,"1,182",,225,4,"12,044","1,074",5.0,30.08.20,23:00
129,Estonia,"1,326,683","2,373",+10,64,,"2,088",+2,221,,"1,789",48,"147,902","111,483",4.0,30.08.20,23:00
131,Guinea-Bissau,"1,975,208","2,205",,34,,"1,127",,"1,044",5,"1,116",17,"1,500",759,5.0,30.08.20,23:00
134,Benin,"12,171,998","2,145",,40,,"1,738",,367,,176,3,"118,206","9,711",5.0,30.08.20,23:00
138,Bahamas,"393,852","2,135",,50,,782,,"1,303",83,"5,421",127,"11,037","28,023",1.0,30.08.20,23:00
145,Jamaica,"2,963,288","2,113",+102,20,+1,890,+2,"1,203",4,713,7,"57,075","19,261",1.0,30.08.20,23:00
135,Iceland,"341,604","2,105",+5,10,,"1,990",+11,105,,"6,162",29,"213,608","625,309",4.0,30.08.20,23:00
136,Sierra Leone,"8,002,382","2,022",+3,70,,"1,594",+3,358,,253,9,,,5.0,30.08.20,23:00
142,Aruba,"106,840","1,997",+22,10,,765,,"1,222",7,"18,692",94,"21,114","197,623",1.0,30.08.20,23:00
141,Jordan,"10,219,498","1,966",+73,15,,"1,468",+21,483,3,192,1,"819,171","80,158",3.0,30.08.20,23:00
137,Yemen,"29,928,272","1,953",+7,564,+1,"1,123",+10,266,,65,19,120,4,3.0,30.08.20,23:00
140,Malta,"441,737","1,862",+15,12,+1,"1,313",+69,537,,"4,215",27,"188,553","426,844",4.0,30.08.20,23:00
139,New Zealand,"5,002,100","1,729",+2,22,,"1,570",+2,137,10,346,4,"750,808","150,099",,30.08.20,23:00
158,Trinidad and Tobago,"1,400,234","1,683",+38,21,+2,672,,990,5,"1,202",15,"23,429","16,732",1.0,30.08.20,23:00
153,Réunion,"896,353","1,634",+77,6,,880,,748,2,"1,823",7,"35,419","39,515",5.0,30.08.20,23:00
148,Botswana,"2,359,065","1,633",,6,,224,,"1,403",1,692,3,"109,547","46,437",5.0,30.08.20,23:00
143,Uruguay,"3,475,711","1,570",,44,,"1,364",,162,3,452,13,"171,237","49,267",2.0,30.08.20,23:00
144,Cyprus,"1,208,790","1,487",+4,20,,935,,532,5,"1,230",17,"286,736","237,209",3.0,30.08.20,23:00
146,Georgia,"3,987,889","1,469",+7,19,,"1,221",+25,229,,368,5,"355,486","89,141",3.0,30.08.20,23:00
147,Latvia,"1,882,635","1,393",+12,34,,"1,163",,196,1,740,18,"250,709","133,169",4.0,30.08.20,23:00
151,Togo,"8,308,808","1,390",,27,,990,,373,,167,3,"64,092","7,714",5.0,30.08.20,23:00
149,Burkina Faso,"20,991,005","1,357",+5,55,,"1,058",,244,,65,3,,,5.0,30.08.20,23:00
150,Liberia,"5,076,108","1,304",,82,,872,,350,,257,16,,,5.0,30.08.20,23:00
159,Guyana,"787,174","1,184",,35,,636,,513,9,"1,504",44,"8,079","10,263",2.0,30.08.20,23:00
152,Niger,"24,336,834","1,175",,69,,"1,085",,21,,48,3,"9,052",372,5.0,30.08.20,23:00
161,Guadeloupe,"400,135","1,145",,16,,336,,793,9,"2,862",40,"29,595","73,963",1.0,30.08.20,23:00
154,Andorra,"77,285","1,124",,53,,902,,169,3,"14,544",686,"137,457","1,778,573",4.0,30.08.20,23:00
156,Lesotho,"2,145,008","1,085",+34,31,,528,+2,526,,506,14,"15,632","7,288",5.0,30.08.20,23:00
155,Vietnam,"97,480,451","1,040",,32,,695,+18,313,,11,0.3,"1,009,145","10,352",3.0,30.08.20,23:00
157,Chad,"16,497,705","1,012",+4,77,,878,,57,,61,5,,,5.0,30.08.20,23:00
164,Belize,"398,766",964,,13,,115,,836,8,"2,417",33,"7,965","19,974",1.0,30.08.20,23:00
160,Sao Tome and Principe,"219,800",895,,15,,848,,32,,"4,072",68,"3,746","17,043",5.0,30.08.20,23:00
168,Myanmar,"54,469,273",775,+42,6,,352,+1,417,,14,0.1,"157,843","2,898",3.0,30.08.20,23:00
162,Diamond Princess,,712,,13,,651,,48,4,,,,,,30.08.20,23:00
163,San Marino,"33,943",710,,42,,658,,10,,"20,917","1,237","6,678","196,742",4.0,30.08.20,23:00
165,Channel Islands,"174,122",625,,48,,545,,32,,"3,589",276,"68,985","396,188",4.0,30.08.20,23:00
177,Martinique,"375,217",596,,16,,98,,482,3,"1,588",43,"12,227","32,586",1.0,30.08.20,23:00
166,Tanzania,"59,993,731",509,,21,,183,,305,7,8,0.4,,,5.0,30.08.20,23:00
172,Turks and Caicos,"38,801",490,,3,,148,,339,3,"12,629",77,"2,367","61,004",1.0,30.08.20,23:00
167,Taiwan,"23,823,899",488,,7,,462,,19,,20,0.3,"86,983","3,651",3.0,30.08.20,23:00
179,French Polynesia,"281,173",482,,,,202,,280,3,"1,714",,"14,029","49,895",,30.08.20,23:00
173,Sint Maarten,"42,954",460,+16,17,,179,,264,8,"10,709",396,"2,281","53,103",1.0,30.08.20,23:00
174,Papua New Guinea,"8,973,676",459,+6,5,,232,,222,,51,0.6,"15,592","1,738",,30.08.20,23:00
169,Burundi,"11,944,567",445,,1,,357,,87,,37,0.08,"24,659","2,064",5.0,30.08.20,23:00
170,Comoros,"872,493",423,,7,,399,,17,,485,8,,,5.0,30.08.20,23:00
171,Faeroe Islands,"48,894",411,,,,362,,49,2,"8,406",,"93,086","1,903,833",4.0,30.08.20,23:00
175,Mauritius,"1,272,117",355,,10,,335,,10,,279,8,"227,409","178,764",5.0,30.08.20,23:00
176,Isle of Man,"85,107",336,,24,,312,,0,,"3,948",282,"9,840","115,619",4.0,30.08.20,23:00
178,Eritrea,"3,554,260",318,,,,284,,34,,89,,,,5.0,30.08.20,23:00
180,Mongolia,"3,286,664",301,,,,295,+4,6,1,92,,"53,417","16,253",3.0,30.08.20,23:00
182,Gibraltar,"33,689",285,+10,,,228,+2,57,,"8,460",,"34,102","1,012,259",4.0,30.08.20,23:00
181,Cambodia,"16,755,919",273,,,,265,,8,1,16,,"96,451","5,756",3.0,30.08.20,23:00
184,Saint Martin,"38,770",213,,5,,79,,129,11,"5,494",129,"2,756","71,086",1.0,30.08.20,23:00
183,Cayman Islands,"65,846",205,,1,,202,,2,,"3,113",15,"35,195","534,505",1.0,30.08.20,23:00
187,Bhutan,"772,976",195,,,,135,,60,,252,,"97,956","126,726",3.0,30.08.20,23:00
186,Barbados,"287,433",170,,7,,141,,22,,591,24,"16,780","58,379",1.0,30.08.20,23:00
185,Bermuda,"62,239",169,,9,,153,,7,,"2,715",145,"43,629","700,991",1.0,30.08.20,23:00
189,Brunei,"438,156",144,,3,,139,,2,,329,7,"51,103","116,632",3.0,30.08.20,23:00
190,Seychelles,"98,446",136,,,,127,,9,,"1,381",,,,5.0,30.08.20,23:00
188,Monaco,"39,287",130,,1,,89,,40,1,"3,309",25,"51,953","1,322,397",4.0,30.08.20,23:00
191,Liechtenstein,"38,146",107,,1,,97,,9,,"2,805",26,900,"23,594",4.0,30.08.20,23:00
192,Antigua and Barbuda,"98,061",94,,3,,91,+2,0,1,959,31,"1,875","19,121",1.0,30.08.20,23:00
195,Curaçao,"164,203",67,+5,1,,35,,31,,408,6,"1,080","6,577",1.0,30.08.20,23:00
193,St. Vincent Grenadines,"110,998",60,,,,57,,3,,541,,"3,315","29,865",1.0,30.08.20,23:00
194,Macao,"650,750",46,,,,46,,0,,71,,"4,071","6,256",3.0,30.08.20,23:00
202,British Virgin Islands,"30,264",35,,1,,8,,26,,"1,156",33,"2,853","94,270",1.0,30.08.20,23:00
196,Fiji,"897,503",28,,2,,23,,3,,31,2,"6,693","7,457",,30.08.20,23:00
198,Timor-Leste,"1,322,393",27,,,,25,,2,,20,,"5,146","3,891",3.0,30.08.20,23:00
197,Saint Lucia,"183,765",26,,,,25,,1,,141,,"5,323","28,966",1.0,30.08.20,23:00
199,Grenada,"112,609",24,,,,24,,0,,213,,"6,252","55,520",1.0,30.08.20,23:00
200,New Caledonia,"285,942",23,,,,23,,0,,80,,"12,370","43,261",,30.08.20,23:00
201,Laos,"7,292,388",22,,,,21,,1,,3,,"37,956","5,205",3.0,30.08.20,23:00
203,Dominica,"72,015",20,,,,18,,2,,278,,"2,022","28,077",1.0,30.08.20,23:00
205,St. Barth,"9,882",18,,,,13,,5,,"1,821",,"2,075","209,978",1.0,30.08.20,23:00
204,Saint Kitts and Nevis,"53,260",17,,,,17,,0,,319,,"1,564","29,365",1.0,30.08.20,23:00
208,Caribbean Netherlands,"26,262",15,,,,7,,8,,571,,900,"34,270",1.0,30.08.20,23:00
206,Greenland,"56,786",14,,,,14,,0,,247,,"6,727","118,462",1.0,30.08.20,23:00
207,Montserrat,"4,993",13,,1,,12,,0,,"2,604",200,61,"12,217",1.0,30.08.20,23:00
209,Falkland Islands,"3,495",13,,,,13,,0,,"3,720",,"2,256","645,494",2.0,30.08.20,23:00
210,Vatican City,801,12,,,,12,,0,,"14,981",,,,4.0,30.08.20,23:00
211,Western Sahara,"599,608",10,,1,,8,,1,,17,2,,,5.0,30.08.20,23:00
212,MS Zaandam,,9,,2,,,,7,,,,,,,30.08.20,23:00
213,Saint Pierre Miquelon,"5,789",5,,,,1,,4,,864,,,,1.0,30.08.20,23:00
214,Anguilla,"15,025",3,,,,3,,0,,200,,808,"53,777",1.0,30.08.20,23:00
215,China,"1,439,323,776","85,031",+9,"4,634",,"80,153",+27,244,5,59,3,"90,410,000","62,814",3.0,30.08.20,23:00
