Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Continent_id,scrap_date,scrap_time
54,Algeria,"43,969,405","43,016",+397,"1,475",+10,"30,157",+271,"11,384",28,978,34,,,5.0,27.08.20,23:00
57,Venezuela,"28,423,116","41,965",,351,,"32,931",,"8,683",86,"1,476",12,"1,723,801","60,648",2.0,27.08.20,23:00
55,Switzerland,"8,664,406","41,006",+361,"2,003",,"34,800",,"4,203",17,"4,733",231,"975,563","112,594",4.0,27.08.20,23:00
58,Uzbekistan,"33,542,544","40,338",+374,297,+6,"37,116",+714,"2,925",139,"1,203",9,"1,377,915","41,080",3.0,27.08.20,23:00
59,Afghanistan,"39,057,471","38,129",+16,"1,401",,"29,046",+4,"7,682",31,976,36,"102,168","2,616",3.0,27.08.20,23:00
61,Costa Rica,"5,101,269","37,292",+985,397,+11,"14,471","+1,154","22,424",132,"7,310",78,"136,154","26,690",1.0,27.08.20,23:00
60,Azerbaijan,"10,153,232","35,844",+137,524,+2,"33,364",+83,"1,956",,"3,530",52,"898,492","88,493",3.0,27.08.20,23:00
62,Moldova,"4,032,473","35,546",+564,977,+10,"24,156",,"10,413",575,"8,815",242,"207,925","51,563",4.0,27.08.20,23:00
64,Nepal,"29,215,160","35,529","+1,111",183,+8,"20,073",+569,"15,273",,"1,216",6,"647,881","22,176",3.0,27.08.20,23:00
63,Kenya,"53,946,033","33,389",+373,567,+3,"19,368",+72,"13,454",44,619,11,"438,193","8,123",5.0,27.08.20,23:00
65,Serbia,"8,731,751","31,099",+125,707,,"29,533",+190,859,36,"3,562",81,"904,343","103,569",4.0,27.08.20,23:00
66,Ireland,"4,946,213","28,453",+90,"1,777",,"23,364",,"3,312",5,"5,752",359,"802,572","162,260",4.0,27.08.20,23:00
67,Austria,"9,014,380","26,361",+328,733,,"22,317",+172,"3,311",24,"2,924",81,"1,133,243","125,715",4.0,27.08.20,23:00
68,Australia,"25,545,026","25,322",+118,572,+23,"20,366",+266,"4,384",35,991,22,"5,972,680","233,810",,27.08.20,23:00
69,El Salvador,"6,491,298","25,284",+144,694,+7,"13,291",+245,"11,299",297,"3,895",107,"305,492","47,062",1.0,27.08.20,23:00
70,Czechia,"10,712,102","23,169",+218,418,,"17,190",+236,"5,561",31,"2,163",39,"871,133","81,322",4.0,27.08.20,23:00
71,Palestine,"5,118,838","20,677",+522,141,+4,"14,194",+265,"6,342",,"4,039",28,"214,862","41,975",3.0,27.08.20,23:00
72,Cameroon,"26,642,406","18,973",,410,,"16,540",,"2,023",30,712,15,"149,000","5,593",5.0,27.08.20,23:00
73,Bosnia and Herzegovina,"3,277,541","18,920",+311,582,+11,"12,480",+144,"5,858",,"5,773",178,"180,590","55,099",4.0,27.08.20,23:00
74,S. Korea,"51,276,136","18,706",+441,313,+1,"14,461",+93,"3,932",46,365,6,"1,869,579","36,461",3.0,27.08.20,23:00
75,Ivory Coast,"26,473,751","17,603",,114,,"15,941",,"1,548",,665,4,"122,975","4,645",5.0,27.08.20,23:00
76,Denmark,"5,795,391","16,627",+90,624,+1,"14,763",+160,"1,240",2,"2,869",108,"2,321,685","400,609",4.0,27.08.20,23:00
77,Bulgaria,"6,940,012","15,751",,586,,"10,750",,"4,415",60,"2,270",84,"384,450","55,396",4.0,27.08.20,23:00
83,Lebanon,"6,820,558","14,937",+689,146,+7,"4,133",+178,"10,658",83,"2,190",21,"493,220","72,314",3.0,27.08.20,23:00
80,Paraguay,"7,145,877","14,872",,247,,"8,134",,"6,491",67,"2,081",35,"180,606","25,274",2.0,27.08.20,23:00
78,Madagascar,"27,794,735","14,592",+38,184,+3,"13,686",+104,722,68,525,7,"56,203","2,022",5.0,27.08.20,23:00
79,North Macedonia,"2,083,360","14,004",+90,585,+7,"10,722",+215,"2,697",5,"6,722",281,"143,687","68,969",4.0,27.08.20,23:00
81,Senegal,"16,808,071","13,186",,275,,"8,852",,"4,059",43,785,16,"140,032","8,331",5.0,27.08.20,23:00
82,Sudan,"43,999,630","13,045",+71,823,+4,"6,594",+37,"5,628",,296,19,401,9,5.0,27.08.20,23:00
85,Libya,"6,885,460","12,274",+440,219,+9,"1,209",+57,"10,846",,"1,783",32,"101,310","14,714",5.0,27.08.20,23:00
84,Zambia,"18,458,372","11,376",,282,,"10,693",,401,,616,15,"107,446","5,821",5.0,27.08.20,23:00
86,Norway,"5,427,784","10,524",+20,264,,"9,348",+198,912,1,"1,939",49,"669,717","123,387",4.0,27.08.20,23:00
87,DRC,"89,951,643","9,915",+3,255,+1,"9,020",+33,640,,110,3,,,5.0,27.08.20,23:00
92,Greece,"10,414,904","9,531",+251,254,+6,"3,804",,"5,473",35,915,24,"903,432","86,744",4.0,27.08.20,23:00
88,Malaysia,"32,429,032","9,296",+5,125,,"8,994",+16,177,8,287,4,"1,191,500","36,742",3.0,27.08.20,23:00
97,Croatia,"4,101,200","9,192",+304,177,+2,"6,595",+233,"2,420",13,"2,241",43,"160,236","39,071",4.0,27.08.20,23:00
89,Guinea,"13,184,441","9,167",,57,,"8,150",,960,24,695,4,"23,588","1,789",5.0,27.08.20,23:00
94,Albania,"2,877,299","9,083",+156,266,+3,"4,791",+158,"4,026",19,"3,157",92,"54,353","18,890",4.0,27.08.20,23:00
90,French Guiana,"299,809","8,982",+46,58,+2,"8,508",+47,416,12,"29,959",193,"51,485","171,726",2.0,27.08.20,23:00
91,Gabon,"2,233,441","8,468",,53,,"7,066",,"1,349",2,"3,791",24,"113,295","50,727",5.0,27.08.20,23:00
93,Tajikistan,"9,569,203","8,449",+36,68,+1,"7,246",+32,"1,135",,883,7,,,3.0,27.08.20,23:00
95,Haiti,"11,423,698","8,122",,197,,"5,677",,"2,248",,711,17,"22,742","1,991",1.0,27.08.20,23:00
96,Finland,"5,542,073","8,019",+17,335,,"7,200",,484,1,"1,447",60,"605,929","109,333",4.0,27.08.20,23:00
98,Luxembourg,"627,509","7,928",,124,,"7,140",,664,2,"12,634",198,"741,807","1,182,146",4.0,27.08.20,23:00
100,Maldives,"541,969","7,329",+104,28,,"4,691",+130,"2,610",12,"13,523",52,"108,099","199,456",3.0,27.08.20,23:00
99,Mauritania,"4,667,429","6,977",,158,,"6,356",,463,3,"1,495",34,"69,554","14,902",5.0,27.08.20,23:00
102,Namibia,"2,547,782","6,712",+281,60,+1,"2,776",+42,"3,876",19,"2,634",24,"55,596","21,821",5.0,27.08.20,23:00
101,Zimbabwe,"14,895,631","6,251",,179,,"5,001",,"1,071",,420,12,"149,748","10,053",5.0,27.08.20,23:00
103,Malawi,"19,201,940","5,474",,173,,"3,085",,"2,216",4,285,9,"43,503","2,266",5.0,27.08.20,23:00
104,Djibouti,"990,172","5,383",,60,,"5,307",+10,16,,"5,436",61,"66,447","67,107",5.0,27.08.20,23:00
105,Hungary,"9,656,450","5,379",+91,614,,"3,757",+23,"1,008",8,557,64,"405,067","41,948",4.0,27.08.20,23:00
106,Equatorial Guinea,"1,409,533","4,928",,83,,"3,798",,"1,047",1,"3,496",59,"51,597","36,606",5.0,27.08.20,23:00
107,Hong Kong,"7,506,361","4,756",+20,81,+3,"4,200",+39,475,26,634,11,"780,415","103,967",3.0,27.08.20,23:00
108,CAR,"4,842,346","4,698",,61,,"1,778",,"2,859",2,970,13,"30,944","6,390",5.0,27.08.20,23:00
109,Montenegro,"628,079","4,499",,88,,"3,558",,853,,"7,163",140,"46,380","73,844",4.0,27.08.20,23:00
110,Nicaragua,"6,636,568","4,494",,137,,"2,913",,"1,444",,677,21,,,1.0,27.08.20,23:00
111,Eswatini,"1,162,004","4,387",,88,,"3,078",,"1,221",11,"3,775",76,"29,339","25,249",5.0,27.08.20,23:00
112,Congo,"5,537,950","3,979",,78,,"1,742",,"2,159",,718,14,,,5.0,27.08.20,23:00
113,Cuba,"11,325,522","3,806",+47,92,,"3,195",+36,519,6,336,8,"377,494","33,331",1.0,27.08.20,23:00
114,Suriname,"587,440","3,724",,62,,"2,863",,799,23,"6,339",106,"7,337","12,490",2.0,27.08.20,23:00
115,Cabo Verde,"556,910","3,630",,38,,"2,713",,879,,"6,518",68,"76,576","137,502",5.0,27.08.20,23:00
117,Slovakia,"5,460,059","3,626",+90,33,,"2,206",+14,"1,387",11,664,6,"323,580","59,263",4.0,27.08.20,23:00
122,Rwanda,"12,999,144","3,625",,15,,"1,810",,"1,800",,279,1,"383,481","29,500",5.0,27.08.20,23:00
118,Mozambique,"31,381,998","3,590",,21,,"1,927",,"1,642",,114,0.7,"90,566","2,886",5.0,27.08.20,23:00
116,Thailand,"69,827,438","3,404",+1,58,,"3,237",,109,1,49,0.8,"749,213","10,729",3.0,27.08.20,23:00
120,Mayotte,"273,779","3,301",+64,40,+1,"2,964",,297,1,"12,057",146,"13,000","47,484",5.0,27.08.20,23:00
119,Somalia,"15,957,335","3,275",,95,,"2,443",,737,,205,6,,,5.0,27.08.20,23:00
123,Tunisia,"11,837,554","3,206",,71,,"1,476",,"1,659",8,271,6,"131,355","11,096",5.0,27.08.20,23:00
121,Sri Lanka,"21,427,257","2,984",,12,,"2,819",,153,1,139,0.6,"216,309","10,095",3.0,27.08.20,23:00
125,Lithuania,"2,716,061","2,762",+36,85,,"1,802",+8,875,5,"1,017",31,"623,841","229,686",4.0,27.08.20,23:00
126,Slovenia,"2,078,983","2,755",+33,133,,"2,199",+29,423,,"1,325",64,"154,801","74,460",4.0,27.08.20,23:00
128,Gambia,"2,426,478","2,743",+35,93,,638,+27,"2,012",,"1,130",38,"12,103","4,988",5.0,27.08.20,23:00
124,Mali,"20,334,904","2,730",+13,126,,"2,054",+2,550,,134,6,"35,837","1,762",5.0,27.08.20,23:00
130,Uganda,"45,947,170","2,679",+155,28,+2,"1,268",,"1,383",,58,0.6,"363,802","7,918",5.0,27.08.20,23:00
127,South Sudan,"11,213,741","2,514",+4,47,,"1,290",,"1,177",,224,4,"12,044","1,074",5.0,27.08.20,23:00
132,Syria,"17,562,899","2,504",+64,100,+2,569,+19,"1,835",,143,6,,,3.0,27.08.20,23:00
133,Angola,"33,012,430","2,415",+83,105,+2,"1,335",+358,975,24,73,3,"64,747","1,961",5.0,27.08.20,23:00
129,Estonia,"1,326,676","2,325",+14,64,,"2,067",+13,194,,"1,753",48,"144,868","109,196",4.0,27.08.20,23:00
131,Guinea-Bissau,"1,974,826","2,205",,34,,"1,127",,"1,044",5,"1,117",17,"1,500",760,5.0,27.08.20,23:00
134,Benin,"12,169,387","2,145",,40,,"1,738",,367,,176,3,"118,206","9,713",5.0,27.08.20,23:00
135,Iceland,"341,586","2,087",+5,10,,"1,964",+7,113,,"6,110",29,"208,384","610,048",4.0,27.08.20,23:00
136,Sierra Leone,"8,001,050","2,003",,69,,"1,577",,357,,250,9,,,5.0,27.08.20,23:00
137,Yemen,"29,922,875","1,933",+3,562,+2,"1,098",+1,273,,65,19,120,4,3.0,27.08.20,23:00
138,Bahamas,"393,821","1,923",+110,48,,733,+99,"1,142",83,"4,883",122,"10,484","26,621",1.0,27.08.20,23:00
142,Aruba,"106,837","1,848",+88,8,,608,+21,"1,232",7,"17,297",75,"20,212","189,185",1.0,27.08.20,23:00
145,Jamaica,"2,963,182","1,804",+72,19,,846,+6,939,4,609,6,"55,099","18,595",1.0,27.08.20,23:00
141,Jordan,"10,218,668","1,801",+45,15,,"1,364",+9,422,3,176,1,"791,172","77,424",3.0,27.08.20,23:00
140,Malta,"441,727","1,788",+37,10,,"1,121",+44,657,,"4,048",23,"182,245","412,574",4.0,27.08.20,23:00
139,New Zealand,"5,002,100","1,702",+7,22,,"1,554",+15,126,10,340,4,"719,320","143,804",,27.08.20,23:00
148,Botswana,"2,358,675","1,633",,6,,224,,"1,403",1,692,3,"109,547","46,444",5.0,27.08.20,23:00
143,Uruguay,"3,475,612","1,543",,43,,"1,322",,178,4,444,12,"164,738","47,398",2.0,27.08.20,23:00
144,Cyprus,"1,208,718","1,484",,20,,935,,529,5,"1,228",17,"286,736","237,223",3.0,27.08.20,23:00
146,Georgia,"3,987,951","1,447",+11,19,,"1,190",+40,238,,363,5,"355,486","89,140",3.0,27.08.20,23:00
158,Trinidad and Tobago,"1,400,197","1,429",+18,15,,192,,"1,222",6,"1,021",11,"22,375","15,980",1.0,27.08.20,23:00
153,Réunion,"896,300","1,410",+38,6,,692,,712,2,"1,573",7,"35,419","39,517",5.0,27.08.20,23:00
147,Latvia,"1,882,804","1,366",+6,34,+1,"1,163",+28,169,,726,18,"244,827","130,033",4.0,27.08.20,23:00
149,Burkina Faso,"20,986,290","1,352",,55,,"1,058",,239,,64,3,,,5.0,27.08.20,23:00
151,Togo,"8,307,213","1,326",,27,,946,,353,2,160,3,"61,113","7,357",5.0,27.08.20,23:00
150,Liberia,"5,075,131","1,298",,82,,832,,384,,256,16,,,5.0,27.08.20,23:00
152,Niger,"24,329,607","1,173",,69,,"1,084",,20,,48,3,"9,052",372,5.0,27.08.20,23:00
154,Andorra,"77,284","1,098",,53,,893,,152,3,"14,207",686,"137,457","1,778,596",4.0,27.08.20,23:00
159,Guyana,"787,143","1,093",,31,,534,,528,9,"1,389",39,"7,373","9,367",2.0,27.08.20,23:00
156,Lesotho,"2,144,869","1,051",,31,,526,,494,,490,14,"15,023","7,004",5.0,27.08.20,23:00
155,Vietnam,"97,473,280","1,036",+2,30,+1,637,+5,369,,11,0.3,"1,009,145","10,353",3.0,27.08.20,23:00
157,Chad,"16,493,826",998,,77,,873,,48,,61,5,,,5.0,27.08.20,23:00
161,Guadeloupe,"400,135",935,,15,,289,,631,6,"2,337",37,"27,868","69,646",1.0,27.08.20,23:00
160,Sao Tome and Principe,"219,766",892,,15,,842,,35,,"4,059",68,"3,601","16,386",5.0,27.08.20,23:00
164,Belize,"398,707",760,,11,,54,,695,8,"1,906",28,"7,034","17,642",1.0,27.08.20,23:00
162,Diamond Princess,,712,,13,,651,,48,4,,,,,,27.08.20,23:00
163,San Marino,"33,942",710,,42,,658,,10,,"20,918","1,237","6,678","196,747",4.0,27.08.20,23:00
165,Channel Islands,"174,109",623,,48,,545,,30,,"3,578",276,"68,985","396,217",4.0,27.08.20,23:00
168,Myanmar,"54,466,288",602,+22,6,,345,,251,,11,0.1,"149,861","2,751",3.0,27.08.20,23:00
177,Martinique,"375,219",596,,16,,98,,482,3,"1,588",43,"12,227","32,586",1.0,27.08.20,23:00
166,Tanzania,"59,979,729",509,,21,,183,,305,7,8,0.4,,,5.0,27.08.20,23:00
167,Taiwan,"23,823,547",487,,7,,462,,18,,20,0.3,"86,602","3,635",3.0,27.08.20,23:00
172,Turks and Caicos,"38,796",464,+33,3,+1,102,,359,3,"11,960",77,"2,234","57,583",1.0,27.08.20,23:00
173,Sint Maarten,"42,950",442,+24,17,,179,+31,246,8,"10,291",396,"2,263","52,689",1.0,27.08.20,23:00
169,Burundi,"11,941,652",431,+1,1,,345,,85,,36,0.08,"22,093","1,850",5.0,27.08.20,23:00
174,Papua New Guinea,"8,972,284",424,+5,4,,232,,188,,47,0.4,"15,592","1,738",,27.08.20,23:00
170,Comoros,"872,340",417,,7,,399,,11,,478,8,,,5.0,27.08.20,23:00
179,French Polynesia,"281,160",415,,,,202,,213,3,"1,476",,"13,488","47,973",,27.08.20,23:00
171,Faeroe Islands,"48,892",411,,,,358,+1,53,2,"8,406",,"90,706","1,855,232",4.0,27.08.20,23:00
175,Mauritius,"1,272,100",354,,10,,335,,9,,278,8,"226,763","178,259",5.0,27.08.20,23:00
176,Isle of Man,"85,103",336,,24,,312,,0,,"3,948",282,"9,794","115,084",4.0,27.08.20,23:00
178,Eritrea,"3,553,858",315,,,,276,,39,,89,,,,5.0,27.08.20,23:00
180,Mongolia,"3,286,231",301,+1,,,291,+2,10,1,92,,"51,656","15,719",3.0,27.08.20,23:00
181,Cambodia,"16,754,022",273,,,,264,,9,1,16,,"91,159","5,441",3.0,27.08.20,23:00
182,Gibraltar,"33,689",272,+2,,,216,+13,56,,"8,074",,"32,427","962,540",4.0,27.08.20,23:00
183,Cayman Islands,"65,840",205,,1,,202,,2,,"3,114",15,"34,815","528,782",1.0,27.08.20,23:00
184,Saint Martin,"38,765",198,,5,,52,,141,11,"5,108",129,"2,756","71,095",1.0,27.08.20,23:00
187,Bhutan,"772,907",183,+10,,,118,,65,,237,,"94,848","122,716",3.0,27.08.20,23:00
185,Bermuda,"62,241",168,,9,,151,,8,,"2,699",145,"40,926","657,541",1.0,27.08.20,23:00
186,Barbados,"287,430",165,,7,,139,,19,,574,24,"16,162","56,229",1.0,27.08.20,23:00
189,Brunei,"438,122",144,,3,,139,,2,,329,7,"49,856","113,795",3.0,27.08.20,23:00
190,Seychelles,"98,441",136,,,,127,,9,,"1,382",,,,5.0,27.08.20,23:00
188,Monaco,"39,285",122,,1,,85,,36,1,"3,106",25,"51,953","1,322,464",4.0,27.08.20,23:00
191,Liechtenstein,"38,145",105,+3,1,,96,+2,8,,"2,753",26,900,"23,594",4.0,27.08.20,23:00
192,Antigua and Barbuda,"98,054",94,,3,,89,,2,1,959,31,"1,875","19,122",1.0,27.08.20,23:00
193,St. Vincent Grenadines,"110,995",58,,,,57,,1,,523,,"3,214","28,956",1.0,27.08.20,23:00
195,Curaçao,"164,198",53,+4,1,,34,,18,,323,6,"1,080","6,577",1.0,27.08.20,23:00
194,Macao,"650,677",46,,,,46,,0,,71,,"4,071","6,257",3.0,27.08.20,23:00
196,Fiji,"897,449",28,,2,+1,23,,3,,31,2,"6,693","7,458",,27.08.20,23:00
198,Timor-Leste,"1,322,186",27,+1,,,25,,2,,20,,"5,146","3,892",3.0,27.08.20,23:00
202,British Virgin Islands,"30,262",26,,1,,8,,17,,859,33,"2,092","69,130",1.0,27.08.20,23:00
197,Saint Lucia,"183,758",26,,,,25,,1,,141,,"5,269","28,674",1.0,27.08.20,23:00
199,Grenada,"112,604",24,,,,24,,0,,213,,"6,252","55,522",1.0,27.08.20,23:00
200,New Caledonia,"285,919",23,,,,23,,0,,80,,"12,370","43,264",,27.08.20,23:00
201,Laos,"7,291,522",22,,,,21,,1,,3,,"37,741","5,176",3.0,27.08.20,23:00
203,Dominica,"72,014",20,,,,18,,2,,278,,"2,022","28,078",1.0,27.08.20,23:00
205,St. Barth,"9,882",17,,,,9,,8,,"1,720",,"2,075","209,978",1.0,27.08.20,23:00
204,Saint Kitts and Nevis,"53,257",17,,,,17,,0,,319,,"1,430","26,851",1.0,27.08.20,23:00
206,Greenland,"56,785",14,,,,14,,0,,247,,"6,662","117,320",1.0,27.08.20,23:00
207,Montserrat,"4,992",13,,1,,12,,0,,"2,604",200,61,"12,220",1.0,27.08.20,23:00
208,Caribbean Netherlands,"26,260",13,,,,7,,6,,495,,424,"16,146",1.0,27.08.20,23:00
209,Falkland Islands,"3,495",13,,,,13,,0,,"3,720",,"2,256","645,494",2.0,27.08.20,23:00
210,Vatican City,801,12,,,,12,,0,,"14,981",,,,4.0,27.08.20,23:00
211,Western Sahara,"599,487",10,,1,,8,,1,,17,2,,,5.0,27.08.20,23:00
212,MS Zaandam,,9,,2,,,,7,,,,,,,27.08.20,23:00
213,Saint Pierre Miquelon,"5,789",5,,,,1,,4,,864,,,,1.0,27.08.20,23:00
214,Anguilla,"15,024",3,,,,3,,0,,200,,662,"44,063",1.0,27.08.20,23:00
215,China,"1,439,323,776","85,004",+8,"4,634",,"80,046",+31,324,5,59,3,"90,410,000","62,814",3.0,27.08.20,23:00
