Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Continent_id,scrap_date,scrap_time
55,Switzerland,"8,664,061","40,262",+202,"2,002",+1,"34,400",,"3,860",15,"4,647",231,"948,439","109,468",4.0,25.08.20,23:00
58,Uzbekistan,"33,539,892","39,641",+293,284,+4,"35,869",+318,"3,488",249,"1,182",8,"1,377,915","41,083",3.0,25.08.20,23:00
59,Afghanistan,"39,052,669","38,070",+16,"1,397",+8,"28,440",+80,"8,233",31,975,36,"101,377","2,596",3.0,25.08.20,23:00
60,Azerbaijan,"10,152,733","35,559",+133,521,+2,"33,190",+86,"1,848",,"3,502",51,"885,279","87,196",3.0,25.08.20,23:00
61,Costa Rica,"5,101,016","35,305",+842,376,+14,"13,072",+314,"21,857",144,"6,921",74,"133,005","26,074",1.0,25.08.20,23:00
62,Moldova,"4,032,524","34,358",+530,960,+15,"23,869",+299,"9,529",575,"8,520",238,"183,923","45,610",4.0,25.08.20,23:00
64,Nepal,"29,212,293","33,533",+855,164,+7,"19,119",+313,"14,250",,"1,148",6,"904,802","30,973",3.0,25.08.20,23:00
63,Kenya,"53,939,546","32,803",+246,559,+5,"19,055",+160,"13,189",44,608,10,"429,513","7,963",5.0,25.08.20,23:00
65,Serbia,"8,731,942","30,820",+106,705,+4,"29,132",+104,983,36,"3,530",81,"885,575","101,418",4.0,25.08.20,23:00
66,Ireland,"4,945,912","28,201",+85,"1,777",,"23,364",,"3,060",5,"5,702",359,"782,633","158,238",4.0,25.08.20,23:00
67,Austria,"9,014,100","25,706",+211,733,,"21,888",+231,"3,085",23,"2,852",81,"1,110,089","123,150",4.0,25.08.20,23:00
68,Australia,"25,543,410","25,053",+137,525,+8,"19,603",,"4,925",42,981,21,"5,789,846","226,667",,25.08.20,23:00
69,El Salvador,"6,491,120","24,986",+175,678,+9,"12,717",+225,"11,591",304,"3,849",104,"300,534","46,299",1.0,25.08.20,23:00
70,Czechia,"10,711,994","22,414",+233,416,+1,"16,650",+274,"5,348",22,"2,092",39,"852,414","79,576",4.0,25.08.20,23:00
71,Palestine,"5,118,188","19,678",+465,133,,"13,162","+1,292","6,383",,"3,845",26,"214,862","41,980",3.0,25.08.20,23:00
72,Cameroon,"26,638,785","18,973",+211,410,+2,"16,540",,"2,023",30,712,15,"149,000","5,593",5.0,25.08.20,23:00
73,Bosnia and Herzegovina,"3,277,651","18,326",+297,560,+13,"12,081",+220,"5,685",,"5,591",171,"174,907","53,364",4.0,25.08.20,23:00
74,S. Korea,"51,275,895","17,945",+280,310,+1,"14,286",+67,"3,349",38,350,6,"1,825,837","35,608",3.0,25.08.20,23:00
75,Ivory Coast,"26,470,171","17,506",,114,,"15,633",,"1,759",,661,4,"121,286","4,582",5.0,25.08.20,23:00
76,Denmark,"5,795,279","16,480",+83,623,,"14,465",+155,"1,392",3,"2,844",108,"2,244,803","387,350",4.0,25.08.20,23:00
77,Bulgaria,"6,940,296","15,386",,563,,"10,497",,"4,326",65,"2,217",81,"374,374","53,942",4.0,25.08.20,23:00
78,Madagascar,"27,790,833","14,475",+73,178,,"13,492",+56,805,75,521,6,"55,726","2,005",5.0,25.08.20,23:00
79,North Macedonia,"2,083,361","13,799",+126,573,+5,"10,210",+60,"3,016",7,"6,623",275,"140,093","67,244",4.0,25.08.20,23:00
83,Lebanon,"6,820,724","13,687",+532,138,+12,"3,723",+19,"9,826",75,"2,007",20,"476,823","69,908",3.0,25.08.20,23:00
80,Paraguay,"7,145,399","13,602",,219,,"7,649",,"5,734",66,"1,904",31,"175,652","24,583",2.0,25.08.20,23:00
81,Senegal,"16,805,651","13,056",+43,274,+2,"8,715",+120,"4,067",45,777,16,"138,648","8,250",5.0,25.08.20,23:00
82,Sudan,"43,994,021","12,974",+71,819,+1,"6,557",+19,"5,598",,295,19,401,9,5.0,25.08.20,23:00
85,Libya,"6,884,949","11,281",+272,203,+4,"1,112",+16,"9,966",,"1,639",29,"96,524","14,020",5.0,25.08.20,23:00
84,Zambia,"18,455,547","11,148",,280,,"10,208",,660,,604,15,"106,795","5,787",5.0,25.08.20,23:00
86,Norway,"5,427,553","10,426",+31,264,,"9,150",,"1,012",1,"1,921",49,"640,575","118,023",4.0,25.08.20,23:00
87,DRC,"89,936,697","9,891",+49,251,,"8,972",+19,668,,110,3,,,5.0,25.08.20,23:00
88,Malaysia,"32,426,766","9,285",+11,125,,"8,971",+6,189,8,286,4,"1,182,845","36,477",3.0,25.08.20,23:00
89,Guinea,"13,182,488","9,076",,55,,"7,928",,"1,093",24,688,4,"21,504","1,631",5.0,25.08.20,23:00
92,Greece,"10,415,181","8,987",+168,243,+1,"3,804",,"4,940",31,863,23,"872,550","83,777",4.0,25.08.20,23:00
90,French Guiana,"299,767","8,904",+29,56,,"8,399",+36,449,17,"29,703",187,"50,286","167,750",2.0,25.08.20,23:00
94,Albania,"2,877,316","8,759",+154,259,+5,"4,530",+117,"3,970",19,"3,044",90,"53,475","18,585",4.0,25.08.20,23:00
97,Croatia,"4,101,338","8,530",+219,175,+2,"6,124",+198,"2,231",9,"2,080",43,"154,159","37,587",4.0,25.08.20,23:00
91,Gabon,"2,233,153","8,409",,53,,"6,959",,"1,397",2,"3,766",24,"109,360","48,971",5.0,25.08.20,23:00
93,Tajikistan,"9,568,029","8,379",+33,67,,"7,179",+37,"1,133",,876,7,,,3.0,25.08.20,23:00
95,Haiti,"11,422,938","8,112",+2,196,,"5,624",,"2,292",,710,17,"22,501","1,970",1.0,25.08.20,23:00
96,Finland,"5,542,026","7,981",+43,335,,"7,100",,546,1,"1,440",60,"574,141","103,598",4.0,25.08.20,23:00
98,Luxembourg,"627,453","7,794",,124,,"7,106",,564,1,"12,422",198,"730,208","1,163,765",4.0,25.08.20,23:00
100,Maldives,"541,917","7,047",+135,28,+1,"4,439",+142,"2,580",12,"13,004",52,"105,855","195,334",3.0,25.08.20,23:00
99,Mauritania,"4,666,759","6,928",,158,,"6,282",,488,3,"1,485",34,"69,161","14,820",5.0,25.08.20,23:00
101,Zimbabwe,"14,894,448","6,196",+126,166,+11,"4,961",+11,"1,069",,416,11,"149,748","10,054",5.0,25.08.20,23:00
102,Namibia,"2,547,530","6,160",+130,57,+1,"2,732",+169,"3,371",11,"2,418",22,"53,387","20,956",5.0,25.08.20,23:00
103,Malawi,"19,199,230","5,419",,169,,"3,059",,"2,191",4,282,9,"42,821","2,230",5.0,25.08.20,23:00
104,Djibouti,"990,093","5,383",,60,,"5,282",+9,41,,"5,437",61,"65,651","66,308",5.0,25.08.20,23:00
105,Hungary,"9,656,583","5,215",+24,614,+1,"3,716",+21,885,7,540,64,"400,442","41,468",4.0,25.08.20,23:00
106,Equatorial Guinea,"1,409,280","4,926",,83,,"3,795",,"1,048",2,"3,495",59,"50,481","35,820",5.0,25.08.20,23:00
107,Hong Kong,"7,506,029","4,711",+19,77,,"4,108",+56,526,27,628,10,"780,415","103,972",3.0,25.08.20,23:00
108,CAR,"4,841,887","4,679",,61,,"1,755",,"2,863",2,966,13,"30,775","6,356",5.0,25.08.20,23:00
109,Montenegro,"628,078","4,378",,84,,"3,420",,874,,"6,970",134,"45,840","72,985",4.0,25.08.20,23:00
110,Nicaragua,"6,636,138","4,311",,133,,"2,913",,"1,265",,650,20,,,1.0,25.08.20,23:00
111,Eswatini,"1,161,938","4,304",,85,,"2,936",,"1,283",11,"3,704",73,"28,694","24,695",5.0,25.08.20,23:00
112,Congo,"5,537,206","3,979",,78,,"1,742",,"2,159",,719,14,,,5.0,25.08.20,23:00
113,Cuba,"11,325,560","3,717",,91,,"3,079",,547,2,328,8,"365,353","32,259",1.0,25.08.20,23:00
114,Suriname,"587,412","3,632",,60,,"2,758",,814,21,"6,183",102,"6,929","11,796",2.0,25.08.20,23:00
115,Cabo Verde,"556,877","3,532",,37,,"2,599",,896,,"6,343",66,"74,177","133,202",5.0,25.08.20,23:00
118,Mozambique,"31,377,195","3,508",+68,21,,"1,809",+148,"1,678",,112,0.7,"89,158","2,841",5.0,25.08.20,23:00
117,Slovakia,"5,460,045","3,452",+28,33,,"2,167",+14,"1,252",10,632,6,"312,822","57,293",4.0,25.08.20,23:00
116,Thailand,"69,826,484","3,402",+5,58,,"3,229",+7,115,1,49,0.8,"749,213","10,730",3.0,25.08.20,23:00
122,Rwanda,"12,997,384","3,306",,14,,"1,785",,"1,507",,254,1,"371,886","28,612",5.0,25.08.20,23:00
119,Somalia,"15,954,903","3,269",,93,,"2,443",,733,,205,6,,,5.0,25.08.20,23:00
120,Mayotte,"273,743","3,237",,39,,"2,964",,234,1,"11,825",142,"13,000","47,490",5.0,25.08.20,23:00
121,Sri Lanka,"21,426,767","2,971",+12,12,,"2,816",+5,143,1,139,0.6,"208,397","9,726",3.0,25.08.20,23:00
123,Tunisia,"11,836,879","2,893",,71,,"1,454",,"1,368",8,244,6,"126,596","10,695",5.0,25.08.20,23:00
124,Mali,"20,331,704","2,708",,125,,"2,025",,558,,133,6,"34,574","1,700",5.0,25.08.20,23:00
125,Lithuania,"2,716,267","2,694",+21,85,,"1,785",+19,824,5,992,31,"613,324","225,797",4.0,25.08.20,23:00
126,Slovenia,"2,078,982","2,686",+21,133,,"2,139",+17,414,,"1,292",64,"152,063","73,143",4.0,25.08.20,23:00
128,Gambia,"2,426,106","2,686",+101,90,+3,601,+111,"1,995",,"1,107",37,"11,925","4,915",5.0,25.08.20,23:00
127,South Sudan,"11,213,024","2,507",+3,47,,"1,290",,"1,170",,224,4,"12,044","1,074",5.0,25.08.20,23:00
130,Uganda,"45,939,238","2,426",+64,25,+3,"1,267",+19,"1,134",,53,0.5,"355,057","7,729",5.0,25.08.20,23:00
129,Estonia,"1,326,671","2,294",+19,64,,"2,038",+13,192,,"1,729",48,"142,160","107,155",4.0,25.08.20,23:00
132,Syria,"17,560,569","2,293",,92,,519,,"1,682",,131,5,,,3.0,25.08.20,23:00
133,Angola,"33,006,817","2,222",,100,,877,,"1,245",24,67,3,"64,747","1,962",5.0,25.08.20,23:00
131,Guinea-Bissau,"1,974,571","2,149",,33,,"1,015",,"1,101",5,"1,088",17,"1,500",760,5.0,25.08.20,23:00
134,Benin,"12,167,646","2,115",,39,,"1,705",,371,,174,3,"107,057","8,798",5.0,25.08.20,23:00
135,Iceland,"341,574","2,077",+4,10,,"1,953",+7,114,,"6,081",29,"203,085","594,556",4.0,25.08.20,23:00
136,Sierra Leone,"8,000,162","1,997",,69,,"1,557",,371,,250,9,,,5.0,25.08.20,23:00
137,Yemen,"29,919,278","1,916",,555,,"1,090",,271,,64,19,120,4,3.0,25.08.20,23:00
138,Bahamas,"393,800","1,798",,46,,634,,"1,118",83,"4,566",117,"10,170","25,825",1.0,25.08.20,23:00
141,Jordan,"10,218,115","1,716",+77,14,,"1,344",+9,358,3,168,1,"763,137","74,685",3.0,25.08.20,23:00
140,Malta,"441,721","1,705",+38,10,,"1,029",+52,666,,"3,860",23,"177,518","401,878",4.0,25.08.20,23:00
139,New Zealand,"5,002,100","1,690",+7,22,,"1,539",+1,129,9,338,4,"701,504","140,242",,25.08.20,23:00
142,Aruba,"106,834","1,628",,7,,461,,"1,160",5,"15,239",66,"19,314","180,785",1.0,25.08.20,23:00
145,Jamaica,"2,963,112","1,612",+83,16,,819,,777,3,544,5,"54,055","18,243",1.0,25.08.20,23:00
148,Botswana,"2,358,415","1,562",,3,,199,,"1,360",1,662,1,"106,284","45,066",5.0,25.08.20,23:00
143,Uruguay,"3,475,547","1,533",,42,,"1,295",,196,4,441,12,"161,637","46,507",2.0,25.08.20,23:00
144,Cyprus,"1,208,670","1,451",,20,,878,,553,5,"1,200",17,"280,445","232,028",3.0,25.08.20,23:00
146,Georgia,"3,987,993","1,429",+8,19,+1,"1,150",+13,260,,358,5,"341,166","85,548",3.0,25.08.20,23:00
147,Latvia,"1,882,918","1,342",+5,33,,"1,135",+42,174,,713,18,"240,533","127,745",4.0,25.08.20,23:00
149,Burkina Faso,"20,983,146","1,338",,55,,"1,050",,233,,64,3,,,5.0,25.08.20,23:00
150,Liberia,"5,074,480","1,295",+5,82,,821,+2,392,,255,16,,,5.0,25.08.20,23:00
151,Togo,"8,306,150","1,295",,27,,914,,354,2,156,3,"59,179","7,125",5.0,25.08.20,23:00
153,Réunion,"896,265","1,244",,6,,692,,546,3,"1,388",7,"35,419","39,518",5.0,25.08.20,23:00
158,Trinidad and Tobago,"1,400,172","1,184",+85,15,,178,+13,991,6,846,11,"20,101","14,356",1.0,25.08.20,23:00
152,Niger,"24,324,790","1,172",,69,,"1,084",,19,,48,3,"9,052",372,5.0,25.08.20,23:00
154,Andorra,"77,284","1,060",,53,,877,,130,1,"13,716",686,"137,457","1,778,596",4.0,25.08.20,23:00
156,Lesotho,"2,144,777","1,049",+34,30,,472,,547,,489,14,"13,330","6,215",5.0,25.08.20,23:00
159,Guyana,"787,122","1,029",,31,,510,,488,13,"1,307",39,"7,234","9,190",2.0,25.08.20,23:00
155,Vietnam,"97,468,499","1,029",+7,27,,592,+5,410,,11,0.3,"1,009,145","10,354",3.0,25.08.20,23:00
157,Chad,"16,491,240",995,+8,77,+1,871,+1,47,,60,5,,,5.0,25.08.20,23:00
160,Sao Tome and Principe,"219,744",892,,15,,832,,45,,"4,059",68,"3,492","15,891",5.0,25.08.20,23:00
161,Guadeloupe,"400,134",771,,15,,289,,467,6,"1,927",37,"26,290","65,703",1.0,25.08.20,23:00
164,Belize,"398,667",713,,10,,45,,658,8,"1,788",25,"6,639","16,653",1.0,25.08.20,23:00
162,Diamond Princess,,712,,13,,651,,48,4,,,,,,25.08.20,23:00
163,San Marino,"33,942",710,+6,42,,658,+1,10,,"20,918","1,237","6,678","196,747",4.0,25.08.20,23:00
165,Channel Islands,"174,101",620,+4,48,,545,,27,,"3,561",276,"68,985","396,236",4.0,25.08.20,23:00
166,Tanzania,"59,970,394",509,,21,,183,,305,7,8,0.4,,,5.0,25.08.20,23:00
168,Myanmar,"54,464,298",504,+30,6,,341,,157,,9,0.1,"146,037","2,681",3.0,25.08.20,23:00
167,Taiwan,"23,823,312",487,,7,,457,,23,,20,0.3,"86,023","3,611",3.0,25.08.20,23:00
177,Martinique,"375,221",464,,16,,98,,350,2,"1,237",43,"12,227","32,586",1.0,25.08.20,23:00
169,Burundi,"11,939,708",430,,1,,345,,84,,36,0.08,"22,093","1,850",5.0,25.08.20,23:00
174,Papua New Guinea,"8,971,357",419,+18,4,,232,,183,,47,0.4,"14,676","1,636",,25.08.20,23:00
170,Comoros,"872,239",417,,7,,396,,14,,478,8,,,5.0,25.08.20,23:00
171,Faeroe Islands,"48,891",411,+1,,,344,+7,67,5,"8,406",,"88,779","1,815,856",4.0,25.08.20,23:00
173,Sint Maarten,"42,948",408,,17,,147,,244,8,"9,500",396,"2,184","50,852",1.0,25.08.20,23:00
172,Turks and Caicos,"38,794",383,,2,,102,,279,3,"9,873",52,"2,083","53,694",1.0,25.08.20,23:00
179,French Polynesia,"281,151",372,,,,148,,224,2,"1,323",,"9,912","35,255",,25.08.20,23:00
175,Mauritius,"1,272,088",347,,10,,335,,2,,273,8,"205,285","161,376",5.0,25.08.20,23:00
176,Isle of Man,"85,101",336,,24,,312,,0,,"3,948",282,"9,483","111,432",4.0,25.08.20,23:00
178,Eritrea,"3,553,589",315,+9,,,276,+2,39,,89,,,,5.0,25.08.20,23:00
180,Mongolia,"3,285,943",298,,,,289,,9,1,91,,"50,613","15,403",3.0,25.08.20,23:00
181,Cambodia,"16,752,757",273,,,,263,,10,1,16,,"89,953","5,369",3.0,25.08.20,23:00
182,Gibraltar,"33,689",256,+8,,,203,,53,,"7,599",,"31,240","927,306",4.0,25.08.20,23:00
183,Cayman Islands,"65,835",205,,1,,202,,2,,"3,114",15,"34,208","519,602",1.0,25.08.20,23:00
184,Saint Martin,"38,761",176,,5,,52,,119,11,"4,541",129,"2,449","63,182",1.0,25.08.20,23:00
185,Bermuda,"62,243",168,,9,,150,,9,,"2,699",145,"39,372","632,553",1.0,25.08.20,23:00
186,Barbados,"287,428",161,,7,,132,,22,,560,24,"15,717","54,682",1.0,25.08.20,23:00
187,Bhutan,"772,860",156,+1,,,117,+2,39,,202,,"86,859","112,386",3.0,25.08.20,23:00
189,Brunei,"438,099",144,+1,3,,139,,2,,329,7,"49,856","113,801",3.0,25.08.20,23:00
190,Seychelles,"98,438",136,+4,,,127,+1,9,,"1,382",,,,5.0,25.08.20,23:00
188,Monaco,"39,284",121,+6,1,,85,+1,35,1,"3,080",25,"51,953","1,322,498",4.0,25.08.20,23:00
191,Liechtenstein,"38,145",102,+2,1,,94,+4,7,,"2,674",26,900,"23,594",4.0,25.08.20,23:00
192,Antigua and Barbuda,"98,050",94,,3,,89,,2,1,959,31,"1,775","18,103",1.0,25.08.20,23:00
193,St. Vincent Grenadines,"110,993",58,,,,56,,2,,523,,"3,039","27,380",1.0,25.08.20,23:00
195,Curaçao,"164,194",47,+4,1,,34,,12,,286,6,"1,080","6,578",1.0,25.08.20,23:00
194,Macao,"650,629",46,,,,46,,0,,71,,"4,071","6,257",3.0,25.08.20,23:00
196,Fiji,"897,414",28,,1,,23,,4,,31,1,"6,693","7,458",,25.08.20,23:00
202,British Virgin Islands,"30,261",26,+5,1,,8,,17,,859,33,"2,092","69,132",1.0,25.08.20,23:00
197,Saint Lucia,"183,753",26,,,,25,,1,,141,,"4,946","26,917",1.0,25.08.20,23:00
198,Timor-Leste,"1,322,049",26,,,,25,,1,,20,,"5,146","3,892",3.0,25.08.20,23:00
199,Grenada,"112,601",24,,,,24,,0,,213,,"6,252","55,523",1.0,25.08.20,23:00
200,New Caledonia,"285,904",23,,,,23,,0,,80,,"12,237","42,801",,25.08.20,23:00
201,Laos,"7,290,945",22,,,,21,+1,1,,3,,"37,151","5,095",3.0,25.08.20,23:00
203,Dominica,"72,013",20,,,,18,,2,,278,,"2,022","28,078",1.0,25.08.20,23:00
204,Saint Kitts and Nevis,"53,255",17,,,,17,,0,,319,,"1,430","26,852",1.0,25.08.20,23:00
205,St. Barth,"9,882",16,,,,9,,7,,"1,619",,"1,699","171,929",1.0,25.08.20,23:00
206,Greenland,"56,785",14,,,,14,,0,,247,,"6,591","116,069",1.0,25.08.20,23:00
207,Montserrat,"4,992",13,,1,,12,,0,,"2,604",200,61,"12,220",1.0,25.08.20,23:00
208,Caribbean Netherlands,"26,259",13,,,,7,,6,,495,,424,"16,147",1.0,25.08.20,23:00
209,Falkland Islands,"3,494",13,,,,13,,0,,"3,721",,"2,256","645,678",2.0,25.08.20,23:00
210,Vatican City,801,12,,,,12,,0,,"14,981",,,,4.0,25.08.20,23:00
211,Western Sahara,"599,406",10,,1,,8,,1,,17,2,,,5.0,25.08.20,23:00
212,MS Zaandam,,9,,2,,,,7,,,,,,,25.08.20,23:00
213,Saint Pierre Miquelon,"5,790",5,,,,1,,4,,864,,,,1.0,25.08.20,23:00
214,Anguilla,"15,023",3,,,,3,,0,,200,,662,"44,066",1.0,25.08.20,23:00
215,China,"1,439,323,776","84,981",+14,"4,634",,"79,961",+36,386,11,59,3,"90,410,000","62,814",3.0,25.08.20,23:00
