Date,Scrap_time,Update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-12-31,23:00,20:44,1,North America,23329175,261778.0,512768,4895.0,14357678,135871.0,8458729,34834
2020-12-31,23:00,20:44,3,Asia,20677864,81373.0,337279,1174.0,19160376,92006.0,1180209,24816
2020-12-31,23:00,20:44,2,South America,13173087,130917.0,362230,2616.0,11738455,125597.0,1072402,17064
2020-12-31,23:00,20:44,4,Europe,23650100,281783.0,543626,5556.0,11612667,144678.0,11493807,27181
2020-12-31,23:00,20:44,5,Africa,2751841,15057.0,65055,318.0,2295370,9214.0,391416,2450
2020-12-31,23:00,20:44,6,Oceania,48313,91.0,1059,1.0,33446,9.0,13808,24
2020-12-31,23:00,20:44,7,World,83631101,770999.0,1822032,14560.0,59198698,507375.0,22610371,106369
