scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-08-23,21:09,1,USA,331282824,5856346,14918,180386,212.0,3152100,4020,2523860,16729,17678,545,75775350,228733,1.0
2020-08-23,21:09,2,Brazil,212776644,3589469,6771,114469,192.0,2709638,,765362,8318,16870,538,14144344,66475,2.0
2020-08-23,21:09,3,India,1381937641,3105038,61602,57691,845.0,2336763,56863,710584,8944,2247,42,35292220,25538,3.0
2020-08-23,21:09,4,Russia,145943650,956749,4852,16383,73.0,770639,3162,169727,2300,6556,112,34447560,236033,4.0
2020-08-23,21:09,5,South Africa,59414253,607045,,12987,,504127,,89931,539,10217,219,3535067,59499,5.0
2020-08-23,21:09,6,Peru,33036403,585236,,27453,,391144,,166639,1506,17715,831,2950589,89313,2.0
2020-08-23,21:09,7,Mexico,129125341,556216,6482,60254,644.0,380492,4083,115470,3450,4308,467,1253432,9707,1.0
2020-08-23,21:09,8,Colombia,50959957,533103,,16968,,359792,,156343,1493,10461,333,2450441,48086,2.0
2020-08-23,21:09,9,Spain,46757437,407879,,28838,,,,,541,8723,617,7955615,170147,4.0
2020-08-23,21:09,10,Chile,19139679,397665,1957,10852,60.0,371179,1449,15634,1027,20777,567,2204009,115154,2.0
2020-08-23,21:09,11,Iran,84144619,358905,2113,20643,141.0,309464,1762,28798,3841,4265,245,3036711,36089,3.0
2020-08-23,21:09,12,Argentina,45254997,336802,,6947,99.0,251400,5619,78455,1907,7442,154,1092556,24142,2.0
2020-08-23,21:09,13,UK,67937586,325642,1041,41429,6.0,,,,72,4793,610,15177265,223400,4.0
2020-08-23,21:09,14,Saudi Arabia,34889636,307479,1109,3649,30.0,280143,1702,23687,1644,8813,105,4501104,129010,3.0
2020-08-23,21:09,15,Bangladesh,164923074,294598,1973,3941,34.0,179091,3524,111566,,1786,24,1442656,8747,3.0
2020-08-23,21:09,16,Pakistan,221483664,292765,591,6235,4.0,275836,519,10694,696,1322,28,2439858,11016,3.0
2020-08-23,21:09,17,Italy,60448696,259345,1209,35437,7.0,205470,267,18438,69,4290,586,8007637,132470,4.0
2020-08-23,21:09,18,Turkey,84467982,258249,1217,6121,19.0,237165,795,14963,783,3057,72,6327466,74910,3.0
2020-08-23,21:09,19,France,65294602,242899,4897,30513,1.0,84950,,127436,380,3720,467,6000000,91891,4.0
2020-08-23,21:09,20,Germany,83822941,234225,368,9332,1.0,208950,,15943,236,2794,111,10197366,121654,4.0
2020-08-23,21:09,21,Iraq,40345578,204341,3291,6428,75.0,146409,3016,51504,661,5065,159,1433626,35534,3.0
2020-08-23,21:09,22,Philippines,109786485,189601,2352,2998,32.0,131367,16446,55236,717,1727,27,2305686,21002,3.0
2020-08-23,21:09,23,Indonesia,273934729,153535,2037,6680,86.0,107500,2302,39355,,560,24,2036771,7435,3.0
2020-08-23,21:09,24,Canada,37789472,124818,189,9072,1.0,111092,214,4654,62,3303,240,5076734,134343,1.0
2020-08-23,21:09,25,Qatar,2807805,117008,243,193,,113808,277,3007,68,41672,69,589920,210100,3.0
2020-08-23,21:09,26,Bolivia,11695421,108427,992,4442,76.0,43887,1746,60098,71,9271,380,229272,19604,2.0
2020-08-23,21:09,27,Ecuador,17680543,107769,680,6310,33.0,94816,6927,6643,359,6095,357,306934,17360,2.0
2020-08-23,21:09,28,Ukraine,43694432,104958,1987,2271,27.0,52235,500,50452,177,2402,52,1416001,32407,4.0
2020-08-23,21:09,29,Kazakhstan,18808483,104543,230,1415,,91089,1377,12039,221,5558,75,2291327,121824,3.0
2020-08-23,21:09,30,Israel,9197590,102380,447,834,15.0,79501,850,22045,398,11131,91,2180096,237029,3.0
2020-08-23,21:09,31,Egypt,102601029,97237,,5243,,65118,,26876,41,948,51,135000,1316,5.0
2020-08-23,21:09,32,Dominican Republic,10863400,90561,,1554,,59949,,29058,273,8336,143,343796,31647,1.0
2020-08-23,21:09,33,Sweden,10108344,86068,,5810,,,,,26,8515,575,1030010,101897,4.0
2020-08-23,21:09,34,Panama,4324253,85480,,1878,,60528,,23074,152,19768,434,297451,68787,1.0
2020-08-23,21:09,35,Oman,5124142,83769,,609,,78386,,4774,151,16348,119,309212,60344,3.0
2020-08-23,21:09,36,Belgium,11596939,81468,574,9988,3.0,18204,39,53276,85,7025,861,2119749,182785,4.0
