scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-09-28,22:00,1,USA,331473384,7334830,13487,209567,114,4580119,19663,2545144,14120,22128,632,104623449,315632,1.0
2020-09-28,22:00,3,India,1383271092,6137941,64593,96275,701,5087812,74445,953854,8944,4437,70,71967230,52027,3.0
2020-09-28,22:00,2,Brazil,212925036,4736831,4522,141877,101,4060088,,534866,8318,22246,666,17900000,84067,2.0
2020-09-28,22:00,4,Russia,145949784,1159573,8135,20385,61,945920,2702,193268,2300,7945,140,45400000,311066,4.0
2020-09-28,22:00,8,Colombia,51013271,813056,,25488,,711472,,76096,2220,15938,500,3636868,71293,2.0
2020-09-28,22:00,6,Peru,33081592,805302,,32262,,664490,,108550,1370,24343,975,3850122,116383,2.0
2020-09-28,22:00,9,Spain,46759213,748266,2425,31411,59,,,,1529,16003,672,12723989,272117,4.0
2020-09-28,22:00,7,Mexico,129258499,730317,3886,76430,187,523831,2590,130056,2385,5650,591,1671189,12929,1.0
2020-09-28,22:00,12,Argentina,45295750,711325,,15749,,565935,,129641,3604,15704,348,1905361,42065,2.0
2020-09-28,22:00,5,South Africa,59487798,670766,,16398,,603721,,50647,539,11276,276,4143466,69652,5.0
2020-09-28,22:00,19,France,65308767,542639,4070,31808,81,95426,535,415405,1118,8309,487,10712335,164026,4.0
2020-09-28,22:00,10,Chile,19155801,459671,1770,12698,57,433016,1312,13957,884,23996,663,3265887,170491,2.0
2020-09-28,22:00,11,Iran,84250361,449960,3512,25779,190,376531,2361,47650,4068,5341,306,3959783,47000,3.0
2020-09-28,22:00,13,UK,67972591,439013,4044,42001,13,,,,262,6459,618,24016711,353329,4.0
2020-09-28,22:00,15,Bangladesh,165084336,360555,1407,5193,32,272073,1582,83289,,2184,31,1921382,11639,3.0
2020-09-28,22:00,21,Iraq,40434573,353566,4116,9052,62,284784,4111,59730,532,8744,224,2220913,54926,3.0
2020-09-28,22:00,14,Saudi Arabia,34943001,333648,455,4712,29,317846,841,11090,1034,9548,135,6392497,182941,3.0
2020-09-28,22:00,18,Turkey,84557198,315845,1412,8062,65,277052,1422,30731,1596,3735,95,10153223,120075,3.0
2020-09-28,22:00,17,Italy,60439986,311364,1494,35851,16,225190,773,50323,264,5152,593,11138173,184285,4.0
2020-09-28,22:00,16,Pakistan,221906243,310841,566,6466,9,296022,409,8353,451,1401,29,3449541,15545,3.0
2020-09-28,22:00,22,Philippines,109929959,307288,3073,5381,37,252665,163,49242,1758,2795,49,3654944,33248,3.0
2020-09-28,22:00,20,Germany,83849223,288439,2101,9544,10,250800,,28095,353,3440,114,15642654,186557,4.0
2020-09-28,22:00,23,Indonesia,274219048,278722,3509,10473,87,206870,3856,61379,,1016,38,3239244,11813,3.0
2020-09-28,22:00,30,Israel,9197590,233118,2092,1499,33,164980,5049,66639,763,25346,163,3424497,372325,3.0
2020-09-28,22:00,28,Ukraine,43668725,201305,2671,3996,37,88453,571,108856,177,4610,92,2189926,50149,4.0
2020-09-28,22:00,24,Canada,37821986,154575,1450,9270,2,131429,331,13876,97,4087,245,7117709,188190,1.0
2020-09-28,22:00,27,Ecuador,17706909,134747,,11279,,112296,,11172,355,7610,637,418785,23651,2.0
2020-09-28,22:00,26,Bolivia,11711085,133901,309,7858,30,93791,385,32252,71,11434,671,297176,25376,2.0
2020-09-28,22:00,25,Qatar,2807805,125311,227,214,,122209,214,2888,55,44630,76,764925,272428,3.0
2020-09-28,22:00,38,Romania,19205890,123944,1271,4748,30,99344,737,19852,557,6453,247,2372340,123521,4.0
2020-09-28,22:00,49,Morocco,37015500,119107,1422,2113,44,97468,1877,19526,415,3218,57,2575657,69583,5.0
2020-09-28,22:00,42,Netherlands,17144127,114540,2914,6380,6,,,,144,6681,372,2240526,130688,4.0
2020-09-28,22:00,36,Belgium,11601889,114179,1376,9980,6,19275,29,84924,135,9841,860,3135283,270239,4.0
2020-09-28,22:00,32,Dominican Republic,10874092,111666,280,2098,3,86422,457,23146,194,10269,193,472421,43445,1.0
2020-09-28,22:00,34,Panama,4330939,110555,,2340,,87215,,21000,108,25527,540,468323,108134,1.0
2020-09-28,22:00,29,Kazakhstan,18830569,107775,52,1699,,102736,70,3340,221,5723,90,2895805,153782,3.0
2020-09-28,22:00,37,Kuwait,4285636,103981,437,605,4,95511,582,7865,125,24263,141,738783,172386,3.0
2020-09-28,22:00,31,Egypt,102791164,102840,,5883,,95080,,1877,41,1000,57,135000,1313,5.0
2020-09-28,22:00,35,Oman,5136957,98057,607,924,15,88234,433,8899,201,19089,180,376700,73331,3.0
2020-09-28,22:00,41,UAE,9919053,92095,626,413,1,81462,918,10220,,9285,42,9503699,958126,3.0
2020-09-28,22:00,33,Sweden,10114527,90923,,5880,,,,,15,8989,581,1532632,151528,4.0
2020-09-28,22:00,40,Guatemala,17994051,90263,171,3234,5,79067,369,7962,5,5016,180,314975,17504,1.0
2020-09-28,22:00,43,Poland,37836435,88636,1306,2447,15,68420,516,17769,130,2343,65,3267844,86368,4.0
2020-09-28,22:00,44,Japan,126381092,81690,,1545,,74607,,5538,160,646,12,1951249,15439,3.0
2020-09-28,22:00,39,Belarus,9448561,77946,337,822,4,74167,47,2957,,8250,87,1835232,194234,4.0
2020-09-28,22:00,47,Honduras,9942102,75109,561,2289,1,26374,286,46446,15,7555,230,176804,17783,1.0
2020-09-28,22:00,64,Nepal,29261038,74745,1351,481,4,54640,742,19624,,2554,16,998407,34121,3.0
2020-09-28,22:00,46,Portugal,10189388,74029,425,1957,4,47884,237,24188,98,7265,192,2501955,245545,4.0
2020-09-28,22:00,56,Ethiopia,115629543,73944,612,1177,7,30753,390,42014,247,639,10,1260929,10905,5.0
2020-09-28,22:00,57,Venezuela,28416102,72691,,606,,62427,,9658,208,2558,21,1936520,68149,2.0
2020-09-28,22:00,61,Costa Rica,5105333,72049,,828,,27760,,43461,238,14112,162,219823,43058,1.0
2020-09-28,22:00,50,Bahrain,1715120,69361,,243,1,62887,,6231,60,40441,142,1407572,820684,3.0
2020-09-28,22:00,70,Czechia,10713834,65313,716,615,9,31268,,33430,181,6096,57,1325289,123699,4.0
2020-09-28,22:00,48,Nigeria,207334390,58324,,1108,,49794,,7422,7,281,5,505556,2438,5.0
2020-09-28,22:00,45,Singapore,5861460,57715,15,27,,57393,26,295,,9847,5,2692047,459279,3.0
2020-09-28,22:00,58,Uzbekistan,33584970,55776,456,460,2,52324,495,2992,283,1661,14,1377915,41028,3.0
2020-09-28,22:00,55,Switzerland,8669932,52646,782,2065,1,42700,,7881,31,6072,238,1349159,155614,4.0
