scrap_date,scrap_time,update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-09-13,22:01,,1,North America,7971931,28262,289344,615,4847802,17165,2834785,18333
2020-09-13,22:01,,3,Asia,8592407,110879,164149,1617,6945239,107610,1483019,19373
2020-09-13,22:01,,2,South America,7079301,6218,227398,279,5782473,12705,1069430,15239
2020-09-13,22:01,,4,Europe,4078763,28965,212537,244,2245054,6245,1621172,6429
2020-09-13,22:01,,5,Africa,1356957,4264,32625,69,1100859,4080,223473,1503
2020-09-13,22:01,,6,Oceania,29967,46,843,7,26062,146,3062,25
2020-09-13,22:01,,7,World,29110047,178634,926911,2831,20948140,147951,7234996,60906
