scrap_date,scrap_time,update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-11-28,23:00,20:46,1,North America,15817725,212319.0,405631,2188.0,9700109,136650.0,5711985,29041
2020-11-28,23:00,20:46,3,Asia,16508393,127623.0,288438,1701.0,14685246,88285.0,1534709,27059
2020-11-28,23:00,20:46,2,South America,10987884,53462.0,322921,1039.0,9835913,28844.0,829050,17187
2020-11-28,23:00,20:46,4,Europe,16915001,196103.0,386529,4335.0,7023820,145002.0,9504652,29238
2020-11-28,23:00,20:46,5,Africa,2161307,18622.0,51535,373.0,1823408,15982.0,286364,2590
2020-11-28,23:00,20:46,6,Oceania,44773,229.0,1014,1.0,33043,15.0,10716,21
2020-11-28,23:00,20:46,7,World,62435804,608358.0,1456083,9637.0,43102198,414778.0,17877523,105140
