Scrap_time,Update_time_GMT,Date,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2021-04-08 12:00:15,00:00:00,2021-04-07,7,World,133675760,660321.0,2900411,14803.0,107801421,533394.0,22973928,100748
2021-04-08 12:00:15,00:00:00,2021-04-07,4,Europe,40820139,138701.0,936741,4462.0,28950845,133504.0,10932553,32934
2021-04-08 12:00:15,00:00:00,2021-04-07,1,North America,36447129,94726.0,829963,3298.0,28194730,96098.0,7422436,15930
2021-04-08 12:00:15,00:00:00,2021-04-07,3,Asia,30056600,265105.0,439983,2033.0,27058085,146440.0,2558532,27020
2021-04-08 12:00:15,00:00:00,2021-04-07,2,South America,21955718,149862.0,577682,4742.0,19676461,147264.0,1701575,21618
2021-04-08 12:00:15,00:00:00,2021-04-07,5,Africa,4336627,11674.0,114877,267.0,3885966,10082.0,335784,3240
2021-04-08 12:00:15,00:00:00,2021-04-07,6,Oceania,58826,253.0,1150,1.0,34628,6.0,23048,6
