Date,Scrap_time,Update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2021-01-07,23:00,20:59,1,North America,25170352,298030.0,539240,5498.0,15515115,154924.0,9115997,34848
2021-01-07,23:00,20:59,3,Asia,21226298,85786.0,345176,1132.0,19723306,75474.0,1157816,24199
2021-01-07,23:00,20:59,2,South America,13597622,103242.0,370334,2138.0,12196779,97552.0,1030509,18304
2021-01-07,23:00,20:59,4,Europe,25217919,281351.0,575163,5259.0,13537055,153657.0,11105701,28410
2021-01-07,23:00,20:59,5,Africa,2958533,58180.0,70522,1574.0,2421214,28933.0,466797,2382
2021-01-07,23:00,20:59,6,Oceania,48785,55.0,1066,0.0,33609,10.0,14110,19
2021-01-07,23:00,20:59,7,World,88220230,826644.0,1901516,15601.0,63427784,510550.0,22890930,108162
