Date,Scrap_time,Update_time_GMT,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical,Tot_Cases_1Mpop,Deaths_1Mpop,TotalTests,Tests_1Mpop
2020-08-02,20:00:00,,108,CAR,4836604,4614,,59,,1635,,2920,2,954,12.0,29533,6106
2020-08-08,20:00:00,,108,CAR,4837982,4641,27.0,59,0.0,1716,81.0,2866,2,959,12.0,29816,6163
2020-08-12,20:00:00,,108,CAR,4838901,4645,4.0,61,2.0,1723,7.0,2861,2,960,13.0,29817,6162
2020-08-16,20:00:00,,108,CAR,4839820,4652,7.0,61,0.0,1728,5.0,2863,2,961,13.0,29930,6184
2020-08-17,20:00:00,,108,CAR,4840049,4652,0.0,61,0.0,1728,0.0,2863,2,961,13.0,29930,6184
2020-08-18,20:00:00,,108,CAR,4840279,4667,15.0,61,0.0,1748,20.0,2858,2,964,13.0,30681,6339
2020-08-19,20:00:00,,108,CAR,4840509,4679,12.0,61,0.0,1755,7.0,2863,2,967,13.0,30681,6338
2020-08-20,17:53:00,,108,CAR,4840739,4679,0.0,61,0.0,1755,0.0,2863,2,967,13.0,30775,6358
2020-08-23,21:09:00,,108,CAR,4841428,4679,0.0,61,0.0,1755,0.0,2863,2,966,13.0,30775,6357
2020-08-24,17:10:00,,108,CAR,4841657,4679,0.0,61,0.0,1755,0.0,2863,2,966,13.0,30775,6356
2020-08-25,23:00:00,,108,CAR,4841887,4679,0.0,61,0.0,1755,0.0,2863,2,966,13.0,30775,6356
2020-08-26,22:59:00,,108,CAR,4842117,4691,12.0,61,0.0,1773,18.0,2857,2,969,13.0,30944,6391
2020-08-27,23:00:00,,108,CAR,4842346,4698,7.0,61,0.0,1778,5.0,2859,2,970,13.0,30944,6390
2020-08-28,23:01:00,,108,CAR,4842576,4698,0.0,61,0.0,1782,4.0,2855,2,970,13.0,31018,6405
2020-08-29,12:29:00,,108,CAR,4842806,4700,2.0,61,0.0,1784,2.0,2855,2,971,13.0,31042,6410
2020-08-30,23:00:00,,108,CAR,4843035,4700,0.0,61,0.0,1784,0.0,2855,2,970,13.0,31042,6410
2020-08-31,18:58:00,,108,CAR,4843265,4700,0.0,61,0.0,1784,0.0,2855,2,970,13.0,31042,6409
