scrap_date,scrap_time,update date,update time-GMT,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-08-02,20:00:00,2020-08-02,,80,Paraguay,7139894,5485,,52,,3786,,1647,12,768,7.0,128709,18027,2
2020-08-08,20:00:00,2020-08-08,,80,Paraguay,7141330,6508,,69,,5123,,1316,25,911,10.0,136279,19083,2
2020-08-12,20:00:00,2020-08-12,,80,Paraguay,7142287,7519,,86,,5326,,2107,33,1053,12.0,142394,19937,2
2020-08-16,20:00:00,2020-08-16,,80,Paraguay,7143245,9381,,127,,5841,,3413,40,1313,18.0,151427,21199,2
2020-08-17,20:00:00,2020-08-17,,80,Paraguay,7143484,9791,,138,,6034,,3619,46,1371,19.0,154392,21613,2
2020-08-18,20:00:00,2020-08-18,,80,Paraguay,7143723,10135,,145,,6210,,3780,59,1419,20.0,156611,21923,2
2020-08-19,20:00:00,2020-08-19,,80,Paraguay,7143963,10606,,161,,6402,,4043,54,1485,23.0,159666,22350,2
2020-08-20,17:53:00,2020-08-20,,80,Paraguay,7144202,11133,,165,,6582,,4386,54,1558,23.0,162323,22721,2
2020-08-23,21:09:00,2020-08-23,,80,Paraguay,7144920,12974,,192,,7197,,5585,64,1816,27.0,171552,24010,2
2020-08-24,17:10:00,2020-08-24,,80,Paraguay,7145159,13233,,205,,7417,,5611,69,1852,29.0,173340,24260,2
2020-08-25,23:00:00,2020-08-25,,80,Paraguay,7145399,13602,,219,,7649,,5734,66,1904,31.0,175652,24583,2
2020-08-26,22:59:00,2020-08-26,,80,Paraguay,7145638,14228,,231,,7883,,6114,68,1991,32.0,177771,24878,2
2020-08-27,23:00:00,2020-08-27,,80,Paraguay,7145877,14872,,247,,8134,,6491,67,2081,35.0,180606,25274,2
2020-08-28,23:01:00,2020-08-28,,80,Paraguay,7146117,15290,,265,,8348,,6677,71,2140,37.0,182791,25579,2
2020-08-29,12:29:00,2020-08-29,,80,Paraguay,7146356,15873,,280,,8595,,6998,76,2221,39.0,185921,26016,2
2020-08-30,23:00:00,2020-08-30,,80,Paraguay,7146595,16474,,294,,8854,,7326,85,2305,41.0,188559,26384,2
2020-08-31,18:58:00,2020-08-31,,80,Paraguay,7146835,17105,,308,,9146,,7651,85,2393,43.0,190169,26609,2
2020-09-01,23:00:00,2020-09-01,,80,Paraguay,7147074,17662,,326,,9421,,7915,83,2471,46.0,192465,26929,2
2020-09-02,23:01:00,2020-09-02,,80,Paraguay,7147313,18338,,348,,9721,,8269,85,2566,49.0,195554,27360,2
2020-09-03,23:01:00,2020-09-03,,80,Paraguay,7147553,19138,,358,,9981,,8799,87,2678,50.0,198620,27789,2
2020-09-04,07:01:00,2020-09-04,,80,Paraguay,7147792,19959,,373,,10251,,9335,85,2792,52.0,201750,28225,2
2020-09-05,23:31:00,2020-09-05,,80,Paraguay,7148031,20654,,398,,10523,,9733,87,2889,56.0,204220,28570,2
2020-09-06,18:30:00,2020-09-06,,80,Paraguay,7148271,21871,,412,,10810,,10649,88,3060,58.0,206483,28886,2
2020-09-07,23:39:00,2020-09-07,,80,Paraguay,7148510,22486,,435,,11133,,10918,96,3146,61.0,209202,29265,2
2020-09-08,22:10:00,2020-09-08,,80,Paraguay,7148749,23353,,449,,11524,,11380,101,3267,63.0,211956,29649,2
2020-09-09,22:01:00,2020-09-09,,80,Paraguay,7148989,24214,,463,,11920,,11831,108,3387,65.0,214976,30071,2
2020-09-10,22:01:00,2020-09-10,,80,Paraguay,7149228,25026,,474,,12309,,12243,113,3501,66.0,217643,30443,2
2020-09-11,22:00:00,2020-09-11,,80,Paraguay,7149468,25631,,485,,12729,,12417,129,3585,68.0,220293,30813,2
2020-09-12,22:22:00,2020-09-12,,80,Paraguay,7149707,26512,,496,,13181,,12835,134,3708,69.0,223303,31232,2
2020-09-13,22:01:00,2020-09-13,,80,Paraguay,7149946,27324,,514,,13679,,13131,134,3822,72.0,227011,31750,2
2020-09-14,22:04:00,2020-09-14,,80,Paraguay,7150186,27817,,525,,14288,,13004,136,3890,73.0,229992,32166,2
2020-09-15,21:00:00,2020-09-15,,80,Paraguay,7150425,28367,,539,,14814,,13014,144,3967,75.0,232515,32518,2
2020-09-16,21:01:00,2020-09-16,,80,Paraguay,7150664,29298,,552,,15261,,13485,148,4097,77.0,235620,32951,2
2020-09-18,20:01:00,2020-09-18,,80,Paraguay,7151143,31113,,584,,16313,,14216,137,4351,82.0,241837,33818,2
2020-09-19,21:00:00,2020-09-19,,80,Paraguay,7151382,32127,,611,,16921,,14595,143,4492,85.0,245271,34297,2
2020-09-20,22:31:00,2020-09-20,,80,Paraguay,7151622,33015,,636,,17535,,14844,144,4616,89.0,248376,34730,2
2020-09-21,21:01:00,2020-09-21,,80,Paraguay,7151861,33520,,659,,18117,,14744,147,4687,92.0,250882,35079,2
2020-09-22,21:01:00,2020-09-22,,80,Paraguay,7152100,34260,,676,,18629,,14955,149,4790,95.0,252943,35366,2
2020-09-23,19:58:00,2020-09-23,,80,Paraguay,7152340,34828,,705,,19257,,14866,157,4869,99.0,255851,35772,2
2020-09-24,21:00:00,2020-09-24,,80,Paraguay,7152579,35571,,727,,19867,,14977,157,4973,102.0,258828,36187,2
2020-09-25,21:00:00,2020-09-25,,80,Paraguay,7152818,36404,,743,,20502,,15159,157,5089,104.0,261563,36568,2
2020-09-26,21:00:00,2020-09-26,,80,Paraguay,7153058,37226,,761,,21117,,15348,165,5204,106.0,264031,36912,2
2020-09-27,22:45:00,2020-09-27,,80,Paraguay,7153297,37922,,782,,21757,,15383,155,5301,109.0,267062,37334,2
2020-09-28,22:00:00,2020-09-28,,80,Paraguay,7153536,38684,,803,,22419,,15462,154,5408,112.0,269710,37703,2
2020-09-29,21:35:00,2020-09-29,,80,Paraguay,7153776,39432,,818,,23063,,15551,161,5512,114.0,272494,38091,2
2020-09-30,22:00:00,2020-09-30,,80,Paraguay,7154015,40101,,841,,23748,,15512,160,5605,118.0,274555,38378,2
2020-10-01,21:31:00,2020-10-01,,80,Paraguay,7154254,40758,,857,,24449,,15452,152,5697,120.0,277492,38787,2
2020-10-02,22:36:00,2020-10-02,,80,Paraguay,7154494,41799,,869,,25167,,15763,150,5842,121.0,280909,39263,2
2020-10-03,22:24:00,2020-10-03,,80,Paraguay,7154733,42684,,890,,25803,,15991,140,5966,124.0,283537,39629,2
2020-10-04,21:01:00,2020-10-04,,80,Paraguay,7154972,43452,,913,,26512,,16027,143,6073,128.0,286262,40009,2
2020-10-05,22:13:00,2020-10-05,,80,Paraguay,7155212,44182,,929,,27203,,16050,145,6175,130.0,288502,40321,2
2020-10-06,23:01:00,2020-10-06,,80,Paraguay,7155451,44715,,947,,27887,,15881,152,6249,132.0,290507,40599,2
2020-10-07,23:01:00,2020-10-07,,80,Paraguay,7155690,45647,,966,,28546,,16135,693,6379,135.0,293374,40999,2
2020-10-08,23:59:00,2020-10-08,,80,Paraguay,7155930,46435,,989,,29270,,16176,151,6489,138.0,296536,41439,2
2020-10-09,23:00:00,2020-10-09,,80,Paraguay,7156169,47316,,1012,,29976,,16328,143,6612,141.0,299557,41860,2
2020-10-10,23:00:00,2020-10-10,,80,Paraguay,7156408,48275,,1045,,30643,,16587,144,6746,146.0,302657,42292,2
2020-10-12,23:10:00,2020-10-12,,80,Paraguay,7156887,49675,,1077,,32090,,16508,144,6941,150.0,308443,43097,2
2020-10-13,23:01:00,2020-10-13,,80,Paraguay,7157126,50344,,1096,,32751,,16497,146,7034,153.0,311326,43499,2
2020-10-14,23:01:00,2020-10-14,,80,Paraguay,7157366,51197,,1108,,33325,,16764,156,7153,155.0,314053,43878,2
2020-10-15,14:09:00,2020-10-15,11:06:00,80,Paraguay,7157605,51845,,1131,,33921,,16793,155,7243,158.0,317084,44300,2
2020-10-16,22:08:00,2020-10-16,19:06:00,80,Paraguay,7157844,52596,,1150,,34427,,17019,149,7348,161.0,320006,44707,2
2020-10-17,23:01:00,2020-10-17,19:58:00,80,Paraguay,7158084,53482,,1165,,34927,,17390,145,7472,163.0,322978,45121,2
