scrap_date,scrap_time,update date,update time-GMT,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-08-02,20:00:00,2020-08-02,,75,Ivory Coast,26428999,16109,,102,,11750,,4257,,610,4.0,101583,3844,5
2020-08-08,20:00:00,2020-08-08,,75,Ivory Coast,26439740,16524,,104,,12802,,3618,,625,4.0,105508,3991,5
2020-08-12,20:00:00,2020-08-12,,75,Ivory Coast,26446900,16847,,105,,13321,,3421,,637,4.0,110359,4173,5
2020-08-16,20:00:00,2020-08-16,,75,Ivory Coast,26454060,16993,,108,,13759,,3126,,642,4.0,112931,4269,5
2020-08-17,20:00:00,2020-08-17,,75,Ivory Coast,26455851,17026,,110,,13947,,2969,,644,4.0,113388,4286,5
2020-08-18,20:00:00,2020-08-18,,75,Ivory Coast,26457641,17107,,110,,13990,,3007,,647,4.0,114420,4325,5
2020-08-19,20:00:00,2020-08-19,,75,Ivory Coast,26459431,17150,,110,,14183,,2857,,648,4.0,115338,4359,5
2020-08-20,17:53:00,2020-08-20,,75,Ivory Coast,26461221,17232,,111,,14422,,2699,,651,4.0,116785,4413,5
2020-08-23,21:09:00,2020-08-23,,75,Ivory Coast,26466591,17374,,113,,15106,,2155,,656,4.0,119166,4503,5
2020-08-24,17:10:00,2020-08-24,,75,Ivory Coast,26468381,17471,,113,,15301,,2057,,660,4.0,120299,4545,5
2020-08-25,23:00:00,2020-08-25,,75,Ivory Coast,26470171,17506,,114,,15633,,1759,,661,4.0,121286,4582,5
2020-08-26,22:59:00,2020-08-26,,75,Ivory Coast,26471961,17562,,114,,15908,,1540,,663,4.0,122079,4612,5
2020-08-27,23:00:00,2020-08-27,,75,Ivory Coast,26473751,17603,,114,,15941,,1548,,665,4.0,122975,4645,5
2020-08-28,23:01:00,2020-08-28,,75,Ivory Coast,26475542,17702,,115,,16139,,1448,,669,4.0,124057,4686,5
2020-08-29,12:29:00,2020-08-29,,75,Ivory Coast,26477332,17797,,115,,16315,,1367,,672,4.0,125085,4724,5
2020-08-30,23:00:00,2020-08-30,,75,Ivory Coast,26479122,17948,55.0,115,,16553,113.0,1280,,678,4.0,126552,4779,5
2020-08-31,18:58:00,2020-08-31,,75,Ivory Coast,26480912,17948,,115,,16553,,1280,,678,4.0,126552,4779,5
2020-09-01,23:00:00,2020-09-01,,75,Ivory Coast,26482702,18067,,117,,16699,,1251,,682,4.0,127804,4826,5
2020-09-02,23:01:00,2020-09-02,,75,Ivory Coast,26484492,18103,,117,,16814,,1172,,684,4.0,128187,4840,5
2020-09-03,23:01:00,2020-09-03,,75,Ivory Coast,26486282,18161,,117,,16933,,1111,,686,4.0,129125,4875,5
2020-09-04,07:01:00,2020-09-04,,75,Ivory Coast,26488072,18208,,119,,17045,,1044,,687,4.0,130046,4910,5
2020-09-05,23:31:00,2020-09-05,,75,Ivory Coast,26489862,18269,,119,,17162,,988,,690,4.0,131150,4951,5
2020-09-06,18:30:00,2020-09-06,,75,Ivory Coast,26491652,18472,,119,,17323,,1030,,697,4.0,132863,5015,5
2020-09-07,23:39:00,2020-09-07,,75,Ivory Coast,26493442,18588,,119,,17472,,997,,702,4.0,134026,5059,5
2020-09-08,22:10:00,2020-09-08,,75,Ivory Coast,26495233,18701,,119,,17599,,983,,706,4.0,134785,5087,5
2020-09-09,22:01:00,2020-09-09,,75,Ivory Coast,26497023,18778,,119,,17688,,971,,709,4.0,135277,5105,5
2020-09-10,22:01:00,2020-09-10,,75,Ivory Coast,26498813,18815,,119,,17770,,926,,710,4.0,136441,5149,5
2020-09-11,22:00:00,2020-09-11,,75,Ivory Coast,26500603,18869,,119,,17884,,866,,712,4.0,137921,5204,5
2020-09-12,22:22:00,2020-09-12,,75,Ivory Coast,26502393,18916,,119,,17960,,837,,714,4.0,139706,5271,5
2020-09-13,22:01:00,2020-09-13,,75,Ivory Coast,26504183,18916,,119,,17960,,837,,714,4.0,139706,5271,5
2020-09-14,22:04:00,2020-09-14,,75,Ivory Coast,26505973,19013,,120,,18112,,781,,717,5.0,142248,5367,5
2020-09-15,21:00:00,2020-09-15,,75,Ivory Coast,26507763,19066,,120,,18174,,772,,719,5.0,143661,5420,5
2020-09-16,21:01:00,2020-09-16,,75,Ivory Coast,26509553,19100,,120,,18228,,752,,720,5.0,144759,5461,5
2020-09-18,20:01:00,2020-09-18,,75,Ivory Coast,26513133,19158,,120,,18330,,708,,723,5.0,147565,5566,5
2020-09-19,21:00:00,2020-09-19,,75,Ivory Coast,26514923,19200,,120,,18392,,688,,724,5.0,148957,5618,5
2020-09-20,22:31:00,2020-09-20,,75,Ivory Coast,26516714,19269,,120,,18392,,757,,727,5.0,150646,5681,5
2020-09-21,21:01:00,2020-09-21,,75,Ivory Coast,26518504,19320,,120,,18460,,740,,729,5.0,152527,5752,5
2020-09-22,21:01:00,2020-09-22,,75,Ivory Coast,26520294,19327,,120,,18630,,577,,729,5.0,152682,5757,5
2020-09-23,19:58:00,2020-09-23,,75,Ivory Coast,26522084,19343,,120,,18682,,541,,729,5.0,153228,5777,5
2020-09-24,21:00:00,2020-09-24,,75,Ivory Coast,26523874,19430,,120,,18875,,435,,733,5.0,154970,5843,5
2020-09-25,21:00:00,2020-09-25,,75,Ivory Coast,26525664,19501,,120,,19003,,378,,735,5.0,156390,5896,5
2020-09-26,21:00:00,2020-09-26,,75,Ivory Coast,26527454,19556,,120,,19065,,371,,737,5.0,158022,5957,5
2020-09-27,22:45:00,2020-09-27,,75,Ivory Coast,26529244,19600,,120,,19122,,358,,739,5.0,159285,6004,5
2020-09-28,22:00:00,2020-09-28,,75,Ivory Coast,26531034,19629,,120,,19163,,346,,740,5.0,160192,6038,5
