scrap_date,scrap_time,update date,update time-GMT,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-08-02,20:00:00,2020-08-02,,91,Gabon,2229844,7531,,50,,5223,,2258,11,3377,22.0,79255,35543,5
2020-08-08,20:00:00,2020-08-08,,91,Gabon,2230707,7923,,51,,5704,,2168,9,3552,23.0,89423,40087,5
2020-08-12,20:00:00,2020-08-12,,91,Gabon,2231283,8006,,51,,5823,,2132,9,3588,23.0,91767,41127,5
2020-08-16,20:00:00,2020-08-16,,91,Gabon,2231858,8225,,51,,6277,,1897,1,3685,23.0,100298,44939,5
2020-08-17,20:00:00,2020-08-17,,91,Gabon,2232002,8225,,51,,6277,,1897,1,3685,23.0,100298,44936,5
2020-08-18,20:00:00,2020-08-18,,91,Gabon,2232146,8270,,53,,6404,,1813,1,3705,24.0,102175,45774,5
2020-08-19,20:00:00,2020-08-19,,91,Gabon,2232290,8270,,53,,6404,,1813,1,3705,24.0,102175,45771,5
2020-08-20,17:53:00,2020-08-20,,91,Gabon,2232434,8319,,53,,6614,,1652,1,3726,24.0,104420,46774,5
2020-08-23,21:09:00,2020-08-23,,91,Gabon,2232866,8388,,53,,6734,,1601,2,3757,24.0,107403,48101,5
2020-08-24,17:10:00,2020-08-24,,91,Gabon,2233009,8388,,53,,6734,,1601,2,3756,24.0,107403,48098,5
2020-08-25,23:00:00,2020-08-25,,91,Gabon,2233153,8409,,53,,6959,,1397,2,3766,24.0,109360,48971,5
2020-08-26,22:59:00,2020-08-26,,91,Gabon,2233297,8409,,53,,6959,,1397,2,3765,24.0,109360,48968,5
2020-08-27,23:00:00,2020-08-27,,91,Gabon,2233441,8468,,53,,7066,,1349,2,3791,24.0,113295,50727,5
2020-08-28,23:01:00,2020-08-28,,91,Gabon,2233585,8505,37.0,53,,7187,121.0,1265,2,3808,24.0,116252,52047,5
2020-08-29,12:29:00,2020-08-29,,91,Gabon,2233729,8505,,53,,7187,,1265,2,3808,24.0,116252,52044,5
2020-08-30,23:00:00,2020-08-30,,91,Gabon,2233873,8505,,53,,7187,,1265,2,3807,24.0,116252,52041,5
2020-08-31,18:58:00,2020-08-31,,91,Gabon,2234017,8505,,53,,7187,,1265,2,3807,24.0,116252,52037,5
2020-09-01,23:00:00,2020-09-01,,91,Gabon,2234160,8533,,53,,7264,,1216,2,3819,24.0,118395,52993,5
2020-09-02,23:01:00,2020-09-02,,91,Gabon,2234304,8533,,53,,7264,,1216,2,3819,24.0,118395,52990,5
2020-09-03,23:01:00,2020-09-03,,91,Gabon,2234448,8538,,53,,7335,,1150,2,3821,24.0,122308,54737,5
2020-09-04,07:01:00,2020-09-04,,91,Gabon,2234592,8538,,53,,7335,,1150,2,3821,24.0,122308,54734,5
2020-09-05,23:31:00,2020-09-05,,91,Gabon,2234736,8601,,53,,7424,,1124,2,3849,24.0,122308,54730,5
2020-09-06,18:30:00,2020-09-06,,91,Gabon,2234880,8601,,53,,7424,,1124,2,3849,24.0,122308,54727,5
2020-09-07,23:39:00,2020-09-07,,91,Gabon,2235024,8601,,53,,7424,,1124,2,3848,24.0,122308,54723,5
2020-09-08,22:10:00,2020-09-08,,91,Gabon,2235168,8608,,53,,7533,,1022,2,3851,24.0,127759,57159,5
2020-09-09,22:01:00,2020-09-09,,91,Gabon,2235312,8608,,53,,7533,,1022,2,3851,24.0,127759,57155,5
2020-09-10,22:01:00,2020-09-10,,91,Gabon,2235455,8621,,53,,7618,,950,2,3856,24.0,131610,58874,5
