scrap_date,scrap_time,update date,update time-GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical"
2020-10-17,23:01:00,2020-10-17,19:58:00,6,Oceania,33707,18,952,,30357,21,2398,10
