Date,Scrap_time,Update_time_GMT,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical,Tot_Cases_1Mpop,Deaths_1Mpop,TotalTests,Tests_1Mpop
2020-08-02,20:00:00,,109,Montenegro,628073,3198,,50,,1293,,1855,,5092,80.0,36321,57829
2020-08-08,20:00:00,,109,Montenegro,628074,3549,351.0,61,11.0,2296,1003.0,1192,,5651,97.0,38891,61921
2020-08-12,20:00:00,,109,Montenegro,628075,3748,199.0,71,10.0,2558,262.0,1119,,5967,113.0,40408,64336
2020-08-16,20:00:00,,109,Montenegro,628076,3960,212.0,75,4.0,2830,272.0,1055,,6305,119.0,41951,66793
2020-08-17,20:00:00,,109,Montenegro,628076,4035,75.0,77,2.0,2910,80.0,1048,,6424,123.0,42434,67562
2020-08-18,20:00:00,,109,Montenegro,628077,4085,50.0,80,3.0,2986,76.0,1019,,6504,127.0,42735,68041
2020-08-19,20:00:00,,109,Montenegro,628077,4132,47.0,80,0.0,3035,49.0,1017,,6579,127.0,43256,68871
2020-08-20,17:53:00,,109,Montenegro,628077,4174,42.0,80,0.0,3127,92.0,967,,6646,127.0,43826,69778
2020-08-23,21:09:00,,109,Montenegro,628078,4313,139.0,84,4.0,3333,206.0,896,,6867,134.0,45151,71888
2020-08-24,17:10:00,,109,Montenegro,628078,4343,30.0,84,0.0,3356,23.0,903,,6915,134.0,45418,72313
2020-08-25,23:00:00,,109,Montenegro,628078,4378,35.0,84,0.0,3420,64.0,874,,6970,134.0,45840,72985
2020-08-26,22:59:00,,109,Montenegro,628078,4444,66.0,87,3.0,3480,60.0,877,,7076,139.0,46380,73844
2020-08-27,23:00:00,,109,Montenegro,628079,4499,55.0,88,1.0,3558,78.0,853,,7163,140.0,46380,73844
2020-08-28,23:01:00,,109,Montenegro,628079,4558,59.0,89,1.0,3606,48.0,863,,7257,142.0,46942,74739
2020-08-29,12:29:00,,109,Montenegro,628079,4663,105.0,92,3.0,3731,125.0,840,,7424,146.0,47543,75696
2020-08-30,23:00:00,,109,Montenegro,628079,4727,64.0,93,1.0,3839,108.0,795,,7526,148.0,48030,76471
2020-08-31,18:58:00,,109,Montenegro,628079,4790,63.0,98,5.0,3963,124.0,729,,7626,156.0,48405,77068
2020-09-01,23:00:00,,109,Montenegro,628080,4835,45.0,100,2.0,4021,58.0,714,,7698,159.0,48869,77807
2020-09-02,23:01:00,,109,Montenegro,628080,4917,82.0,102,2.0,4058,37.0,757,,7829,162.0,49348,78570
