Date,Scrap_time,Update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-08-29,12:29,,1,North America,7218370,7762.0,268103,646.0,4140033,5687,2810234,20455
2020-08-29,12:29,,2,South America,6132988,1280.0,198433,55.0,4711397,2393,1223158,15117
2020-08-29,12:29,,3,Asia,6802622,17455.0,138412,269.0,5421761,8578,1242449,18639
2020-08-29,12:29,,4,Europe,3519233,9355.0,207099,168.0,2053793,8051,1258341,5635
2020-08-29,12:29,,5,Africa,1233365,,29141,,964884,38,239340,1289
2020-08-29,12:29,,6,Oceania,28260,112.0,629,17.0,22904,230,4727,46
2020-08-29,12:29,,7,World,24935559,35964.0,841832,1155.0,17315423,24977,6778304,61185
