scrap_date,scrap_time,Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id
2020-09-30,22:00,1,USA,331483970,7428210,22064,211332,547,4674218,25535,2542660,14205,22409,638,106593177,321564,1.0
2020-09-30,22:00,3,India,1383345173,6305643,82124,98616,1087,5263685,79051,943342,8944,4558,71,74196729,53636,3.0
2020-09-30,22:00,2,Brazil,212933280,4787637,7320,143243,233,4135088,,509306,8318,22484,673,17900000,84064,2.0
2020-09-30,22:00,4,Russia,145950125,1176286,8481,20722,177,958257,5858,197307,2300,8060,142,46000000,315176,4.0
2020-09-30,22:00,8,Colombia,51016233,824042,,25828,,734154,,64060,2220,16153,506,3702605,72577,2.0
2020-09-30,22:00,6,Peru,33084102,811768,,32396,,676925,,102447,1362,24536,979,3878323,117226,2.0
2020-09-30,22:00,9,Spain,46759311,769188,11016,31791,177,,,,1539,16450,680,12723989,272117,4.0
2020-09-30,22:00,7,Mexico,129265897,738163,4446,77163,560,530945,3667,130055,2592,5710,597,1935334,14972,1.0
2020-09-30,22:00,12,Argentina,45298014,736609,,16519,,585857,,134233,3768,16261,365,1951789,43088,2.0
2020-09-30,22:00,5,South Africa,59491884,672572,,16667,,606520,,49385,539,11305,280,4164491,70001,5.0
2020-09-30,22:00,19,France,65309554,563535,12845,31956,63,96797,470,434782,1238,8629,489,10841327,165999,4.0
2020-09-30,22:00,10,Chile,19156696,462991,1691,12741,16,436589,1795,13661,849,24169,665,3322315,173428,2.0
2020-09-30,22:00,11,Iran,84256235,457219,3582,26169,183,380956,2229,50094,4093,5427,311,4014821,47650,3.0
2020-09-30,22:00,13,UK,67974535,453264,7108,42143,71,,,,312,6668,620,24507007,360532,4.0
2020-09-30,22:00,15,Bangladesh,165093295,363479,1436,5251,32,275487,1789,82741,,2202,32,1947655,11797,3.0
2020-09-30,22:00,21,Iraq,40439517,362981,4691,9181,59,292197,3385,61603,550,8976,227,2266355,56043,3.0
2020-09-30,22:00,14,Saudi Arabia,34945966,334605,418,4768,29,319154,612,10683,993,9575,136,6491493,185758,3.0
2020-09-30,22:00,18,Turkey,84562154,318663,1391,8195,65,279749,1245,30719,1516,3768,97,10380261,122753,3.0
2020-09-30,22:00,17,Italy,60439502,314861,1851,35894,19,227704,1198,51263,280,5210,594,11333922,187525,4.0
2020-09-30,22:00,16,Pakistan,221929719,312263,747,6479,5,296881,541,8903,467,1407,29,3514237,15835,3.0
2020-09-30,22:00,22,Philippines,109937929,311694,2426,5504,58,253488,585,52702,1758,2835,50,3712953,33773,3.0
2020-09-30,22:00,20,Germany,83850683,292383,1917,9565,9,256000,1800,26818,355,3487,114,15642654,186554,4.0
2020-09-30,22:00,23,Indonesia,274234844,287008,4284,10740,139,214947,4510,61321,,1047,39,3321898,12113,3.0
2020-09-30,22:00,30,Israel,9197590,243895,6969,1552,24,174232,6428,68111,821,26517,169,3497588,380272,3.0
2020-09-30,22:00,28,Ukraine,43667297,208959,4027,4129,64,92360,2110,112470,177,4785,95,2250676,51541,4.0
2020-09-30,22:00,24,Canada,37823792,158425,1464,9295,4,134194,457,14936,110,4189,246,7295024,192869,1.0
2020-09-30,22:00,27,Ecuador,17708374,137047,1298,11355,43,112296,,13396,355,7739,641,432319,24413,2.0
2020-09-30,22:00,26,Bolivia,11711956,134641,418,7931,31,94895,571,31815,71,11496,677,299928,25609,2.0
2020-09-30,22:00,38,Romania,19205193,127572,2158,4825,33,102476,1840,20271,550,6643,251,2419691,125991,4.0
2020-09-30,22:00,25,Qatar,2807805,125760,227,214,,122699,251,2847,56,44789,76,775914,276342,3.0
2020-09-30,22:00,49,Morocco,37017890,123653,2470,2194,42,102715,2462,18744,432,3340,59,2621314,70812,5.0
2020-09-30,22:00,42,Netherlands,17144333,120845,3294,6406,13,,,,163,7049,374,2449577,142880,4.0
2020-09-30,22:00,36,Belgium,11602164,117115,1762,10001,14,19386,85,87728,150,10094,862,3209770,276653,4.0
2020-09-30,22:00,32,Dominican Republic,10874686,112209,309,2105,4,87629,631,22475,184,10318,194,477407,43901,1.0
2020-09-30,22:00,34,Panama,4331310,111853,,2364,,88202,,21287,113,25824,546,477033,110136,1.0
2020-09-30,22:00,29,Kazakhstan,18831796,107908,75,1725,,102874,69,3309,221,5730,92,2895805,153772,3.0
2020-09-30,22:00,37,Kuwait,4285981,105182,614,610,3,96688,639,7884,133,24541,142,747233,174344,3.0
2020-09-30,22:00,31,Egypt,102801727,103079,,5914,,96094,,1071,41,1003,58,135000,1313,5.0
2020-09-30,22:00,35,Oman,5137669,98585,,935,,88528,,9122,190,19189,182,376700,73321,3.0
2020-09-30,22:00,41,UAE,9919706,94190,1100,419,3,83724,1186,10047,,9495,42,9602111,967983,3.0
2020-09-30,22:00,33,Sweden,10114871,92863,,5893,5,,,,20,9181,583,1661484,164262,4.0
2020-09-30,22:00,40,Guatemala,17995864,91746,778,3246,8,80256,602,8244,5,5098,180,323669,17986,1.0
2020-09-30,22:00,43,Poland,37836209,91514,1552,2513,30,69695,740,19306,152,2419,66,3332451,88076,4.0
2020-09-30,22:00,44,Japan,126378986,82494,,1557,,75459,,5478,161,653,12,1979929,15667,3.0
2020-09-30,22:00,39,Belarus,9448544,78631,371,833,5,74525,205,3273,,8322,88,1858732,196722,4.0
2020-09-30,22:00,64,Nepal,29263905,77817,1559,498,7,56428,1057,20891,,2659,17,1021503,34907,3.0
2020-09-30,22:00,47,Honduras,9942963,76098,561,2323,22,27383,426,46392,21,7653,234,179028,18005,1.0
2020-09-30,22:00,46,Portugal,10189226,75542,825,1971,8,48530,337,25041,105,7414,193,2553085,250567,4.0
2020-09-30,22:00,56,Ethiopia,115645151,75368,784,1198,7,31204,252,42966,269,652,10,1272352,11002,5.0
2020-09-30,22:00,61,Costa Rica,5105586,74604,,880,,30703,,43021,230,14612,172,224515,43974,1.0
2020-09-30,22:00,57,Venezuela,28415664,74363,,621,,64200,,9542,208,2617,22,1939282,68247,2.0
2020-09-30,22:00,50,Bahrain,1715445,70422,,248,2,64267,,5907,57,41052,145,1429432,833272,3.0
2020-09-30,22:00,70,Czechia,10713942,68919,1076,655,19,33443,684,34821,202,6433,61,1365607,127461,4.0
2020-09-30,22:00,48,Nigeria,207362394,58647,,1111,,49937,,7599,7,283,5,509555,2457,5.0
2020-09-30,22:00,45,Singapore,5861711,57765,23,27,,57488,22,250,,9855,5,2885545,492270,3.0
2020-09-30,22:00,58,Uzbekistan,33587622,56717,363,470,4,53366,396,2881,283,1689,14,1377915,41024,3.0
2020-09-30,22:00,55,Switzerland,8670277,53282,411,2074,5,42700,,8508,29,6145,239,1367695,157745,4.0
2020-09-30,22:00,62,Moldova,4031606,53042,1013,1320,10,38997,418,12725,568,13157,327,283009,70198,4.0
2020-09-30,22:00,54,Algeria,44043060,51530,162,1736,10,36174,111,13620,22,1170,39,,,5.0
2020-09-30,22:00,53,Armenia,2964626,50359,458,959,1,44001,152,5399,,16987,323,292193,98560,3.0
2020-09-30,22:00,52,Kyrgyzstan,6550374,46669,147,1064,,42879,118,2726,24,7125,162,267718,40871,3.0
2020-09-30,22:00,51,Ghana,31229374,46482,,301,,45651,,530,6,1488,10,479931,15368,5.0
2020-09-30,22:00,67,Austria,9019145,44813,772,799,3,35644,728,8370,90,4969,89,1617987,179395,4.0
2020-09-30,22:00,60,Azerbaijan,10161713,40229,110,591,1,37954,127,1684,,3959,58,1115748,109799,3.0
2020-09-30,22:00,80,Paraguay,7154015,40101,,841,,23748,,15512,160,5605,118,274555,38378,2.0
2020-09-30,22:00,71,Palestine,5129883,39899,358,311,5,31743,696,7845,,7778,61,418295,81541,3.0
2020-09-30,22:00,83,Lebanon,6817732,39634,1257,367,6,17565,455,21702,167,5813,54,837596,122856,3.0
2020-09-30,22:00,59,Afghanistan,39139113,39268,14,1458,,32789,43,5021,93,1003,37,110935,2834,3.0
2020-09-30,22:00,63,Kenya,54056317,38529,151,711,4,24908,168,12910,44,713,13,547946,10137,5.0
2020-09-30,22:00,66,Ireland,4951334,36155,415,1804,1,23364,,10987,20,7302,364,1180984,238518,4.0
2020-09-30,22:00,85,Libya,6894141,34525,511,551,11,19361,459,14613,,5008,80,210475,30530,5.0
2020-09-30,22:00,65,Serbia,8728497,33551,72,749,,31536,,1266,21,3844,86,1134239,129947,4.0
2020-09-30,22:00,69,El Salvador,6494332,29077,96,843,4,23813,128,4421,42,4477,130,395921,60964,1.0
2020-09-30,22:00,76,Denmark,5797281,27998,534,650,,20754,434,6594,25,4830,112,3860049,665838,4.0
2020-09-30,22:00,73,Bosnia and Herzegovina,3275655,27469,243,856,13,20616,294,5997,,8386,261,241230,73643,4.0
2020-09-30,22:00,68,Australia,25572502,27078,15,886,4,24754,37,1438,9,1059,35,7627633,298275,
2020-09-30,22:00,105,Hungary,9654181,26461,894,765,8,5890,717,19806,54,2741,79,715677,74131,4.0
2020-09-30,22:00,74,S. Korea,51280221,23812,113,413,6,21590,120,1809,109,464,8,2322999,45300,3.0
2020-09-30,22:00,72,Cameroon,26703978,20838,,418,,19440,,980,30,780,16,149000,5580,5.0
2020-09-30,22:00,77,Bulgaria,6935181,20547,,813,,14489,,5245,44,2963,117,524349,75607,4.0
2020-09-30,22:00,75,Ivory Coast,26534614,19669,,120,,19241,,308,,741,5,161121,6072,5.0
2020-09-30,22:00,92,Greece,10410198,18475,352,391,3,9989,,8095,78,1775,38,1307549,125603,4.0
2020-09-30,22:00,123,Tunisia,11849035,18413,1008,265,19,5032,,13116,87,1554,22,233680,19721,5.0
2020-09-30,22:00,79,North Macedonia,2083353,17977,191,739,2,14959,158,2279,6,8629,355,188777,90612,4.0
2020-09-30,22:00,97,Croatia,4098861,16593,213,280,5,15057,110,1256,23,4048,68,307084,74919,4.0
2020-09-30,22:00,78,Madagascar,27861082,16408,31,230,1,15301,162,877,19,589,8,70950,2547,5.0
2020-09-30,22:00,81,Senegal,16849201,14982,37,311,1,12437,102,2234,5,889,18,177154,10514,5.0
2020-09-30,22:00,84,Zambia,18506385,14759,44,332,,13959,22,468,,798,18,155551,8405,5.0
2020-09-30,22:00,86,Norway,5431717,13961,47,274,,11190,,2497,3,2570,50,1053346,193925,4.0
2020-09-30,22:00,94,Albania,2877008,13649,131,387,3,7847,115,5415,18,4744,135,83641,29072,4.0
2020-09-30,22:00,82,Sudan,44094990,13640,,836,,6764,,6040,,309,19,,,5.0
2020-09-30,22:00,168,Myanmar,54500117,13373,948,310,26,3755,364,9308,,245,6,296041,5432,3.0
2020-09-30,22:00,141,Jordan,10228071,11825,1776,61,4,4626,130,7138,48,1156,6,1220822,119360,3.0
2020-09-30,22:00,102,Namibia,2552062,11265,125,121,,9014,77,2130,14,4414,47,97952,38382,5.0
2020-09-30,22:00,88,Malaysia,32467554,11224,89,136,2,9967,28,1121,16,346,4,1451697,44712,3.0
2020-09-30,22:00,109,Montenegro,628086,10772,197,169,5,7192,190,3411,17,17151,269,68964,109800,4.0
2020-09-30,22:00,87,DRC,90205725,10659,28,272,,10139,10,248,,118,3,,,5.0
2020-09-30,22:00,89,Guinea,13217653,10634,,66,,9960,,608,24,805,5,32458,2456,5.0
2020-09-30,22:00,100,Maldives,542855,10291,97,34,,9108,71,1149,12,18957,63,149135,274723,3.0
2020-09-30,22:00,117,Slovakia,5460304,10141,567,48,3,4395,66,5698,34,1857,9,457851,83851,4.0
2020-09-30,22:00,96,Finland,5542870,9992,100,344,,8100,250,1548,4,1803,62,1038721,187398,4.0
2020-09-30,22:00,90,French Guiana,300531,9955,26,66,,9589,20,300,5,33125,220,66428,221035,2.0
2020-09-30,22:00,93,Tajikistan,9589152,9769,43,76,1,8572,41,1121,,1019,8,,,3.0
2020-09-30,22:00,91,Gabon,2238333,8752,,54,,7955,,743,5,3910,24,168645,75344,5.0
2020-09-30,22:00,95,Haiti,11436608,8740,,227,,6757,,1756,,764,20,27986,2447,1.0
2020-09-30,22:00,118,Mozambique,31463659,8728,172,61,2,5232,27,3435,,277,2,138386,4398,5.0
2020-09-30,22:00,98,Luxembourg,628456,8509,78,124,,7174,38,1211,4,13540,197,830958,1322221,4.0
2020-09-30,22:00,130,Uganda,46082010,8129,112,75,,4260,227,3794,,176,2,480037,10417,5.0
2020-09-30,22:00,101,Zimbabwe,14915739,7837,,228,,6122,,1487,,525,15,159741,10710,5.0
