Date,Scrap_time,Update_time_GMT,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-10-02,22:36,,1,North America,8993171,42136,313621,1145,5818804,30236,2860746,17542
2020-10-02,22:36,,3,Asia,10866897,115137,198275,1740,9135573,103726,1533049,20721
2020-10-02,22:36,,2,South America,8153242,9042,258092,280,7015532,2119,879618,17362
2020-10-02,22:36,,4,Europe,5187949,64099,224033,810,2579154,19924,2384762,8968
2020-10-02,22:36,,5,Africa,1500708,3731,36193,47,1240796,1346,223719,1593
2020-10-02,22:36,,6,Oceania,31407,13,931,2,28646,14,1830,18
2020-10-02,22:36,,7,World,34734095,234158,1031160,4024,25819156,157365,7883779,66208
