Scrap_time,Update_time_GMT,Date,Continent_id,Continent,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,SeriousCritical
2020-10-28 23:00,20:58,2020-10-28,1,North America,10886149,89160.0,347425,1658.0,7235761,52265.0,3302963,20573
2020-10-28 23:00,20:58,2020-10-28,3,Asia,13405228,92783.0,238670,1491.0,11875086,92424.0,1291472,21133
2020-10-28 23:00,20:58,2020-10-28,2,South America,9472892,57981.0,290446,1337.0,8453097,65020.0,729349,18113
2020-10-28 23:00,20:58,2020-10-28,4,Europe,9097409,250553.0,257412,2492.0,3597168,56018.0,5242829,18960
2020-10-28 23:00,20:58,2020-10-28,5,Africa,1758877,12122.0,42181,347.0,1435913,7461.0,280783,2234
2020-10-28 23:00,20:58,2020-10-28,6,Oceania,36585,15.0,967,2.0,31776,17.0,3842,20
2020-10-28 23:00,20:58,2020-10-28,7,World,44657861,502614.0,1177116,7327.0,32629460,273205.0,10851285,81037
